drop_fraction,repeat,cp_f1,cp_count,cp_times,sample_id,cluster
0.05,35,1.0,1,[84.2613608610437],S0108,1
0.05,36,1.0,1,[84.2613608610437],S0108,1
0.05,37,1.0,1,[84.2613608610437],S0108,1
0.05,38,1.0,1,[84.2613608610437],S0108,1
0.05,39,1.0,1,[84.2613608610437],S0108,1
0.05,40,1.0,1,[84.2613608610437],S0108,1
0.05,41,1.0,1,[108.33603539277047],S0108,1
0.05,42,1.0,1,[84.2613608610437],S0108,1
0.05,43,1.0,1,[84.2613608610437],S0108,1
0.05,44,1.0,1,[84.2613608610437],S0108,1
0.05,45,1.0,1,[84.2613608610437],S0108,1
0.05,46,1.0,1,[84.2613608610437],S0108,1
0.05,47,1.0,1,[84.2613608610437],S0108,1
0.05,48,0.6666666666666666,2,"[108.33603539277047, 228.7094080514043]",S0108,1
0.05,49,1.0,1,[96.29869812690708],S0108,1
0.1,0,1.0,1,[96.29869812690708],S0108,1
0.1,1,1.0,1,[84.2613608610437],S0108,1
0.1,2,1.0,1,[84.2613608610437],S0108,1
0.1,3,1.0,1,[84.2613608610437],S0108,1
0.1,4,1.0,1,[108.33603539277047],S0108,1
0.1,5,1.0,1,[84.2613608610437],S0108,1
0.1,6,1.0,1,[84.2613608610437],S0108,1
0.1,7,1.0,1,[84.2613608610437],S0108,1
0.1,8,1.0,1,[84.2613608610437],S0108,1
0.1,9,1.0,1,[84.2613608610437],S0108,1
0.1,10,0.6666666666666666,2,"[108.33603539277047, 228.7094080514043]",S0108,1
0.1,11,1.0,1,[84.2613608610437],S0108,1
0.1,12,1.0,1,[96.29869812690708],S0108,1
0.1,13,1.0,1,[84.2613608610437],S0108,1
0.1,14,1.0,1,[84.2613608610437],S0108,1
0.1,15,0.6666666666666666,2,"[108.33603539277047, 228.7094080514043]",S0108,1
0.1,16,1.0,1,[84.2613608610437],S0108,1
0.1,17,1.0,1,[84.2613608610437],S0108,1
0.1,18,1.0,1,[84.2613608610437],S0108,1
0.1,19,1.0,1,[84.2613608610437],S0108,1
0.1,20,1.0,1,[84.2613608610437],S0108,1
0.1,21,0.6666666666666666,2,"[108.33603539277047, 228.7094080514043]",S0108,1
0.1,22,1.0,1,[84.2613608610437],S0108,1
0.1,23,1.0,1,[84.2613608610437],S0108,1
0.1,24,1.0,1,[84.2613608610437],S0108,1
0.1,25,1.0,1,[84.2613608610437],S0108,1
0.1,26,1.0,1,[84.2613608610437],S0108,1
0.1,27,1.0,1,[84.2613608610437],S0108,1
0.1,28,1.0,1,[84.2613608610437],S0108,1
0.1,29,1.0,1,[84.2613608610437],S0108,1
0.1,30,1.0,1,[84.2613608610437],S0108,1
0.1,31,1.0,1,[84.2613608610437],S0108,1
0.1,32,1.0,1,[84.2613608610437],S0108,1
0.1,33,1.0,1,[96.29869812690708],S0108,1
0.1,34,1.0,1,[96.29869812690708],S0108,1
0.1,35,0.6666666666666666,2,"[108.33603539277047, 228.7094080514043]",S0108,1
0.1,36,1.0,1,[84.2613608610437],S0108,1
0.1,37,0.6666666666666666,2,"[108.33603539277047, 228.7094080514043]",S0108,1
0.1,38,1.0,1,[84.2613608610437],S0108,1
0.1,39,1.0,1,[84.2613608610437],S0108,1
0.1,40,1.0,1,[108.33603539277047],S0108,1
0.1,41,1.0,1,[84.2613608610437],S0108,1
0.1,42,1.0,1,[84.2613608610437],S0108,1
0.1,43,1.0,1,[96.29869812690708],S0108,1
0.1,44,1.0,1,[84.2613608610437],S0108,1
0.1,45,1.0,1,[84.2613608610437],S0108,1
0.1,46,1.0,1,[84.2613608610437],S0108,1
0.1,47,1.0,1,[84.2613608610437],S0108,1
0.1,48,1.0,1,[84.2613608610437],S0108,1
0.1,49,1.0,1,[84.2613608610437],S0108,1
0.05,0,1.0,1,[85.23122431162088],S0109,1
0.05,1,1.0,1,[85.23122431162088],S0109,1
0.05,2,1.0,1,[85.23122431162088],S0109,1
0.05,3,1.0,1,[85.23122431162088],S0109,1
0.05,4,1.0,1,[104.17149638086994],S0109,1
0.05,5,1.0,1,[85.23122431162088],S0109,1
0.05,6,1.0,1,[85.23122431162088],S0109,1
0.05,7,1.0,1,[85.23122431162088],S0109,1
0.05,8,1.0,1,[85.23122431162088],S0109,1
0.05,9,1.0,1,[85.23122431162088],S0109,1
0.05,10,1.0,1,[94.70136034624542],S0109,1
0.05,11,0.0,1,[113.64163241549448],S0109,1
0.05,12,1.0,1,[85.23122431162088],S0109,1
0.05,13,1.0,1,[85.23122431162088],S0109,1
0.05,14,1.0,1,[85.23122431162088],S0109,1
0.05,15,1.0,1,[85.23122431162088],S0109,1
0.05,16,1.0,1,[85.23122431162088],S0109,1
0.05,17,1.0,1,[85.23122431162088],S0109,1
0.05,18,1.0,1,[85.23122431162088],S0109,1
0.05,19,1.0,1,[94.70136034624542],S0109,1
0.05,20,1.0,1,[104.17149638086994],S0109,1
0.05,21,1.0,1,[85.23122431162088],S0109,1
0.05,22,1.0,1,[85.23122431162088],S0109,1
0.05,23,1.0,1,[85.23122431162088],S0109,1
0.05,24,1.0,1,[104.17149638086994],S0109,1
0.05,25,0.0,1,[113.64163241549448],S0109,1
0.05,26,1.0,1,[85.23122431162088],S0109,1
0.05,27,1.0,1,[85.23122431162088],S0109,1
0.05,28,1.0,1,[85.23122431162088],S0109,1
0.05,29,1.0,1,[85.23122431162088],S0109,1
0.05,30,1.0,1,[85.23122431162088],S0109,1
0.05,31,1.0,1,[85.23122431162088],S0109,1
0.05,32,1.0,1,[85.23122431162088],S0109,1
0.05,33,1.0,1,[85.23122431162088],S0109,1
0.05,34,1.0,1,[85.23122431162088],S0109,1
0.05,35,1.0,1,[104.17149638086994],S0109,1
0.05,36,1.0,1,[85.23122431162088],S0109,1
0.05,37,1.0,1,[85.23122431162088],S0109,1
0.05,38,1.0,1,[85.23122431162088],S0109,1
0.05,39,1.0,1,[85.23122431162088],S0109,1
0.05,40,1.0,1,[85.23122431162088],S0109,1
0.05,41,1.0,1,[85.23122431162088],S0109,1
0.05,42,1.0,1,[104.17149638086994],S0109,1
0.05,43,1.0,1,[85.23122431162088],S0109,1
0.05,44,1.0,1,[85.23122431162088],S0109,1
0.05,45,1.0,1,[85.23122431162088],S0109,1
0.05,46,0.0,1,[113.64163241549448],S0109,1
0.05,47,1.0,1,[104.17149638086994],S0109,1
0.05,48,1.0,1,[94.70136034624542],S0109,1
0.05,49,1.0,1,[85.23122431162088],S0109,1
0.1,0,1.0,1,[85.23122431162088],S0109,1
0.1,1,1.0,1,[85.23122431162088],S0109,1
0.1,2,1.0,1,[85.23122431162088],S0109,1
0.1,3,1.0,1,[85.23122431162088],S0109,1
0.1,4,1.0,1,[85.23122431162088],S0109,1
0.1,5,1.0,1,[85.23122431162088],S0109,1
0.1,6,1.0,1,[85.23122431162088],S0109,1
0.1,7,1.0,1,[104.17149638086994],S0109,1
0.1,8,1.0,1,[104.17149638086994],S0109,1
0.1,9,0.0,1,[113.64163241549448],S0109,1
0.1,10,1.0,1,[104.17149638086994],S0109,1
0.1,11,1.0,1,[85.23122431162088],S0109,1
0.1,12,1.0,1,[104.17149638086994],S0109,1
0.1,13,1.0,1,[104.17149638086994],S0109,1
0.1,14,1.0,1,[94.70136034624542],S0109,1
0.1,15,1.0,1,[104.17149638086994],S0109,1
0.1,16,0.0,1,[113.64163241549448],S0109,1
0.1,17,0.0,1,[113.64163241549448],S0109,1
0.1,18,1.0,1,[94.70136034624542],S0109,1
0.1,19,1.0,1,[85.23122431162088],S0109,1
0.1,20,1.0,1,[85.23122431162088],S0109,1
0.1,21,1.0,1,[94.70136034624542],S0109,1
0.1,22,1.0,1,[94.70136034624542],S0109,1
0.1,23,1.0,1,[85.23122431162088],S0109,1
0.1,24,1.0,1,[104.17149638086994],S0109,1
0.1,25,1.0,1,[85.23122431162088],S0109,1
0.1,26,1.0,1,[85.23122431162088],S0109,1
0.1,27,1.0,1,[94.70136034624542],S0109,1
0.1,28,1.0,1,[85.23122431162088],S0109,1
0.1,29,1.0,1,[85.23122431162088],S0109,1
0.1,30,1.0,1,[85.23122431162088],S0109,1
0.1,31,1.0,1,[104.17149638086994],S0109,1
0.1,32,1.0,1,[85.23122431162088],S0109,1
0.1,33,1.0,1,[85.23122431162088],S0109,1
0.1,34,0.0,1,[113.64163241549448],S0109,1
0.1,35,1.0,1,[85.23122431162088],S0109,1
0.1,36,1.0,1,[94.70136034624542],S0109,1
0.1,37,1.0,1,[85.23122431162088],S0109,1
0.1,38,1.0,1,[85.23122431162088],S0109,1
0.1,39,1.0,1,[85.23122431162088],S0109,1
0.1,40,1.0,1,[85.23122431162088],S0109,1
0.1,41,1.0,1,[85.23122431162088],S0109,1
0.1,42,0.0,1,[113.64163241549448],S0109,1
0.1,43,1.0,1,[104.17149638086994],S0109,1
0.1,44,1.0,1,[85.23122431162088],S0109,1
0.1,45,1.0,1,[104.17149638086994],S0109,1
0.1,46,1.0,1,[94.70136034624542],S0109,1
0.1,47,0.0,1,[113.64163241549448],S0109,1
0.1,48,1.0,1,[104.17149638086994],S0109,1
0.1,49,1.0,1,[85.23122431162088],S0109,1
0.05,0,1.0,1,[85.23122431162088],S0110,1
0.05,1,1.0,1,[75.76108827699633],S0110,1
0.05,2,1.0,1,[85.23122431162088],S0110,1
0.05,3,1.0,1,[85.23122431162088],S0110,1
0.05,4,1.0,1,[85.23122431162088],S0110,1
0.05,5,1.0,1,[85.23122431162088],S0110,1
0.05,6,1.0,1,[85.23122431162088],S0110,1
0.05,7,1.0,1,[85.23122431162088],S0110,1
0.05,8,1.0,1,[85.23122431162088],S0110,1
0.05,9,1.0,1,[85.23122431162088],S0110,1
0.05,10,1.0,1,[85.23122431162088],S0110,1
0.05,11,1.0,1,[85.23122431162088],S0110,1
0.05,12,1.0,1,[85.23122431162088],S0110,1
0.05,13,1.0,1,[85.23122431162088],S0110,1
0.05,14,1.0,1,[85.23122431162088],S0110,1
0.05,15,1.0,1,[85.23122431162088],S0110,1
0.05,16,1.0,1,[85.23122431162088],S0110,1
0.05,17,1.0,1,[85.23122431162088],S0110,1
0.05,18,1.0,1,[85.23122431162088],S0110,1
0.05,19,1.0,1,[85.23122431162088],S0110,1
0.05,20,1.0,1,[85.23122431162088],S0110,1
0.05,21,1.0,1,[85.23122431162088],S0110,1
0.05,22,1.0,1,[85.23122431162088],S0110,1
0.05,23,1.0,1,[85.23122431162088],S0110,1
0.05,24,1.0,1,[85.23122431162088],S0110,1
0.05,25,1.0,1,[85.23122431162088],S0110,1
0.05,26,1.0,1,[94.70136034624542],S0110,1
0.05,27,1.0,1,[85.23122431162088],S0110,1
0.05,28,1.0,1,[85.23122431162088],S0110,1
0.05,29,1.0,1,[85.23122431162088],S0110,1
0.05,30,1.0,1,[85.23122431162088],S0110,1
0.05,31,1.0,1,[75.76108827699633],S0110,1
0.05,32,1.0,1,[85.23122431162088],S0110,1
0.05,33,1.0,1,[94.70136034624542],S0110,1
0.05,34,1.0,1,[85.23122431162088],S0110,1
0.05,35,1.0,1,[85.23122431162088],S0110,1
0.05,36,1.0,1,[85.23122431162088],S0110,1
0.05,37,1.0,1,[85.23122431162088],S0110,1
0.05,38,1.0,1,[85.23122431162088],S0110,1
0.05,39,1.0,1,[85.23122431162088],S0110,1
0.05,40,1.0,1,[85.23122431162088],S0110,1
0.05,41,1.0,1,[85.23122431162088],S0110,1
0.05,42,1.0,1,[85.23122431162088],S0110,1
0.05,43,1.0,1,[85.23122431162088],S0110,1
0.05,44,1.0,1,[85.23122431162088],S0110,1
0.05,45,1.0,1,[85.23122431162088],S0110,1
0.05,46,1.0,1,[85.23122431162088],S0110,1
0.05,47,1.0,1,[85.23122431162088],S0110,1
0.05,48,1.0,1,[85.23122431162088],S0110,1
0.05,49,1.0,1,[85.23122431162088],S0110,1
0.1,0,1.0,1,[75.76108827699633],S0110,1
0.1,1,1.0,1,[75.76108827699633],S0110,1
0.1,2,1.0,1,[85.23122431162088],S0110,1
0.1,3,1.0,1,[85.23122431162088],S0110,1
0.1,4,1.0,1,[85.23122431162088],S0110,1
0.1,5,1.0,1,[94.70136034624542],S0110,1
0.1,6,1.0,1,[75.76108827699633],S0110,1
0.1,7,1.0,1,[94.70136034624542],S0110,1
0.1,8,1.0,1,[75.76108827699633],S0110,1
0.1,9,1.0,1,[85.23122431162088],S0110,1
0.1,10,1.0,1,[85.23122431162088],S0110,1
0.1,11,1.0,1,[85.23122431162088],S0110,1
0.1,12,1.0,1,[85.23122431162088],S0110,1
0.1,13,1.0,1,[85.23122431162088],S0110,1
0.1,14,1.0,1,[85.23122431162088],S0110,1
0.1,15,1.0,1,[85.23122431162088],S0110,1
0.1,16,1.0,1,[85.23122431162088],S0110,1
0.1,17,1.0,1,[85.23122431162088],S0110,1
0.1,18,1.0,1,[85.23122431162088],S0110,1
0.1,19,1.0,1,[85.23122431162088],S0110,1
0.1,20,1.0,1,[85.23122431162088],S0110,1
0.1,21,1.0,1,[85.23122431162088],S0110,1
0.1,22,1.0,1,[75.76108827699633],S0110,1
0.1,23,1.0,1,[85.23122431162088],S0110,1
0.1,24,1.0,1,[85.23122431162088],S0110,1
0.1,25,1.0,1,[85.23122431162088],S0110,1
0.1,26,1.0,1,[85.23122431162088],S0110,1
0.1,27,1.0,1,[85.23122431162088],S0110,1
0.1,28,1.0,1,[85.23122431162088],S0110,1
0.1,29,1.0,1,[85.23122431162088],S0110,1
0.1,30,1.0,1,[75.76108827699633],S0110,1
0.1,31,1.0,1,[85.23122431162088],S0110,1
0.1,32,1.0,1,[85.23122431162088],S0110,1
0.1,33,1.0,1,[85.23122431162088],S0110,1
0.1,34,1.0,1,[85.23122431162088],S0110,1
0.1,35,1.0,1,[75.76108827699633],S0110,1
0.1,36,1.0,1,[85.23122431162088],S0110,1
0.1,37,1.0,1,[85.23122431162088],S0110,1
0.1,38,1.0,1,[85.23122431162088],S0110,1
0.1,39,1.0,1,[85.23122431162088],S0110,1
0.1,40,1.0,1,[85.23122431162088],S0110,1
0.1,41,1.0,1,[85.23122431162088],S0110,1
0.1,42,1.0,1,[85.23122431162088],S0110,1
0.1,43,1.0,1,[85.23122431162088],S0110,1
0.1,44,1.0,1,[94.70136034624542],S0110,1
0.1,45,1.0,1,[85.23122431162088],S0110,1
0.1,46,1.0,1,[75.76108827699633],S0110,1
0.1,47,1.0,1,[75.76108827699633],S0110,1
0.1,48,1.0,1,[85.23122431162088],S0110,1
0.1,49,1.0,1,[85.23122431162088],S0110,1
0.05,0,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.05,1,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,2,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.05,3,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,4,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,5,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.05,6,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,7,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,8,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.05,9,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,10,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.05,11,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,12,0.6666666666666666,3,"[25.60438059661869, 61.45051343188486, 107.53839850579847]",S0118,1
0.05,13,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,14,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,15,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,16,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,17,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,18,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.05,19,1.0,3,"[35.84613283526616, 71.69226567053234, 107.53839850579847]",S0118,1
0.05,20,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,21,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.05,22,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.05,23,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.05,24,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,25,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,26,0.4,2,"[40.9670089545899, 107.53839850579847]",S0118,1
0.05,27,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,28,0.4,2,"[40.9670089545899, 107.53839850579847]",S0118,1
0.05,29,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,30,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,31,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,32,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,33,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.05,34,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,35,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,36,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,37,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.05,38,1.0,3,"[25.60438059661869, 66.5713895512086, 112.65927462512221]",S0118,1
0.05,39,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,40,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.05,41,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,42,0.4,2,"[40.9670089545899, 107.53839850579847]",S0118,1
0.05,43,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,44,0.6666666666666666,3,"[25.60438059661869, 61.45051343188486, 107.53839850579847]",S0118,1
0.05,45,1.0,3,"[25.60438059661869, 76.81314178985608, 112.65927462512221]",S0118,1
0.05,46,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,47,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,48,1.0,3,"[25.60438059661869, 76.81314178985608, 112.65927462512221]",S0118,1
0.05,49,0.8,2,"[35.84613283526616, 107.53839850579847]",S0118,1
0.1,0,0.6666666666666666,3,"[25.60438059661869, 61.45051343188486, 107.53839850579847]",S0118,1
0.1,1,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,2,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.1,3,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,4,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,5,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.1,6,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.1,7,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.1,8,0.4,2,"[40.9670089545899, 102.41752238647473]",S0118,1
0.1,9,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.1,10,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,11,0.4,2,"[40.9670089545899, 107.53839850579847]",S0118,1
0.1,12,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.1,13,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.1,14,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.1,15,1.0,3,"[25.60438059661869, 66.5713895512086, 112.65927462512221]",S0118,1
0.1,16,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.1,17,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,18,0.3333333333333333,3,"[25.60438059661869, 92.17577014782728, 128.02190298309344]",S0118,1
0.1,19,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,20,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.1,21,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,22,0.6666666666666666,3,"[25.60438059661869, 87.05489402850353, 128.02190298309344]",S0118,1
0.1,23,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.1,24,0.3333333333333333,3,"[25.60438059661869, 92.17577014782728, 128.02190298309344]",S0118,1
0.1,25,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,26,0.8,2,"[25.60438059661869, 97.296646267151]",S0118,1
0.1,27,1.0,3,"[30.72525671594243, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,28,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,29,1.0,3,"[30.72525671594243, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,30,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,31,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,32,1.0,3,"[30.72525671594243, 71.69226567053234, 107.53839850579847]",S0118,1
0.1,33,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.1,34,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.1,35,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,36,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,37,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,38,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,39,1.0,3,"[25.60438059661869, 76.81314178985608, 112.65927462512221]",S0118,1
0.1,40,1.0,3,"[35.84613283526616, 66.5713895512086, 107.53839850579847]",S0118,1
0.1,41,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,42,1.0,3,"[25.60438059661869, 71.69226567053234, 107.53839850579847]",S0118,1
0.1,43,1.0,3,"[25.60438059661869, 66.5713895512086, 107.53839850579847]",S0118,1
0.1,44,0.8,2,"[35.84613283526616, 102.41752238647473]",S0118,1
0.1,45,0.3333333333333333,3,"[25.60438059661869, 92.17577014782728, 128.02190298309344]",S0118,1
0.1,46,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,47,1.0,3,"[35.84613283526616, 71.69226567053234, 107.53839850579847]",S0118,1
0.1,48,1.0,3,"[35.84613283526616, 76.81314178985608, 107.53839850579847]",S0118,1
0.1,49,1.0,3,"[25.60438059661869, 76.81314178985608, 107.53839850579847]",S0118,1
0.05,0,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,1,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,2,1.0,3,"[40.9670089545899, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,3,1.0,3,"[35.84613283526616, 107.5383985057985, 179.2306641763308]",S0119,-1
0.05,4,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,5,1.0,3,"[35.84613283526616, 112.65927462512224, 199.71416865362573]",S0119,-1
0.05,6,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,7,1.0,3,"[30.72525671594243, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,8,1.0,3,"[30.72525671594243, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,9,1.0,3,"[25.60438059661869, 112.65927462512224, 199.71416865362573]",S0119,-1
0.05,10,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,11,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,12,1.0,3,"[25.60438059661869, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,13,1.0,3,"[35.84613283526616, 112.65927462512224, 199.71416865362573]",S0119,-1
0.05,14,1.0,3,"[30.72525671594243, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,15,1.0,3,"[25.60438059661869, 107.5383985057985, 184.35154029565453]",S0119,-1
0.05,16,1.0,3,"[35.84613283526616, 107.5383985057985, 184.35154029565453]",S0119,-1
0.05,17,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,18,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,19,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,20,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,21,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,22,1.0,3,"[25.60438059661869, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,23,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,24,1.0,3,"[35.84613283526616, 107.5383985057985, 194.593292534302]",S0119,-1
0.05,25,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,26,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,27,1.0,3,"[35.84613283526616, 107.5383985057985, 194.593292534302]",S0119,-1
0.05,28,1.0,3,"[25.60438059661869, 102.41752238647476, 189.47241641497828]",S0119,-1
0.05,29,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,30,1.0,3,"[40.9670089545899, 107.5383985057985, 194.593292534302]",S0119,-1
0.05,31,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,32,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,33,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,34,1.0,3,"[25.60438059661869, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,35,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,36,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,37,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,38,1.0,3,"[35.84613283526616, 112.65927462512224, 199.71416865362573]",S0119,-1
0.05,39,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,40,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,41,1.0,3,"[25.60438059661869, 102.41752238647476, 189.47241641497828]",S0119,-1
0.05,42,1.0,3,"[35.84613283526616, 107.5383985057985, 189.47241641497828]",S0119,-1
0.05,43,1.0,3,"[30.72525671594243, 107.5383985057985, 189.47241641497828]",S0119,-1
