ari,ari_assigned,vi,common_assigned_fraction,cluster_0_jaccard,cluster_1_jaccard,repeat,n_unique,n_clusters,noise_fraction,candidate_id,cluster_2_jaccard,cluster_3_jaccard,cluster_4_jaccard
0.6306098964326813,0.7384481255448997,0.7844375982911058,0.5102040816326531,0.5,0.8148148148148148,47,49,2,0.4936708860759494,300h__max__full__001,,,
0.18776982892690514,,1.1834360990438944,0.25,0.0,0.45,48,48,3,0.6455696202531646,300h__max__full__001,,,
0.6688212433939079,1.0,0.6230644426093865,0.6078431372549019,0.6666666666666666,0.8709677419354839,49,51,2,0.2911392405063291,300h__max__full__001,,,
0.613881829733164,1.0,0.5434452268947396,0.4411764705882353,0.7333333333333333,1.0,0,34,2,0.6,200h__max__0.99__000,,,
0.24021838034576887,,1.0482210767407971,0.3,0.5,0.0,1,30,2,0.62,200h__max__0.99__000,,,
,,1.002336297700253,0.0,0.0,0.0,2,35,0,1.0,200h__max__0.99__000,,,
0.4199296884470845,1.0,0.8441418050528731,0.4,0.6153846153846154,0.8,3,30,2,0.58,200h__max__0.99__000,,,
0.7550184909728571,1.0,0.5792662513569975,0.5,0.9285714285714286,0.6666666666666666,4,34,2,0.46,200h__max__0.99__000,,,
0.1598238340297159,,1.0944351378827921,0.5,0.6521739130434783,0.043478260869565216,5,32,2,0.12,200h__max__0.99__000,,,
,,0.9261468090404666,0.0,0.0,0.0,6,34,0,1.0,200h__max__0.99__000,,,
0.00641025641025641,,0.9675738575805239,0.5806451612903226,0.5333333333333333,0.06666666666666667,7,31,2,0.0,200h__max__0.99__000,,,
,,0.783449138790285,0.0,0.0,0.0,8,34,0,1.0,200h__max__0.99__000,,,
0.8100933488914819,1.0,0.4210068966952376,0.5483870967741935,0.9333333333333333,0.75,9,31,2,0.34,200h__max__0.99__000,,,
,,0.9718487712358765,0.0,0.0,0.0,10,34,0,1.0,200h__max__0.99__000,,,
,,0.9980406958852484,0.0,0.0,0.0,11,29,0,1.0,200h__max__0.99__000,,,
,,0.9244561548753236,0.0,0.0,0.0,12,35,0,1.0,200h__max__0.99__000,,,
-0.005369769791057472,,1.2431118872704683,0.22580645161290322,0.3125,0.0,13,31,2,0.7,200h__max__0.99__000,,,
,,0.891867395317251,0.0,0.0,0.0,14,30,0,1.0,200h__max__0.99__000,,,
,,0.9261468090404666,0.0,0.0,0.0,15,34,0,1.0,200h__max__0.99__000,,,
0.3863039525957848,1.0,0.9930794804991605,0.375,0.6428571428571429,0.6,16,32,2,0.62,200h__max__0.99__000,,,
0.5144539664920087,,0.9524101078980454,0.5161290322580645,0.8421052631578947,0.0,17,31,2,0.34,200h__max__0.99__000,,,
0.6090361028341764,1.0,0.8169400477156097,0.53125,0.875,0.5,18,32,2,0.46,200h__max__0.99__000,,,
-0.09648422956225733,,1.2776667118509586,0.1935483870967742,0.2222222222222222,0.0,19,31,2,0.76,200h__max__0.99__000,,,
0.6187973188021411,1.0,0.6627412538293471,0.5483870967741935,0.8235294117647058,0.75,20,31,2,0.38,200h__max__0.99__000,,,
,,0.9327481967254363,0.0,0.0,0.0,21,33,0,1.0,200h__max__0.99__000,,,
,,0.650390640876698,0.0,0.0,,22,31,0,1.0,200h__max__0.99__000,,,
0.8031540267428805,1.0,0.43849378785897564,0.5862068965517241,0.9333333333333333,0.75,23,29,2,0.32,200h__max__0.99__000,,,
,,0.9262430335557756,0.0,0.0,0.0,24,35,0,1.0,200h__max__0.99__000,,,
0.45442619098901527,,0.8534075896387943,0.4117647058823529,0.625,0.0,25,34,2,0.54,200h__max__0.99__000,,,
,,0.8823109245150755,0.0,0.0,0.0,26,30,0,1.0,200h__max__0.99__000,,,
0.8383602843899607,1.0,0.3742998173846661,0.5405405405405406,0.9411764705882353,0.8,27,37,2,0.36,200h__max__0.99__000,,,
0.5706701153728346,1.0,0.7663276363107341,0.5666666666666667,0.8125,0.6666666666666666,28,30,2,0.36,200h__max__0.99__000,,,
0.6518856195607128,1.0,0.6213802944707387,0.5142857142857142,0.8125,0.8333333333333334,29,35,2,0.42,200h__max__0.99__000,,,
0.6128151504589288,1.0,0.7790766753035143,0.5483870967741935,0.8235294117647058,0.75,30,31,2,0.3,200h__max__0.99__000,,,
,,0.868719682914265,0.0,0.0,0.0,31,34,0,1.0,200h__max__0.99__000,,,
0.8010663335303894,1.0,0.4326574787748829,0.5333333333333333,0.9285714285714286,0.75,32,30,2,0.42,200h__max__0.99__000,,,
0.8255751096161932,1.0,0.39984633493957134,0.5454545454545454,0.9375,0.75,33,33,2,0.46,200h__max__0.99__000,,,
-0.028832075684198672,,1.2489654926371963,0.5333333333333333,0.46153846153846156,0.15384615384615385,34,30,2,0.04,200h__max__0.99__000,,,
-0.018044837298770294,,1.0676850828296485,0.4827586206896552,0.5,0.038461538461538464,35,29,2,0.08,200h__max__0.99__000,,,
0.6735751295336787,0.6669016566795911,0.644415712548176,0.5357142857142857,0.75,0.8,36,28,3,0.44,200h__max__0.99__000,,,
,,0.8826305733897796,0.0,0.0,0.0,37,31,0,1.0,200h__max__0.99__000,,,
0.8819289816008438,1.0,0.23169994632184654,0.6129032258064516,0.9375,1.0,38,31,2,0.34,200h__max__0.99__000,,,
,,0.952937100125203,0.0,0.0,0.0,39,28,0,1.0,200h__max__0.99__000,,,
0.7839214259730811,1.0,0.36116483601564453,0.5151515151515151,0.8666666666666667,1.0,40,33,2,0.48,200h__max__0.99__000,,,
0.49838187702265374,0.7580071174377224,0.948937202737961,0.53125,0.75,0.5714285714285714,41,32,2,0.36,200h__max__0.99__000,,,
,,0.9244561548753236,0.0,0.0,0.0,42,35,0,1.0,200h__max__0.99__000,,,
,,0.8721383253204975,0.0,0.0,0.0,43,35,0,1.0,200h__max__0.99__000,,,
,,0.9257564180367264,0.0,0.0,0.0,44,32,0,1.0,200h__max__0.99__000,,,
0.30405848248046385,,1.1345898001279173,0.4827586206896552,0.5294117647058824,0.3125,45,29,2,0.38,200h__max__0.99__000,,,
0.47280943229626554,1.0,0.8558231452409351,0.4482758620689655,0.6428571428571429,1.0,46,29,2,0.48,200h__max__0.99__000,,,
,,0.8870888176378345,0.0,0.0,0.0,47,31,0,1.0,200h__max__0.99__000,,,
0.47569605868071696,1.0,0.8074390382191152,0.4482758620689655,0.6428571428571429,1.0,48,29,2,0.44,200h__max__0.99__000,,,
0.549561032313324,1.0,0.7763180001315226,0.4838709677419355,0.7692307692307693,0.7142857142857143,49,31,2,0.42,200h__max__0.99__000,,,
,,0.803742107316203,0.0,0.0,0.0,0,34,0,1.0,200h__robust__0.95__003,,,
