curve_id,included,exclusion_reason,source_file,relative_source,validation_file,doi,record_id,legend,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,time_factor_to_hours,time_factor_source,n_original_points,duration_hours,raw_min,raw_max,normalizer,smoothing_applied
C80b957fd7a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.csv,x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce__1TSnO₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201902902/Fig6_D_stability_performance_curve_pce/validation_result.json,10.1002/adma.201902902,10.1002_adma.201902902__Fig6__D__stability_performance_curve_pce,1TSnO₂,Time (day),(day),Normalized PCE,,24.0,axis_metadata:day,48,809.358275932653,0.942384507839546,0.9967412138319964,0.9967285653879097,False
Cb91fb7aa14,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adma.201907623__Fig4__D__stability_performance_curve_pce__0.0%PHCI__Series_1.csv,x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/accepted/10.1002_adma.201907623__Fig4__D__stability_performance_curve_pce__0.0%PHCI__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907623/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1002/adma.201907623,10.1002_adma.201907623__Fig4__D__stability_performance_curve_pce,0.0%PHCI,Time,(day),Normalized PCE,(%),24.0,axis_metadata:day,12,398.45147223134654,0.6928339536638,1.002712680127152,1.002712680127152,False
C06a3acefb1,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/validation_result.json,10.1002/adma.201907864,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce,1% H₂O,Time,(day),PCE,(%),24.0,axis_metadata:day,53,945.3186589654779,0.6771232960621536,1.0005188959643323,1.0005188959643323,False
C8e833cf072,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/validation_result.json,10.1002/adma.201907864,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce,Reference,Time,(day),PCE,(%),24.0,axis_metadata:day,56,945.3186589654779,0.611077715800441,1.005073763568589,1.005073763568589,False
C8be3712560,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/accepted/10.1002_admi.201800499__Fig6__E__stability_performance_curve_pce__Without_CF_film__Series_2.csv,x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/accepted/10.1002_admi.201800499__Fig6__E__stability_performance_curve_pce__Without_CF_film__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_admi.201800499/Fig6_E_stability_performance_curve_pce/validation_result.json,10.1002/admi.201800499,10.1002_admi.201800499__Fig6__E__stability_performance_curve_pce,Without CF film,Time,(day),PCE,(%),24.0,axis_metadata:day,34,188.09973173978995,0.5138692894626651,12.454200428864617,12.454200428864617,False
Cfc4c7eaeef,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted/10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2.csv,x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted/10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_admi.201900939/Fig11_D_pce/validation_result.json,10.1002/admi.201900939,10.1002_admi.201900939__Fig11__D__pce,Standard,Time (days),days,Normalized PCE,,24.0,axis_metadata:day,46,607.7143719636068,0.7060237818593661,0.9987181876360736,0.9987181876360736,False
Cb632b5018c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/accepted/10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce__Pristine__Series_1.csv,x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/accepted/10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce__Pristine__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_admi.202101463/Fig7_B_stability_performance_curve_pce/validation_result.json,10.1002/admi.202101463,10.1002_admi.202101463__Fig7__B__stability_performance_curve_pce,Pristine,Time,(days),Normalized PCE,,24.0,axis_metadata:day,25,288.83774955647584,0.3973468052486578,1.0024705108445546,1.0024705108445546,False
Cc64d7c0c54,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.201700025/Fig7_whole_stability/accepted/10.1002_advs.201700025__Fig7__whole__stability__w_oBDTS-2DPP__Series_2.csv,x_time_day/10.1002_advs.201700025/Fig7_whole_stability/accepted/10.1002_advs.201700025__Fig7__whole__stability__w_oBDTS-2DPP__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.201700025/Fig7_whole_stability/validation_result.json,10.1002/advs.201700025,10.1002_advs.201700025__Fig7__whole__stability,w/oBDTS-2DPP,Time,(day),Normalized PCE,(%),24.0,axis_metadata:day,79,164.43654585817188,33.350274937323576,99.39793455340212,99.39793455340212,False
C63dab6011c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/accepted/10.1002_advs.201801715__Fig5__A__sem_image_stability_performance_curve_pce__Control__Series_1.csv,x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/accepted/10.1002_advs.201801715__Fig5__A__sem_image_stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.201801715/Fig5_A_sem_image_stability_performance_curve_pce/validation_result.json,10.1002/advs.201801715,10.1002_advs.201801715__Fig5__A__sem_image_stability_performance_curve_pce,Control,Time,(day),Normalized PCE,(%),24.0,axis_metadata:day,52,358.2557681210091,0.042596072449403,1.0007567476236672,1.0007567476236672,False
C6452f3f05e,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.csv,x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/advs.202004662,10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce,pristine TiO₂,Time,(Days),Normalized PCE,,24.0,axis_metadata:day,38,2615.6594322513615,0.8036092533753124,0.9593391794318504,0.9593391794318504,False
Cef890618ce,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202101418__Fig5__A__stability_performance_curve_pce__W_o_Ti₃C2C1x__Series_1.csv,x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202101418__Fig5__A__stability_performance_curve_pce__W_o_Ti₃C2C1x__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_advs.202101418/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/advs.202101418,10.1002_advs.202101418__Fig5__A__stability_performance_curve_pce,W/o Ti₃C2C1x,Time,(day),Normalized PCE,,24.0,axis_metadata:day,22,330.7019314779101,0.8224799034094994,0.9995074662377988,0.9995074662377988,False
C9d65dc679e,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.csv,x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/validation_result.json,10.1002/aenm.201501354,10.1002_aenm.201501354__Fig9__C__stability_performance_curve,Device based on C-PbI₂,Days,,Normalized PCE,,24.0,axis_metadata:day,50,855.7058570678157,0.6454473281335965,0.992028174722042,0.992028174722042,False
C91d9b0ad28,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S1__Series_1.csv,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S1__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201502206/Fig7_A_pce/validation_result.json,10.1002/aenm.201502206,10.1002_aenm.201502206__Fig7__A__pce,S1,Time (days),days,PCE (%),%,24.0,axis_metadata:day,79,239.72348019567465,13.748330532349872,16.41136507550747,16.407797324025495,False
C0458415372,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S3__Series_2.csv,x_time_day/10.1002_aenm.201502206/Fig7_A_pce/accepted/10.1002_aenm.201502206__Fig7__A__pce__S3__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201502206/Fig7_A_pce/validation_result.json,10.1002/aenm.201502206,10.1002_aenm.201502206__Fig7__A__pce,S3,Time (days),days,PCE (%),%,24.0,axis_metadata:day,79,236.689005762818,12.8062192552894,15.632553086470814,15.632553086470814,False
C5474166035,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/accepted/10.1002_aenm.201602556__Fig7__A__stability_performance_curve__doped_Spiro-OMeTAD__Series_1.csv,x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/accepted/10.1002_aenm.201602556__Fig7__A__stability_performance_curve__doped_Spiro-OMeTAD__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/validation_result.json,10.1002/aenm.201602556,10.1002_aenm.201602556__Fig7__A__stability_performance_curve,doped Spiro-OMeTAD,Time,day,Efficiency,%,24.0,axis_metadata:day,69,702.4286627106056,13.531445212888263,17.796818719076256,17.796818719076256,False
C68a5e170a3,False,shorter_than_150h,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700226__Fig4__A__stability_performance_curve_pce__★1-TiO2__Series_3.csv,x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700226__Fig4__A__stability_performance_curve_pce__★1-TiO2__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201700226/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201700226,10.1002_aenm.201700226__Fig4__A__stability_performance_curve_pce,★1-TiO2,Time,(day),PCE,(norm.),24.0,axis_metadata:day,44,107.49635358905505,0.2362084341000261,0.9951051060491668,,False
C1673cf3fc8,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201700683,10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce,Spiro-OMeTAD,Time (days),(days),Normallized PCE,,24.0,axis_metadata:day,68,1081.6152653993709,0.6739097701556431,1.0294159515486223,1.0294159515486223,False
C58676dd73a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/accepted/10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2.csv,x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/accepted/10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/validation_result.json,10.1002/aenm.201702934,10.1002_aenm.201702934__Fig4__A__stability_performance_curve,ZnO,Air storage time,(days),Efficiency,(%),24.0,axis_metadata:day,29,1664.9009794507256,0.2101132095322349,15.252676929767455,15.252676929767455,False
C6f256cee82,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201702960/Fig5_F_stability_performance_curve/accepted/10.1002_aenm.201702960__Fig5__F__stability_performance_curve__Pristine__Series_1.csv,x_time_day/10.1002_aenm.201702960/Fig5_F_stability_performance_curve/accepted/10.1002_aenm.201702960__Fig5__F__stability_performance_curve__Pristine__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201702960/Fig5_F_stability_performance_curve/validation_result.json,10.1002/aenm.201702960,10.1002_aenm.201702960__Fig5__F__stability_performance_curve,Pristine,Time,days,Normalized PCE,,24.0,axis_metadata:day,53,695.7822713497022,0.6178482445083001,1.0188691095295228,1.0188691095295228,False
Cc7600e8ab0,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/accepted/10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1.csv,x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/accepted/10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/validation_result.json,10.1002/aenm.201703392,10.1002_aenm.201703392__Fig6__C__stability_performance_curve,Reference,Time,day,Normalized PCE,a.u.,24.0,axis_metadata:day,75,885.3190455310239,0.5957552685321215,1.0318698421537067,1.0318698421537067,False
C75b643951c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201800275/Fig4_D_stability_performance_curve_pce/accepted/10.1002_aenm.201800275__Fig4__D__stability_performance_curve_pce__Reference__Series_2.csv,x_time_day/10.1002_aenm.201800275/Fig4_D_stability_performance_curve_pce/accepted/10.1002_aenm.201800275__Fig4__D__stability_performance_curve_pce__Reference__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201800275/Fig4_D_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201800275,10.1002_aenm.201800275__Fig4__D__stability_performance_curve_pce,Reference,Time,(day),PCE,(%),24.0,axis_metadata:day,53,2153.437513909173,16.266790544204238,19.24919105109136,19.24919105109136,False
Cd58efda5d5,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201800715/Fig6_D_stability_performance_curve_pce/accepted/10.1002_aenm.201800715__Fig6__D__stability_performance_curve_pce__W_OAQ310__Series_1.csv,x_time_day/10.1002_aenm.201800715/Fig6_D_stability_performance_curve_pce/accepted/10.1002_aenm.201800715__Fig6__D__stability_performance_curve_pce__W_OAQ310__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201800715/Fig6_D_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201800715,10.1002_aenm.201800715__Fig6__D__stability_performance_curve_pce,W/OAQ310,Time,/ day,Normalized PCE,,24.0,axis_metadata:day,51,473.2508563544361,0.6064226224371705,1.00799993860745,1.00799993860745,False
C4f7e16787c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803587/Fig5_D_stability_performance_curve_pce_eqe/accepted/10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1.csv,x_time_day/10.1002_aenm.201803587/Fig5_D_stability_performance_curve_pce_eqe/accepted/10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803587/Fig5_D_stability_performance_curve_pce_eqe/validation_result.json,10.1002/aenm.201803587,10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe,Reference,Time,(day),PCE,(%),24.0,axis_metadata:day,64,2163.5855530774065,17.138480139550076,19.456472497092314,19.456472497092314,False
Cd436636e0a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201803766,10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce,Control,Time (Day),(Day),Normalized PCE,,24.0,axis_metadata:day,70,708.9388715173022,0.6503088746754202,0.996291331517482,0.996291331517482,False
C89193e0e9e,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP1__Series_2.csv,x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP1__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201803766,10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce,SP1,Time (Day),(Day),Normalized PCE,,24.0,axis_metadata:day,70,708.9388715173022,0.7142065356237289,0.996291331517482,0.9962496976829333,False
C029c262a0a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP3__Series_3.csv,x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP3__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/validation_result.json,10.1002/aenm.201803766,10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce,SP3,Time (Day),(Day),Normalized PCE,,24.0,axis_metadata:day,71,719.2133479161037,0.8607036119442415,0.996291331517482,0.996291331517482,False
