folder,filepath,num_points,min_time_h,max_time_h,min_time_orig,max_time_orig,initial_y,final_y,mean_y
x_time_h,x_time_h/10.1039_d5ma00192g/Fig5_whole_stability_performance_curve/accepted/10.1039_d5ma00192g__Fig5__whole__stability_performance_curve__Control__Series_2.csv,65,-0.5290759448429014,762.1961684889227,-0.5290759448429014,762.1961684889227,100.14557175770588,53.99964149726898,72.06791779675817
x_time_h,x_time_h/10.1016_j.jpowsour.2021.230120/Fig5_whole_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230120__Fig5__whole__stability_performance_curve_pce__Dopant-free__Series_1.csv,84,1.0208122056468485,501.89312869163734,1.0208122056468485,501.89312869163734,0.996240881101509,0.4793302711570932,0.8261214737911634
x_time_h,x_time_h/10.1038_s41467-018-05760-x/Fig6_B_jv_curve_stability_performance_pce/accepted/10.1038_s41467-018-05760-x__Fig6__B__jv_curve_stability_performance_pce__E-SnO2__Series_2.csv,66,0.7599200477772214,118.85059893834884,0.7599200477772214,118.85059893834884,1.001601890399184,0.8599774141064062,0.9320413837351808
x_time_h,x_time_h/10.1038_s41467-018-05760-x/Fig6_B_jv_curve_stability_performance_pce/accepted/10.1038_s41467-018-05760-x__Fig6__B__jv_curve_stability_performance_pce__SnO2__Series_1.csv,67,0.2148861452053516,120.12234471101657,0.2148861452053516,120.12234471101657,0.9976678771688292,0.6160685938243995,0.7993525087281752
x_time_h,x_time_h/10.1038_s41467-018-05760-x/Fig6_A_jv_curve_stability_performance_pce/accepted/10.1038_s41467-018-05760-x__Fig6__A__jv_curve_stability_performance_pce__E-SnO2__Series_2.csv,68,25.02891830605745,2837.008292418818,25.02891830605745,2837.008292418818,1.004744170291492,0.9217456030543992,0.9580138845361541
x_time_h,x_time_h/10.1038_s41467-018-05760-x/Fig6_A_jv_curve_stability_performance_pce/accepted/10.1038_s41467-018-05760-x__Fig6__A__jv_curve_stability_performance_pce__SnO₂__Series_1.csv,69,4.043997603723426,2857.9932131211526,4.043997603723426,2857.9932131211526,0.9928872321147646,0.7359869049523342,0.8447041448529569
x_time_h,x_time_h/10.1039_c8nr08295b/Fig6_B_stability_performance_curve_pce/accepted/10.1039_c8nr08295b__Fig6__B__stability_performance_curve_pce__W_O_CQDs__Series_1.csv,73,1.0750482336058766,212.61477373686537,1.0750482336058766,212.61477373686537,1.0067165705375374,0.2010955742118604,0.7443345453855015
x_time_h,x_time_h/10.1021_acsenergylett.0c00526/Fig2_F_sem_image_stability_performance_curve_pce/accepted/10.1021_acsenergylett.0c00526__Fig2__F__sem_image_stability_performance_curve_pce__w_o_GA__Series_1.csv,19,1.354773319943888,321.70348189208005,1.354773319943888,321.70348189208005,2.9039730745808594,0.7674944242660899,1.6596774027110202
x_time_h,x_time_h/10.3390_nano15090699/Fig12_A_stability_performance_curve_retention/accepted/10.3390_nano15090699__Fig12__A__stability_performance_curve_retention__Control__Series_3.csv,144,9.33779378520235,1342.8521858884471,9.33779378520235,1342.8521858884471,1.0032192733922165,0.6774899345196757,0.8488297946363869
x_time_h,x_time_h/10.3390_nano15090699/Fig12_A_stability_performance_curve_retention/accepted/10.3390_nano15090699__Fig12__A__stability_performance_curve_retention__PEACI_IPA__Series_2.csv,150,3.9679371727060726,1337.4823292759509,3.9679371727060726,1337.4823292759509,1.0032192733922165,0.739886139043961,0.8859778626538726
x_time_h,x_time_h/10.1002_cssc.201902488/Fig6_A_stability_performance_curve_pce/accepted/10.1002_cssc.201902488__Fig6__A__stability_performance_curve_pce__Controlgroup__Series_1.csv,67,-0.5099674101823268,307.4157110575606,-0.5099674101823268,307.4157110575606,0.998971366518512,0.4360629883527682,0.7045658949653185
x_time_h,x_time_h/10.1002_cssc.201902488/Fig6_A_stability_performance_curve_pce/accepted/10.1002_cssc.201902488__Fig6__A__stability_performance_curve_pce__With_ttfa__Series_2.csv,67,0.8896947646710629,308.81537323241395,0.8896947646710629,308.81537323241395,1.0087102657947358,0.6444754328639606,0.8470445378094184
x_time_h,"x_time_h/10.1002_adfm.202010696/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1002_adfm.202010696__Fig6__B__mppt_stability_performance_curve_pce__→CsPbl,Br-PT_Spiro-OMeTAD__Series_2.csv",126,4.297893173514865,966.8877438129568,4.297893173514865,966.8877438129568,0.9947979412333604,0.5396386122473359,0.6804028231502474
