id,group,source,x_name,x_unit,y_name,y_unit,hour_factor,n_raw,missing_rows,duplicate_timestamps,conflicting_duplicates,was_sorted,n_clean,x_start,x_end,duration_h,median_dt_h,dt_min_h,dt_max_h,y_min,y_max,reasons,eligible
C193,图片87,图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,Time,(h),Normalized PCE,,1.0,41,0,0,False,True,41,10.904125140323629,1044.7830348642312,1033.8789097239076,25.846972743097695,25.84697274309758,25.84697274309781,0.7380845833696407,0.9809668517879648,,True
C194,图片88,图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,Time,(hours),Normalized PCE,,1.0,63,0,0,False,True,63,2.1691588929524954,992.1017064259664,989.9325475330139,15.966653992467968,15.966653992467627,15.966653992468196,0.6253562306311766,1.005838275459887,,True
C195,图片88,图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,Time,(hours),Normalized PCE,,1.0,63,0,0,False,True,63,5.362489691446086,995.2950372244602,989.9325475330141,15.966653992467968,15.966653992467627,15.966653992468196,0.9968857567580348,1.010314534810813,,True
C196,图片88,图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,Time,(hours),Normalized PCE,,1.0,65,0,2,True,True,63,5.362489691446086,995.2950372244602,989.9325475330141,15.966653992467968,15.966653992467627,15.966653992468196,0.9565994225997008,1.005838275459887,conflicting_duplicate_timestamps,False
C197,图片89,图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA_PTAA_BCP__Series_1.csv,Durations (hours),(hours),Efficiency (%),(%),1.0,49,0,0,False,True,49,-1.8223350826815192,1000.929932716262,1002.7522677989435,20.890672245811302,20.890672245811174,20.890672245811402,20.423719681442577,20.803138681070635,,True
C198,图片89,图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA__Series_2.csv,Durations (hours),(hours),Efficiency (%),(%),1.0,49,0,0,False,True,49,-3.911402307262648,998.8408654916808,1002.7522677989434,20.890672245811317,20.890672245811174,20.890672245811402,21.8465409300478,22.273387304629367,,True
C199,图片89,图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,Durations (hours),(hours),Efficiency (%),(%),1.0,49,0,0,False,True,49,0.266732141899638,1003.0189999408432,1002.7522677989435,20.890672245811317,20.890672245811174,20.890672245811402,21.46712193041974,22.083677804815338,,True
C200,图片9,图片9/accepted/samples_test__unknown__unknown__图片9__Control__Series_1.csv,Number of temperature cycles,,Normalized PCE,,,47,0,0,False,True,47,0.4072633473145508,98.20189878364651,,,,,0.8467069188913778,1.0004585315824517,cycle_axis_not_hours,False
C201,图片9,图片9/accepted/samples_test__unknown__unknown__图片9__DMPESI__Series_2.csv,Number of temperature cycles,,Normalized PCE,,,47,0,0,False,True,47,0.4072633473145508,98.20189878364651,,,,,0.9898024792177238,1.005025411167335,cycle_axis_not_hours,False
C202,图片90,图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,Damp heat hour,,Normalized efficiency,,1.0,27,0,0,False,True,27,-11.632577602266906,1769.637858095339,1781.270435697606,68.51040137298483,68.51040137298469,68.51040137298514,1.001456167432602,1.082347738593771,,True
C203,图片92,图片92/accepted/samples_test__unknown__unknown__图片92__Series_1__Series_1.csv,HF Cycle,,Normalized PCE,(a.u.),,33,0,0,False,True,33,-0.2696325327910553,33.842727791090894,,,,,0.6551768363884731,1.1387394585707105,cycle_axis_not_hours,False
C204,图片92,图片92/accepted/samples_test__unknown__unknown__图片92__Series_2__Series_2.csv,HF Cycle,,Normalized PCE,(a.u.),,29,0,0,False,True,29,-0.2696325327910553,29.578682750605655,,,,,0.9985763796773084,1.2228373059067517,cycle_axis_not_hours,False
C205,图片94,图片94/accepted/samples_test__unknown__unknown__图片94__Series_1__Series_1.csv,Time,hours,PCE,%,1.0,33,0,0,False,True,33,-0.1350595447749993,47.670857839148645,47.80591738392364,1.4939349182476143,1.4939349182476072,1.4939349182476214,13.808101065866152,16.494010577217587,,True
C206,图片94,图片94/accepted/samples_test__unknown__unknown__图片94__Series_2__Series_2.csv,Time,hours,PCE,%,1.0,33,0,0,False,True,33,0.0143339470497618,47.820251330973406,47.80591738392364,1.4939349182476143,1.4939349182476036,1.493934918247625,8.349639800861622,8.436282043163281,,True
C207,图片94,图片94/accepted/samples_test__unknown__unknown__图片94__Series_3__Series_3.csv,Time,hours,PCE,%,1.0,33,0,0,False,True,33,-0.1350595447749993,47.670857839148645,47.80591738392364,1.4939349182476143,1.4939349182476072,1.4939349182476214,8.52292428546494,13.634816581262834,,True
C208,图片95,图片95/accepted/samples_test__unknown__unknown__图片95__No_Desiccant__Series_4.csv,Time,(hours),PCE,(%),1.0,31,0,0,False,True,31,0.4667001200590039,47.23597051395,46.769270393891,1.5589756797963688,1.5589756797963545,1.5589756797963759,7.609205648140124,11.411050997426608,,True
C209,图片95,"图片95/accepted/samples_test__unknown__unknown__图片95__SiO,+Desiccant__Series_1.csv",Time,(hours),PCE,(%),1.0,30,0,0,False,True,30,1.4020855279368227,46.612380242031456,45.21029471409463,1.558975679796367,1.5589756797963616,1.5589756797963723,11.080455749662564,13.80786654371591,,True
C210,图片95,图片95/accepted/samples_test__unknown__unknown__图片95__o-Desiccant__Series_2.csv,Time,(hours),PCE,(%),1.0,31,0,1,True,True,30,2.181573367835007,47.39186808192964,45.21029471409463,1.5589756797963688,1.558975679796358,1.5589756797963723,8.51834257949124,12.402836740718731,conflicting_duplicate_timestamps,False
C211,图片95,图片95/accepted/samples_test__unknown__unknown__图片95__√-GO+Desiccant__Series_3.csv,Time,(hours),PCE,(%),1.0,30,0,0,False,True,30,0.1549049840997298,46.92417537799073,46.769270393891,1.5589756797963688,1.5589756797963616,3.117951359592732,7.774503272022144,12.402836740718731,,True
C212,图片96,图片96/accepted/samples_test__unknown__unknown__图片96__Series_1__Series_1.csv,Time,(hours),PCE,(%),1.0,34,0,0,False,True,34,-0.2039678426192077,48.009272504143105,48.21324034676231,1.4610072832352223,1.4610072832352188,1.4610072832352259,13.79765852710845,16.512162426384823,,True
C213,图片96,图片96/accepted/samples_test__unknown__unknown__图片96__Series_2__Series_2.csv,Time,(hours),PCE,(%),1.0,33,0,0,False,True,33,-0.0578671142956856,46.69436594923141,46.75223306352709,1.4610072832352223,1.4610072832352152,1.4610072832352259,2.854814683150579,13.458345539698904,,True
C214,图片96,图片96/accepted/samples_test__unknown__unknown__图片96__Series_3__Series_3.csv,Time,(hours),PCE,(%),1.0,33,0,0,False,True,33,-0.2039678426192077,46.548265220907886,46.75223306352709,1.4610072832352223,1.4610072832352188,1.4610072832352259,2.7699864362981934,2.7699864362981934,,True
C215,图片97,图片97/accepted/samples_test__unknown__unknown__图片97__85%--__Series_1.csv,Time,(hours),PCE,(%),1.0,34,0,0,False,True,34,-0.2575256159455499,142.5954695353693,142.85299515131484,4.328878640948936,4.328878640948915,4.3288786409489575,11.899420021256123,14.212206263378713,,True
C216,图片98,图片98/accepted/samples_test__unknown__unknown__图片98__Series_1__Series_1.csv,Time,(hours),PCE,(%),1.0,33,0,0,False,True,33,2.456692277520368,416.597714980404,414.1410227028837,12.941906959465115,12.941906959465086,12.941906959465143,10.713143504918746,12.306362920831978,,True
C217,图片99,图片99/accepted/samples_test__unknown__unknown__图片99__Control__Series_2.csv,Time,(h),PCE,(Norm.),1.0,65,0,0,False,True,65,-0.3733401047554836,39.757432087126645,40.13077219188213,0.6270433154981578,0.627043315498149,0.6270433154981632,0.7161554897553102,0.995962417085732,,True
C218,图片99,图片99/accepted/samples_test__unknown__unknown__图片99__TBPO__Series_1.csv,Time,(h),PCE,(Norm.),1.0,65,0,0,False,True,65,-0.3106357732056679,39.82013641867646,40.13077219188213,0.6270433154981578,0.627043315498149,0.6270433154981667,0.8479486077007987,0.9979900035156628,,True
