curve_id,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,duration_hours,n_unique_points,n_observed_in_window,first_value,source_sha256,confidence_level,status,review_reason,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,prior_features_verified,strict_class,key_effect_fraction_of_start,rate_contrast,template_correlation,plot_id,raw_cluster_id,class_label,suggested_shape_name,pce_norm_0h,pce_norm_200h,selection_or_exclusion_reasons
10.1002_adma.201907864_Fig1_F_stability_performance_curve_pce_32104c87d9,lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3.csv,10.1002/adma.201907864,Fig1_F_stability_performance_curve_pce,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__1%_H₂O__Series_3,Time,(day),PCE,(%),24.0,945.318658965478,53,27,1.0005188959643323,3b3e96ea116be13e1149e9aef7913831c8617cad7398e7ba938197a05a436f81,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1464873337655055,0.9994481725873512,0.8557199758850259,-0.1437281967023251,-0.9811646714275168,0.0005518274126489,0.0037670657145844,0.1442800241149741,0.9849317371421012,0.0394318311017954,0.269182529903352,0.0388800036891465,0.2654154641887676,0.0,0.0,0.1048481930131786,0.7157492072387491,0.0,0.4,0.4,0.4,-0.0662192895165513,-0.2013979648886275,0.9233333333333332,True,IFO-Slope,0.0389014705870088,0.32879820584667,0.7597543422984929,S018,0.0,class_01,no_initial_change_stable,1.0,0.9603240633399336,included
10.1002_adma.201907864_Fig1_F_stability_performance_curve_pce_e0048a62d7,lab/data_all/x_time_day/10.1002_adma.201907864/Fig1_F_stability_performance_curve_pce/accepted/10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2.csv,10.1002/adma.201907864,Fig1_F_stability_performance_curve_pce,10.1002_adma.201907864__Fig1__F__stability_performance_curve_pce__Reference__Series_2,Time,(day),PCE,(%),24.0,945.318658965478,56,30,1.005073763568589,432bf8479717f21b9eaaa65f158e8362f5e014abde792c6e7dd27239656f3f53,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1888674367555165,0.9986685625023785,0.8133469073758106,-0.1853216551265677,-0.9812260827495703,0.0013484030248842,0.0071394150735985,0.186670058151452,0.988365497823169,0.0473169936405628,0.2505301837807718,0.0459685906156785,0.2433907687071732,0.0,0.0,0.1393530645108891,0.7378353140423972,0.0,0.4,0.4,0.4,-0.0816022027798974,-0.2617172918843053,1.0,True,IFO-Slope,0.0460298765192872,0.3117952283258781,0.7353471293314846,S019,0.0,class_01,no_initial_change_stable,1.0,0.9529793957201588,included
10.1002_admi.201900939_Fig11_D_pce_540b30a74a,lab/data_all/x_time_day/10.1002_admi.201900939/Fig11_D_pce/accepted/10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2.csv,10.1002/admi.201900939,Fig11_D_pce,10.1002_admi.201900939__Fig11__D__pce__Standard__Series_2,Time (days),days,Normalized PCE,,24.0,607.7143719636068,46,38,0.9987181876360736,2600d324a12ebef31f055ba8bae470ef6a90a109591f6b8427e5d812ce06d7b8,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.2772662257068843,0.9980873363299742,0.7229879508181988,-0.2750993855117754,-0.9921849832608186,0.0019275973023996,0.0069521532869187,0.277026982814175,0.9991371365477374,0.1208302355796928,0.4357913960549603,0.1189026382772932,0.4288392427680416,0.0,0.0,0.1561967472344821,0.563345740492777,0.0,0.4,0.4,0.4,-0.6089914192412668,-0.4793590776684171,0.8666666666666667,True,IFO-Slope,0.1191304948467788,1.2704284692038712,0.8234986714585997,S020,0.0,class_01,no_initial_change_stable,1.0,0.8792328866975168,included
10.1002_advs.202004662_Fig5_A_stability_performance_curve_pce_9ad105606e,lab/data_all/x_time_day/10.1002_advs.202004662/Fig5_A_stability_performance_curve_pce/accepted/10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2.csv,10.1002/advs.202004662,Fig5_A_stability_performance_curve_pce,10.1002_advs.202004662__Fig5__A__stability_performance_curve_pce__pristine_TiO₂__Series_2,Time,(Days),Normalized PCE,,24.0,2615.659432251362,38,8,0.9593391794318504,86894dcbe404ab17efaf4fb9c39805a1b1543931c67d2af9ad4ae59891aec92d,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0366690942830735,0.9997849928484184,0.963500051861816,-0.0362849409866026,-0.9895237855207067,0.0002150071515815,0.0058634432015617,0.0364999481381841,0.9953872287222686,0.0118153727201844,0.3222161046295159,0.0116003655686028,0.3163526614279542,0.0,0.0,0.0246845754179997,0.6731711240927526,0.0,0.4,0.4,0.4,-0.0258008581884517,-0.0467516122327319,1.0,True,IFO-Slope,0.0116028602665389,0.5518709827591343,0.7762714567204237,S021,,,,,,unique_points_lt_4
10.1002_aenm.201501354_Fig9_C_stability_performance_curve_64843a1dd9,lab/data_all/x_time_day/10.1002_aenm.201501354/Fig9_C_stability_performance_curve/accepted/10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1.csv,10.1002/aenm.201501354,Fig9_C_stability_performance_curve,10.1002_aenm.201501354__Fig9__C__stability_performance_curve__Device_based_on_C-PbI₂__Series_1,Days,,Normalized PCE,,24.0,855.7058570678157,50,29,0.992028174722042,258ddb51137f2ea58d81fe8b5705f8c616e01d62e1659b4747bd3029cdd48119,high,clear_match,,500,0.2602088184464797,0.9982752581619252,0.7504183395450886,-0.2478569186168364,-0.952530817735588,0.0017247418380749,0.0066282989499437,0.2495816604549113,0.9591591166855318,0.1187486486633923,0.4563590479844432,0.1170239068253173,0.4497307490344994,0.0,0.0,0.130833011791519,0.5028000687010885,0.0,0.4,0.4,0.4,-0.2164898601138326,-0.0921483654865586,0.87,True,IFO-Slope,0.1172260915699621,2.3493619118551954,0.8372050323820693,S022,0.0,class_01,no_initial_change_stable,1.0,0.8813055331448418,included
10.1002_aenm.201602556_Fig7_A_stability_performance_curve_488630dd05,lab/data_all/x_time_day/10.1002_aenm.201602556/Fig7_A_stability_performance_curve/accepted/10.1002_aenm.201602556__Fig7__A__stability_performance_curve__doped_Spiro-OMeTAD__Series_1.csv,10.1002/aenm.201602556,Fig7_A_stability_performance_curve,10.1002_aenm.201602556__Fig7__A__stability_performance_curve__doped_Spiro-OMeTAD__Series_1,Time,day,Efficiency,%,24.0,702.4286627106056,69,49,17.796818719076256,88097c3b1439d91ccbebfa2b525a06a25c27c13f59f6096cfb5042895493c91a,high,clear_match,,500,0.1598999431236731,0.9971007343617334,0.8415995406186382,-0.1555011937430952,-0.9724906132256984,0.0028393194914413,0.0177568511656398,0.1583405132345365,0.9902474643913384,0.0592815968472629,0.3707418257266806,0.0564422773558216,0.3529849745610407,0.0,0.0,0.0990589163872736,0.6195056386646578,0.0,0.4,0.4,0.4,-0.4495197427556958,-0.2017362153247019,0.8966666666666666,True,IFO-Slope,0.0566063943298082,2.228255060858444,0.7687930689083413,S023,0.0,class_01,no_initial_change_stable,1.0,0.940618152418758,included
10.1002_aenm.201700683_Fig5_A_stability_performance_curve_pce_fc8bfb4c7d,lab/data_all/x_time_day/10.1002_aenm.201700683/Fig5_A_stability_performance_curve_pce/accepted/10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1.csv,10.1002/aenm.201700683,Fig5_A_stability_performance_curve_pce,10.1002_aenm.201700683__Fig5__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_1,Time (days),(days),Normallized PCE,,24.0,1081.6152653993709,68,31,1.0294159515486223,0ad7cf4cf05b46a4dc6ee460c15e9d3749af4db9499ae1e23ac002132cb3c90b,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.2020838598594966,0.9914148352089674,0.7989938315308941,-0.1924210036780733,-0.9521839290473688,0.0087040422593119,0.0430714371022191,0.2011250459373853,0.995255366149588,0.1044771883209907,0.5169991724902269,0.0957731460616787,0.4739277353880077,0.0,0.0,0.0966478576163946,0.4782561936593611,0.0,0.4,0.4,0.4,-0.0261618158453225,-0.1146096932816329,0.9666666666666668,True,IFO-Slope,0.096602494395287,0.2282687885834796,0.8603985470550604,S024,0.0,class_01,no_initial_change_stable,1.0,0.8951850110045474,included
10.1002_aenm.201702934_Fig4_A_stability_performance_curve_b577a3323c,lab/data_all/x_time_day/10.1002_aenm.201702934/Fig4_A_stability_performance_curve/accepted/10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2.csv,10.1002/aenm.201702934,Fig4_A_stability_performance_curve,10.1002_aenm.201702934__Fig4__A__stability_performance_curve__ZnO__Series_2,Air storage time,(days),Efficiency,(%),24.0,1664.9009794507256,29,9,15.252676929767455,8071d6146f6ae862c7dd722290e0d0aeda60a618e22c936d20e7bb91ee2d64cc,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.529645394727815,0.996815925443653,0.474367521062458,-0.522448404381195,-0.9864116814414698,0.0031846166643436,0.0060127336063787,0.5256330210455387,0.9924244150478484,0.2001206404359011,0.3778389134087406,0.1969360237715575,0.3718261798023619,0.0,0.0,0.3255123806096375,0.614585501639108,0.0,0.4,0.4,0.4,-0.4014354471338885,-0.4786283608480974,1.0,True,IFO-Slope,0.1975650857342664,0.8387205606090116,0.8111751441384843,S025,,,,,,unique_points_4_to_9_main_qc
10.1002_aenm.201702960_Fig5_F_stability_performance_curve_89e05a2379,lab/data_all/x_time_day/10.1002_aenm.201702960/Fig5_F_stability_performance_curve/accepted/10.1002_aenm.201702960__Fig5__F__stability_performance_curve__Pristine__Series_1.csv,10.1002/aenm.201702960,Fig5_F_stability_performance_curve,10.1002_aenm.201702960__Fig5__F__stability_performance_curve__Pristine__Series_1,Time,days,Normalized PCE,,24.0,695.7822713497022,53,38,1.0138563487167576,44024374c55a3de955b1925a29441add67e24ad6d8547463f19e65911e60bff7,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1910976231923674,0.9962938651717946,0.8108080290040135,-0.1854858361677811,-0.9706339255777282,0.0036982548487828,0.0193526993533561,0.1891840910165639,0.9899866249310844,0.0780226878996126,0.4082870660357272,0.0743244330508298,0.388934366682371,0.0,0.0,0.1111614031169513,0.5816995588953572,0.04,0.4,0.4,0.4,-0.0446184600274112,-0.1105935411688196,0.96,True,IFO-Slope,0.0746009140967798,0.4034454413508811,0.8386081965650486,S026,0.0,class_01,no_initial_change_stable,0.9942748531666252,0.9220242038586852,included
10.1002_aenm.201703392_Fig6_C_stability_performance_curve_14833648ee,lab/data_all/x_time_day/10.1002_aenm.201703392/Fig6_C_stability_performance_curve/accepted/10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1.csv,10.1002/aenm.201703392,Fig6_C_stability_performance_curve,10.1002_aenm.201703392__Fig6__C__stability_performance_curve__Reference__Series_1,Time,day,Normalized PCE,a.u.,24.0,885.319045531024,75,42,1.0318698421537067,d3eb7c27928c443db6c7a9a6a7f9f3b6a2fa7ae86b0ebfb40357702b3ea94fd1,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.2882181668295324,0.9975228476369092,0.7124285182639403,-0.2850943293729689,-0.9891615525456762,0.0024771523630903,0.0085947127842064,0.2875714817360593,0.9977562653298826,0.1757616860012992,0.6098216775670984,0.1732845336382089,0.601226964782892,0.0,0.0,0.11180979573476,0.3879345877627842,0.0,0.4,0.4,0.4,-0.4376085129815583,-0.4390365389415536,0.76,True,IFO-Slope,0.173714851793834,0.9967473642092798,0.912779530651523,S027,2.0,class_02,no_initial_change_moderate_loss,1.0,0.8242411902289931,included
10.1002_aenm.201803587_Fig5_D_stability_performance_curve_pce_eqe_c6cae996f9,lab/data_all/x_time_day/10.1002_aenm.201803587/Fig5_D_stability_performance_curve_pce_eqe/accepted/10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1.csv,10.1002/aenm.201803587,Fig5_D_stability_performance_curve_pce_eqe,10.1002_aenm.201803587__Fig5__D__stability_performance_curve_pce_eqe__Reference__Series_1,Time,(day),PCE,(%),24.0,2163.5855530774065,64,15,19.456472497092314,8669600dfb1e859545ed890ede56c8809f6165f4c88eefd1ad768e75841a2aa4,high,boundary_candidate,关键变化幅度不足起始值1%；早期下降速度不足末段1.5倍,500,0.0241686498219388,0.999846227757488,0.9758403725853456,-0.0240058551721423,-0.9932642224122616,0.0001537722425125,0.0063624672311225,0.0241596274146549,0.999626689643384,0.0096985809912004,0.4012876624327048,0.0095448087486879,0.3949251952015823,0.0,0.0,0.0144610464234544,0.5983390272106792,0.0,0.4,0.4,0.4,-0.0184526691001538,-0.0178573690740785,0.9833333333333332,True,IFO-Slope,0.0095462767010638,1.0333363791500176,0.8117352040706198,S028,,,,,,unique_points_4_to_9_main_qc
10.1002_aenm.201803766_Fig4_F_stability_performance_curve_pce_a192b2bae9,lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,10.1002/aenm.201803766,Fig4_F_stability_performance_curve_pce,10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__Control__Series_1,Time (Day),(Day),Normalized PCE,,24.0,708.9388715173021,70,49,0.996291331517482,ead2a1e15d26c99f02cbfea20849043b1b379953024de6401c1ba0adfbfcde7e,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.2061167929297328,0.9999354874513536,0.7964289729716393,-0.2035065144797143,-0.9873359253609756,6.485537946876452e-05,0.0003146535444633,0.2035713698591831,0.987650578905439,0.0422723227950393,0.2050891739299008,0.0422074674155705,0.2047745203854375,0.0,0.0,0.1612990470641437,0.782561404975538,0.01,0.4,0.4,0.4,-0.0727470904567315,-0.29005850322304,0.97,True,IFO-Slope,0.0422101905025387,0.2508014405659149,0.7113206111242201,S029,0.0,class_01,no_initial_change_stable,0.9998045095236944,0.957684431651928,included
10.1002_aenm.201803766_Fig4_F_stability_performance_curve_pce_752d9cf539,lab/data_all/x_time_day/10.1002_aenm.201803766/Fig4_F_stability_performance_curve_pce/accepted/10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP1__Series_2.csv,10.1002/aenm.201803766,Fig4_F_stability_performance_curve_pce,10.1002_aenm.201803766__Fig4__F__stability_performance_curve_pce__SP1__Series_2,Time (Day),(Day),Normalized PCE,,24.0,708.9388715173021,70,49,0.9947328519821572,b134cc066b1bf820ff2377d2fb0c15d5a4e4bc3c613470f669f683440aa1fef7,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1531519713755231,0.9993699981761208,0.848643619798767,-0.1507263783773537,-0.9841621823318096,0.0006066833872349,0.003961316212818,0.1513330617645886,0.9881234985446276,0.0334424884778663,0.2183614626537621,0.0328358050906314,0.214400146440944,0.0,0.0,0.1178905732867222,0.7697620358908654,0.0166666666666666,0.4,0.4,0.4,-0.0601812573839525,-0.2052899015892346,0.9333333333333332,True,IFO-Slope,0.0328565047485493,0.2931525463165226,0.7194684750922038,S030,0.0,class_01,no_initial_change_stable,0.9984091958747908,0.9668017802339278,included
10.1002_aenm.201903013_Fig5_E_stability_performance_curve_pce_75e59ea8d7,lab/data_all/x_time_day/10.1002_aenm.201903013/Fig5_E_stability_performance_curve_pce/accepted/10.1002_aenm.201903013__Fig5__E__stability_performance_curve_pce__Reference__Series_1.csv,10.1002/aenm.201903013,Fig5_E_stability_performance_curve_pce,10.1002_aenm.201903013__Fig5__E__stability_performance_curve_pce__Reference__Series_1,Time,(days),Norm. PCE,,24.0,525.282842946323,48,45,0.9996265348837228,350efd4ff3f4f3cde721bd77785e866026d5b2f4395fc915f69774b5c389f43e,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.3870203650943438,0.9964747321290274,0.6133688613094378,-0.3831058708195896,-0.9898855599658174,0.0035270279681643,0.0091132877912112,0.386632898787754,0.9989988477570286,0.1506414364160481,0.3892338750166966,0.1471144084478837,0.3801205872254853,0.0,0.0,0.2359914623717058,0.609764972740332,0.0,0.4,0.4,0.4,-0.2922355502575848,-0.4170331973303228,1.0,True,IFO-Slope,0.147634860879578,0.7007488903242192,0.8152761242340874,S031,0.0,class_01,no_initial_change_stable,1.0,0.8496484308266669,included
10.1002_aenm.202000967_Fig4_A_stability_performance_curve_pce_c4f7f03108,lab/data_all/x_time_day/10.1002_aenm.202000967/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ-Cu_NiO__Series_2.csv,10.1002/aenm.202000967,Fig4_A_stability_performance_curve_pce,10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ-Cu_NiO__Series_2,Time,day,PCE,%,24.0,3577.772646329123,34,4,17.80918431891176,f96b8041c20cfd28d40928aaff50699eac7744c0a5c48683b803e0b3027254c9,high,boundary_candidate,500h内不足8个原始采样点；早期下降速度不足末段1.5倍,500,0.1540206643965351,0.998857643899814,0.8464795357390024,-0.1523781081608115,-0.989335481429331,0.0011424040711528,0.0074172129800171,0.1535205122319644,0.9967526944093482,0.0625243766164868,0.4059479736791301,0.0613819725453339,0.398530760699113,0.0,0.0,0.0909961356154775,0.5908047207302181,0.0,0.4,0.4,0.4,-0.1420253234244195,-0.107926007163637,1.0,True,IFO-Slope,0.0614521728098129,1.3159508737229693,0.8326791790118523,S032,,,,,,unique_points_lt_4
10.1002_aenm.202000967_Fig4_A_stability_performance_curve_pce_3a4576a0a2,lab/data_all/x_time_day/10.1002_aenm.202000967/Fig4_A_stability_performance_curve_pce/accepted/10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ__Series_3.csv,10.1002/aenm.202000967,Fig4_A_stability_performance_curve_pce,10.1002_aenm.202000967__Fig4__A__stability_performance_curve_pce__MAPbI₃₋yClᵧ__Series_3,Time,day,PCE,%,24.0,947.0574652047676,10,5,17.61279258599953,fd6cbd87c44a681c3ff904e7679211661268fa43dce5921fe9f9ddfa1659cf5e,high,boundary_candidate,500h内不足8个原始采样点；早期下降速度不足末段1.5倍,500,0.3948194864868031,0.9989658240403912,0.6089706817385979,-0.3899951423017933,-0.9877808863287424,0.0010335441098798,0.0026177636749305,0.3910286864116732,0.990398650003673,0.1103025724378031,0.2793746920125485,0.1092690283279232,0.2767569283376179,0.0,0.0,0.28072611397387,0.7110239579911245,0.0,0.4,0.4,0.4,-0.1462762091380086,-0.5250558475515151,1.0,True,IFO-Slope,0.1093821487165362,0.2785917151863677,0.754437317138679,S033,,,,,,unique_points_lt_4
10.1002_aenm.202101416_Fig4_F_stability_performance_curve_d2620b11fc,lab/data_all/x_time_day/10.1002_aenm.202101416/Fig4_F_stability_performance_curve/accepted/10.1002_aenm.202101416__Fig4__F__stability_performance_curve__SnO₂__Series_1.csv,10.1002/aenm.202101416,Fig4_F_stability_performance_curve,10.1002_aenm.202101416__Fig4__F__stability_performance_curve__SnO₂__Series_1,Time(Days),Days,Normalized PCE (a.u.),a.u.,24.0,745.3063351175336,54,36,0.938814463182776,cda7aed840a0336beda0d1d1a44392282ce8754ce596c411699fc07143f3ff07,high,clear_match,,500,0.2133085030251896,0.9923794846607974,0.7874125333222354,-0.204966951338562,-0.96089442489012,0.0075928831545326,0.0355957828537009,0.2125598344930946,0.9964902077438208,0.173952948890025,0.8154993655807656,0.1663600657354923,0.7799035827270647,0.0,0.0,0.0386068856030696,0.1809908421630552,0.0,0.4,0.4,0.4,-0.50917941162564,-0.0405181942796015,0.7466666666666667,True,IFO-Slope,0.1676375502586648,12.566685674884113,0.916002150248399,S034,0.0,class_01,no_initial_change_stable,1.0,0.8259894778002359,included
10.1002_anie.201806392_Fig3_H_stability_performance_curve_d5e27954b8,lab/data_all/x_time_day/10.1002_anie.201806392/Fig3_H_stability_performance_curve/accepted/10.1002_anie.201806392__Fig3__H__stability_performance_curve__Py-C__Series_3.csv,10.1002/anie.201806392,Fig3_H_stability_performance_curve,10.1002_anie.201806392__Fig3__H__stability_performance_curve__Py-C__Series_3,Time (day),(day),PCE (%),(%),24.0,1480.993188074027,24,15,9.461791222563251,f437b64775864311e69346669168474d2bf69f6a222e3953b03ce6594c119491,high,clear_match,,500,0.5233687039340794,0.9959370201024936,0.477753068410262,-0.5181839516922316,-0.9900934996630965,0.0040472047444108,0.0077329895998532,0.5222311564366425,0.9978264892629496,0.3992956478021,0.7629337497650472,0.3952484430576891,0.755200760165194,0.0,0.0,0.1229355086345425,0.2348927394979023,0.0,0.4,0.4,0.4,-0.7679147928571988,-0.1338617733932119,1.0,True,IFO-Slope,0.3968608808386432,5.736624978077118,0.933581298808165,S035,,,,,,unique_points_4_to_9_main_qc
