candidate,distance_key,window,T_h,n,effective_coverage,normalization,mode,lambda_value,radius,linkage,K,silhouette,dunn,min_cluster,max_fraction,eligible_structure,internal_score
M031558,coverage040_robust_multivariate_l2_r0.2,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,0.2,weighted,5,0.27920516561087916,0.15484012995556581,1,0.48148148148148145,False,0.22139550264550262
M031559,coverage040_robust_multivariate_l2_r0.2,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,0.2,weighted,6,0.2649844581146214,0.15647696191517788,1,0.46296296296296297,False,0.17639440035273368
M031560,coverage040_robust_multivariate_l2_r0.2,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,0.2,weighted,7,0.263469777892933,0.15647696191517788,1,0.4444444444444444,False,0.16878858024691357
M031561,coverage040_robust_multivariate_l2_r0.2,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,0.2,weighted,8,0.30310542574455956,0.1634374145453134,1,0.4444444444444444,False,0.29717813051146386
M031562,coverage040_robust_multivariate_l2_r0.2,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,0.2,weighted,9,0.3030311292220277,0.1634374145453134,1,0.4444444444444444,False,0.2970127865961199
M031563,coverage040_robust_multivariate_l2_r0.2,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,0.2,weighted,10,0.3104711716962005,0.20734813867278531,1,0.37037037037037035,False,0.35813492063492064
M031564,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,2,0.45778531320993215,0.20581589028272687,5,0.9074074074074074,True,0.49760251322751325
M031565,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,3,0.4227973150408647,0.20581589028272687,1,0.9074074074074074,False,0.4680059523809524
M031566,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,4,0.32538195578275136,0.17175383140711897,1,0.7777777777777778,False,0.34680886243386244
M031567,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,5,0.30734683991174194,0.17175383140711897,1,0.7777777777777778,False,0.3211805555555556
M031568,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,6,0.25840632046722517,0.17175383140711897,1,0.7777777777777778,False,0.17584325396825395
M031569,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,7,0.21998493096299995,0.17175383140711897,1,0.7777777777777778,False,0.11582341269841269
M031570,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,8,0.3052007484620845,0.17527627968482906,1,0.4074074074074074,False,0.31886574074074076
M031571,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,9,0.3047552998149208,0.22413567777275412,1,0.37037037037037035,False,0.36146935626102294
M031572,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,average,10,0.3399622673194292,0.22413567777275412,1,0.37037037037037035,False,0.4122299382716049
M031573,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,2,0.38878831361616123,0.10962316635449938,25,0.5370370370370371,True,0.34534832451499115
M031574,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,3,0.32966347151188985,0.1258416486170359,5,0.5370370370370371,True,0.29723324514991184
M031575,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,4,0.3365919294702335,0.15585623348468544,1,0.5370370370370371,False,0.337770061728395
M031576,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,5,0.33103780619253637,0.17527627968482906,1,0.46296296296296297,False,0.3568948412698413
M031577,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,6,0.32521847997420006,0.1842877858097164,1,0.42592592592592593,False,0.35532407407407407
M031578,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,7,0.31213896788368195,0.19253374100896875,1,0.42592592592592593,False,0.34672619047619047
M031579,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,8,0.3062283372076138,0.22413567777275412,1,0.42592592592592593,False,0.36461089065255736
M031580,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,9,0.2805320496330462,0.18368749897218783,1,0.37037037037037035,False,0.2585427689594356
M031581,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,complete,10,0.28756711032030663,0.19876159229182627,1,0.3333333333333333,False,0.2933201058201058
M031582,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,2,0.38878831361616123,0.10962316635449938,25,0.5370370370370371,True,0.34534832451499115
M031583,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,3,0.3619148906529506,0.10962316635449938,1,0.5370370370370371,False,0.3245976631393298
M031584,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,4,0.3477938091948673,0.15585623348468544,1,0.5370370370370371,False,0.3498401675485009
M031585,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,5,0.2792470097154147,0.1595266145593285,1,0.5,False,0.22759589947089948
M031586,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,6,0.27358531914584144,0.1595266145593285,1,0.48148148148148145,False,0.2084160052910053
M031587,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,7,0.2639471256954257,0.1634374145453134,1,0.42592592592592593,False,0.18110670194003525
M031588,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,8,0.2788272706815214,0.1759094404988642,1,0.42592592592592593,False,0.24782297178130508
M031589,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,9,0.2760965931653965,0.1759094404988642,1,0.42592592592592593,False,0.23856371252204583
M031590,coverage040_robust_multivariate_l2_r-1,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,2.0,-1.0,weighted,10,0.33485649914312965,0.22413567777275412,1,0.37037037037037035,False,0.4046241181657848
M031591,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,2,0.5221017352353994,0.41351917598277804,1,0.9814814814814815,False,0.6937279541446209
M031592,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,3,0.476792881212203,0.458025956291263,1,0.9629629629629629,False,0.6226300705467372
M031593,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,4,0.35447582462561683,0.31203625770521376,1,0.8888888888888888,False,0.47335207231040566
M031594,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,5,0.34555189844830286,0.31203625770521376,1,0.8888888888888888,False,0.46376212522045857
M031595,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,6,0.3048508158720304,0.3124419857329965,1,0.7962962962962963,False,0.4087852733686067
M031596,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,7,0.2782460644874006,0.3455780250646312,1,0.7777777777777778,False,0.3444113756613757
M031597,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,8,0.25461059768404226,0.37511846733471993,1,0.7592592592592593,False,0.2751322751322751
M031598,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,9,0.24520822262429826,0.37511846733471993,1,0.7592592592592593,False,0.2585978835978836
M031599,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,average,10,0.22025161095505338,0.37511846733471993,1,0.7592592592592593,False,0.22486772486772486
M031600,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,2,0.38804113000368123,0.17743740036327985,8,0.8518518518518519,True,0.4114858906525573
M031601,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,3,0.34463846709489515,0.19591303385350076,1,0.8518518518518519,False,0.3941798941798942
M031602,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,4,0.2810991949198278,0.20935362214557893,1,0.6851851851851852,False,0.28753306878306883
M031603,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,5,0.25933952840588687,0.23179383928550468,1,0.6851851851851852,False,0.2300485008818342
M031604,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,6,0.23054337666859692,0.1928374025780243,1,0.5555555555555556,False,0.1457231040564374
M031605,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,7,0.22195196573568496,0.20088941893050397,1,0.5555555555555556,False,0.1447310405643739
M031606,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,8,0.23263974879303806,0.223566821291171,1,0.5555555555555556,False,0.17328042328042326
M031607,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,9,0.24606527254202018,0.22569269390251784,1,0.5555555555555556,False,0.19731040564373897
M031608,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,complete,10,0.2439559919263808,0.25322749091398356,1,0.5555555555555556,False,0.2160493827160494
M031609,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,2,0.28927231390075575,0.11714746599547682,25,0.5370370370370371,True,0.21048280423280424
M031610,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,3,0.2730752326146573,0.12880893839046628,1,0.5370370370370371,False,0.17374889770723104
M031611,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,4,0.25076545570012304,0.12880893839046628,1,0.5185185185185185,False,0.10827270723104057
M031612,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,5,0.2424155194644172,0.1443183291734252,1,0.5185185185185185,False,0.10540674603174603
M031613,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,6,0.2418599083295003,0.1443183291734252,1,0.5,False,0.10491071428571427
M031614,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,7,0.2575870558829764,0.16227513597116264,1,0.4444444444444444,False,0.15906084656084657
M031615,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,8,0.253162945813486,0.18447028587220646,1,0.42592592592592593,False,0.17245370370370372
M031616,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,9,0.25137888052523494,0.18447028587220646,1,0.4074074074074074,False,0.16964285714285715
M031617,coverage040_robust_multivariate_l4_r0.02,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.02,weighted,10,0.2411088874653808,0.18447028587220646,1,0.4074074074074074,False,0.15145502645502645
M031618,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,2,0.5150121856322654,0.35794023198489017,1,0.9814814814814815,False,0.6644069664902998
M031619,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,3,0.4692498196354269,0.4048598344799857,1,0.9629629629629629,False,0.6000330687830688
M031620,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,4,0.3543457218365543,0.31203625770521376,1,0.8888888888888888,False,0.4731867283950617
M031621,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,5,0.3386237930788572,0.31203625770521376,1,0.8888888888888888,False,0.45714836860670194
M031622,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,6,0.29893104930782,0.2744632021951592,1,0.7962962962962963,False,0.37285052910052907
M031623,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,7,0.2774698446691461,0.29196739756572415,1,0.7777777777777778,False,0.326251102292769
M031624,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,8,0.2599135729322328,0.29196739756572415,1,0.7777777777777778,False,0.2697034832451499
M031625,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,9,0.23262005191364188,0.3136800847810119,1,0.7592592592592593,False,0.22153328924162258
M031626,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,average,10,0.22468434092225983,0.3136800847810119,1,0.7592592592592593,False,0.21508487654320987
M031627,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,complete,2,0.4115479201052347,0.2122363568590146,7,0.8703703703703703,True,0.46345899470899465
M031628,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,complete,3,0.37793937420153545,0.23254288207809082,1,0.8703703703703703,False,0.45012125220458554
M031629,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,complete,4,0.3058229711748282,0.22118424907966375,1,0.7037037037037037,False,0.36083553791887124
M031630,coverage040_robust_multivariate_l4_r0.05,coverage040,989.9325475330141,54,0.40298507462686567,robust,multivariate,4.0,0.05,complete,5,0.27851927736300514,0.23631265724619827,1,0.7037037037037037,False,0.29811507936507936
