sample_index,cluster_neuron_id,cluster_x,cluster_y,cluster_coord,PCE_before,PCE_after,PCE_delta
1675,0,0,0,"(0, 0)",4.406428077,2.929198201,33.52442954
1676,1,0,1,"(0, 1)",5.914126321,4.628819869,21.7328204
1677,1,0,1,"(0, 1)",5.734320387,4.973723325,13.26394429
1678,0,0,0,"(0, 0)",5.215084299,3.272180479,37.25546336
1679,1,0,1,"(0, 1)",7.271577155,5.328289404,26.72443282
1680,1,0,1,"(0, 1)",5.886769988,4.44190541,24.54426758
1681,1,0,1,"(0, 1)",5.46033966,4.930755234,9.698745124
1682,1,0,1,"(0, 1)",12.35331403,10.8832313,11.90031052
1683,1,0,1,"(0, 1)",14.93237921,13.92239112,6.763745254
1684,1,0,1,"(0, 1)",15.17426717,15.05398864,0.792648047
1685,1,0,1,"(0, 1)",14.50211194,13.75421577,5.157153479
1686,1,0,1,"(0, 1)",13.20785534,12.20290892,7.608702479
1687,1,0,1,"(0, 1)",14.2079269,12.79924642,9.914750323
1688,1,0,1,"(0, 1)",14.93376828,14.71193885,1.485421642
1689,1,0,1,"(0, 1)",12.59708785,12.47935877,0.934573835
1690,1,0,1,"(0, 1)",15.41888676,15.13020927,1.872233039
1691,0,0,0,"(0, 0)",7.058686715,4.39684982,37.7100869
1692,0,0,0,"(0, 0)",7.820659032,4.625778054,40.85181268
1693,0,0,0,"(0, 0)",8.552749401,5.639527471,34.06181794
1694,0,0,0,"(0, 0)",7.558425645,5.230759069,30.79565356
1695,1,0,1,"(0, 1)",6.059519151,5.986629443,1.202895909
1696,1,0,1,"(0, 1)",7.345325668,6.335289418,13.75073476
1697,0,0,0,"(0, 0)",7.586765517,4.823006393,36.42868779
1698,1,0,1,"(0, 1)",7.167659954,6.143712673,14.28565652
1699,1,0,1,"(0, 1)",6.371646034,4.929457697,22.63447042
1700,1,0,1,"(0, 1)",7.042751009,5.641815605,19.89187751
1701,1,0,1,"(0, 1)",7.559147703,6.719008171,11.11420977
1702,1,0,1,"(0, 1)",7.879597506,6.662167277,15.45041137
1703,1,0,1,"(0, 1)",10.62072722,8.968581332,15.55586404
1704,1,0,1,"(0, 1)",11.26247676,9.205333053,18.26546458
1705,1,0,1,"(0, 1)",11.23030372,9.079368143,19.15296
1706,1,0,1,"(0, 1)",11.55639862,8.725935003,24.4926098
1707,1,0,1,"(0, 1)",9.682352778,8.527401602,11.92841453
1708,1,0,1,"(0, 1)",9.849032392,8.549217504,13.19738667
1709,1,0,1,"(0, 1)",10.26784093,8.998278144,12.36445712
1710,1,0,1,"(0, 1)",10.50670368,8.260605484,21.37776286
1711,1,0,1,"(0, 1)",9.926219177,8.644717738,12.9102674
1712,1,0,1,"(0, 1)",10.15961279,8.614899915,15.20444631
1713,1,0,1,"(0, 1)",9.539990878,8.296486414,13.03465045
1714,1,0,1,"(0, 1)",10.31293119,9.204182343,10.75105445
1715,1,0,1,"(0, 1)",9.365910493,8.087877153,13.64558567
1716,1,0,1,"(0, 1)",6.329610019,5.186238245,18.06385813
1717,1,0,1,"(0, 1)",7.356442423,5.850510038,20.4709328
1718,1,0,1,"(0, 1)",8.748295307,7.524707606,13.98658433
1719,0,0,0,"(0, 0)",13.57400529,6.89489966,49.2051203
1720,0,0,0,"(0, 0)",16.27386817,7.574436844,53.45644462
1721,0,0,0,"(0, 0)",13.65843262,7.22282979,47.11816508
1722,0,0,0,"(0, 0)",16.62800028,7.468169671,55.08678408
1723,1,0,1,"(0, 1)",12.89543461,8.325576218,35.43780052
1724,0,0,0,"(0, 0)",17.02736648,8.02692654,52.85867283
1725,3,1,1,"(1, 1)",15.62095179,6.185236748,60.40422612
1726,3,1,1,"(1, 1)",15.42161609,5.666131103,63.2585128
1727,3,1,1,"(1, 1)",15.68337635,5.908318552,62.32750895
1728,1,0,1,"(0, 1)",16.79091787,12.28226389,26.85174222
1729,1,0,1,"(0, 1)",16.83303059,12.83229754,23.76715844
1730,1,0,1,"(0, 1)",16.87786261,12.46802093,26.12796291
1731,1,0,1,"(0, 1)",17.05928965,12.66914961,25.73460052
1732,1,0,1,"(0, 1)",16.8761143,12.60973514,25.28057756
1733,0,0,0,"(0, 0)",14.5740071,10.29765185,29.34234364
1734,0,0,0,"(0, 0)",14.89409793,9.805050424,34.1682157
1735,0,0,0,"(0, 0)",14.23768867,9.500952307,33.26899802
1736,0,0,0,"(0, 0)",14.83794881,9.540747308,35.70036245
1737,0,0,0,"(0, 0)",13.95978081,9.070715581,35.02250712
1738,0,0,0,"(0, 0)",14.81245071,9.303017624,37.19460874
1739,0,0,0,"(0, 0)",15.43392501,9.222903591,40.24265644
1740,0,0,0,"(0, 0)",15.26453263,8.413337201,44.88309989
1741,0,0,0,"(0, 0)",15.84464025,9.44048751,40.41841683
1742,0,0,0,"(0, 0)",15.07568434,8.235067495,45.37516634
1743,0,0,0,"(0, 0)",14.61612945,7.579168108,48.14517663
1744,3,1,1,"(1, 1)",17.75825498,7.812606028,56.00577852
1745,0,0,0,"(0, 0)",17.66141543,8.628975858,51.14221794
1746,3,1,1,"(1, 1)",15.27433946,5.824432782,61.8678582
1747,3,1,1,"(1, 1)",15.45084338,6.307966666,59.1739654
1748,3,1,1,"(1, 1)",15.03193154,5.533710414,63.1869637
1749,3,1,1,"(1, 1)",15.50191261,5.959683114,61.55517539
1750,3,1,1,"(1, 1)",15.94855722,6.472979785,59.41338331
1751,0,0,0,"(0, 0)",17.88977346,13.37282128,25.24879472
1752,1,0,1,"(0, 1)",14.83189414,13.58327565,8.418469524
1753,1,0,1,"(0, 1)",18.01935403,14.90444775,17.28644809
1754,1,0,1,"(0, 1)",17.65346824,14.42534862,18.2860364
1755,1,0,1,"(0, 1)",17.48050126,14.01472069,19.8265514
1756,0,0,0,"(0, 0)",17.72563092,13.19861385,25.53938465
1757,0,0,0,"(0, 0)",17.64680036,11.77976269,33.24703373
1758,0,0,0,"(0, 0)",18.00205559,11.76298393,34.65755137
1759,0,0,0,"(0, 0)",18.01658675,10.20282168,43.36984124
1760,0,0,0,"(0, 0)",17.25773964,10.86725666,37.02966385
1761,0,0,0,"(0, 0)",17.07734121,9.934774482,41.8248171
1762,3,1,1,"(1, 1)",17.18169265,6.483666399,62.26409975
1763,3,1,1,"(1, 1)",17.62886712,7.123077701,59.59424023
1764,3,1,1,"(1, 1)",18.02330553,7.306080519,59.46314893
1765,3,1,1,"(1, 1)",17.81013496,5.967057417,66.49628186
1766,3,1,1,"(1, 1)",18.54003761,8.077076979,56.43440889
1767,2,1,0,"(1, 0)",17.52445922,5.376013413,69.32279995
1768,0,0,0,"(0, 0)",9.575501288,5.923671329,38.13721966
1769,2,1,0,"(1, 0)",17.11979261,5.322436978,68.91062235
1770,2,1,0,"(1, 0)",17.98462452,4.960955998,72.41557091
1771,2,1,0,"(1, 0)",17.33346935,5.240691623,69.76547789
1772,3,1,1,"(1, 1)",16.80348938,6.534353375,61.11311627
1773,2,1,0,"(1, 0)",15.32946886,5.294342095,65.4629776
1774,3,1,1,"(1, 1)",16.73966462,9.547274469,42.96615442
1775,1,0,1,"(0, 1)",18.8596544,16.73074611,11.28816175
1776,1,0,1,"(0, 1)",18.70858781,16.97078459,9.288799575
1777,1,0,1,"(0, 1)",17.932268,16.92939376,5.592567798
1778,1,0,1,"(0, 1)",17.50605581,16.22826953,7.29911005
1779,1,0,1,"(0, 1)",18.49807286,16.58751321,10.32842533
1780,1,0,1,"(0, 1)",18.22614668,16.42467806,9.883979582
1781,1,0,1,"(0, 1)",18.39833232,16.25185169,11.66671299
1782,1,0,1,"(0, 1)",18.03473764,15.83942271,12.17270231
1783,1,0,1,"(0, 1)",17.88040173,16.50858609,7.672174607
1784,3,1,1,"(1, 1)",14.35673571,5.536443205,61.43661541
1785,0,0,0,"(0, 0)",14.02982083,7.09845025,49.40455521
1786,0,0,0,"(0, 0)",12.81215199,7.423835934,42.05629204
1787,0,0,0,"(0, 0)",14.35987539,7.061368737,50.82569627
1788,0,0,0,"(0, 0)",14.13354034,6.610791591,53.22621629
1789,0,0,0,"(0, 0)",14.25164374,6.343174058,55.49163188
1790,3,1,1,"(1, 1)",13.8907983,5.224137755,62.39137849
1791,0,0,0,"(0, 0)",12.72829934,6.812775833,46.47536443
1792,3,1,1,"(1, 1)",11.97344071,5.392550429,54.96239919
1793,3,1,1,"(1, 1)",12.50905664,6.353813163,49.20629631
1794,3,1,1,"(1, 1)",11.88614064,5.483638083,53.86527682
1795,3,1,1,"(1, 1)",10.45698404,4.44159573,57.52507882
1796,3,1,1,"(1, 1)",10.39982082,4.464738475,57.06908271
1797,3,1,1,"(1, 1)",10.34397247,4.372918977,57.72495538
1798,0,0,0,"(0, 0)",9.114142619,4.629384531,49.20658228
1799,3,1,1,"(1, 1)",11.17465123,4.620156511,58.65502719
1800,3,1,1,"(1, 1)",9.429240725,4.229623728,55.14353858
1801,3,1,1,"(1, 1)",10.27244651,4.09771513,60.10964741
1802,3,1,1,"(1, 1)",9.655608228,4.347412874,54.97525612
1803,0,0,0,"(0, 0)",7.791358688,4.252747067,45.4171315
1804,3,1,1,"(1, 1)",9.734802921,4.30927637,55.73329625
1805,3,1,1,"(1, 1)",10.39182878,4.892715283,52.91766842
1806,3,1,1,"(1, 1)",11.2046124,4.956637301,55.76252776
1807,3,1,1,"(1, 1)",11.55826349,5.813537391,49.70232859
1808,0,0,0,"(0, 0)",15.18348683,11.11967455,26.76468407
1809,1,0,1,"(0, 1)",12.26730926,11.62110055,5.267729871
1810,1,0,1,"(0, 1)",15.12653347,11.28712763,25.38192805
1811,0,0,0,"(0, 0)",15.58653223,11.28685894,27.58582359
1812,0,0,0,"(0, 0)",15.20168541,11.05434608,27.28210209
1813,0,0,0,"(0, 0)",15.01813908,7.999021188,46.73760082
1814,1,0,1,"(0, 1)",13.38842915,0.476604022,96.44017967
1815,0,0,0,"(0, 0)",13.67300388,0.312640255,97.71344865
1816,0,0,0,"(0, 0)",15.14706942,8.217553248,45.74823009
1817,1,0,1,"(0, 1)",14.40376868,11.15571299,22.55004064
1818,1,0,1,"(0, 1)",13.82371258,10.76893635,22.09808843
1819,0,0,0,"(0, 0)",14.1062684,9.413720339,33.26569384
1820,1,0,1,"(0, 1)",13.36895956,10.31953648,22.8097263
1821,1,0,1,"(0, 1)",14.89796418,12.16521089,18.34313234
1822,1,0,1,"(0, 1)",15.23217439,12.40977104,18.52922163
1823,1,0,1,"(0, 1)",14.81226937,12.2680149,17.17666891
1824,1,0,1,"(0, 1)",15.59181485,13.12750628,15.80514256
1825,0,0,0,"(0, 0)",15.94523039,11.05744749,30.6535734
1826,1,0,1,"(0, 1)",12.96512998,10.27540561,20.74583423
1827,0,0,0,"(0, 0)",15.72158346,10.34201741,34.21771137
1828,0,0,0,"(0, 0)",14.34627168,10.45327606,27.13593962
1829,1,0,1,"(0, 1)",16.5736148,13.24745229,20.06902267
1830,1,0,1,"(0, 1)",16.81733079,13.54270868,19.47171135
1831,1,0,1,"(0, 1)",16.713776,13.31762527,20.31947015
1832,1,0,1,"(0, 1)",11.23365398,9.81182396,12.65687923
1833,0,0,0,"(0, 0)",17.88288956,11.56266089,35.34232344
1834,0,0,0,"(0, 0)",16.76965944,10.75617625,35.8593042
1835,1,0,1,"(0, 1)",14.09622279,12.85025231,8.839037985
1836,1,0,1,"(0, 1)",14.73735476,13.57386572,7.894829521
1837,0,0,0,"(0, 0)",16.96991774,10.68112016,37.05850361
1838,0,0,0,"(0, 0)",16.37274973,10.2902483,37.1501521
1839,1,0,1,"(0, 1)",15.93690386,13.67829433,14.17219775
1840,0,0,0,"(0, 0)",17.1497313,12.05927069,29.68245114
1841,3,1,1,"(1, 1)",19.12575054,7.229053365,62.20251147
1842,3,1,1,"(1, 1)",12.09538205,5.959865645,50.72610672
1843,3,1,1,"(1, 1)",17.79298399,7.284553089,59.05940739
1844,3,1,1,"(1, 1)",10.54075415,5.318941679,49.53926821
1845,3,1,1,"(1, 1)",18.63558242,7.873833743,57.74838927
1846,3,1,1,"(1, 1)",10.95956429,5.516896622,49.66135081
1847,0,0,0,"(0, 0)",17.90838444,9.818655739,45.17285591
1848,0,0,0,"(0, 0)",17.52105516,9.685202434,44.72249335
1849,0,0,0,"(0, 0)",16.84795418,9.224827478,45.24660157
1850,0,0,0,"(0, 0)",16.75870186,9.578979313,42.8417583
1851,3,1,1,"(1, 1)",16.05740875,3.927263987,75.54235525
1852,3,1,1,"(1, 1)",16.56473225,4.087207562,75.3258459
1853,3,1,1,"(1, 1)",16.12809607,3.905133972,75.78676396
1854,3,1,1,"(1, 1)",16.58043319,4.299883458,74.0665192
1855,3,1,1,"(1, 1)",15.92296495,3.956821129,75.15022396
1856,3,1,1,"(1, 1)",14.53535644,4.547897196,68.7114849
1857,1,0,1,"(0, 1)",15.58973126,13.44232708,13.77447853
1858,1,0,1,"(0, 1)",17.0777784,15.64124483,8.411712215
1859,1,0,1,"(0, 1)",16.60772514,14.3925445,13.33825443
1860,1,0,1,"(0, 1)",16.09178504,13.4798437,16.2315202
1861,1,0,1,"(0, 1)",16.11641414,13.58194962,15.72598283
1862,1,0,1,"(0, 1)",13.55156277,12.97316093,4.26815606
1863,1,0,1,"(0, 1)",15.84510834,12.33954408,22.12395261
1864,3,1,1,"(1, 1)",19.76541831,6.49848819,67.12192939
1865,3,1,1,"(1, 1)",15.48999794,7.258646297,53.13978528
1866,3,1,1,"(1, 1)",19.66376648,6.636203924,66.25161345
1867,3,1,1,"(1, 1)",18.0670111,7.21663116,60.05630859
1868,0,0,0,"(0, 0)",14.25610094,9.488779505,33.44057013
1869,0,0,0,"(0, 0)",13.73471737,8.602967594,37.36334457
1870,0,0,0,"(0, 0)",14.14293789,8.6180557,39.06460055
1871,1,0,1,"(0, 1)",16.38461784,16.34515448,0.2408562
1872,1,0,1,"(0, 1)",16.33091131,16.29550798,0.216787183
1873,1,0,1,"(0, 1)",16.23669209,16.20673564,0.184498481
1874,1,0,1,"(0, 1)",17.11042775,16.98985984,0.704645805
1875,1,0,1,"(0, 1)",17.16169383,17.0140714,0.860185636
1876,1,0,1,"(0, 1)",17.07188787,16.89625453,1.028786868
1877,1,0,1,"(0, 1)",14.29008634,13.9102977,2.657707086
1878,1,0,1,"(0, 1)",14.27023816,13.94553232,2.275405888
1879,1,0,1,"(0, 1)",14.05610268,13.79753551,1.839536671
1880,1,0,1,"(0, 1)",15.00919806,14.2793042,4.862977057
1881,1,0,1,"(0, 1)",13.70357291,13.54312396,1.170854858
1882,1,0,1,"(0, 1)",14.24681293,13.77391099,3.319352451
1883,1,0,1,"(0, 1)",14.7187685,14.63707619,0.555021393
1884,0,0,0,"(0, 0)",19.4144569,14.07418649,27.50666909
1885,0,0,0,"(0, 0)",13.75754997,12.08508314,12.15671999
1886,0,0,0,"(0, 0)",14.84498055,13.52038332,8.922862713
1887,0,0,0,"(0, 0)",13.2542967,10.99195891,17.06871244
1888,0,0,0,"(0, 0)",13.2795749,11.90132904,10.37868962
1889,0,0,0,"(0, 0)",13.20293475,11.32419666,14.2297006
1890,0,0,0,"(0, 0)",14.16501334,12.6376199,10.78285918
1891,1,0,1,"(0, 1)",16.52676986,15.7604206,4.637017814
1892,1,0,1,"(0, 1)",16.89432754,15.94975484,5.591064204
1893,1,0,1,"(0, 1)",17.05765087,15.66727759,8.151024384
1894,1,0,1,"(0, 1)",22.24150611,18.3761949,17.37881954
1895,1,0,1,"(0, 1)",20.57238712,18.0404403,12.30750136
1896,1,0,1,"(0, 1)",22.78172806,18.60775015,18.32160358
1897,1,0,1,"(0, 1)",19.58210572,17.81662196,9.015801359
1898,1,0,1,"(0, 1)",16.28684018,13.13039369,19.3803491
1899,1,0,1,"(0, 1)",17.24467354,15.04248273,12.77026672
1900,1,0,1,"(0, 1)",18.45920864,15.32027568,17.0046995
1901,1,0,1,"(0, 1)",17.30770131,15.81036356,8.651280281
1902,1,0,1,"(0, 1)",17.57030026,13.24072542,24.64143908
1903,0,0,0,"(0, 0)",18.2472702,11.03869071,39.50497478
1904,1,0,1,"(0, 1)",13.43918907,10.89994618,18.8943163
1905,0,0,0,"(0, 0)",17.41718813,9.727256291,44.15139679
1906,0,0,0,"(0, 0)",18.78923335,9.027079256,51.95610653
1907,1,0,1,"(0, 1)",16.7889254,14.38501281,14.31844226
1908,0,0,0,"(0, 0)",14.01568178,9.758739081,30.37271225
1909,0,0,0,"(0, 0)",16.01254421,8.609388703,46.23347425
1910,0,0,0,"(0, 0)",18.16789404,10.79692065,40.57142437
1911,3,1,1,"(1, 1)",18.04536405,9.298501733,48.47152039
1912,0,0,0,"(0, 0)",18.20997906,13.11360998,27.98668281
1913,0,0,0,"(0, 0)",18.4940359,10.75789019,41.8304893
1914,3,1,1,"(1, 1)",18.19479494,9.86815713,45.7638453
1915,3,1,1,"(1, 1)",18.1407579,9.803306989,45.95977168
1916,3,1,1,"(1, 1)",18.5512708,8.872808345,52.17142566
1917,3,1,1,"(1, 1)",18.52443361,9.835592132,46.90476189
1918,3,1,1,"(1, 1)",19.22650395,9.022465322,53.07277213
1919,3,1,1,"(1, 1)",18.78223695,9.722996985,48.23301924
1920,0,0,0,"(0, 0)",18.07004347,10.62983745,41.17425633
1921,0,0,0,"(0, 0)",15.2558229,9.822001036,35.61801878
1922,1,0,1,"(0, 1)",18.2453681,14.50602904,20.49473069
1923,0,0,0,"(0, 0)",18.10794949,12.40500757,31.49413423
1924,0,0,0,"(0, 0)",17.44267643,11.74193453,32.68272461
1925,0,0,0,"(0, 0)",15.25602659,10.48064799,31.30158807
1926,1,0,1,"(0, 1)",18.25316003,15.96940762,12.51154544
1927,1,0,1,"(0, 1)",18.05816427,13.73692055,23.92958473
1928,1,0,1,"(0, 1)",18.73581475,16.13490012,13.88204711
1929,1,0,1,"(0, 1)",17.28421178,15.12733821,12.47886564
1930,1,0,1,"(0, 1)",17.31168794,15.30348095,11.60029568
1931,1,0,1,"(0, 1)",14.43766857,14.11030455,2.267429921
1932,1,0,1,"(0, 1)",17.71167252,16.24753721,8.2664994
1933,1,0,1,"(0, 1)",19.11930841,16.80446574,12.10735566
1934,1,0,1,"(0, 1)",12.89011662,10.63815004,17.47049041
1935,3,1,1,"(1, 1)",18.20607285,8.563061871,52.9659035
1936,3,1,1,"(1, 1)",19.17835471,8.277220263,56.84082191
1937,3,1,1,"(1, 1)",19.01902621,8.580179502,54.88633642
1938,1,0,1,"(0, 1)",14.19113791,11.29148774,20.43282358
1939,0,0,0,"(0, 0)",19.6606212,9.565927104,51.34473624
1940,3,1,1,"(1, 1)",8.05243972,2.528876492,68.59490316
1941,1,0,1,"(0, 1)",6.656935015,5.148335629,22.66207171
1942,3,1,1,"(1, 1)",8.218578195,2.376189784,71.08758075
1943,1,0,1,"(0, 1)",7.341404274,5.376856718,26.75983345
1944,0,0,0,"(0, 0)",6.139685493,2.745938863,55.27557777
1945,1,0,1,"(0, 1)",7.758465555,5.935038993,23.50241228
1946,0,0,0,"(0, 0)",9.666795201,6.02319163,37.69194956
1947,0,0,0,"(0, 0)",10.46180148,7.554889437,27.78596068
1948,3,1,1,"(1, 1)",11.31684619,4.849546736,57.14754221
1949,0,0,0,"(0, 0)",10.98507459,7.422607019,32.43007175
1950,3,1,1,"(1, 1)",12.39123084,5.638840496,54.49329799
1951,1,0,1,"(0, 1)",5.395774746,4.506057398,16.48914919
1952,1,0,1,"(0, 1)",6.352380809,5.189965376,18.29889404
1953,1,0,1,"(0, 1)",6.772472102,5.943979632,12.23323562
1954,1,0,1,"(0, 1)",3.922698365,3.352155009,14.54466551
1955,0,0,0,"(0, 0)",5.355024396,3.31512382,38.0932079
1956,0,0,0,"(0, 0)",5.477183326,3.444563297,37.11068094
1957,1,0,1,"(0, 1)",5.124033844,4.37560908,14.60616356
1958,1,0,1,"(0, 1)",7.790548275,7.551335206,3.070554999
1959,1,0,1,"(0, 1)",7.172167677,6.144935135,14.32248364
1960,1,0,1,"(0, 1)",7.746527087,6.475298831,16.41029898
1961,0,0,0,"(0, 0)",8.867430325,4.476859237,49.5134546
1962,0,0,0,"(0, 0)",11.61965672,7.709274943,33.65316094
1963,0,0,0,"(0, 0)",12.85672737,7.845659802,38.9762295
1964,0,0,0,"(0, 0)",10.85915165,7.678976833,29.28566542
1965,0,0,0,"(0, 0)",12.14433795,7.893222399,35.00491808
1966,0,0,0,"(0, 0)",10.04171338,6.30271236,37.2346917
1967,0,0,0,"(0, 0)",9.181555109,6.506724607,29.13265204
1968,3,1,1,"(1, 1)",11.89829545,6.214609289,47.76891096
1969,1,0,1,"(0, 1)",8.585351083,8.282069295,3.532549628
1970,0,0,0,"(0, 0)",10.61402865,6.537194533,38.40986539
1971,3,1,1,"(1, 1)",10.56269658,6.013829933,43.06539164
1972,3,1,1,"(1, 1)",10.62607127,6.107710045,42.52146544
1973,3,1,1,"(1, 1)",10.42515114,5.590297167,46.37682378
1974,0,0,0,"(0, 0)",9.751893324,5.799828479,40.52612876
1975,0,0,0,"(0, 0)",11.3488538,7.8905345,30.47285095
1976,0,0,0,"(0, 0)",10.91688021,7.136749104,34.62647782
1977,0,0,0,"(0, 0)",11.74938797,7.825578791,33.3958602
1978,0,0,0,"(0, 0)",11.65507758,7.289381644,37.45745925
1979,0,0,0,"(0, 0)",12.08556164,8.800306306,27.18330706
1980,0,0,0,"(0, 0)",11.68016262,8.061427097,30.98189332
1981,1,0,1,"(0, 1)",12.63724354,10.52288624,16.73115892
1982,0,0,0,"(0, 0)",14.68750393,11.0483439,24.77725315
1983,0,0,0,"(0, 0)",12.23302965,8.721411363,28.70603917
1984,1,0,1,"(0, 1)",13.87964242,11.03547712,20.49163239
1985,0,0,0,"(0, 0)",12.45186074,7.812604307,37.25753547
1986,0,0,0,"(0, 0)",11.29212488,8.448922616,25.1786293
1987,1,0,1,"(0, 1)",9.340043849,9.297699811,0.453360171
1988,0,0,0,"(0, 0)",13.37705813,10.42293763,22.08348409
1989,3,1,1,"(1, 1)",9.44396561,5.41087689,42.7054575
1990,0,0,0,"(0, 0)",9.355458808,5.469921981,41.53229581
1991,0,0,0,"(0, 0)",9.522701306,7.8208908,17.87108984
1992,3,1,1,"(1, 1)",10.15075583,5.660788848,44.23283403
1993,2,1,0,"(1, 0)",8.707597757,0.859513128,90.12915902
1994,0,0,0,"(0, 0)",9.594502764,6.981898917,27.23021621
1995,0,0,0,"(0, 0)",9.614704921,6.050792504,37.06730935
1996,0,0,0,"(0, 0)",10.20904519,7.778947119,23.80338246
1997,0,0,0,"(0, 0)",10.52157057,7.476337611,28.94276041
1998,0,0,0,"(0, 0)",9.417601686,6.30853939,33.01331273
1999,0,0,0,"(0, 0)",10.80669163,6.729817742,37.7254578
2000,0,0,0,"(0, 0)",11.58806901,6.860830382,40.79401517
2001,0,0,0,"(0, 0)",10.93773536,7.425483386,32.11132707
2002,0,0,0,"(0, 0)",11.8657953,8.2173115,30.74790783
2003,0,0,0,"(0, 0)",11.93427166,8.814010681,26.14538257
2004,0,0,0,"(0, 0)",11.47489849,7.157275783,37.62667454
2005,1,0,1,"(0, 1)",13.15501939,10.79916041,17.90844172
2006,0,0,0,"(0, 0)",11.73548229,7.969109276,32.09389203
2007,0,0,0,"(0, 0)",11.08997032,8.884405072,19.88792742
2008,1,0,1,"(0, 1)",10.37746921,9.27202296,10.65236837
2009,0,0,0,"(0, 0)",12.28430903,7.945787487,35.31758711
2010,2,1,0,"(1, 0)",9.015467022,2.446313836,72.86536759
2011,0,0,0,"(0, 0)",8.835668783,7.185879656,18.67192135
2012,3,1,1,"(1, 1)",9.56473555,2.690052411,71.87530803
2013,0,0,0,"(0, 0)",9.168635621,4.913086649,46.41420106
2014,2,1,0,"(1, 0)",9.501904695,1.740401544,81.68365607
2015,0,0,0,"(0, 0)",8.605749495,6.181724834,28.167502
2016,0,0,0,"(0, 0)",9.334769735,6.343522211,32.04414901
2017,0,0,0,"(0, 0)",9.755035404,6.089448033,37.57636153
2018,3,1,1,"(1, 1)",10.51766165,4.530736424,56.92258817
2019,1,0,1,"(0, 1)",7.168057864,5.828634411,18.68600224
2020,0,0,0,"(0, 0)",8.737014235,5.344297242,38.83153789
2021,3,1,1,"(1, 1)",13.43326072,5.590820442,58.38076431
2022,3,1,1,"(1, 1)",9.532445246,4.468748642,53.12064715
2023,3,1,1,"(1, 1)",8.446376225,4.266372107,49.48872755
2024,0,0,0,"(0, 0)",7.212077715,5.474480631,24.09287798
2025,3,1,1,"(1, 1)",9.840960776,5.027943808,48.9079987
2026,1,0,1,"(0, 1)",7.53303931,7.433237774,1.324850851
2027,3,1,1,"(1, 1)",8.121645505,1.96476031,75.80834685
2028,3,1,1,"(1, 1)",6.363111532,0.84736751,86.68312655
2029,3,1,1,"(1, 1)",7.282265537,3.307330981,54.58376293
2030,3,1,1,"(1, 1)",9.925278893,4.458061727,55.08376364
2031,3,1,1,"(1, 1)",9.911062781,3.804899246,61.60957376
2032,3,1,1,"(1, 1)",6.691620244,1.124381343,83.19717345
2033,2,1,0,"(1, 0)",5.822762024,0.641239459,88.9873662
2034,2,1,0,"(1, 0)",6.640867685,0.675198272,89.83267995
2035,2,1,0,"(1, 0)",7.975292112,0.979223169,87.72178931
2036,2,1,0,"(1, 0)",8.212320843,1.698815344,79.31382156
2037,0,0,0,"(0, 0)",11.43985261,7.359701039,35.66612011
2038,0,0,0,"(0, 0)",8.719769562,5.546136881,36.39583201
2039,1,0,1,"(0, 1)",11.48633878,9.684971214,15.68269579
2040,0,0,0,"(0, 0)",10.85241565,7.923049084,26.99276053
2041,0,0,0,"(0, 0)",10.01681258,5.877836403,41.32029171
2042,3,1,1,"(1, 1)",8.696926062,2.44113628,71.93104481
2043,3,1,1,"(1, 1)",7.185264697,2.071313464,71.17276048
2044,3,1,1,"(1, 1)",9.482016575,3.398118651,64.16248986
2045,3,1,1,"(1, 1)",9.610494163,3.996453226,58.4157364
2046,2,1,0,"(1, 0)",8.352679296,1.346630196,83.87786543
2047,2,1,0,"(1, 0)",7.936113442,1.096549313,86.18279185
2048,0,0,0,"(0, 0)",8.826586744,4.660820327,47.1956662
2049,3,1,1,"(1, 1)",9.820246785,2.506878451,74.47234774
2050,2,1,0,"(1, 0)",7.663977409,1.766650156,76.94865131
2051,2,1,0,"(1, 0)",8.430734541,1.57265305,81.34619181
2052,2,1,0,"(1, 0)",6.868919467,1.283218835,81.31847606
2053,0,0,0,"(0, 0)",5.319307607,3.094418971,41.82665866
2054,3,1,1,"(1, 1)",4.299916074,0.927482006,78.43023003
2055,1,0,1,"(0, 1)",6.306299414,5.6639268,10.18620544
2056,3,1,1,"(1, 1)",4.915895481,1.829509593,62.78379798
2057,3,1,1,"(1, 1)",4.742362058,0.817642424,82.75875156
2058,2,1,0,"(1, 0)",4.19571331,0.484455387,88.45356318
2059,3,1,1,"(1, 1)",3.32435988,0.16322401,95.09006196
2060,1,0,1,"(0, 1)",5.548454933,4.363766916,21.35167414
2061,1,0,1,"(0, 1)",7.238764138,6.837278887,5.546323155
2062,1,0,1,"(0, 1)",8.920694435,8.598715477,3.609348584
2063,3,1,1,"(1, 1)",6.21877604,2.920941728,53.03027944
2064,1,0,1,"(0, 1)",7.725121882,6.175927872,20.05397499
2065,1,0,1,"(0, 1)",6.935506648,6.070744474,12.46862295
2066,1,0,1,"(0, 1)",7.084259508,6.423930144,9.321078138
2067,1,0,1,"(0, 1)",8.090689819,7.415057656,8.350736202
2068,1,0,1,"(0, 1)",7.567466754,6.826032588,9.797653434
2069,0,0,0,"(0, 0)",6.548078957,4.743396981,27.56047977
2070,0,0,0,"(0, 0)",6.563938789,4.166885165,36.51852494
2071,3,1,1,"(1, 1)",4.752533701,1.251636217,73.66381186
2072,2,1,0,"(1, 0)",2.973283028,0.454277437,84.72135237
