sample_id,source_path,figure_id,x_axis,y_axis,unit,hours_factor,original_n,clean_n,start,end,duration_native,duration_analysis,median_interval,missing_fraction,non_finite_values,parse_errors,exact_duplicate_records,duplicate_timestamps,conflicting_timestamps,negative_output_count,minimum_output,maximum_output,qc_flags,sha256
S0161,/Users/shunhao/Desktop/ML/method1/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_3__Series_3.csv,图片60,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,52,52,5.47170002596846,5011.881437113861,5006.409737087892,5006.409737087892,89.40017387656962,0.0,0,0,0,0,0,0,0.9277141517927932,0.9665344477112112,,3c624b251b9fbaa9a049643f8c76be7553b29f1e5d843b5c18aab4c454a889d8
S0162,/Users/shunhao/Desktop/ML/method1/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_4__Series_4.csv,图片60,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,56,56,23.35173480128236,4940.361298012605,4917.009563211323,4917.009563211323,89.40017387656962,0.0,0,0,0,0,0,0,0.894439612434149,0.9665344477112112,,81fdffafce78223bf5d06b9eb71f6927b3c8813ce949750e0a644658d1c9fc53
S0163,/Users/shunhao/Desktop/ML/method1/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_1__Series_1.csv,图片62,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""SPO"", ""unit"": ""(Normalized)""}",hours,1.0,37,37,1.7292587487110325,577.4877184403008,575.7584596915898,575.7584596915898,15.993290546988618,0.0,0,0,0,0,0,0,0.5007069996158638,0.9712298147821794,,e3a12c4eaa3f00acec516fe136af09b584af3077b8c85cfd143c9076928d6dac
S0164,/Users/shunhao/Desktop/ML/method1/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_2__Series_2.csv,图片62,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""SPO"", ""unit"": ""(Normalized)""}",hours,1.0,90,90,8.126574967506485,1431.5294336494924,1423.402858681986,1423.402858681986,15.993290546988646,0.0,0,0,0,0,0,0,0.8704034972465404,0.9796320079101494,,ebfc54839934ba5eb8aa588ac4e76fc7cd3c5aa20cc5a4180ba87d32f4f8994d
S0165,/Users/shunhao/Desktop/ML/method1/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,图片63,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,73,73,5.838942964062312,989.7235774582318,983.8846344941695,983.8846344941695,13.665064367974558,0.0,0,0,0,0,0,0,0.8962579609787125,0.9991321855904148,,85a3e10004709b263d450802de7e00baffc389761bb331707fc1f0a0f28d8bd3
S0166,/Users/shunhao/Desktop/ML/method1/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,图片63,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,74,74,3.105930090467396,1000.6556289526112,997.5496988621438,997.5496988621438,13.665064367974537,0.0,0,0,0,0,0,0,0.8857367334616064,0.9979631603107364,,316ec258353233774d840fbd1972bd581ab9ee239c9077075cd2208114514737
S0167,/Users/shunhao/Desktop/ML/method1/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_Y6__Series_1.csv,图片63,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,73,73,1.739423653669931,985.6240581478394,983.8846344941694,983.8846344941694,13.665064367974548,0.0,0,0,0,0,0,0,0.8202713177996142,0.9932870591920224,,8c80ff48dbaa1e8dca49f96a98e79b9304ab0183a41c6a491ceb47da1466ba28
S0168,/Users/shunhao/Desktop/ML/method1/samples_test/图片64/accepted/samples_test__unknown__unknown__图片64__Series_1__Series_1.csv,图片64,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,100,100,0.5091633236281723,2072.970695982691,2072.461532659063,2072.461532659063,20.933954875344057,0.0,0,0,0,0,0,0,0.8759324414880207,1.009805094985761,,ae296b6046d120563834fcbe814df21c78a27eff624021a959aeaee1d96e0247
S0169,/Users/shunhao/Desktop/ML/method1/samples_test/图片64/accepted/samples_test__unknown__unknown__图片64__Series_2__Series_2.csv,图片64,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,25,25,8.882745273765835,511.29766228202345,502.4149170082576,502.4149170082576,20.933954875344057,0.0,0,0,0,0,0,0,0.5189386988273799,0.9503061378756544,,a49db2f051feb02c3721de51abed31ca90613ebf78c1768095d1b68af2fea739
S0170,/Users/shunhao/Desktop/ML/method1/samples_test/图片65/accepted/samples_test__unknown__unknown__图片65__Series_1__Series_1.csv,图片65,"{""name"": ""Time"", ""unit"": ""h""}","{""name"": null, ""unit"": null}",hours,1.0,105,105,0.8125036289670504,800.9486243707541,800.1361207417871,800.1361207417871,7.693616545594097,0.0,0,0,0,0,0,0,0.8097037726410656,1.0083475032151594,,61cdb79beaa914845700e34c76154796f7ba8db0bf2e869804886a95c2b752ab
S0171,/Users/shunhao/Desktop/ML/method1/samples_test/图片65/accepted/samples_test__unknown__unknown__图片65__Series_2__Series_2.csv,图片65,"{""name"": ""Time"", ""unit"": ""h""}","{""name"": null, ""unit"": null}",hours,1.0,28,28,3.1205885926452765,210.84823532368617,207.7276467310409,207.7276467310409,7.693616545594107,0.0,0,0,0,0,0,0,0.4353367419437348,0.9854270727643024,,4426df0fd9b33a37dec311725f0d9dfaa60b8ad76a5b5d87edfaec75bc7d3ebf
S0172,/Users/shunhao/Desktop/ML/method1/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_1__Series_1.csv,图片68,"{""name"": ""Time"", ""unit"": ""h""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,37,37,5.639248415592533,586.8746224428235,581.2353740272309,581.2353740272309,16.145427056311974,0.0,0,0,0,0,0,0,0.5191227177887644,0.98297546368538,,21cc0243785e0d61cdf1209f436a0912f6502e69adb1357d9fa1735a6de3d86c
S0173,/Users/shunhao/Desktop/ML/method1/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_2__Series_2.csv,图片68,"{""name"": ""Time"", ""unit"": ""h""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,61,61,12.097419238117324,980.8230426168356,968.7256233787182,968.7256233787182,16.145427056311974,0.0,0,0,0,0,0,0,0.9204335204184206,0.99861094950212,,fc9a7cdde4d079852c9aab4f0fac63d92548c82b22eff9f2062b71f98f8b4e23
S0174,/Users/shunhao/Desktop/ML/method1/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_1__Series_1.csv,图片70,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(Nor.)""}",hours,1.0,36,36,53.29948624300275,860.3692918626009,807.0698056195981,807.0698056195981,23.05913730341706,0.0,0,0,0,0,0,0,0.903809857518638,1.0112493893044914,,e0d3d75aa2b6ce2c10354952daacb09c727d1d0df86a0cad00c79409b3107e79
S0175,/Users/shunhao/Desktop/ML/method1/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_2__Series_2.csv,图片70,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(Nor.)""}",hours,1.0,38,38,-2.04244328519826,851.1456369412342,853.1880802264325,853.1880802264325,23.05913730341706,0.0,0,0,0,0,0,0,0.6495362989587852,1.0112493893044914,negative_start_retained_shifted,b8cd251e121018d24490fe3dc6a98a81101537945179236b16eeaf6d8d9bf912
S0176,/Users/shunhao/Desktop/ML/method1/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_3__Series_3.csv,图片70,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(Nor.)""}",hours,1.0,38,38,-4.348357015539989,848.8397232108925,853.1880802264325,853.1880802264325,23.059137303417117,0.0,0,0,0,0,0,0,0.9396230347805892,1.0184120247568815,negative_start_retained_shifted,cd88149dbfb9570a9173c81cf2b8abc83605b175d4d9b2cbafc97278ca38f186
S0177,/Users/shunhao/Desktop/ML/method1/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,图片71,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,49,49,2.339203564016799,791.3983989621712,789.0591953981544,789.0591953981544,16.43873323746152,0.0,0,0,0,0,0,0,0.7826586588954395,1.0004239817055147,,454fa70879d7289cc8d371e50ed5856f736da779da0f4241c93451a39239fc77
S0178,/Users/shunhao/Desktop/ML/method1/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,图片71,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,29,29,5.626950211509097,778.2474123722019,772.6204621606928,772.6204621606928,16.43873323746155,0.0,0,0,0,0,0,0,0.6826043213881077,0.9651106861146916,,f46096aef147702aab8bf3c60ec64cf541a7267a57d4297f2e76a8824b22372d
S0179,/Users/shunhao/Desktop/ML/method1/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_1__Series_1.csv,图片74,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,31,31,-37.631461038775115,1998.815228072677,2036.446689111452,2036.446689111452,67.88155630371512,0.0,0,0,0,0,0,0,17.83334102918378,23.468160816204165,negative_start_retained_shifted,6f9d964950fbe98ab8b0e30ed55983ea950578c84bcbbe70dad3189a2d156e4c
S0180,/Users/shunhao/Desktop/ML/method1/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_2__Series_2.csv,图片74,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,26,26,3.0974727434539773,1971.6626055511908,1968.565132807737,1968.565132807737,67.88155630371512,0.0,0,0,0,0,0,0,23.006290341858232,24.66902404950359,,c2ed7cd44dcebd121e286fcc233b043ecc91efcf22088964f7953d5918ec7be9
S0181,/Users/shunhao/Desktop/ML/method1/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,图片74,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,30,30,-24.05514977803205,1944.5099830297047,1968.5651328077367,1968.5651328077367,67.88155630371512,0.0,0,0,0,0,0,0,23.006290341858232,24.299527670026844,negative_start_retained_shifted,325c8b716637e1b77a22cd56b33942002010e6a8501288cec9ce138b500ae0a7
S0182,/Users/shunhao/Desktop/ML/method1/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,图片75,"{""name"": ""Storage time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,54,54,-4.028064586861802,996.5234224082004,1000.5514869950622,1000.5514869950622,18.878329943303015,0.0,0,0,0,0,0,0,0.8386100831671337,1.0002546921827162,negative_start_retained_shifted,187f0dc9a3c1216aefa013d5a8a6acf756e4690d9b3e6faff6b6bd5c2f4c02a5
S0183,/Users/shunhao/Desktop/ML/method1/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,图片75,"{""name"": ""Storage time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,54,54,5.411100384789734,1005.962587379852,1000.5514869950623,1000.5514869950623,18.878329943303015,0.0,0,0,0,0,0,0,0.9716301260028736,1.003622288203874,,1881299258948162326ca07be30030256cfe32a2c394117d42727f06be75eb37
S0184,/Users/shunhao/Desktop/ML/method1/samples_test/图片77/accepted/samples_test__unknown__unknown__图片77__Series_1__Series_1.csv,图片77,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Non-encapsulated devices PCE"", ""unit"": ""(%)""}",hours,1.0,72,72,-0.2855846658024745,98.58733212402387,98.87291678982635,98.87291678982635,1.3925762928144536,0.0,0,0,0,0,0,0,1.0673790937677872,16.674275260422974,negative_start_retained_shifted,0abc7ef93554b21f7b5baa33477c7cf806d20eca7c0d167fd856b5cd9bbaa76d
S0185,/Users/shunhao/Desktop/ML/method1/samples_test/图片77/accepted/samples_test__unknown__unknown__图片77__Series_2__Series_2.csv,图片77,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Non-encapsulated devices PCE"", ""unit"": ""(%)""}",hours,1.0,73,72,-0.0070694072395838,98.86584738258676,98.87291678982635,98.87291678982635,1.3925762928144536,0.0,0,0,0,1,1,0,15.24681524518012,18.57755528074678,negative_start_retained_shifted,7cf4a921a137ed146603cf5c0267fab2f43c60089283e452197e2e32b11ab24b
S0186,/Users/shunhao/Desktop/ML/method1/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_1__Series_1.csv,图片78,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,55,55,0.3258670518147255,519.9437192530697,519.617852201255,519.617852201255,9.447597312750077,0.0,0,0,0,0,0,0,0.5264683329164559,0.8608979504293814,,73fc1f923126c4aa3401c04f98ab437218d32ea28c00aa52c5bbaf834b3d8d83
S0187,/Users/shunhao/Desktop/ML/method1/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_2__Series_2.csv,图片78,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,57,56,-3.4531718732853065,516.1646803279697,519.617852201255,519.617852201255,9.447597312750077,0.0,0,0,0,1,1,0,0.73269993038276,1.003030537872375,negative_start_retained_shifted,6492190b016b468240f8c5a54d0248156800441ca8d91dedcfa8da53d67fc406
S0188,/Users/shunhao/Desktop/ML/method1/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA_PTAA_BCP__Series_3.csv,图片8,"{""name"": ""Cycles"", ""unit"": null}","{""name"": ""Efficiency"", ""unit"": ""%""}",cycles,,51,51,1.2083421336224092,196.62461083833983,195.41626870471742,195.41626870471742,3.908325374094346,0.0,0,0,0,0,0,0,21.040901287086335,21.970985651032738,,ecc8eb81557bccbe388d6da4ada091b71103196c78e4fe84437af72b23a17969
S0189,/Users/shunhao/Desktop/ML/method1/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA__Series_2.csv,图片8,"{""name"": ""Cycles"", ""unit"": null}","{""name"": ""Efficiency"", ""unit"": ""%""}",cycles,,52,52,-0.7458205534247639,198.57877352538705,199.3245940788118,199.3245940788118,3.908325374094346,0.0,0,0,0,0,0,0,21.505943469059535,22.110498305624695,negative_start_retained_shifted,c1abd2c4088650185212cfefe04048a5b8dc60f61f4ceb68bc7d866116249f7e
S0190,/Users/shunhao/Desktop/ML/method1/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__PTAA_BCP__Series_1.csv,图片8,"{""name"": ""Cycles"", ""unit"": null}","{""name"": ""Efficiency"", ""unit"": ""%""}",cycles,,52,52,-0.35498801601533,198.9696060627965,199.32459407881183,199.32459407881183,3.908325374094346,0.0,0,0,0,0,0,0,20.4828506687185,21.087405505283655,negative_start_retained_shifted,9d8b9cb339364d093a906561b4c94a9beba6eedfedda0ad3beff76f10a8c9ddd
S0191,/Users/shunhao/Desktop/ML/method1/samples_test/图片85/accepted/samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1.csv,图片85,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,72,72,4.4395924347561575,496.3872337849885,491.94764135023235,491.94764135023235,6.928840019017343,0.0,0,0,0,0,0,0,20.124754365947553,23.924705270739352,,19f69d6cc7307f294531246fbe264e9735f5f4f3fb73ebaf36898950c02205dc
S0192,/Users/shunhao/Desktop/ML/method1/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,图片87,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,41,41,8.319427866013882,1042.1983375899215,1033.8789097239076,1033.8789097239076,25.846972743097695,0.0,0,0,0,0,0,0,0.9809668517879648,1.0038019368529354,,916ea9f22aad1b20bc11fad296de9e957aff2e7eda907bac2746685b161b8e0e
S0193,/Users/shunhao/Desktop/ML/method1/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,图片87,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,41,41,10.904125140323629,1044.7830348642312,1033.8789097239076,1033.8789097239076,25.846972743097695,0.0,0,0,0,0,0,0,0.7380845833696407,0.9809668517879648,,b93bc9922c74e92b68058d74af81d57f1378bf3b34b6523a1d6da68464fcf525
S0194,/Users/shunhao/Desktop/ML/method1/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,图片88,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,63,63,2.1691588929524954,992.1017064259664,989.9325475330139,989.9325475330139,15.966653992467968,0.0,0,0,0,0,0,0,0.6253562306311766,1.005838275459887,,3e5e23b603694e5b411fd10ba32e97dcf3354dcaeeeb86f0135d314184fb9ad4
S0195,/Users/shunhao/Desktop/ML/method1/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,图片88,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,63,63,5.362489691446086,995.2950372244602,989.9325475330141,989.9325475330141,15.966653992467968,0.0,0,0,0,0,0,0,0.9968857567580348,1.010314534810813,,0a93b8cd8b47cd0d89518eaa063f09db9ba475f1df240f4d0b016ecbfa66d10a
S0196,/Users/shunhao/Desktop/ML/method1/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,图片88,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,65,63,5.362489691446086,995.2950372244602,989.9325475330141,989.9325475330141,15.966653992467968,0.0,0,0,0,2,2,0,0.9565994225997008,1.005838275459887,,7c0917bfaca0f4bda5cdc8fddf78213496e0bc3f5e9754b7991b25e986def632
S0197,/Users/shunhao/Desktop/ML/method1/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA_PTAA_BCP__Series_1.csv,图片89,"{""name"": ""Durations (hours)"", ""unit"": ""(hours)""}","{""name"": ""Efficiency (%)"", ""unit"": ""(%)""}",hours,1.0,49,49,-1.8223350826815192,1000.929932716262,1002.7522677989435,1002.7522677989435,20.890672245811302,0.0,0,0,0,0,0,0,20.423719681442577,20.803138681070635,negative_start_retained_shifted,0375567e4a2225e9ef72f1ec96027a10482dca1ed22de5fc52cbf8a129fce9d1
S0198,/Users/shunhao/Desktop/ML/method1/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA__Series_2.csv,图片89,"{""name"": ""Durations (hours)"", ""unit"": ""(hours)""}","{""name"": ""Efficiency (%)"", ""unit"": ""(%)""}",hours,1.0,49,49,-3.911402307262648,998.8408654916808,1002.7522677989434,1002.7522677989434,20.890672245811302,0.0,0,0,0,0,0,0,21.8465409300478,22.273387304629367,negative_start_retained_shifted,f01023059a43ed729ff935d7a26a1f89d1afc850f1d709415633676eb670118f
S0199,/Users/shunhao/Desktop/ML/method1/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,图片89,"{""name"": ""Durations (hours)"", ""unit"": ""(hours)""}","{""name"": ""Efficiency (%)"", ""unit"": ""(%)""}",hours,1.0,49,49,0.266732141899638,1003.0189999408432,1002.7522677989435,1002.7522677989435,20.890672245811317,0.0,0,0,0,0,0,0,21.46712193041974,22.083677804815338,,7a823928485213b57a9308128090ec1bf3ca729c1a3b953fc045676975301648
S0200,/Users/shunhao/Desktop/ML/method1/samples_test/图片9/accepted/samples_test__unknown__unknown__图片9__Control__Series_1.csv,图片9,"{""name"": ""Number of temperature cycles"", ""unit"": null}","{""name"": ""Normalized PCE"", ""unit"": null}",cycles,,47,47,0.4072633473145508,98.20189878364651,97.79463543633196,97.79463543633196,2.1259703355724326,0.0,0,0,0,0,0,0,0.8467069188913778,1.0004585315824517,,209e3cb7d14a5fc0edcc358339b2265053e43ab29089fac73d71787873a0dda5
S0201,/Users/shunhao/Desktop/ML/method1/samples_test/图片9/accepted/samples_test__unknown__unknown__图片9__DMPESI__Series_2.csv,图片9,"{""name"": ""Number of temperature cycles"", ""unit"": null}","{""name"": ""Normalized PCE"", ""unit"": null}",cycles,,47,47,0.4072633473145508,98.20189878364651,97.79463543633196,97.79463543633196,2.1259703355724326,0.0,0,0,0,0,0,0,0.9898024792177238,1.005025411167335,,fbb21655aacd4d06b0e2f25ab7a4d9f826106473ff9a29c6b147aa64b3cf5960
S0202,/Users/shunhao/Desktop/ML/method1/samples_test/图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,图片90,"{""name"": ""Damp heat hour"", ""unit"": null}","{""name"": ""Normalized efficiency"", ""unit"": null}",hours,1.0,27,27,-11.632577602266906,1769.637858095339,1781.270435697606,1781.270435697606,68.5104013729848,0.0,0,0,0,0,0,0,1.001456167432602,1.082347738593771,negative_start_retained_shifted,893f7b4965ce8ff75d17b320247ba8248b030a2c1ee608a0858c326293e161f8
S0203,/Users/shunhao/Desktop/ML/method1/samples_test/图片92/accepted/samples_test__unknown__unknown__图片92__Series_1__Series_1.csv,图片92,"{""name"": ""HF Cycle"", ""unit"": null}","{""name"": ""Normalized PCE"", ""unit"": ""(a.u.)""}",cycles,,33,33,-0.2696325327910553,33.842727791090894,34.11236032388195,34.11236032388195,1.0660112601213108,0.0,0,0,0,0,0,0,0.6551768363884731,1.1387394585707105,negative_start_retained_shifted,2a8e02d7d59423d7c06234320c7e0f84a16abd6fefd6937f0028584c83979f98
S0204,/Users/shunhao/Desktop/ML/method1/samples_test/图片92/accepted/samples_test__unknown__unknown__图片92__Series_2__Series_2.csv,图片92,"{""name"": ""HF Cycle"", ""unit"": null}","{""name"": ""Normalized PCE"", ""unit"": ""(a.u.)""}",cycles,,29,29,-0.2696325327910553,29.578682750605655,29.84831528339671,29.84831528339671,1.0660112601213108,0.0,0,0,0,0,0,0,0.9985763796773084,1.2228373059067517,negative_start_retained_shifted,a2ca6c1e5f453277ed73622233e8c40e624f9a8fc3b157880757ac9a57f16698
S0205,/Users/shunhao/Desktop/ML/method1/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_1__Series_1.csv,图片94,"{""name"": ""Time"", ""unit"": ""hours""}","{""name"": ""PCE"", ""unit"": ""%""}",hours,1.0,33,33,-0.1350595447749993,47.670857839148645,47.80591738392364,47.80591738392364,1.4939349182476143,0.0,0,0,0,0,0,0,13.808101065866152,16.494010577217587,negative_start_retained_shifted,ce11bb6c6a82ce45271d997bc033f3e22b78ded5d1f6afd820eaf5b9b19d171d
S0206,/Users/shunhao/Desktop/ML/method1/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_2__Series_2.csv,图片94,"{""name"": ""Time"", ""unit"": ""hours""}","{""name"": ""PCE"", ""unit"": ""%""}",hours,1.0,33,33,0.0143339470497618,47.820251330973406,47.80591738392364,47.80591738392364,1.4939349182476143,0.0,0,0,0,0,0,0,8.349639800861622,8.436282043163281,,60f6b50164775430d8fe0f6eca0c9ad99c0ec88296c669efe6adcda71f1b24c6
S0207,/Users/shunhao/Desktop/ML/method1/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_3__Series_3.csv,图片94,"{""name"": ""Time"", ""unit"": ""hours""}","{""name"": ""PCE"", ""unit"": ""%""}",hours,1.0,33,33,-0.1350595447749993,47.670857839148645,47.80591738392364,47.80591738392364,1.4939349182476143,0.0,0,0,0,0,0,0,8.52292428546494,13.634816581262834,negative_start_retained_shifted,16a97888cf02601bec7b94252c77f944da40f5d15feee3e93165124c732ac307
S0208,/Users/shunhao/Desktop/ML/method1/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__No_Desiccant__Series_4.csv,图片95,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,31,31,0.4667001200590039,47.23597051395,46.769270393891,46.769270393891,1.5589756797963688,0.0,0,0,0,0,0,0,7.609205648140124,11.411050997426608,,158cceedfec7e423445310c7d275d9a90ed677f0d47491502593f3b7a55cc8ea
S0209,"/Users/shunhao/Desktop/ML/method1/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__SiO,+Desiccant__Series_1.csv",图片95,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,30,30,1.4020855279368227,46.612380242031456,45.21029471409463,45.21029471409463,1.5589756797963652,0.0,0,0,0,0,0,0,11.080455749662564,13.80786654371591,,e94186c215b4d4b51a917cf754f90ff0bba4efa94b7cef1718087802cd6d6fa5
S0210,/Users/shunhao/Desktop/ML/method1/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__o-Desiccant__Series_2.csv,图片95,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,31,30,2.181573367835007,47.39186808192964,45.21029471409463,45.21029471409463,1.5589756797963688,0.0,0,0,0,1,1,0,8.51834257949124,12.402836740718731,,906b9faafd5e8ceb9df11e0ef3349f6854baccbec0b615475a1a84d1cf028e04
S0211,/Users/shunhao/Desktop/ML/method1/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__√-GO+Desiccant__Series_3.csv,图片95,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,30,30,0.1549049840997298,46.92417537799073,46.769270393891,46.769270393891,1.5589756797963688,0.0,0,0,0,0,0,0,7.774503272022144,12.402836740718731,,f48cbb243ab5a990b2bd7b9a48845868d8c58a7371e18dc8300751290be4cb23
S0212,/Users/shunhao/Desktop/ML/method1/samples_test/图片96/accepted/samples_test__unknown__unknown__图片96__Series_1__Series_1.csv,图片96,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,34,34,-0.2039678426192077,48.009272504143105,48.21324034676231,48.21324034676231,1.4610072832352214,0.0,0,0,0,0,0,0,13.79765852710845,16.512162426384823,negative_start_retained_shifted,1f29a4fed43476119c91c8a8d9a072b32369451c01a04bdb5e00b1b7a2a0063a
S0213,/Users/shunhao/Desktop/ML/method1/samples_test/图片96/accepted/samples_test__unknown__unknown__图片96__Series_2__Series_2.csv,图片96,"{""name"": ""Time"", ""unit"": ""(hours)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,33,33,-0.0578671142956856,46.69436594923141,46.75223306352709,46.75223306352709,1.4610072832352223,0.0,0,0,0,0,0,0,2.854814683150579,13.458345539698904,negative_start_retained_shifted,a86fb57aaa699f9791f7c814d899defe74b060a6ae17581229ebbc04dcbcfc5a
