candidate,window,mode,replicate,ARI,unique_curves,actual_deleted_fraction
M031681,coverage040,drop05,47,0.42879724098289984,54,0.051714293272116345
M031681,coverage040,drop05,48,0.8906252027982919,54,0.051714293272116345
M031681,coverage040,drop05,49,0.7952248860709332,54,0.051714293272116345
M031681,coverage040,drop10,0,0.6842576609082768,54,0.09635554378435753
M031681,coverage040,drop10,1,0.22226912735048227,54,0.09635554378435753
M031681,coverage040,drop10,2,0.6842576609082768,54,0.09635554378435753
M031681,coverage040,drop10,3,0.5967477248992988,54,0.09635554378435753
M031681,coverage040,drop10,4,0.5111452728670254,54,0.09635554378435753
M031681,coverage040,drop10,5,0.28745487792168417,54,0.09635554378435753
M031681,coverage040,drop10,6,0.0113371763454176,54,0.09635554378435753
M031681,coverage040,drop10,7,0.7739501312335958,54,0.09635554378435753
M031681,coverage040,drop10,8,0.23357664233576642,54,0.09635554378435753
M031681,coverage040,drop10,9,0.8779880405982596,54,0.09635554378435753
M031681,coverage040,drop10,10,0.5967477248992988,54,0.09635554378435753
M031681,coverage040,drop10,11,0.7447833065810594,54,0.09635554378435753
M031681,coverage040,drop10,12,0.6477767964440326,54,0.09635554378435753
M031681,coverage040,drop10,13,0.5652887139107612,54,0.09635554378435753
M031681,coverage040,drop10,14,0.5111452728670254,54,0.09635554378435753
M031681,coverage040,drop10,15,0.5652887139107612,54,0.09635554378435753
M031681,coverage040,drop10,16,0.1934198130299297,54,0.09635554378435753
M031681,coverage040,drop10,17,0.23357664233576642,54,0.09635554378435753
M031681,coverage040,drop10,18,0.5967477248992988,54,0.09635554378435753
M031681,coverage040,drop10,19,0.7739501312335958,54,0.09635554378435753
M031681,coverage040,drop10,20,0.23357664233576642,54,0.09635554378435753
M031681,coverage040,drop10,21,0.8906252027982919,54,0.09635554378435753
M031681,coverage040,drop10,22,0.42879724098289984,54,0.09635554378435753
M031681,coverage040,drop10,23,0.23357664233576642,54,0.09635554378435753
M031681,coverage040,drop10,24,0.3647340850572672,54,0.09635554378435753
M031681,coverage040,drop10,25,0.23357664233576642,54,0.09635554378435753
M031681,coverage040,drop10,26,0.8779880405982596,54,0.09635554378435753
M031681,coverage040,drop10,27,0.17746802701537578,54,0.09635554378435753
M031681,coverage040,drop10,28,0.2535211267605634,54,0.09635554378435753
M031681,coverage040,drop10,29,0.4575067149242432,54,0.09635554378435753
M031681,coverage040,drop10,30,0.7739501312335958,54,0.09635554378435753
M031681,coverage040,drop10,31,0.570634981868683,54,0.09635554378435753
M031681,coverage040,drop10,32,0.22226912735048227,54,0.09635554378435753
M031681,coverage040,drop10,33,0.8779880405982596,54,0.09635554378435753
M031681,coverage040,drop10,34,0.7447833065810594,54,0.09635554378435753
M031681,coverage040,drop10,35,0.1934198130299297,54,0.09635554378435753
M031681,coverage040,drop10,36,0.23357664233576642,54,0.09635554378435753
M031681,coverage040,drop10,37,0.7447833065810594,54,0.09635554378435753
M031681,coverage040,drop10,38,0.7739501312335958,54,0.09635554378435753
M031681,coverage040,drop10,39,0.8779880405982596,54,0.09635554378435753
M031681,coverage040,drop10,40,0.4575067149242432,54,0.09635554378435753
M031681,coverage040,drop10,41,0.23357664233576642,54,0.09635554378435753
M031681,coverage040,drop10,42,0.7447833065810594,54,0.09635554378435753
M031681,coverage040,drop10,43,0.35426923268188376,54,0.09635554378435753
M031681,coverage040,drop10,44,0.7952248860709332,54,0.09635554378435753
M031681,coverage040,drop10,45,0.7739501312335958,54,0.09635554378435753
M031681,coverage040,drop10,46,0.0778951223979,54,0.09635554378435753
M031681,coverage040,drop10,47,0.3647340850572672,54,0.09635554378435753
M031681,coverage040,drop10,48,1.0,54,0.09635554378435753
M031681,coverage040,drop10,49,0.8779880405982596,54,0.09635554378435753
M032077,coverage030,bootstrap90,0,1.0,20,
M032077,coverage030,bootstrap90,1,0.775323051271363,22,
M032077,coverage030,bootstrap90,2,0.48231511254019294,24,
M032077,coverage030,bootstrap90,3,0.3099339649727247,23,
M032077,coverage030,bootstrap90,4,0.6646468471880326,23,
M032077,coverage030,bootstrap90,5,0.6401625465628175,23,
M032077,coverage030,bootstrap90,6,1.0,24,
M032077,coverage030,bootstrap90,7,1.0,21,
M032077,coverage030,bootstrap90,8,1.0,27,
M032077,coverage030,bootstrap90,9,0.4221105527638191,24,
M032077,coverage030,bootstrap90,10,1.0,24,
M032077,coverage030,bootstrap90,11,1.0,25,
M032077,coverage030,bootstrap90,12,0.10933940774487472,23,
M032077,coverage030,bootstrap90,13,1.0,23,
M032077,coverage030,bootstrap90,14,1.0,25,
M032077,coverage030,bootstrap90,15,0.3020304568527919,25,
M032077,coverage030,bootstrap90,16,0.8157929573735769,23,
M032077,coverage030,bootstrap90,17,1.0,21,
M032077,coverage030,bootstrap90,18,1.0,21,
M032077,coverage030,bootstrap90,19,1.0,24,
M032077,coverage030,bootstrap90,20,1.0,25,
M032077,coverage030,bootstrap90,21,1.0,25,
M032077,coverage030,bootstrap90,22,1.0,26,
M032077,coverage030,bootstrap90,23,0.6802022436403855,24,
M032077,coverage030,bootstrap90,24,1.0,24,
M032077,coverage030,bootstrap90,25,1.0,25,
M032077,coverage030,bootstrap90,26,1.0,27,
M032077,coverage030,bootstrap90,27,0.8304642670839854,26,
M032077,coverage030,bootstrap90,28,1.0,23,
M032077,coverage030,bootstrap90,29,1.0,25,
M032077,coverage030,bootstrap90,30,0.16499665998663995,25,
M032077,coverage030,bootstrap90,31,1.0,26,
M032077,coverage030,bootstrap90,32,0.1461187214611872,22,
M032077,coverage030,bootstrap90,33,1.0,21,
M032077,coverage030,bootstrap90,34,0.11596180081855388,24,
M032077,coverage030,bootstrap90,35,0.2169657422512235,24,
M032077,coverage030,bootstrap90,36,0.4760854046336557,27,
M032077,coverage030,bootstrap90,37,0.1592920353982301,24,
M032077,coverage030,bootstrap90,38,1.0,23,
M032077,coverage030,bootstrap90,39,0.10933940774487472,23,
M032077,coverage030,bootstrap90,40,1.0,26,
M032077,coverage030,bootstrap90,41,0.5587106676899463,25,
M032077,coverage030,bootstrap90,42,0.41601779755283647,25,
M032077,coverage030,bootstrap90,43,1.0,23,
M032077,coverage030,bootstrap90,44,0.0995712243925679,27,
M032077,coverage030,bootstrap90,45,0.19775280898876405,21,
M032077,coverage030,bootstrap90,46,1.0,27,
M032077,coverage030,bootstrap90,47,1.0,23,
M032077,coverage030,bootstrap90,48,1.0,22,
M032077,coverage030,bootstrap90,49,0.5575614087007991,26,
M032077,coverage030,bootstrap95,0,0.12751677852348994,26,
M032077,coverage030,bootstrap95,1,1.0,27,
M032077,coverage030,bootstrap95,2,0.10933940774487472,23,
M032077,coverage030,bootstrap95,3,1.0,27,
M032077,coverage030,bootstrap95,4,1.0,23,
M032077,coverage030,bootstrap95,5,1.0,26,
M032077,coverage030,bootstrap95,6,1.0,26,
M032077,coverage030,bootstrap95,7,0.10933940774487472,23,
M032077,coverage030,bootstrap95,8,1.0,26,
M032077,coverage030,bootstrap95,9,1.0,24,
M032077,coverage030,bootstrap95,10,1.0,22,
M032077,coverage030,bootstrap95,11,1.0,25,
M032077,coverage030,bootstrap95,12,1.0,21,
M032077,coverage030,bootstrap95,13,1.0,27,
M032077,coverage030,bootstrap95,14,0.10204081632653061,22,
M032077,coverage030,bootstrap95,15,1.0,25,
M032077,coverage030,bootstrap95,16,0.1592920353982301,24,
M032077,coverage030,bootstrap95,17,1.0,26,
M032077,coverage030,bootstrap95,18,1.0,26,
M032077,coverage030,bootstrap95,19,1.0,26,
M032077,coverage030,bootstrap95,20,1.0,22,
M032077,coverage030,bootstrap95,21,1.0,25,
M032077,coverage030,bootstrap95,22,0.12199630314232902,25,
M032077,coverage030,bootstrap95,23,0.06779661016949153,22,
M032077,coverage030,bootstrap95,24,0.17940876656472987,28,
M032077,coverage030,bootstrap95,25,1.0,26,
M032077,coverage030,bootstrap95,26,0.10443864229765012,28,
M032077,coverage030,bootstrap95,27,0.8034465710855286,23,
M032077,coverage030,bootstrap95,28,1.0,24,
M032077,coverage030,bootstrap95,29,0.08226221079691516,24,
M032077,coverage030,bootstrap95,30,1.0,26,
M032077,coverage030,bootstrap95,31,1.0,23,
M032077,coverage030,bootstrap95,32,0.8082175226586102,24,
M032077,coverage030,bootstrap95,33,0.8260869565217391,25,
M032077,coverage030,bootstrap95,34,1.0,27,
M032077,coverage030,bootstrap95,35,0.12199630314232902,25,
M032077,coverage030,bootstrap95,36,1.0,26,
M032077,coverage030,bootstrap95,37,0.8518650780768107,27,
M032077,coverage030,bootstrap95,38,1.0,24,
M032077,coverage030,bootstrap95,39,1.0,25,
M032077,coverage030,bootstrap95,40,1.0,25,
M032077,coverage030,bootstrap95,41,0.8428881313913852,27,
M032077,coverage030,bootstrap95,42,1.0,22,
M032077,coverage030,bootstrap95,43,0.5989304812834224,28,
M032077,coverage030,bootstrap95,44,1.0,24,
M032077,coverage030,bootstrap95,45,1.0,24,
M032077,coverage030,bootstrap95,46,0.1530278232405892,23,
M032077,coverage030,bootstrap95,47,0.8304642670839854,26,
M032077,coverage030,bootstrap95,48,0.28668941979522183,22,
M032077,coverage030,bootstrap95,49,0.7048808172531215,26,
M032077,coverage030,drop05,0,1.0,40,0.052714050815922266
M032077,coverage030,drop05,1,1.0,40,0.052714050815922266
M032077,coverage030,drop05,2,1.0,40,0.052714050815922266
M032077,coverage030,drop05,3,0.0970873786407767,40,0.052714050815922266
M032077,coverage030,drop05,4,1.0,40,0.052714050815922266
M032077,coverage030,drop05,5,1.0,40,0.052714050815922266
M032077,coverage030,drop05,6,1.0,40,0.052714050815922266
M032077,coverage030,drop05,7,1.0,40,0.052714050815922266
M032077,coverage030,drop05,8,1.0,40,0.052714050815922266
M032077,coverage030,drop05,9,1.0,40,0.052714050815922266
M032077,coverage030,drop05,10,1.0,40,0.052714050815922266
M032077,coverage030,drop05,11,1.0,40,0.052714050815922266
M032077,coverage030,drop05,12,1.0,40,0.052714050815922266
M032077,coverage030,drop05,13,1.0,40,0.052714050815922266
M032077,coverage030,drop05,14,1.0,40,0.052714050815922266
M032077,coverage030,drop05,15,1.0,40,0.052714050815922266
M032077,coverage030,drop05,16,1.0,40,0.052714050815922266
M032077,coverage030,drop05,17,1.0,40,0.052714050815922266
M032077,coverage030,drop05,18,1.0,40,0.052714050815922266
M032077,coverage030,drop05,19,1.0,40,0.052714050815922266
M032077,coverage030,drop05,20,1.0,40,0.052714050815922266
M032077,coverage030,drop05,21,1.0,40,0.052714050815922266
M032077,coverage030,drop05,22,1.0,40,0.052714050815922266
M032077,coverage030,drop05,23,1.0,40,0.052714050815922266
M032077,coverage030,drop05,24,0.0970873786407767,40,0.052714050815922266
M032077,coverage030,drop05,25,0.8956145768993206,40,0.052714050815922266
M032077,coverage030,drop05,26,1.0,40,0.052714050815922266
M032077,coverage030,drop05,27,1.0,40,0.052714050815922266
M032077,coverage030,drop05,28,1.0,40,0.052714050815922266
M032077,coverage030,drop05,29,1.0,40,0.052714050815922266
M032077,coverage030,drop05,30,1.0,40,0.052714050815922266
M032077,coverage030,drop05,31,1.0,40,0.052714050815922266
M032077,coverage030,drop05,32,1.0,40,0.052714050815922266
M032077,coverage030,drop05,33,1.0,40,0.052714050815922266
M032077,coverage030,drop05,34,0.8956145768993206,40,0.052714050815922266
M032077,coverage030,drop05,35,1.0,40,0.052714050815922266
M032077,coverage030,drop05,36,1.0,40,0.052714050815922266
M032077,coverage030,drop05,37,1.0,40,0.052714050815922266
M032077,coverage030,drop05,38,1.0,40,0.052714050815922266
M032077,coverage030,drop05,39,1.0,40,0.052714050815922266
M032077,coverage030,drop05,40,1.0,40,0.052714050815922266
M032077,coverage030,drop05,41,1.0,40,0.052714050815922266
M032077,coverage030,drop05,42,0.8956145768993206,40,0.052714050815922266
M032077,coverage030,drop05,43,1.0,40,0.052714050815922266
M032077,coverage030,drop05,44,1.0,40,0.052714050815922266
M032077,coverage030,drop05,45,1.0,40,0.052714050815922266
M032077,coverage030,drop05,46,1.0,40,0.052714050815922266
M032077,coverage030,drop05,47,0.8956145768993206,40,0.052714050815922266
M032077,coverage030,drop05,48,1.0,40,0.052714050815922266
M032077,coverage030,drop05,49,1.0,40,0.052714050815922266
M032077,coverage030,drop10,0,1.0,40,0.09594993892076772
M032077,coverage030,drop10,1,1.0,40,0.09594993892076772
M032077,coverage030,drop10,2,1.0,40,0.09594993892076772
M032077,coverage030,drop10,3,1.0,40,0.09594993892076772
M032077,coverage030,drop10,4,0.8956145768993206,40,0.09594993892076772
M032077,coverage030,drop10,5,1.0,40,0.09594993892076772
M032077,coverage030,drop10,6,1.0,40,0.09594993892076772
M032077,coverage030,drop10,7,1.0,40,0.09594993892076772
M032077,coverage030,drop10,8,1.0,40,0.09594993892076772
M032077,coverage030,drop10,9,1.0,40,0.09594993892076772
M032077,coverage030,drop10,10,0.0970873786407767,40,0.09594993892076772
M032077,coverage030,drop10,11,1.0,40,0.09594993892076772
M032077,coverage030,drop10,12,1.0,40,0.09594993892076772
M032077,coverage030,drop10,13,1.0,40,0.09594993892076772
M032077,coverage030,drop10,14,1.0,40,0.09594993892076772
M032077,coverage030,drop10,15,1.0,40,0.09594993892076772
M032077,coverage030,drop10,16,1.0,40,0.09594993892076772
M032077,coverage030,drop10,17,1.0,40,0.09594993892076772
M032077,coverage030,drop10,18,1.0,40,0.09594993892076772
M032077,coverage030,drop10,19,0.8956145768993206,40,0.09594993892076772
M032077,coverage030,drop10,20,1.0,40,0.09594993892076772
M032077,coverage030,drop10,21,1.0,40,0.09594993892076772
M032077,coverage030,drop10,22,1.0,40,0.09594993892076772
M032077,coverage030,drop10,23,1.0,40,0.09594993892076772
M032077,coverage030,drop10,24,1.0,40,0.09594993892076772
M032077,coverage030,drop10,25,1.0,40,0.09594993892076772
M032077,coverage030,drop10,26,1.0,40,0.09594993892076772
M032077,coverage030,drop10,27,1.0,40,0.09594993892076772
M032077,coverage030,drop10,28,0.0970873786407767,40,0.09594993892076772
M032077,coverage030,drop10,29,1.0,40,0.09594993892076772
M032077,coverage030,drop10,30,1.0,40,0.09594993892076772
M032077,coverage030,drop10,31,0.8929702343255225,40,0.09594993892076772
M032077,coverage030,drop10,32,1.0,40,0.09594993892076772
M032077,coverage030,drop10,33,1.0,40,0.09594993892076772
M032077,coverage030,drop10,34,0.7883461868037703,40,0.09594993892076772
M032077,coverage030,drop10,35,1.0,40,0.09594993892076772
M032077,coverage030,drop10,36,1.0,40,0.09594993892076772
M032077,coverage030,drop10,37,1.0,40,0.09594993892076772
M032077,coverage030,drop10,38,1.0,40,0.09594993892076772
M032077,coverage030,drop10,39,0.7883461868037703,40,0.09594993892076772
M032077,coverage030,drop10,40,0.8956145768993206,40,0.09594993892076772
M032077,coverage030,drop10,41,1.0,40,0.09594993892076772
M032077,coverage030,drop10,42,0.7883461868037703,40,0.09594993892076772
M032077,coverage030,drop10,43,0.0970873786407767,40,0.09594993892076772
M032077,coverage030,drop10,44,1.0,40,0.09594993892076772
M032077,coverage030,drop10,45,1.0,40,0.09594993892076772
M032077,coverage030,drop10,46,1.0,40,0.09594993892076772
M032077,coverage030,drop10,47,1.0,40,0.09594993892076772
M032077,coverage030,drop10,48,1.0,40,0.09594993892076772
M032077,coverage030,drop10,49,1.0,40,0.09594993892076772
M032087,coverage030,bootstrap90,0,0.8132300219729386,20,
M032087,coverage030,bootstrap90,1,0.46504559270516715,22,
M032087,coverage030,bootstrap90,2,0.7952196724786688,24,
M032087,coverage030,bootstrap90,3,0.8421413864104323,23,
M032087,coverage030,bootstrap90,4,0.9050181454135903,23,
M032087,coverage030,bootstrap90,5,0.9208435016582192,23,
M032087,coverage030,bootstrap90,6,0.580698321145329,24,
M032087,coverage030,bootstrap90,7,0.6787800129785854,21,
M032087,coverage030,bootstrap90,8,0.7266000259639102,27,
M032087,coverage030,bootstrap90,9,1.0,24,
M032087,coverage030,bootstrap90,10,0.6238796582630117,24,
M032087,coverage030,bootstrap90,11,0.746125066809193,25,
M032087,coverage030,bootstrap90,12,0.9446545204537642,23,
M032087,coverage030,bootstrap90,13,0.8322546017112367,23,
M032087,coverage030,bootstrap90,14,0.6207416607523066,25,
M032087,coverage030,bootstrap90,15,0.9706974018362962,25,
M032087,coverage030,bootstrap90,16,0.5529896779393075,23,
M032087,coverage030,bootstrap90,17,0.9756493506493507,21,
M032087,coverage030,bootstrap90,18,0.7784200385356455,21,
M032087,coverage030,bootstrap90,19,0.9131119156304108,24,
M032087,coverage030,bootstrap90,20,0.43851647878840033,25,
M032087,coverage030,bootstrap90,21,0.7070702587546047,25,
M032087,coverage030,bootstrap90,22,0.5998134328358209,26,
M032087,coverage030,bootstrap90,23,1.0,24,
M032087,coverage030,bootstrap90,24,0.9131119156304108,24,
M032087,coverage030,bootstrap90,25,0.9326871297792138,25,
M032087,coverage030,bootstrap90,26,0.632768361581921,27,
M032087,coverage030,bootstrap90,27,0.9249855741488748,26,
M032087,coverage030,bootstrap90,28,0.8012818498853247,23,
M032087,coverage030,bootstrap90,29,0.803416485900217,25,
M032087,coverage030,bootstrap90,30,0.8164597117737696,25,
M032087,coverage030,bootstrap90,31,0.9374879784573956,26,
M032087,coverage030,bootstrap90,32,0.7920948023700592,22,
M032087,coverage030,bootstrap90,33,0.2382205214063621,21,
M032087,coverage030,bootstrap90,34,0.8046145778710015,24,
M032087,coverage030,bootstrap90,35,0.9686381455599113,24,
M032087,coverage030,bootstrap90,36,0.6278912875867386,27,
M032087,coverage030,bootstrap90,37,0.7968133775043382,24,
M032087,coverage030,bootstrap90,38,0.9208435016582192,23,
M032087,coverage030,bootstrap90,39,0.7717813928893589,23,
M032087,coverage030,bootstrap90,40,0.5537536646008833,26,
M032087,coverage030,bootstrap90,41,0.5984294128145636,25,
M032087,coverage030,bootstrap90,42,0.601628895184136,25,
M032087,coverage030,bootstrap90,43,0.6869308627090142,23,
M032087,coverage030,bootstrap90,44,0.646180860403863,27,
M032087,coverage030,bootstrap90,45,0.7876447876447876,21,
M032087,coverage030,bootstrap90,46,0.5761677788369876,27,
M032087,coverage030,bootstrap90,47,0.5660377358490566,23,
M032087,coverage030,bootstrap90,48,0.6880252100840336,22,
M032087,coverage030,bootstrap90,49,0.6907706945765937,26,
M032087,coverage030,bootstrap95,0,1.0,26,
M032087,coverage030,bootstrap95,1,0.7110738092548058,27,
M032087,coverage030,bootstrap95,2,0.5904199600038091,23,
M032087,coverage030,bootstrap95,3,0.8171537078425112,27,
M032087,coverage030,bootstrap95,4,0.7959479949672549,23,
M032087,coverage030,bootstrap95,5,0.32225623087013555,26,
M032087,coverage030,bootstrap95,6,0.8024616319708251,26,
M032087,coverage030,bootstrap95,7,0.7116626567050779,23,
M032087,coverage030,bootstrap95,8,0.94831013916501,26,
M032087,coverage030,bootstrap95,9,0.7952196724786688,24,
M032087,coverage030,bootstrap95,10,0.7752581948810059,22,
M032087,coverage030,bootstrap95,11,0.6067880794701986,25,
M032087,coverage030,bootstrap95,12,0.696969696969697,21,
M032087,coverage030,bootstrap95,13,0.8680903906798908,27,
M032087,coverage030,bootstrap95,14,0.9392584801472522,22,
M032087,coverage030,bootstrap95,15,0.5613257710031904,25,
M032087,coverage030,bootstrap95,16,1.0,24,
M032087,coverage030,bootstrap95,17,0.6240671641791045,26,
M032087,coverage030,bootstrap95,18,0.9771828414968056,26,
M032087,coverage030,bootstrap95,19,0.7794699739887662,26,
M032087,coverage030,bootstrap95,20,0.9769805680119581,22,
M032087,coverage030,bootstrap95,21,0.9200248811480872,25,
M032087,coverage030,bootstrap95,22,0.7934985345057287,25,
M032087,coverage030,bootstrap95,23,0.7213720316622692,22,
M032087,coverage030,bootstrap95,24,0.8335144023255131,28,
M032087,coverage030,bootstrap95,25,0.9725170183078939,26,
M032087,coverage030,bootstrap95,26,0.8095238095238095,28,
M032087,coverage030,bootstrap95,27,0.7959479949672549,23,
M032087,coverage030,bootstrap95,28,0.9686381455599113,24,
M032087,coverage030,bootstrap95,29,0.8914069877242682,24,
M032087,coverage030,bootstrap95,30,0.8106796116504854,26,
M032087,coverage030,bootstrap95,31,0.9273938968782883,23,
M032087,coverage030,bootstrap95,32,0.8031275720164609,24,
M032087,coverage030,bootstrap95,33,0.5156581740976646,25,
M032087,coverage030,bootstrap95,34,0.9141851254217398,27,
M032087,coverage030,bootstrap95,35,0.4208751220378095,25,
M032087,coverage030,bootstrap95,36,0.5537536646008833,26,
M032087,coverage030,bootstrap95,37,1.0,27,
M032087,coverage030,bootstrap95,38,0.7833481605526191,24,
M032087,coverage030,bootstrap95,39,0.6729845168179391,25,
M032087,coverage030,bootstrap95,40,0.7870074547390842,25,
M032087,coverage030,bootstrap95,41,0.8583820859390761,27,
M032087,coverage030,bootstrap95,42,0.5683508591946653,22,
M032087,coverage030,bootstrap95,43,0.7263615101904444,28,
M032087,coverage030,bootstrap95,44,0.6693233317705891,24,
M032087,coverage030,bootstrap95,45,0.7604418726985797,24,
M032087,coverage030,bootstrap95,46,1.0,23,
M032087,coverage030,bootstrap95,47,0.6903894648360885,26,
M032087,coverage030,bootstrap95,48,0.535695674830641,22,
M032087,coverage030,bootstrap95,49,0.8674783013922059,26,
M032087,coverage030,drop05,0,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,1,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,2,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,3,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,4,1.0,40,0.052714050815922266
M032087,coverage030,drop05,5,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,6,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,7,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,8,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,9,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,10,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,11,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,12,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,13,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,14,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,15,1.0,40,0.052714050815922266
M032087,coverage030,drop05,16,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,17,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,18,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,19,1.0,40,0.052714050815922266
M032087,coverage030,drop05,20,1.0,40,0.052714050815922266
M032087,coverage030,drop05,21,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,22,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,23,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,24,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,25,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,26,1.0,40,0.052714050815922266
M032087,coverage030,drop05,27,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,28,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,29,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,30,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,31,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,32,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,33,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,34,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,35,1.0,40,0.052714050815922266
M032087,coverage030,drop05,36,1.0,40,0.052714050815922266
M032087,coverage030,drop05,37,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,38,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,39,1.0,40,0.052714050815922266
M032087,coverage030,drop05,40,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,41,0.8530450755970044,40,0.052714050815922266
M032087,coverage030,drop05,42,1.0,40,0.052714050815922266
M032087,coverage030,drop05,43,1.0,40,0.052714050815922266
M032087,coverage030,drop05,44,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,45,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,46,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,47,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,48,0.6451388572951262,40,0.052714050815922266
M032087,coverage030,drop05,49,1.0,40,0.052714050815922266
M032087,coverage030,drop10,0,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,1,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,2,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,3,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,4,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,5,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,6,0.7728734822680147,40,0.09594993892076772
M032087,coverage030,drop10,7,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,8,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,9,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,10,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,11,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,12,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,13,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,14,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,15,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,16,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,17,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,18,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,19,1.0,40,0.09594993892076772
M032087,coverage030,drop10,20,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,21,0.8390692907201949,40,0.09594993892076772
M032087,coverage030,drop10,22,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,23,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,24,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,25,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,26,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,27,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,28,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,29,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,30,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,31,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,32,1.0,40,0.09594993892076772
M032087,coverage030,drop10,33,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,34,0.937381670758712,40,0.09594993892076772
M032087,coverage030,drop10,35,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,36,0.6744637977919359,40,0.09594993892076772
M032087,coverage030,drop10,37,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,38,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,39,1.0,40,0.09594993892076772
M032087,coverage030,drop10,40,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,41,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,42,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,43,0.937381670758712,40,0.09594993892076772
M032087,coverage030,drop10,44,0.6451388572951262,40,0.09594993892076772
M032087,coverage030,drop10,45,0.8530450755970044,40,0.09594993892076772
M032087,coverage030,drop10,46,1.0,40,0.09594993892076772
M032087,coverage030,drop10,47,0.8530450755970044,40,0.09594993892076772
