candidate,id,medoid,cluster,path_length,path_length_ratio,max_index_warp,mean_index_warp,max_time_warp_fraction,mean_time_warp_fraction,boundary_fraction,turn_collapse_fraction,turns
M001486,C215,C085,2,7,1.0,0.16666666666666663,0.07142857142857144,0.08521557574505782,0.04566169169192585,0.0,0.0,1
M001486,C217,C085,2,45,1.0,0.1090909090909091,0.0494949494949495,0.23310545033377658,0.09446325701312216,0.0,0.5,4
M001486,C218,C085,2,45,1.0,0.1090909090909091,0.0494949494949495,0.23310545033377658,0.09446325701312216,0.0,0.0,0
M001568,C054,C039,1,20,1.0,0.18947368421052635,0.08,0.2650344244996216,0.10763838650670185,0.0,0.0,0
M001568,C213,C039,1,23,1.15,0.19298245614035087,0.10640732265446222,0.19748938042984082,0.11069446600564556,0.0,0.0,2
M001568,C040,C090,2,20,1.0,0.18796992481203006,0.1,0.16044637853134155,0.07783766372109052,0.0,0.0,3
M001568,C075,C090,2,15,1.0,0.1428571428571429,0.05238095238095239,0.1411977497150381,0.061522524408060254,0.0,0.0,0
M001568,C076,C090,2,15,1.0,0.1428571428571429,0.09047619047619046,0.21179662457255657,0.13724377458260967,0.0,0.0,0
M001568,C077,C090,2,15,1.0,0.1428571428571429,0.08095238095238093,0.21179662457255682,0.13612370402345847,0.0,0.0,0
M001568,C082,C090,2,36,1.0285714285714285,0.19747899159663862,0.09091970121381886,0.24994240354831318,0.10310220140454063,0.0,0.0,0
M001568,C084,C090,2,15,1.0,0.18571428571428572,0.08666666666666666,0.15776001935780612,0.06364077281311428,0.0,0.0,0
M001568,C085,C090,2,15,1.0,0.18571428571428572,0.06952380952380952,0.20443412483720122,0.09390127976870959,0.0,0.0,0
M001568,C088,C090,2,17,1.1333333333333333,0.1428571428571429,0.10504201680672269,0.1416570672580523,0.09681513716793351,0.0,0.0,0
M001568,C089,C090,2,17,1.1333333333333333,0.1428571428571429,0.10084033613445378,0.1416570672580523,0.09264875283681433,0.0,0.0,0
M001568,C096,C090,2,15,1.0,0.2,0.10666666666666665,0.18461435439968166,0.09797511770957666,0.06666666666666667,0.0,1
M001568,C134,C090,2,15,1.0,0.18571428571428575,0.08666666666666667,0.3020379147869852,0.1708543539618544,0.0,0.0,0
M001568,C135,C090,2,15,1.0,0.18571428571428575,0.08666666666666667,0.3020379147869852,0.1708543539618544,0.0,0.0,0
M001568,C184,C090,2,21,1.05,0.19172932330827067,0.1258503401360544,0.15945373931151596,0.088788223971475,0.0,0.0,1
M001568,C205,C090,2,24,1.263157894736842,0.1904761904761905,0.0925925925925926,0.2096197697953574,0.096980845478755,0.0,0.0,3
M001568,C206,C090,2,19,1.0,0.19047619047619047,0.09774436090225565,0.16437940507582005,0.07549361009888648,0.0,0.0,0
M001568,C208,C090,2,18,1.0,0.17647058823529416,0.08333333333333333,0.2050546599365097,0.10228804909357318,0.0,0.0,2
M001568,C209,C090,2,22,1.2222222222222223,0.19747899159663865,0.10007639419404125,0.20505465993650981,0.09637881057497331,0.0,0.0,3
M001568,C212,C090,2,24,1.263157894736842,0.1904761904761905,0.09027777777777779,0.21436630410885457,0.10086854155057634,0.0,0.0,3
M001568,C214,C090,2,19,1.0,0.19047619047619047,0.09774436090225565,0.1560729700272,0.0701024996523157,0.0,0.0,0
M001568,C215,C090,2,15,1.0,0.1904761904761905,0.08888888888888888,0.22772954910143048,0.07505729613596705,0.0,0.0,1
M001568,C217,C090,2,47,1.0444444444444445,0.19805194805194806,0.14437689969604864,0.2441940149557936,0.17851950346956177,0.0,0.25,4
M001568,C218,C090,2,46,1.0222222222222221,0.19805194805194806,0.14285714285714282,0.2441940149557936,0.1767326016718608,0.0,0.0,0
