segment_index,start_time,end_time,duration,ordinary_slope,theil_sen_slope,start_value,end_value,amplitude_change,normalized_amplitude_change,local_variance,raw_point_count,stability,physical_slope,sample_id,cluster
0,0.0,47.104886006547986,0.15789473684210523,-4.765676567656777,-4.807480748074813,0.9900990099009935,0.2640264026402659,-0.7260726072607276,-0.6111111111111118,0.07951290178522835,4,1.0,-0.01597446276422691,S0067,1
1,62.806514675397324,298.33094470813734,0.7894736842105263,-0.4666084255484373,-0.5016501650165017,0.13201320132013472,-0.1980198019801959,-0.3300330033003306,-0.27777777777777796,0.01495972617063686,16,1.0,-0.0015640631112033279,S0067,1
0,0.0,69.25390365202787,0.25,7.090909090909003,6.3636363636363065,-0.9090909090908884,0.909090909090906,1.8181818181817944,1.0,0.4519628099173433,4,1.0,0.025597506844299633,S0071,0
1,92.33853820270386,277.0156146081115,0.6666666666666665,-0.6363636363636342,0.0,0.454545454545453,0.0,-0.454545454545453,-0.2500000000000024,0.03571064177124758,9,1.0,-0.0022972121526935777,S0071,0
0,0.0,46.169269101351915,0.16666666666666666,-4.918032786885233,-4.918032786885233,1.3114754098360661,0.49180327868852736,-0.8196721311475388,-0.588235294117645,0.11794917734181325,3,0.92,-0.01775363021988012,S0072,1
1,69.25390365202787,277.0156146081115,0.75,-0.31594634873323685,-0.3278688524590193,0.24590163934426448,0.0,-0.24590163934426448,-0.17647058823529552,0.008398280032249546,10,0.92,-0.0011405362444286756,S0072,1
0,0.0,82.09033021918746,0.27906976744186046,-2.678224302773039,-2.7166064981949503,0.7942238267147972,0.0722021660649777,-0.7220216606498195,-0.625000000000001,0.05490776305541957,13,0.98,-0.009104743900242148,S0081,1
1,88.93119107078643,294.1570166187551,0.6976744186046512,-0.6284499825317321,-0.6209386281588439,0.0722021660649777,-0.36101083032491227,-0.43321299638988997,-0.3749999999999991,0.018118553902338404,31,0.98,-0.002136443963688415,S0081,1
0,0.0,123.8354999720959,0.42857142857142844,-1.9178082191780736,-1.9178082191780756,0.9589041095890406,0.1369863013698638,-0.8219178082191768,-0.7499999999999986,0.07735877236989668,7,0.94,-0.006637174383794457,S0086,1
1,144.47474996744526,288.9494999348905,0.5,-0.34246575342465957,-0.29680365296803823,0.0,-0.1369863013698638,-0.1369863013698638,-0.1250000000000007,0.004398104710076989,8,0.94,-0.0011852097113918797,S0086,1
