variant_id,k,seed,inertia,silhouette,min_cluster_fraction
w0150_coverage_z_level_d1_d2,3,11,2560.56115750417,0.09208273270754506,0.08185245018847603
w0150_coverage_z_level_d1_d2,3,23,2560.5644966989958,0.09220393625055116,0.08185245018847603
w0150_coverage_z_level_d1_d2,3,37,2560.632387365038,0.09137852066566694,0.08185245018847603
w0150_coverage_z_level_d1_d2,3,53,2560.5644966989958,0.09220393625055116,0.08185245018847603
w0150_coverage_z_level_d1_d2,3,71,2560.5644966989958,0.09220393625055116,0.08185245018847603
w0150_coverage_z_level_d1_d2,4,11,2451.356692866182,0.09178680109211516,0.07054388799138395
w0150_coverage_z_level_d1_d2,4,23,2451.356692866182,0.09178680109211516,0.07054388799138395
w0150_coverage_z_level_d1_d2,4,37,2451.4847052450477,0.09127355689550214,0.07000538502961766
w0150_coverage_z_level_d1_d2,4,53,2451.356692866182,0.09178680109211516,0.07054388799138395
w0150_coverage_z_level_d1_d2,4,71,2451.3418892092395,0.0913496637083605,0.07054388799138395
w0150_coverage_z_level_d1_d2,5,11,2391.0162083562927,0.0622362291345342,0.07000538502961766
w0150_coverage_z_level_d1_d2,5,23,2390.989359148127,0.062471597454580544,0.07000538502961766
w0150_coverage_z_level_d1_d2,5,37,2390.992431845742,0.062311250739870906,0.07000538502961766
w0150_coverage_z_level_d1_d2,5,53,2391.0120782401536,0.06216021029819112,0.07000538502961766
w0150_coverage_z_level_d1_d2,5,71,2390.98135121607,0.06181932344702272,0.07000538502961766
w0150_coverage_z_level_d1_d2,6,11,2357.64408466972,0.053665140728174326,0.07000538502961766
w0150_coverage_z_level_d1_d2,6,23,2350.78794917797,0.05197849978088497,0.03500269251480883
w0150_coverage_z_level_d1_d2,6,37,2350.842128214346,0.05248430825667065,0.031771674744211095
w0150_coverage_z_level_d1_d2,6,53,2351.368368478487,0.05180640801005007,0.03607969843834141
w0150_coverage_z_level_d1_d2,6,71,2357.3510187163574,0.052039221395864,0.07000538502961766
w0150_coverage_z_level_d1_d2,7,11,2327.1513418861987,0.04410843595037223,0.06246634356488961
w0150_coverage_z_level_d1_d2,7,23,2322.9286859820522,0.043118095006452,0.035541195476575124
w0150_coverage_z_level_d1_d2,7,37,2316.220083658211,0.04485160342959909,0.03231017770597738
w0150_coverage_z_level_d1_d2,7,53,2314.4231138242594,0.050625978124701335,0.033925686591276254
w0150_coverage_z_level_d1_d2,7,71,2327.150413542291,0.04892428773866251,0.05061927840603123
w0150_coverage_z_level_d1_d2,8,11,2299.251374605564,0.04219481263813215,0.046849757673667204
w0150_coverage_z_level_d1_d2,8,23,2297.6572616514163,0.0361460073839342,0.03338718362950996
w0150_coverage_z_level_d1_d2,8,37,2290.473989104671,0.03911936738014845,0.035541195476575124
w0150_coverage_z_level_d1_d2,8,53,2290.154784311131,0.04151251730696294,0.03338718362950996
w0150_coverage_z_level_d1_d2,8,71,2290.9917626914244,0.0393668980079729,0.029079159935379646
w0150_coverage_z_level_d1_d2,9,11,2267.4720786064145,0.039400754455493354,0.030156165858912225
w0150_coverage_z_level_d1_d2,9,23,2275.232739303907,0.03502383304477531,0.03338718362950996
w0150_coverage_z_level_d1_d2,9,37,2268.0435520167225,0.03644375571844247,0.033925686591276254
w0150_coverage_z_level_d1_d2,9,53,2267.013818730853,0.036794105034173165,0.031233171782444804
w0150_coverage_z_level_d1_d2,9,71,2280.6159769689853,0.043846643625888373,0.010770059235325794
w0150_coverage_z_level_d1_d2,10,11,2247.4123872068294,0.03469703652757774,0.029079159935379646
w0150_coverage_z_level_d1_d2,10,23,2265.296410820422,0.04101830504920983,0.03500269251480883
w0150_coverage_z_level_d1_d2,10,37,2252.3437788910987,0.03748804341308878,0.03284868066774367
w0150_coverage_z_level_d1_d2,10,53,2248.60551829402,0.036785936799715854,0.031233171782444804
w0150_coverage_z_level_d1_d2,10,71,2262.021343131125,0.03658073159336784,0.0366182014001077
w0150_detail_maxabs_level,2,11,486.7313853313485,0.6742853303224097,0.19764279238440616
w0150_detail_maxabs_level,2,23,486.58480058367275,0.6719828820336676,0.20670897552130554
w0150_detail_maxabs_level,2,37,486.58480058367275,0.6719828820336676,0.20670897552130554
