kept_index,curve_id,som_cluster_id,som_coord,doi,figure_label,series_id,legend_hint,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute
1421,1447,2,"(1,0)",10.1021/acsnano.9b03098,Fig8_A,Series_1,Control_PSC,0.9971412349897967,19.70565414428711,Q2,n/a
1422,1448,2,"(1,0)",10.1021/acsnano.9b03098,Fig8_A,Series_2,G-NBRF_(SiO2&AI2O3),0.9544059560253282,16.16727638244629,Q1,n/a
1423,1449,1,"(0,1)",10.1021/acsomega.0c04593,Fig10_D,Series_3,MAPbI₃₋ᵧClᵧ,16.698705825746792,45.766056060791016,Q5,Q3
1424,1450,0,"(0,0)",10.1021/acsomega.1c01074,Fig4_F,Series_2,control,1.0005536291759578,7.9941630363464355,Q2,n/a
1425,1451,0,"(0,0)",10.1021/acssuschemeng.0c01794,Fig7_F,Series_1,sample-A,1.0044873818100493,1.8708407878875732,Q3,n/a
1426,1452,0,"(0,0)",10.1021/acssuschemeng.0c01794,Fig7_F,Series_1,sample-A,1.0042375292954344,1.6180694103240967,Q3,n/a
1427,1453,2,"(1,0)",10.1021/acssuschemeng.0c09015,Fig5_A,Series_1,0-19_kDa_95%,1.003866320702734,20.968019485473633,Q3,n/a
1428,1454,0,"(0,0)",10.1021/acssuschemeng.0c09015,Fig5_A,Series_2,338kDa_76%,0.9916449800189435,8.369964599609375,Q1,n/a
1429,1455,2,"(1,0)",10.1021/acssuschemeng.7b01556,Fig8_A,Series_1,W_O_GPM,1.0099572866358826,27.14120101928711,Q4,n/a
1430,1456,3,"(1,1)",10.1021/acssuschemeng.8b04281,Fig6_B,Series_2,structure_2,18.59628991598731,73.72685241699219,Q5,Q3
1431,1457,0,"(0,0)",10.1021/acssuschemeng.8b04603,Fig7_E,Series_1,→—PEDOT_PSS,11.802579072149006,25.53032684326172,Q5,Q1
1432,1458,0,"(0,0)",10.1021/acssuschemeng.9b05631,Fig5_D,Series_2,Pristine,0.9630327189610017,5.139952659606934,Q1,n/a
1433,1459,3,"(1,1)",10.1021/jacs.0c03363,Fig7_C,Series_1,3D,0.9972711953072664,58.845401763916016,Q2,n/a
1434,1460,2,"(1,0)",10.1021/jacs.0c09560,Fig5_A,Series_1,Ref,19.975683782792373,24.492359161376953,Q5,Q4
1435,1461,2,"(1,0)",10.1021/jacs.0c12739,Fig6_D,Series_1,TiO₂,2.0418990854556083,21.18145179748535,Q5,Q1
1436,1463,0,"(0,0)",10.1021/jacs.0c12802,Fig5_D,Series_1,Control,0.96544778626352,4.436773300170898,Q1,n/a
1437,1464,0,"(0,0)",10.1021/jacs.0c13069,Fig4_A,Series_2,CsSnl₃,1.0058161493480542,11.844712257385254,Q4,n/a
1438,1465,3,"(1,1)",10.1021/jacs.1c02118,Fig5_C,Series_2,Ag,15.989164589541286,85.80596160888672,Q5,Q2
1439,1466,0,"(0,0)",10.1021/jacs.1c02118,Fig5_C,Series_4,Ag-b1,20.019225122909603,11.420547485351562,Q5,Q4
1440,1469,0,"(0,0)",10.1021/jacs.1c12732,Fig6_A,Series_1,PCBM_C60,1.0112046533158074,0.0,Q4,n/a
1441,1470,0,"(0,0)",10.1021/jacs.1c12732,Fig6_A,Series_2,FP-C8_C60,0.9883231566611255,3.826785087585449,Q1,n/a
1442,1471,0,"(0,0)",10.1021/jacs.1c12732,Fig6_C,Series_1,PCBM_C60,1.0113755047703665,12.134819984436035,Q4,n/a
1443,1472,0,"(0,0)",10.1021/jacs.1c12732,Fig6_C,Series_2,FP-C8_C60,1.003728697822174,2.31325626373291,Q3,n/a
1444,1475,0,"(0,0)",10.1021/jacs.7b13229,Fig3_D,Series_1,All_inorganic_PSCs,1.0057828565466904,11.010683059692383,Q4,n/a
1445,1476,1,"(0,1)",10.1021/jacs.7b13229,Fig3_D,Series_2,Organic-inorganic_PSCs,0.9962839126997163,40.34684371948242,Q2,n/a
1446,1477,0,"(0,0)",10.1021/jacs.9b13418,Fig3_F,Series_1,Control,1.0055171424370035,1.4435648918151855,Q4,n/a
1447,1478,0,"(0,0)",10.1038/ncomms11105,Fig3_D,Series_1,CH₃NH₃PbI₃₋ₓ(SCN)ₓ,1.0050853877095711,6.177431106567383,Q4,n/a
1448,1479,2,"(1,0)",10.1038/ncomms11105,Fig3_D,Series_2,CH₃NH₃PbI₃,1.0050853877095711,19.170438766479492,Q4,n/a
1449,1480,0,"(0,0)",10.1038/ncomms15330,Fig3_D,Series_1,CQDs_PCBM_150_nm,15.069325743903988,8.203965187072754,Q5,Q2
1450,1481,2,"(1,0)",10.1038/ncomms15330,Fig3_D,Series_3,CQDs_PCBM_50_nm,14.135984172183196,38.58051300048828,Q5,Q2
1451,1482,2,"(1,0)",10.1038/s41467-018-03169-0,Fig5_A,Series_2,MAPbl3,1.0000228021092228,22.18942642211914,Q2,n/a
1452,1483,2,"(1,0)",10.1038/s41467-018-03169-0,Fig5_C,Series_2,MAPbl3,1.0050813749121967,27.820945739746094,Q4,n/a
1453,1484,0,"(0,0)",10.1038/s41467-018-05454-4,Fig5_A,Series_1,Control,16.472058022925502,3.904998302459717,Q5,Q3
1454,1485,0,"(0,0)",10.1038/s41467-018-05760-x,Fig6_A,Series_1,SnO₂,0.9928872321147646,3.7794768810272217,Q1,n/a
1455,1486,0,"(0,0)",10.1038/s41467-018-05760-x,Fig6_A,Series_2,E-SnO2,1.004744170291492,0.5883991718292236,Q3,n/a
1456,1487,2,"(1,0)",10.1038/s41467-018-06204-2,Fig5_A,Series_1,O-MAPbl3,0.9794913124758335,15.980201721191406,Q1,n/a
1457,1488,0,"(0,0)",10.1038/s41467-018-06317-8,Fig6_A,Series_1,MAPbl₃_anti-solvent,1.1445195101579195,12.103212356567383,Q5,n/a
1458,1489,0,"(0,0)",10.1038/s41467-018-06317-8,Fig6_A,Series_2,⚫MAPblg(CI),1.175993912997366,7.259488105773926,Q5,n/a
1459,1490,0,"(0,0)",10.1038/s41467-018-06709-w,Fig5_B,Series_3,Control,18.996828891144297,13.25398063659668,Q5,Q4
1460,1491,0,"(0,0)",10.1038/s41467-019-09167-0,Fig6_A,Series_2,MA_(w_o_Bi),1.0179677453632727,3.103506565093994,Q4,n/a
1461,1492,2,"(1,0)",10.1038/s41467-019-09167-0,Fig6_B,Series_1,MA(w_o_Bi),0.998848657359205,27.578466415405273,Q2,n/a
1462,1493,0,"(0,0)",10.1038/s41467-019-12613-8,Fig5_A,Series_1,Control,0.9993648931457051,11.523795127868652,Q2,n/a
1463,1494,2,"(1,0)",10.1038/s41467-019-12613-8,Fig5_A,Series_2,PCBB-3N-3I,0.9945698910465741,16.397035598754883,Q1,n/a
1464,1495,2,"(1,0)",10.1038/s41467-019-12613-8,Fig5_A,Series_3,PCBB-3N,1.0009632271787487,15.613842010498047,Q2,n/a
1465,1496,0,"(0,0)",10.1038/s41467-020-18015-5,Fig4_A,Series_1,Pristine,1.0140440529771906,0.0,Q4,n/a
1466,1497,0,"(0,0)",10.1038/s41467-021-23566-2,Fig5_C,Series_1,Control,0.9895844647923316,12.351751327514648,Q1,n/a
1467,1498,2,"(1,0)",10.1038/s41467-021-26754-2,Fig5_E,Series_1,Control,1.0040970422066662,18.190855026245117,Q3,n/a
1468,1499,0,"(0,0)",10.1038/s41467-021-26754-2,Fig5_E,Series_2,0—0-PDEAl2,0.9706127386912624,5.576145648956299,Q1,n/a
1469,1500,0,"(0,0)",10.1038/s41467-022-34203-x,Fig3_C,Series_1,Control,1.0082675396609844,5.139869689941406,Q4,n/a
1470,1501,0,"(0,0)",10.1038/s41467-022-34203-x,Fig3_C,Series_2,CB-NH₂,1.0234499946938156,0.6723940372467041,Q4,n/a
1471,1502,0,"(0,0)",10.1038/s41467-023-36918-x,Fig5_B,Series_1,UV_resin_encap,1.000725198323083,4.6462297439575195,Q2,n/a
1472,1503,0,"(0,0)",10.1038/s41467-023-36918-x,Fig5_B,Series_2,Target_encap,1.0029429388534883,1.7731785774230957,Q3,n/a
1473,1504,0,"(0,0)",10.1038/s41467-023-36918-x,Fig5_F,Series_1,POE_encap,1.0016760299544991,8.871513366699219,Q3,n/a
1474,1505,0,"(0,0)",10.1038/s41467-023-36918-x,Fig5_F,Series_2,Target_encap,1.0038951274202157,2.2111356258392334,Q3,n/a
1475,1506,0,"(0,0)",10.1038/s41467-023-43016-5,Fig4_F,Series_1,VAQ-2D_DMA₀.₁Cs₀.₄FA₀.₅Pb(I₀.₇₂Br₀.₂₄Cl₀.₀₄)₃,19.15517080183798,4.263341426849365,Q5,Q4
1476,1507,0,"(0,0)",10.1038/s41467-023-43016-5,Fig4_F,Series_2,VAQ-2D_Cs₀.₂FA₀.₈Pb(I₀.₆Br₀.₄)₃,19.35920678190276,6.903463363647461,Q5,Q4
1477,1508,1,"(0,1)",10.1038/s41467-023-43016-5,Fig4_F,Series_3,Control,16.672733044383147,36.52470779418945,Q5,Q3
1478,1509,2,"(1,0)",10.1038/s41467-023-43016-5,Fig5_D,Series_2,WBG_FAMA_NBG,1.0021599749701653,23.43389892578125,Q3,n/a
1479,1510,0,"(0,0)",10.1038/s41467-023-43016-5,Fig5_E,Series_1,Series_1,1.0007275401598257,4.140501976013184,Q2,n/a
1480,1511,0,"(0,0)",10.1038/s41467-024-45228-9,Fig6_A,Series_1,Control,0.9957148988304122,0.3389298915863037,Q2,n/a
1481,1512,0,"(0,0)",10.1038/s41467-024-45228-9,Fig6_A,Series_2,PEDAI,0.968737048195002,2.85680890083313,Q1,n/a
1482,1513,0,"(0,0)",10.1038/s41467-024-49617-y,Fig6_D,Series_2,o1Control,0.9912137683563318,7.990509033203125,Q1,n/a
1483,1514,2,"(1,0)",10.1038/s41467-024-49617-y,Fig6_E,Series_1,Control,0.9976200250568693,23.439836502075195,Q2,n/a
1484,1515,0,"(0,0)",10.1038/s41467-024-49617-y,Fig6_F,Series_2,Control,0.9968977871478225,1.0715126991271973,Q2,n/a
1485,1516,0,"(0,0)",10.1038/s41467-024-51760-5,Fig4_E,Series_2,2PACz,1.0009387302765227,3.973478078842163,Q2,n/a
1486,1517,0,"(0,0)",10.1038/s41467-025-56409-5,Fig4_A,Series_1,Control,21.523543057187325,9.48619270324707,Q5,Q4
1487,1518,0,"(0,0)",10.1038/s41467-025-56409-5,Fig4_A,Series_3,2D-PEA-disordered,22.42030452495839,24.19339370727539,Q5,Q4
1488,1519,0,"(0,0)",10.1038/s41560-019-0382-6,Fig5_A,Series_1,CsFAMA,1.0070342676139021,3.744816780090332,Q4,n/a
1489,1520,0,"(0,0)",10.1038/s41560-019-0382-6,Fig5_A,Series_2,CsFAMA-F,1.0175991180069108,0.7918596267700195,Q4,n/a
1490,1521,0,"(0,0)",10.1038/s41560-019-0382-6,Fig5_B,Series_1,CsFAMA-F,1.0223881130203234,2.10038423538208,Q4,n/a
1491,1522,0,"(0,0)",10.1038/s41560-019-0382-6,Fig5_B,Series_2,CsFAMA,1.0038667575282356,5.355888366699219,Q3,n/a
1492,1525,2,"(1,0)",10.1038/s41560-019-0382-6,Fig5_D,Series_1,CsFAMA,0.9518115984754799,23.367679595947266,Q1,n/a
1493,1526,0,"(0,0)",10.1038/s41560-019-0382-6,Fig5_D,Series_2,CsFAMA-F,1.001025837428885,4.910635948181152,Q3,n/a
1494,1527,0,"(0,0)",10.1038/s41560-019-0538-4,Fig6_B,Series_2,Pristine,0.9936185751306029,7.53611946105957,Q1,n/a
1495,1528,2,"(1,0)",10.1038/s41560-019-0538-4,Fig6_C,Series_1,Pristine,17.34108677526679,21.064441680908203,Q5,Q3
1496,1529,0,"(0,0)",10.1038/s41560-020-00692-7,Fig4_G,Series_1,FA$_{0.85}$MA$_{0.1}$Cs$_{0.05}$Sn$_{0.5}$Pb$_{0.5}$I$_3$,1.0084963625231584,8.688032150268555,Q4,n/a
1497,1530,0,"(0,0)",10.1038/s41560-020-00692-7,Fig4_G,Series_2,2-T_tandem,1.0051984602160724,5.263912677764893,Q4,n/a
1498,1532,0,"(0,0)",10.1038/s41560-020-00721-5,Fig4_G,Series_1,MQWs,1.0071162460974765,2.5166988372802734,Q4,n/a
1499,1533,0,"(0,0)",10.1038/s41560-021-00802-z,Fig5_C,Series_1,Series_1,1.1795436526681908,0.0,Q5,n/a
1500,1534,0,"(0,0)",10.1038/s41560-023-01205-y,Fig4_A,Series_1,(3D_CLP_2D)_spiro-OMeTAD,20.327775865082447,0.3840208053588867,Q5,Q4
1501,1535,0,"(0,0)",10.1038/s41560-023-01205-y,Fig4_B,Series_1,(3D_2D)_P3HT-spiro-OMeTAD,0.9986774652422639,2.4078190326690674,Q2,n/a
1502,1536,0,"(0,0)",10.1038/s41560-023-01205-y,Fig4_B,Series_2,(3D_CLP_2D)_P3HT-spiro-OMeTAD,0.9986774652422639,1.8052101135253906,Q2,n/a
1503,1537,2,"(1,0)",10.1038/s41560-023-01249-0,Fig5_A,Series_1,Control,0.9810110829616462,18.50954246520996,Q1,n/a
1504,1538,0,"(0,0)",10.1038/s41560-023-01295-8,Fig3_E,Series_3,Control,22.441584276943203,7.518774032592773,Q5,Q4
1505,1539,0,"(0,0)",10.1038/s41560-023-01295-8,Fig3_F,Series_2,Control,22.2669199590883,7.798057556152344,Q5,Q4
1506,1540,2,"(1,0)",10.1038/s41560-023-01358-w,Fig4_E,Series_2,Control,0.9829383470765346,18.236988067626953,Q1,n/a
1507,1541,0,"(0,0)",10.1038/s41560-023-01358-w,Fig4_F,Series_1,Control,1.0286957922868663,1.465517282485962,Q4,n/a
1508,1542,1,"(0,1)",10.1038/s41560-023-01358-w,Fig4_H,Series_1,o1Control,0.9906042487553889,45.494728088378906,Q1,n/a
1509,1543,0,"(0,0)",10.1038/s41560-023-01421-6,Fig4_D,Series_1,Control,0.9811025295895378,6.596136093139648,Q1,n/a
1510,1544,0,"(0,0)",10.1038/s41565-020-0765-7,Fig3_A,Series_2,r-PVSC,20.452582274031155,2.2669076919555664,Q5,Q4
1511,1545,2,"(1,0)",10.1038/s41586-019-1357-2,Fig9_A,Series_1,Control_device_PCE,15.854680290146346,22.345733642578125,Q5,Q2
1512,1546,0,"(0,0)",10.1038/s41586-021-03406-5,Fig4_A,Series_2,"Reference,_PCE_initial_=_23.86%",0.9867024981252186,6.682830810546875,Q1,n/a
1513,1547,2,"(1,0)",10.1038/s41586-021-03406-5,Fig4_B,Series_2,"Reference,_PCEinitial_=_23.75%",0.9961710153057168,23.068635940551758,Q2,n/a
1514,1548,2,"(1,0)",10.1038/s41586-021-03406-5,Fig4_D,Series_1,"Reference,_PCE_initial_=_21.82%",0.9888087773821421,18.221378326416016,Q1,n/a
1515,1549,2,"(1,0)",10.1038/s41586-023-06892-x,Fig4_B,Series_1,WBG_PSCs_with_BCP,18.241508362479507,25.354618072509766,Q5,Q3
1516,1550,0,"(0,0)",10.1038/s41586-023-06892-x,Fig4_B,Series_2,WBG_PSCs_with_YbOₓ,18.66277183159968,5.515837669372559,Q5,Q3
1517,1551,0,"(0,0)",10.1038/s41598-020-72210-4,Fig8_E,Series_1,Efficiency,3.3114516025593304,0.24061203002929688,Q5,Q1
1518,1552,0,"(0,0)",10.1038/s41598-024-55379-w,Fig17,Series_1,ZnO_H2O-Ag-doped_ZnO_1wt.%_ETL,9.170974854896906,8.960384368896484,Q5,Q1
1519,1553,2,"(1,0)",10.1038/s41598-024-55379-w,Fig17,Series_3,Un-doped_ZnO_ETL,7.2708312559737,25.854705810546875,Q5,Q1
1520,1554,2,"(1,0)",10.1038/s41598-024-74735-4,Fig4_C,Series_2,Spiro-OMeTAD,1.0028850117312187,22.508251190185547,Q3,n/a
1521,1555,2,"(1,0)",10.1038/s41598-024-74735-4,Fig4_C,Series_3,XC2-M,1.004925027467582,19.179994583129883,Q4,n/a
1522,1556,1,"(0,1)",10.1039/C9TA04166D,Fig6,Series_2,Spiro,0.9994762137434449,52.96807098388672,Q2,n/a
1523,1557,0,"(0,0)",10.1039/D5EE03888J,Fig5_F,Series_2,DMF_NMP,1.020206971310507,0.5795300006866455,Q4,n/a
1524,1558,0,"(0,0)",10.1039/D5EE03888J,Fig5_F,Series_3,DMF_DMSO,0.9423404123220962,12.37635612487793,Q1,n/a
1525,1559,0,"(0,0)",10.1039/D5EE03984C,Fig5_L,Series_1,Control,0.9964292306143779,7.19732666015625,Q2,n/a
1526,1560,0,"(0,0)",10.1039/D5EE05397H,Fig3_A,Series_1,SQOSCs,0.9555444990989915,7.860368728637695,Q1,n/a
1527,1561,0,"(0,0)",10.1039/D5EE05397H,Fig3_A,Series_3,SPVKs,0.8819318970042069,5.758255958557129,Q1,n/a
1528,1562,0,"(0,0)",10.1039/D5EE05397H,Fig3_D,Series_1,SQOSCs(390nm),1.002522176084815,0.8084356784820557,Q3,n/a
1529,1563,0,"(0,0)",10.1039/D5QM00763A,Fig11_C,Series_2,o-Perovskite_Spiro-OMeTAD,1.0029100686238568,1.4830708503723145,Q3,n/a
1530,1564,0,"(0,0)",10.1039/D5SC04399A,Fig5_A,Series_2,pcz-DM,1.0032925099261591,8.754592895507812,Q3,n/a
1531,1565,0,"(0,0)",10.1039/D5SC04399A,Fig5_A,Series_3,pcz-SM-DM,0.9987496043990141,9.527963638305664,Q2,n/a
1532,1566,0,"(0,0)",10.1039/D5SC04399A,Fig5_A,Series_4,Spiro-OMeTAD,0.9972353025566324,6.664353370666504,Q2,n/a
1533,1567,0,"(0,0)",10.1039/D5SC08439C,Fig4_F,Series_1,Py,0.9991546668165313,2.5358259677886963,Q2,n/a
1534,1568,0,"(0,0)",10.1039/D5SC08439C,Fig4_F,Series_3,ITO,0.9928166149581393,3.8263320922851562,Q1,n/a
1535,1569,0,"(0,0)",10.1039/D5TA07147J,Fig8_A,Series_2,w_oCNMs,1.0027786406594799,8.902507781982422,Q3,n/a
1536,1570,0,"(0,0)",10.1039/D6CC01405D,Fig3_C,Series_2,2PACz,15.270556203012697,16.392654418945312,Q5,Q2
1537,1571,2,"(1,0)",10.1039/c5nr01820j,Fig5_B,Series_1,HOOC-Ph-SH_Perovskite,13.244483678498385,25.063907623291016,Q5,Q2
1538,1572,2,"(1,0)",10.1039/c5nr05271h,Fig7_A,Series_1,GO_PEDOT,1.0591270391449958,26.680612564086914,Q4,n/a
1539,1573,3,"(1,1)",10.1039/c5nr05271h,Fig7_A,Series_2,PEDOT,0.9947728476984847,82.31493377685547,Q1,n/a
1540,1574,0,"(0,0)",10.1039/c5nr05271h,Fig7_A,Series_3,GO,1.0812487924547343,12.682092666625977,Q5,n/a
1541,1575,2,"(1,0)",10.1039/c5ta05286f,Fig7_A,Series_2,PEDOT_PSS,1.001352274819407,47.43150329589844,Q3,n/a
1542,1576,2,"(1,0)",10.1039/c5ta07957h,Fig10_B,Series_2,PEDOT_PSS(40nm),10.12328804551871,50.766883850097656,Q5,Q1
1543,1577,0,"(0,0)",10.1039/c5ta09080f,Fig6_C,Series_1,Shelf_stability,100.70009989469914,11.666840553283691,Q5,Q5
1544,1578,2,"(1,0)",10.1039/c5ta09080f,Fig6_C,Series_2,Operating_stability,98.32946663726584,26.51904296875,Q5,Q5
1545,1579,1,"(0,1)",10.1039/c6cc06290c,Fig4_B,Series_1,Control,15.346289298378768,59.5059700012207,Q5,Q2
1546,1580,2,"(1,0)",10.1039/c6nr01927g,Fig5_D,Series_2,PEDOT_PSS,13.551404491223671,34.68253707885742,Q5,Q2
1547,1581,2,"(1,0)",10.1039/c6nr04288k,Fig5_D,Series_1,PEDOT_PSS,11.823335836671195,31.27776336669922,Q5,Q1
1548,1582,1,"(0,1)",10.1039/c6ra06635f,Fig2_C,Series_1,Modeling_for_PEDOT_PSS,1.0209184835802085,67.04240417480469,Q4,n/a
1549,1583,3,"(1,1)",10.1039/c6ra06635f,Fig2_C,Series_2,Modeling_for_Spiro-OMETAD,1.0444691448589938,84.42938232421875,Q4,n/a
1550,1584,1,"(0,1)",10.1039/c6ra09878a,Fig10,Series_2,Spiro-OMeTAD,100.04522879157048,62.112281799316406,Q5,Q5
1551,1585,0,"(0,0)",10.1039/c6ra21775c,Fig5_B,Series_2,LiTFSI+TBP,1.0037325174252818,8.119863510131836,Q3,n/a
1552,1586,0,"(0,0)",10.1039/c6ta01715k,Fig7_A,Series_2,I-CSCNT-50_without_PMMA,9.60069870166016,10.687989234924316,Q5,Q1
1553,1587,0,"(0,0)",10.1039/c6ta02851a,Fig7_A,Series_1,Device_B,6.847715129421047,0.0,Q5,Q1
1554,1588,0,"(0,0)",10.1039/c6ta10605f,Fig1_D,Series_1,η,7.620720962062478,0.7542133331298828,Q5,Q1
1555,1589,0,"(0,0)",10.1039/c7ee02634j,Fig4_D,Series_1,FAMA,19.025454724556752,8.680879592895508,Q5,Q4
1556,1590,0,"(0,0)",10.1039/c7ee02634j,Fig4_D,Series_2,CsFAMA,19.392206433733975,3.1851232051849365,Q5,Q4
1557,1591,2,"(1,0)",10.1039/c7nr01678f,Fig2_A,Series_1,PC70BM_Rh,0.9898629166391334,16.032075881958008,Q1,n/a
1558,1592,2,"(1,0)",10.1039/c7nr01678f,Fig2_A,Series_2,PC70BM,0.9898629166391334,36.068660736083984,Q1,n/a
1559,1593,2,"(1,0)",10.1039/c7nr01678f,Fig2_A,Series_3,PC60BM_Rh,0.9999984940570782,22.267210006713867,Q2,n/a
1560,1594,2,"(1,0)",10.1039/c7nr01678f,Fig2_A,Series_4,PC60BM,0.9966199682510966,18.48680305480957,Q2,n/a
1561,1595,0,"(0,0)",10.1039/c7ta06752f,Fig7_D,Series_1,CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(2.5_wt%),1.04954730520275,10.296588897705078,Q4,n/a
1562,1596,2,"(1,0)",10.1039/c7ta06752f,Fig7_D,Series_2,CH₃NH₃PbI₃₋ₓClₓ_V₂Oₓ_(0_wt%),0.8748896222954274,25.758106231689453,Q1,n/a
1563,1597,0,"(0,0)",10.1039/c7ta07939g,Fig9_A,Series_1,Pristine,0.9996926356489401,8.381682395935059,Q2,n/a
1564,1598,3,"(1,1)",10.1039/c7ta09946k,Fig5_A,Series_2,Spiro-OMeTAD,17.4554530853501,44.63657760620117,Q5,Q3
1565,1599,2,"(1,0)",10.1039/c7ta10871k,Fig7_A,Series_2,CCE,4.787587023426871,26.880281448364258,Q5,Q1
1566,1600,2,"(1,0)",10.1039/c7ta10871k,Fig7_A,Series_4,PF-3,5.496102074775816,19.96065902709961,Q5,Q1
1567,1601,2,"(1,0)",10.1039/c8ee02252f,Fig6_F,Series_2,Control,0.9525458314675703,29.250621795654297,Q1,n/a
1568,1602,0,"(0,0)",10.1039/c8ee02404a,Fig6_E,Series_1,Reference,0.9784251225659361,5.230837821960449,Q1,n/a
1569,1603,2,"(1,0)",10.1039/c8nr00152a,Fig7_B,Series_3,FA,0.9992056021563613,19.714372634887695,Q2,n/a
1570,1604,3,"(1,1)",10.1039/c8nr05698f,Fig6_A,Series_2,PEDOT_PSS,8.492068111600013,92.53645324707031,Q5,Q1
1571,1605,0,"(0,0)",10.1039/c8nr07638c,Fig4_D,Series_1,PSCwith_β-CD,20.39696240652477,4.169863700866699,Q5,Q4
1572,1606,1,"(0,1)",10.1039/c8nr07638c,Fig4_D,Series_2,PSCwithout_β-CD,17.27050904629221,79.6603012084961,Q5,Q3
1573,1607,1,"(0,1)",10.1039/c8nr08295b,Fig6_B,Series_1,W_O_CQDs,1.0067165705375374,70.2210693359375,Q4,n/a
1574,1608,2,"(1,0)",10.1039/c8qm00620b,Fig3_D,Series_1,SnO₂,0.9980781131210141,15.317005157470703,Q2,n/a
1575,1609,0,"(0,0)",10.1039/c8qm00620b,Fig3_D,Series_2,SnO₂_C₆₀-SAM,0.9980781131210141,6.848132610321045,Q2,n/a
1576,1610,0,"(0,0)",10.1039/c8qm00620b,Fig3_D,Series_3,ZnO_SnO₂_C₆₀-SAM,0.9961219822836348,6.079304218292236,Q2,n/a
1577,1611,1,"(0,1)",10.1039/c8ra02556h,Fig6_A,Series_3,PEDOT_PSS,1.0373640816813339,77.18144989013672,Q4,n/a
1578,1612,0,"(0,0)",10.1039/c8ra03559h,Fig4_D,Series_2,TiO2,19.106583109995164,0.0,Q5,Q4
1579,1614,0,"(0,0)",10.1039/c8ta00267c,Fig5_B,Series_1,Pristine,1.0182809371024268,7.698744773864746,Q4,n/a
1580,1615,2,"(1,0)",10.1039/c8ta00267c,Fig5_C,Series_1,Pristine,0.9787031589711839,15.829795837402344,Q1,n/a
1581,1616,0,"(0,0)",10.1039/c8ta00769a,Fig8_D,Series_1,Control,0.9996881331121803,8.201593399047852,Q2,n/a
1582,1617,0,"(0,0)",10.1039/c8ta00769a,Fig8_E,Series_2,Control,1.0000329286461955,11.856758117675781,Q2,n/a
1583,1618,1,"(0,1)",10.1039/c8ta02121j,Fig6_B,Series_2,Without_CH₃CONH₂,0.9943380212625416,44.1514778137207,Q1,n/a
1584,1619,0,"(0,0)",10.1039/c8ta02672f,Fig3_M,Series_1,AuCl₃-Graphene,17.736228204687656,0.42498111724853516,Q5,Q3
1585,1620,0,"(0,0)",10.1039/c8ta03953d,Fig6_C,Series_2,Cl-0_%,0.8123438327901752,14.34919261932373,Q1,n/a
1586,1621,0,"(0,0)",10.1039/c8ta04453h,Fig4_A,Series_2,x_=_0,20.299018584235675,19.548368453979492,Q5,Q4
1587,1622,0,"(0,0)",10.1039/c8ta04936j,Fig5_A,Series_1,MDx=0.10,0.9974465991244418,3.4437716007232666,Q2,n/a
1588,1623,0,"(0,0)",10.1039/c8ta04936j,Fig5_A,Series_2,MA,0.989287490164669,2.8074920177459717,Q1,n/a
1589,1624,0,"(0,0)",10.1039/c8ta04936j,Fig5_A,Series_3,MDx=0.03,0.9958147773324871,1.189875602722168,Q2,n/a
1590,1625,0,"(0,0)",10.1039/c8ta04936j,Fig5_A,Series_4,MDx=0.05,0.9958147773324871,1.6326725482940674,Q2,n/a
1591,1626,1,"(0,1)",10.1039/c8ta04936j,Fig6_A,Series_1,MDx=0.10,0.9920836155956826,52.84077072143555,Q1,n/a
1592,1627,0,"(0,0)",10.1039/c8ta04936j,Fig6_A,Series_2,MDx=0.03,0.9967219752299749,14.885187149047852,Q2,n/a
1593,1628,2,"(1,0)",10.1039/c8ta04936j,Fig6_A,Series_3,MA,0.9920836155956826,18.255096435546875,Q1,n/a
1594,1629,0,"(0,0)",10.1039/c8ta04936j,Fig6_A,Series_4,MDX=0.05,0.9982680951080724,11.826789855957031,Q2,n/a
1595,1630,0,"(0,0)",10.1039/c8ta05541f,Fig5_B,Series_1,FA,1.0368113288272933,1.9207179546356201,Q4,n/a
1596,1631,1,"(0,1)",10.1039/c8ta07368f,Fig7,Series_1,Spiro-OMeTAD,18.99641332979046,57.32279968261719,Q5,Q4
1597,1632,2,"(1,0)",10.1039/c8ta10094b,Fig4_D,Series_2,IPA,100.89743906753615,18.280363082885742,Q5,Q5
1598,1633,1,"(0,1)",10.1039/c8ta11524a,Fig4_I,Series_2,Control,0.8964400215189918,40.507816314697266,Q1,n/a
1599,1634,2,"(1,0)",10.1039/c8ta11800k,Fig3_F,Series_1,Spiro-OMeTAD,17.882033160220157,30.439531326293945,Q5,Q3
1600,1635,2,"(1,0)",10.1039/c8ta11925b,Fig6_F,Series_1,ABS-0,0.9927131479050844,29.699920654296875,Q1,n/a
1601,1636,0,"(0,0)",10.1039/c8ta12284a,Fig6_D,Series_2,W_O_tBAI,0.9980750389592035,6.516593933105469,Q2,n/a
1602,1637,0,"(0,0)",10.1039/c9cc07785e,Fig4_A,Series_2,CE,13.074213958659433,1.6729891300201416,Q5,Q2
1603,1638,0,"(0,0)",10.1039/c9ee02391g,Fig5_A,Series_1,Au-based_PSC,0.9941584726669441,6.855362892150879,Q1,n/a
