curve_id,kept_index,doi,doi_dir,top_dir,figure_folder,figure_label,series_id,legend_hint,csv_path,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute,max_pce_source
1298,1273,10.1021/acsaem.9b02117,10.1021_acsaem.9b02117,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Series_2,3D,x_time_h/10.1021_acsaem.9b02117/Fig8_A_stability_performance_curve_pce/accepted/10.1021_acsaem.9b02117__Fig8__A__stability_performance_curve_pce__3D__Series_2.csv,0.9618350927249042,22.087175369262695,Q1,n/a,pre-normalised
1303,1278,10.1021/acsami.0c04258,10.1021_acsami.0c04258,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_1,control,x_time_h/10.1021_acsami.0c04258/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.0c04258__Fig6__A__stability_performance_curve_pce__control__Series_1.csv,0.9996934825088584,15.615534782409668,Q2,n/a,pre-normalised
1305,1280,10.1021/acsami.0c04938,10.1021_acsami.0c04938,x_time_h,Fig6_A_stability_performance_curve_pce_2,Fig6_A,Series_1,Pristine_CsPbIBr₂,x_time_h/10.1021_acsami.0c04938/Fig6_A_stability_performance_curve_pce_2/accepted/10.1021_acsami.0c04938__Fig6__A__stability_performance_curve_pce_2__Pristine_CsPbIBr₂__Series_1.csv,1.5910318538347423,0.022029876708984375,Q5,Q1,absolute
1311,1286,10.1021/acsami.0c05632,10.1021_acsami.0c05632,x_time_h,Fig8_I_stability_performance_curve_pce_pattern,Fig8_I,Series_1,MAPbI₃,x_time_h/10.1021_acsami.0c05632/Fig8_I_stability_performance_curve_pce_pattern/accepted/10.1021_acsami.0c05632__Fig8__I__stability_performance_curve_pce_pattern__MAPbI₃__Series_1.csv,1.000249152256074,17.10997772216797,Q2,n/a,pre-normalised
1323,1298,10.1021/acsami.0c13116,10.1021_acsami.0c13116,x_time_h,Fig5_A_stability_performance_curve_pce_decay,Fig5_A,Series_2,O—W_EDEA,x_time_h/10.1021_acsami.0c13116/Fig5_A_stability_performance_curve_pce_decay/accepted/10.1021_acsami.0c13116__Fig5__A__stability_performance_curve_pce_decay__O—W_EDEA__Series_2.csv,0.9904014974922131,23.95378875732422,Q1,n/a,pre-normalised
1324,1299,10.1021/acsami.0c13116,10.1021_acsami.0c13116,x_time_h,Fig5_A_stability_performance_curve_pce_decay,Fig5_A,Series_3,reference,x_time_h/10.1021_acsami.0c13116/Fig5_A_stability_performance_curve_pce_decay/accepted/10.1021_acsami.0c13116__Fig5__A__stability_performance_curve_pce_decay__reference__Series_3.csv,1.016523924416717,39.20087814331055,Q4,n/a,pre-normalised
1327,1302,10.1021/acsami.0c14218,10.1021_acsami.0c14218,x_time_h,Fig4_A_stability_performance_curve_ff,Fig4_A,Series_3,0%,x_time_h/10.1021_acsami.0c14218/Fig4_A_stability_performance_curve_ff/accepted/10.1021_acsami.0c14218__Fig4__A__stability_performance_curve_ff__0%__Series_3.csv,1.0631617472968249,22.467988967895508,Q5,n/a,pre-normalised
1330,1305,10.1021/acsami.0c15676,10.1021_acsami.0c15676,x_time_h,Fig9_whole_stability,Fig9,Series_1,spiro-OMeTAD,x_time_h/10.1021_acsami.0c15676/Fig9_whole_stability/accepted/10.1021_acsami.0c15676__Fig9__whole__stability__spiro-OMeTAD__Series_1.csv,0.9355603435604358,22.191864013671875,Q1,n/a,pre-normalised
1332,1307,10.1021/acsami.0c17141,10.1021_acsami.0c17141,x_time_h,Fig6_B_stability_performance_curve_pce,Fig6_B,Series_1,CNTs-8,x_time_h/10.1021_acsami.0c17141/Fig6_B_stability_performance_curve_pce/accepted/10.1021_acsami.0c17141__Fig6__B__stability_performance_curve_pce__CNTs-8__Series_1.csv,1.0028122669092276,20.4284725189209,Q3,n/a,pre-normalised
1333,1308,10.1021/acsami.0c17141,10.1021_acsami.0c17141,x_time_h,Fig6_B_stability_performance_curve_pce,Fig6_B,Series_2,graphene-1_CNTs-8,x_time_h/10.1021_acsami.0c17141/Fig6_B_stability_performance_curve_pce/accepted/10.1021_acsami.0c17141__Fig6__B__stability_performance_curve_pce__graphene-1_CNTs-8__Series_2.csv,0.9974647368356676,33.303462982177734,Q2,n/a,pre-normalised
1336,1311,10.1021/acsami.0c18009,10.1021_acsami.0c18009,x_time_h,Fig5_C_stability_performance_curve_pce,Fig5_C,Series_1,Control,x_time_h/10.1021_acsami.0c18009/Fig5_C_stability_performance_curve_pce/accepted/10.1021_acsami.0c18009__Fig5__C__stability_performance_curve_pce__Control__Series_1.csv,1.0146641785297486,21.42840576171875,Q4,n/a,pre-normalised
1337,1312,10.1021/acsami.0c18862,10.1021_acsami.0c18862,x_time_h,Fig4_G_stability_performance_curve,Fig4_G,Series_2,Control,x_time_h/10.1021_acsami.0c18862/Fig4_G_stability_performance_curve/accepted/10.1021_acsami.0c18862__Fig4__G__stability_performance_curve__Control__Series_2.csv,1.0070682419351984,24.849063873291016,Q4,n/a,pre-normalised
1340,1315,10.1021/acsami.1c01408,10.1021_acsami.1c01408,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,w_oBMIBr,x_time_h/10.1021_acsami.1c01408/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.1c01408__Fig5__A__stability_performance_curve_pce__w_oBMIBr__Series_1.csv,100.35769448518036,20.08893585205078,Q5,Q5,absolute
1344,1319,10.1021/acsami.1c05498,10.1021_acsami.1c05498,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_2,w_oCDTA,x_time_h/10.1021_acsami.1c05498/Fig5_B_stability_performance_curve_pce/accepted/10.1021_acsami.1c05498__Fig5__B__stability_performance_curve_pce__w_oCDTA__Series_2.csv,0.9989392100637929,19.484460830688477,Q2,n/a,pre-normalised
1345,1320,10.1021/acsami.1c05498,10.1021_acsami.1c05498,x_time_h,Fig5_C_stability_performance_curve_pce,Fig5_C,Series_2,w_o_CDTA,x_time_h/10.1021_acsami.1c05498/Fig5_C_stability_performance_curve_pce/accepted/10.1021_acsami.1c05498__Fig5__C__stability_performance_curve_pce__w_o_CDTA__Series_2.csv,1.0018250578244619,29.46392822265625,Q3,n/a,pre-normalised
1349,1324,10.1021/acsami.1c18375,10.1021_acsami.1c18375,x_time_h,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,SnO2_CsPbI3,x_time_h/10.1021_acsami.1c18375/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsami.1c18375__Fig5__D__stability_performance_curve_pce__SnO2_CsPbI3__Series_1.csv,0.9974909288782412,20.75667381286621,Q2,n/a,pre-normalised
1356,1331,10.1021/acsami.6b03724,10.1021_acsami.6b03724,x_time_h,Fig5_D_chart,Fig5_D,Series_1,zno,x_time_h/10.1021_acsami.6b03724/Fig5_D_chart/accepted/10.1021_acsami.6b03724__Fig5__D__chart__zno__Series_1.csv,0.9978171982514454,31.079547882080078,Q2,n/a,pre-normalised
1358,1333,10.1021/acsami.6b03724,10.1021_acsami.6b03724,x_time_h,Fig5_D_chart,Fig5_D,Series_3,ZnO_PFN,x_time_h/10.1021_acsami.6b03724/Fig5_D_chart/accepted/10.1021_acsami.6b03724__Fig5__D__chart__ZnO_PFN__Series_3.csv,1.0104972980857874,24.00212860107422,Q4,n/a,pre-normalised
1362,1337,10.1021/acsami.8b02035,10.1021_acsami.8b02035,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,"NiO,&PCBM","x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO,&PCBM__Series_1.csv",1.0175925998314095,37.222267150878906,Q4,n/a,pre-normalised
1363,1338,10.1021/acsami.8b02035,10.1021_acsami.8b02035,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_2,NiO(m)&PCBM,x_time_h/10.1021_acsami.8b02035/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acsami.8b02035__Fig5__A__stability_performance_curve_pce__NiO(m)&PCBM__Series_2.csv,1.0233545648443703,20.05118751525879,Q4,n/a,pre-normalised
1367,1342,10.1021/acsami.8b03543,10.1021_acsami.8b03543,x_time_h,Fig4_E_stability_performance_curve_pce,Fig4_E,Series_2,PEDOT_PSS,x_time_h/10.1021_acsami.8b03543/Fig4_E_stability_performance_curve_pce/accepted/10.1021_acsami.8b03543__Fig4__E__stability_performance_curve_pce__PEDOT_PSS__Series_2.csv,0.99742491873487,34.81606674194336,Q2,n/a,pre-normalised
1368,1343,10.1021/acsami.8b04003,10.1021_acsami.8b04003,x_time_h,Fig7_B_stability_performance_curve_retention,Fig7_B,Series_2,YN1,x_time_h/10.1021_acsami.8b04003/Fig7_B_stability_performance_curve_retention/accepted/10.1021_acsami.8b04003__Fig7__B__stability_performance_curve_retention__YN1__Series_2.csv,17.914144880776803,40.101219177246094,Q5,Q3,absolute
1374,1349,10.1021/acsami.8b10332,10.1021_acsami.8b10332,x_time_h,Fig5_B_stability_performance_curve_ff,Fig5_B,Series_1,SnO₂,x_time_h/10.1021_acsami.8b10332/Fig5_B_stability_performance_curve_ff/accepted/10.1021_acsami.8b10332__Fig5__B__stability_performance_curve_ff__SnO₂__Series_1.csv,1.0055008498305344,33.556129455566406,Q4,n/a,pre-normalised
1377,1352,10.1021/acsami.8b15665,10.1021_acsami.8b15665,x_time_h,Fig6_whole_stability_performance_curve_pce,Fig6,Series_2,SnO₂_device,x_time_h/10.1021_acsami.8b15665/Fig6_whole_stability_performance_curve_pce/accepted/10.1021_acsami.8b15665__Fig6__whole__stability_performance_curve_pce__SnO₂_device__Series_2.csv,17.177396192699845,24.036550521850586,Q5,Q3,absolute
1378,1353,10.1021/acsami.8b17300,10.1021_acsami.8b17300,x_time_h,Fig6_F_stability,Fig6_F,Series_1,o-Sample-A,x_time_h/10.1021_acsami.8b17300/Fig6_F_stability/accepted/10.1021_acsami.8b17300__Fig6__F__stability__o-Sample-A__Series_1.csv,1.0019052330314158,37.52406311035156,Q3,n/a,pre-normalised
1381,1356,10.1021/acsami.9b00923,10.1021_acsami.9b00923,x_time_h,Fig9_A_stability_performance_curve_pce,Fig9_A,Series_1,Au,x_time_h/10.1021_acsami.9b00923/Fig9_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b00923__Fig9__A__stability_performance_curve_pce__Au__Series_1.csv,1.0053196259772874,8.494270324707031,Q4,n/a,pre-normalised
1382,1357,10.1021/acsami.9b00923,10.1021_acsami.9b00923,x_time_h,Fig9_A_stability_performance_curve_pce,Fig9_A,Series_2,Au_MoO₃,x_time_h/10.1021_acsami.9b00923/Fig9_A_stability_performance_curve_pce/accepted/10.1021_acsami.9b00923__Fig9__A__stability_performance_curve_pce__Au_MoO₃__Series_2.csv,0.9503346668181653,13.410490989685059,Q1,n/a,pre-normalised
1385,1359,10.1021/acsami.9b06513,10.1021_acsami.9b06513,x_time_h,Fig4_E_jv_curve_stability_performance,Fig4_E,Series_1,"w_o_doping_encapsulated,_under_1_sun_at_MPP","x_time_h/10.1021_acsami.9b06513/Fig4_E_jv_curve_stability_performance/accepted/10.1021_acsami.9b06513__Fig4__E__jv_curve_stability_performance__w_o_doping_encapsulated,_under_1_sun_at_MPP__Series_1.csv",0.9999333040684623,15.782994270324707,Q2,n/a,pre-normalised
1387,1361,10.1021/acsami.9b12346,10.1021_acsami.9b12346,x_time_h,Fig4_D_stability_performance_curve,Fig4_D,Series_2,PHJ_PSCs_by_CH₃NH₃PbI₂.₅₅Br₀.₄₅,x_time_h/10.1021_acsami.9b12346/Fig4_D_stability_performance_curve/accepted/10.1021_acsami.9b12346__Fig4__D__stability_performance_curve__PHJ_PSCs_by_CH₃NH₃PbI₂.₅₅Br₀.₄₅__Series_2.csv,1.0004761382015017,19.490886688232422,Q2,n/a,pre-normalised
1392,1366,10.1021/acsami.9b15320,10.1021_acsami.9b15320,x_time_h,Fig6_B_stability_performance_curve_ff,Fig6_B,Series_1,Ag,x_time_h/10.1021_acsami.9b15320/Fig6_B_stability_performance_curve_ff/accepted/10.1021_acsami.9b15320__Fig6__B__stability_performance_curve_ff__Ag__Series_1.csv,0.9835035910963984,19.704931259155273,Q1,n/a,pre-normalised
1396,1370,10.1021/acsami.9b17580,10.1021_acsami.9b17580,x_time_h,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,MAPbI₃,x_time_h/10.1021_acsami.9b17580/Fig5_D_stability_performance_curve_pce/accepted/10.1021_acsami.9b17580__Fig5__D__stability_performance_curve_pce__MAPbI₃__Series_1.csv,14.756377038652706,20.504873275756836,Q5,Q2,absolute
1398,1372,10.1021/acsami.9b17930,10.1021_acsami.9b17930,x_time_h,Fig8_C_pce,Fig8_C,Series_1,3D,x_time_h/10.1021_acsami.9b17930/Fig8_C_pce/accepted/10.1021_acsami.9b17930__Fig8__C__pce__3D__Series_1.csv,0.9970890966647683,17.459768295288086,Q2,n/a,pre-normalised
1402,1376,10.1021/acsami.9b22719,10.1021_acsami.9b22719,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_1,Control,x_time_h/10.1021_acsami.9b22719/Fig6_F_stability_performance_curve_pce/accepted/10.1021_acsami.9b22719__Fig6__F__stability_performance_curve_pce__Control__Series_1.csv,0.978156941892937,19.52785873413086,Q1,n/a,pre-normalised
1404,1378,10.1021/acsami.9b23255,10.1021_acsami.9b23255,x_time_h,Fig4_E_stability_performance_curve_pce,Fig4_E,Series_2,Reference,x_time_h/10.1021_acsami.9b23255/Fig4_E_stability_performance_curve_pce/accepted/10.1021_acsami.9b23255__Fig4__E__stability_performance_curve_pce__Reference__Series_2.csv,0.9833142863458446,19.278644561767578,Q1,n/a,pre-normalised
1411,1385,10.1021/acsenergylett.0c01648,10.1021_acsenergylett.0c01648,x_time_h,Fig3_B_structure,Fig3_B,Series_1,Ag-doped,x_time_h/10.1021_acsenergylett.0c01648/Fig3_B_structure/accepted/10.1021_acsenergylett.0c01648__Fig3__B__structure__Ag-doped__Series_1.csv,0.9968121069474651,38.00322341918945,Q2,n/a,pre-normalised
1414,1388,10.1021/acsenergylett.0c01728,10.1021_acsenergylett.0c01728,x_time_h,Fig5_C_stability_performance_curve,Fig5_C,Series_2,O-Ref,x_time_h/10.1021_acsenergylett.0c01728/Fig5_C_stability_performance_curve/accepted/10.1021_acsenergylett.0c01728__Fig5__C__stability_performance_curve__O-Ref__Series_2.csv,0.9952082569160108,25.152660369873047,Q1,n/a,pre-normalised
1419,1393,10.1021/acsenergylett.1c00685,10.1021_acsenergylett.1c00685,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_1,Li-TFSI,x_time_h/10.1021_acsenergylett.1c00685/Fig5_B_stability_performance_curve_pce/accepted/10.1021_acsenergylett.1c00685__Fig5__B__stability_performance_curve_pce__Li-TFSI__Series_1.csv,0.9999459190316832,28.874242782592773,Q2,n/a,pre-normalised
1420,1394,10.1021/acsenergylett.1c00685,10.1021_acsenergylett.1c00685,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_3,Li-FSI,x_time_h/10.1021_acsenergylett.1c00685/Fig5_B_stability_performance_curve_pce/accepted/10.1021_acsenergylett.1c00685__Fig5__B__stability_performance_curve_pce__Li-FSI__Series_3.csv,0.992734351685884,32.25579071044922,Q1,n/a,pre-normalised
1421,1395,10.1021/acsenergylett.1c00685,10.1021_acsenergylett.1c00685,x_time_h,Fig5_C_stability,Fig5_C,Series_1,o—Li-FSI,x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/accepted/10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-FSI__Series_1.csv,0.9920925885274097,27.96211814880371,Q1,n/a,pre-normalised
1422,1396,10.1021/acsenergylett.1c00685,10.1021_acsenergylett.1c00685,x_time_h,Fig5_C_stability,Fig5_C,Series_2,Li-TFSI,x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/accepted/10.1021_acsenergylett.1c00685__Fig5__C__stability__Li-TFSI__Series_2.csv,0.9992942095483015,21.763717651367188,Q2,n/a,pre-normalised
1423,1397,10.1021/acsenergylett.1c00685,10.1021_acsenergylett.1c00685,x_time_h,Fig5_C_stability,Fig5_C,Series_3,o—Li-PFSI,x_time_h/10.1021_acsenergylett.1c00685/Fig5_C_stability/accepted/10.1021_acsenergylett.1c00685__Fig5__C__stability__o—Li-PFSI__Series_3.csv,1.0016947498885986,19.71529769897461,Q3,n/a,pre-normalised
1431,1405,10.1021/acsenergylett.4c00306,10.1021_acsenergylett.4c00306,x_time_h,Fig6_B_stability_performance_curve_retention,Fig6_B,Series_1,ITO_SnO2(Spiro),x_time_h/10.1021_acsenergylett.4c00306/Fig6_B_stability_performance_curve_retention/accepted/10.1021_acsenergylett.4c00306__Fig6__B__stability_performance_curve_retention__ITO_SnO2(Spiro)__Series_1.csv,1.001161543802476,20.158720016479492,Q3,n/a,pre-normalised
1434,1408,10.1021/acsenergylett.8b00217,10.1021_acsenergylett.8b00217,x_time_h,Fig5_A_stability_performance_curve_pce_spectrum,Fig5_A,Series_2,Bis-PCBM,x_time_h/10.1021_acsenergylett.8b00217/Fig5_A_stability_performance_curve_pce_spectrum/accepted/10.1021_acsenergylett.8b00217__Fig5__A__stability_performance_curve_pce_spectrum__Bis-PCBM__Series_2.csv,0.9982794136573987,31.535465240478516,Q2,n/a,pre-normalised
1435,1409,10.1021/acsenergylett.9b00930,10.1021_acsenergylett.9b00930,x_time_h,Fig6_B_stability_performance_curve,Fig6_B,Series_1,3D,x_time_h/10.1021_acsenergylett.9b00930/Fig6_B_stability_performance_curve/accepted/10.1021_acsenergylett.9b00930__Fig6__B__stability_performance_curve__3D__Series_1.csv,1.0079957955841052,25.890827178955078,Q4,n/a,pre-normalised
1438,1412,10.1021/acsenergylett.9b01356,10.1021_acsenergylett.9b01356,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_1,Control,x_time_h/10.1021_acsenergylett.9b01356/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsenergylett.9b01356__Fig6__A__stability_performance_curve_pce__Control__Series_1.csv,1.0001253809364432,20.674461364746094,Q2,n/a,pre-normalised
1447,1421,10.1021/acsnano.9b03098,10.1021_acsnano.9b03098,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Series_1,Control_PSC,x_time_h/10.1021_acsnano.9b03098/Fig8_A_stability_performance_curve_pce/accepted/10.1021_acsnano.9b03098__Fig8__A__stability_performance_curve_pce__Control_PSC__Series_1.csv,0.9971412349897967,19.70565414428711,Q2,n/a,pre-normalised
1448,1422,10.1021/acsnano.9b03098,10.1021_acsnano.9b03098,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Series_2,G-NBRF_(SiO2&AI2O3),x_time_h/10.1021_acsnano.9b03098/Fig8_A_stability_performance_curve_pce/accepted/10.1021_acsnano.9b03098__Fig8__A__stability_performance_curve_pce__G-NBRF_(SiO2&AI2O3)__Series_2.csv,0.9544059560253282,16.16727638244629,Q1,n/a,pre-normalised
1453,1427,10.1021/acssuschemeng.0c09015,10.1021_acssuschemeng.0c09015,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,0-19_kDa_95%,x_time_h/10.1021_acssuschemeng.0c09015/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acssuschemeng.0c09015__Fig5__A__stability_performance_curve_pce__0-19_kDa_95%__Series_1.csv,1.003866320702734,20.968019485473633,Q3,n/a,pre-normalised
1455,1429,10.1021/acssuschemeng.7b01556,10.1021_acssuschemeng.7b01556,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Series_1,W_O_GPM,x_time_h/10.1021_acssuschemeng.7b01556/Fig8_A_stability_performance_curve_pce/accepted/10.1021_acssuschemeng.7b01556__Fig8__A__stability_performance_curve_pce__W_O_GPM__Series_1.csv,1.0099572866358826,27.14120101928711,Q4,n/a,pre-normalised
1460,1434,10.1021/jacs.0c09560,10.1021_jacs.0c09560,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_1,Ref,x_time_h/10.1021_jacs.0c09560/Fig5_A_stability_performance_curve_pce/accepted/10.1021_jacs.0c09560__Fig5__A__stability_performance_curve_pce__Ref__Series_1.csv,19.975683782792373,24.492359161376953,Q5,Q4,absolute
1461,1435,10.1021/jacs.0c12739,10.1021_jacs.0c12739,x_time_h,Fig6_D_stability_performance_curve_pce,Fig6_D,Series_1,TiO₂,x_time_h/10.1021_jacs.0c12739/Fig6_D_stability_performance_curve_pce/accepted/10.1021_jacs.0c12739__Fig6__D__stability_performance_curve_pce__TiO₂__Series_1.csv,2.0418990854556083,21.18145179748535,Q5,Q1,absolute
1479,1448,10.1038/ncomms11105,10.1038_ncomms11105,x_time_h,Fig3_D_eqe_curve_stability_performance_pce,Fig3_D,Series_2,CH₃NH₃PbI₃,x_time_h/10.1038_ncomms11105/Fig3_D_eqe_curve_stability_performance_pce/accepted/10.1038_ncomms11105__Fig3__D__eqe_curve_stability_performance_pce__CH₃NH₃PbI₃__Series_2.csv,1.0050853877095711,19.170438766479492,Q4,n/a,pre-normalised
1481,1450,10.1038/ncomms15330,10.1038_ncomms15330,x_time_h,Fig3_D_stability_performance_curve_pce,Fig3_D,Series_3,CQDs_PCBM_50_nm,x_time_h/10.1038_ncomms15330/Fig3_D_stability_performance_curve_pce/accepted/10.1038_ncomms15330__Fig3__D__stability_performance_curve_pce__CQDs_PCBM_50_nm__Series_3.csv,14.135984172183196,38.58051300048828,Q5,Q2,absolute
1482,1451,10.1038/s41467-018-03169-0,10.1038_s41467-018-03169-0,x_time_h,Fig5_A_stability_performance_curve,Fig5_A,Series_2,MAPbl3,x_time_h/10.1038_s41467-018-03169-0/Fig5_A_stability_performance_curve/accepted/10.1038_s41467-018-03169-0__Fig5__A__stability_performance_curve__MAPbl3__Series_2.csv,1.0000228021092228,22.18942642211914,Q2,n/a,pre-normalised
1483,1452,10.1038/s41467-018-03169-0,10.1038_s41467-018-03169-0,x_time_h,Fig5_C_stability_performance_curve,Fig5_C,Series_2,MAPbl3,x_time_h/10.1038_s41467-018-03169-0/Fig5_C_stability_performance_curve/accepted/10.1038_s41467-018-03169-0__Fig5__C__stability_performance_curve__MAPbl3__Series_2.csv,1.0050813749121967,27.820945739746094,Q4,n/a,pre-normalised
1487,1456,10.1038/s41467-018-06204-2,10.1038_s41467-018-06204-2,x_time_h,Fig5_A_mppt_stability_performance_curve,Fig5_A,Series_1,O-MAPbl3,x_time_h/10.1038_s41467-018-06204-2/Fig5_A_mppt_stability_performance_curve/accepted/10.1038_s41467-018-06204-2__Fig5__A__mppt_stability_performance_curve__O-MAPbl3__Series_1.csv,0.9794913124758335,15.980201721191406,Q1,n/a,pre-normalised
1492,1461,10.1038/s41467-019-09167-0,10.1038_s41467-019-09167-0,x_time_h,Fig6_B_stability_performance_curve_jsc,Fig6_B,Series_1,MA(w_o_Bi),x_time_h/10.1038_s41467-019-09167-0/Fig6_B_stability_performance_curve_jsc/accepted/10.1038_s41467-019-09167-0__Fig6__B__stability_performance_curve_jsc__MA(w_o_Bi)__Series_1.csv,0.998848657359205,27.578466415405273,Q2,n/a,pre-normalised
1494,1463,10.1038/s41467-019-12613-8,10.1038_s41467-019-12613-8,x_time_h,Fig5_A_modeling_structure_stability_performance_curve_pce,Fig5_A,Series_2,PCBB-3N-3I,x_time_h/10.1038_s41467-019-12613-8/Fig5_A_modeling_structure_stability_performance_curve_pce/accepted/10.1038_s41467-019-12613-8__Fig5__A__modeling_structure_stability_performance_curve_pce__PCBB-3N-3I__Series_2.csv,0.9945698910465741,16.397035598754883,Q1,n/a,pre-normalised
1495,1464,10.1038/s41467-019-12613-8,10.1038_s41467-019-12613-8,x_time_h,Fig5_A_modeling_structure_stability_performance_curve_pce,Fig5_A,Series_3,PCBB-3N,x_time_h/10.1038_s41467-019-12613-8/Fig5_A_modeling_structure_stability_performance_curve_pce/accepted/10.1038_s41467-019-12613-8__Fig5__A__modeling_structure_stability_performance_curve_pce__PCBB-3N__Series_3.csv,1.0009632271787487,15.613842010498047,Q2,n/a,pre-normalised
1498,1467,10.1038/s41467-021-26754-2,10.1038_s41467-021-26754-2,x_time_h,Fig5_E_mppt_stability_performance_curve_pattern,Fig5_E,Series_1,Control,x_time_h/10.1038_s41467-021-26754-2/Fig5_E_mppt_stability_performance_curve_pattern/accepted/10.1038_s41467-021-26754-2__Fig5__E__mppt_stability_performance_curve_pattern__Control__Series_1.csv,1.0040970422066662,18.190855026245117,Q3,n/a,pre-normalised
1509,1478,10.1038/s41467-023-43016-5,10.1038_s41467-023-43016-5,x_time_h,Fig5_D_mppt_stability_performance_curve_pce,Fig5_D,Series_2,WBG_FAMA_NBG,x_time_h/10.1038_s41467-023-43016-5/Fig5_D_mppt_stability_performance_curve_pce/accepted/10.1038_s41467-023-43016-5__Fig5__D__mppt_stability_performance_curve_pce__WBG_FAMA_NBG__Series_2.csv,1.0021599749701653,23.43389892578125,Q3,n/a,pre-normalised
1514,1483,10.1038/s41467-024-49617-y,10.1038_s41467-024-49617-y,x_time_h,Fig6_E_xrd_pattern_stability_performance_curve_pce,Fig6_E,Series_1,Control,x_time_h/10.1038_s41467-024-49617-y/Fig6_E_xrd_pattern_stability_performance_curve_pce/accepted/10.1038_s41467-024-49617-y__Fig6__E__xrd_pattern_stability_performance_curve_pce__Control__Series_1.csv,0.9976200250568693,23.439836502075195,Q2,n/a,pre-normalised
1525,1492,10.1038/s41560-019-0382-6,10.1038_s41560-019-0382-6,x_time_h,Fig5_D_mppt_stability_performance_curve,Fig5_D,Series_1,CsFAMA,x_time_h/10.1038_s41560-019-0382-6/Fig5_D_mppt_stability_performance_curve/accepted/10.1038_s41560-019-0382-6__Fig5__D__mppt_stability_performance_curve__CsFAMA__Series_1.csv,0.9518115984754799,23.367679595947266,Q1,n/a,pre-normalised
1528,1495,10.1038/s41560-019-0538-4,10.1038_s41560-019-0538-4,x_time_h,Fig6_C_mppt_stability_performance_curve_pce,Fig6_C,Series_1,Pristine,x_time_h/10.1038_s41560-019-0538-4/Fig6_C_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-019-0538-4__Fig6__C__mppt_stability_performance_curve_pce__Pristine__Series_1.csv,17.34108677526679,21.064441680908203,Q5,Q3,absolute
1537,1503,10.1038/s41560-023-01249-0,10.1038_s41560-023-01249-0,x_time_h,Fig5_A_mppt_stability_performance_curve_pce,Fig5_A,Series_1,Control,x_time_h/10.1038_s41560-023-01249-0/Fig5_A_mppt_stability_performance_curve_pce/accepted/10.1038_s41560-023-01249-0__Fig5__A__mppt_stability_performance_curve_pce__Control__Series_1.csv,0.9810110829616462,18.50954246520996,Q1,n/a,pre-normalised
1540,1506,10.1038/s41560-023-01358-w,10.1038_s41560-023-01358-w,x_time_h,Fig4_E_stability_performance_curve_pce,Fig4_E,Series_2,Control,x_time_h/10.1038_s41560-023-01358-w/Fig4_E_stability_performance_curve_pce/accepted/10.1038_s41560-023-01358-w__Fig4__E__stability_performance_curve_pce__Control__Series_2.csv,0.9829383470765346,18.236988067626953,Q1,n/a,pre-normalised
1545,1511,10.1038/s41586-019-1357-2,10.1038_s41586-019-1357-2,x_time_h,Fig9_A_jv_curve_stability_performance_pce,Fig9_A,Series_1,Control_device_PCE,x_time_h/10.1038_s41586-019-1357-2/Fig9_A_jv_curve_stability_performance_pce/accepted/10.1038_s41586-019-1357-2__Fig9__A__jv_curve_stability_performance_pce__Control_device_PCE__Series_1.csv,15.854680290146346,22.345733642578125,Q5,Q2,absolute
