k,sigma,lr,seed,iterations,grid,qe,occupied,silhouette,topographic_error,norm
1,1.0,0.3,47,5000,1x1,0.14836232923753412,1,,,maxabs
2,1.0,0.3,11,5000,1x2,0.11963655480175009,2,0.8534088251726628,0.0,maxabs
2,1.0,0.3,29,5000,1x2,0.12313928041841696,2,0.8534088251726628,0.0,maxabs
2,1.0,0.3,47,5000,1x2,0.12725162118309852,2,0.8391814089955479,0.0,maxabs
3,1.0,0.3,11,5000,1x3,0.0709602295258639,3,0.6346909499333756,0.0,maxabs
3,1.0,0.3,29,5000,1x3,0.07192728066666004,3,0.6356731803216658,0.0,maxabs
3,1.0,0.3,47,5000,1x3,0.07704461624659015,3,0.6367535698720259,0.0,maxabs
4,1.0,0.3,11,5000,2x2,0.06160719135708859,4,0.49030665445839167,0.0,maxabs
4,1.0,0.3,29,5000,2x2,0.06148596085282908,4,0.46114434822656214,0.0,maxabs
4,1.0,0.3,47,5000,2x2,0.06557908380080132,4,0.4670036415254078,0.0,maxabs
5,1.0,0.3,11,5000,1x5,0.049527492473752904,5,0.48755873558306073,0.0,maxabs
5,1.0,0.3,29,5000,1x5,0.047749946406289066,5,0.47573318854501245,0.0,maxabs
5,1.0,0.3,47,5000,1x5,0.048824287908482165,5,0.47533256813232727,0.0,maxabs
6,1.0,0.3,11,5000,2x3,0.044293605195511086,6,0.44718320539805934,0.0,maxabs
6,1.0,0.3,29,5000,2x3,0.042627628994580655,6,0.4507675545333432,0.0,maxabs
6,1.0,0.3,47,5000,2x3,0.047266664316833185,6,0.44900137157796355,0.0,maxabs
7,1.0,0.3,11,5000,1x7,0.03817687557518305,7,0.44990615217548524,0.009174311926605505,maxabs
7,1.0,0.3,29,5000,1x7,0.03788530305537146,7,0.460559704195632,0.009174311926605505,maxabs
7,1.0,0.3,47,5000,1x7,0.0374871984794697,7,0.4591745023718467,0.009174311926605505,maxabs
8,1.0,0.3,11,5000,2x4,0.03738747902576997,8,0.3970630294488372,0.0,maxabs
8,1.0,0.3,29,5000,2x4,0.03954325495492469,8,0.3170431649393814,0.0,maxabs
8,1.0,0.3,47,5000,2x4,0.03806708684728425,8,0.4375747264057497,0.0,maxabs
9,1.0,0.3,11,5000,3x3,0.035993852774687266,9,0.40419758297212377,0.14678899082568808,maxabs
9,1.0,0.3,29,5000,3x3,0.03564572618535607,9,0.3439004492984327,0.12844036697247707,maxabs
9,1.0,0.3,47,5000,3x3,0.03558667617116924,9,0.3639494611369897,0.13302752293577982,maxabs
10,1.0,0.3,11,5000,2x5,0.03417261234564299,10,0.3474554907063539,0.0,maxabs
10,1.0,0.3,29,5000,2x5,0.03568481547930484,10,0.33721977156731003,0.0,maxabs
10,1.0,0.3,47,5000,2x5,0.032715999387756704,10,0.3450957958791674,0.0,maxabs
11,1.0,0.3,11,5000,1x11,0.03119004208592257,11,0.35717833137991906,0.13761467889908258,maxabs
11,1.0,0.3,29,5000,1x11,0.031242229891284612,11,0.3527155837247952,0.09174311926605505,maxabs
11,1.0,0.3,47,5000,1x11,0.032532862549796364,10,0.3378734007062443,0.08256880733944955,maxabs
12,1.0,0.3,11,5000,3x4,0.030206694880596116,12,0.34040905820158057,0.2706422018348624,maxabs
12,1.0,0.3,29,5000,3x4,0.030498255658574596,12,0.31186172748305246,0.10091743119266056,maxabs
12,1.0,0.3,47,5000,3x4,0.02983810920888191,12,0.33662377977196845,0.24311926605504589,maxabs
13,1.0,0.3,11,5000,1x13,0.029795867890802182,12,0.35148700795631077,0.1559633027522936,maxabs
13,1.0,0.3,29,5000,1x13,0.029392546191053647,13,0.3237988109054156,0.11467889908256881,maxabs
13,1.0,0.3,47,5000,1x13,0.030905602270038114,12,0.35392673461134655,0.3165137614678899,maxabs
14,1.0,0.3,11,5000,2x7,0.027751103761837315,14,0.2990251465666256,0.0,maxabs
14,1.0,0.3,29,5000,2x7,0.0273701992556467,14,0.3313904717240232,0.0,maxabs
14,1.0,0.3,47,5000,2x7,0.028681290687319363,13,0.32238160796927073,0.0,maxabs
15,1.0,0.3,11,5000,3x5,0.02712950807315264,15,0.30945117963751384,0.027522935779816515,maxabs
15,1.0,0.3,29,5000,3x5,0.026171957755035353,15,0.3164182411841496,0.06880733944954129,maxabs
15,1.0,0.3,47,5000,3x5,0.027141944208438296,15,0.3262342567195964,0.08256880733944955,maxabs
16,1.0,0.3,11,5000,4x4,0.02544078278179493,16,0.3313103114085742,0.10550458715596331,maxabs
16,1.0,0.3,29,5000,4x4,0.026236596502158267,16,0.31990234363538855,0.0963302752293578,maxabs
16,1.0,0.3,47,5000,4x4,0.02664532160048249,16,0.3224288521405134,0.1926605504587156,maxabs
1,0.15,0.03,11,5000,1x1,0.4818524650634026,1,,,zscore
1,0.15,0.03,29,5000,1x1,0.47964895448252204,1,,,zscore
1,0.15,0.03,47,5000,1x1,0.47297965581473544,1,,,zscore
2,0.15,0.03,11,5000,1x2,0.3923824699232075,2,0.583014852254368,0.0,zscore
2,0.15,0.03,29,5000,1x2,0.3943460063107126,2,0.583014852254368,0.0,zscore
2,0.15,0.03,47,5000,1x2,0.3952572630484221,2,0.578087631160102,0.0,zscore
3,0.15,0.03,11,5000,1x3,0.3466916059292986,3,0.2540577300442444,0.8761467889908257,zscore
3,0.15,0.03,29,5000,1x3,0.34957926664064926,3,0.2924883616505943,0.01834862385321101,zscore
3,0.15,0.03,47,5000,1x3,0.3493865931712556,3,0.2900834167476484,0.8577981651376146,zscore
4,0.15,0.03,11,5000,2x2,0.32466686813847145,4,0.27035457679165625,0.0,zscore
4,0.15,0.03,29,5000,2x2,0.3239680551568255,4,0.24683675496769591,0.0,zscore
4,0.15,0.03,47,5000,2x2,0.32601221076246584,4,0.25943573484130106,0.0,zscore
5,0.15,0.03,11,5000,1x5,0.3073420032272361,5,0.214332663441779,0.9954128440366973,zscore
5,0.15,0.03,29,5000,1x5,0.3161746327407038,5,0.24227750221814998,0.23394495412844038,zscore
5,0.15,0.03,47,5000,1x5,0.3120237920423683,5,0.2214168968190587,0.6880733944954128,zscore
6,0.15,0.03,11,5000,2x3,0.3027644890506535,6,0.19707901547517737,0.23853211009174313,zscore
6,0.15,0.03,29,5000,2x3,0.3048640032285616,6,0.23192144805073062,0.6880733944954128,zscore
6,0.15,0.03,47,5000,2x3,0.2932213969754067,6,0.2094105145766256,0.463302752293578,zscore
7,0.15,0.03,11,5000,1x7,0.2887730138263087,7,0.21431702945332373,1.0,zscore
7,0.15,0.03,29,5000,1x7,0.28670197466194847,7,0.2089207763558726,0.9036697247706422,zscore
7,0.15,0.03,47,5000,1x7,0.29485851875490376,7,0.17690876332564917,0.5091743119266054,zscore
8,0.15,0.03,11,5000,2x4,0.280153582815914,8,0.22162543310486935,0.6055045871559633,zscore
8,0.15,0.03,29,5000,2x4,0.27848515227634124,8,0.20676909933406756,0.3165137614678899,zscore
8,0.15,0.03,47,5000,2x4,0.27938896173947797,8,0.21501559442022855,0.5,zscore
9,0.15,0.03,11,5000,3x3,0.27790361903863353,9,0.21432768052090306,0.5596330275229358,zscore
9,0.15,0.03,29,5000,3x3,0.2711563108783383,9,0.20454637500572842,0.6880733944954128,zscore
9,0.15,0.03,47,5000,3x3,0.28793776372752244,9,0.1962229599815798,0.45871559633027525,zscore
10,0.15,0.03,11,5000,2x5,0.2668061119730465,10,0.14682478343991495,0.7477064220183486,zscore
10,0.15,0.03,29,5000,2x5,0.26699454805667383,10,0.16576092164594936,0.37155963302752293,zscore
10,0.15,0.03,47,5000,2x5,0.2755587209429776,10,0.18812982319589486,0.2798165137614679,zscore
11,0.15,0.03,11,5000,1x11,0.2652902281065658,11,0.20233563314889777,0.7752293577981652,zscore
11,0.15,0.03,29,5000,1x11,0.2614510752152066,11,0.14683971927957237,0.9357798165137615,zscore
11,0.15,0.03,47,5000,1x11,0.27479978226251844,11,0.16355298401528146,0.5963302752293578,zscore
12,0.15,0.03,11,5000,3x4,0.2658350630725429,12,0.16281395701660012,0.8027522935779816,zscore
12,0.15,0.03,29,5000,3x4,0.26218281161430596,12,0.21400869293455702,0.5091743119266054,zscore
12,0.15,0.03,47,5000,3x4,0.25434555645816975,12,0.17066764853396726,0.6605504587155964,zscore
13,0.15,0.03,11,5000,1x13,0.2642140924878465,13,0.17248424218059435,0.7660550458715596,zscore
13,0.15,0.03,29,5000,1x13,0.2502352969063426,13,0.1766998963364531,0.7889908256880734,zscore
13,0.15,0.03,47,5000,1x13,0.2590933178478542,13,0.16194952661436862,0.8486238532110092,zscore
14,0.15,0.03,11,5000,2x7,0.24635654380194782,14,0.19127596534684785,0.463302752293578,zscore
14,0.15,0.03,29,5000,2x7,0.24940970726954143,14,0.14666373387713852,0.6697247706422018,zscore
14,0.15,0.03,47,5000,2x7,0.2525098477551095,14,0.20020214200659164,0.22935779816513763,zscore
15,0.15,0.03,11,5000,3x5,0.251434262574974,15,0.14869534969340176,0.6284403669724771,zscore
15,0.15,0.03,29,5000,3x5,0.2542554285358721,15,0.12365509987070261,0.5045871559633027,zscore
15,0.15,0.03,47,5000,3x5,0.2493461262783996,15,0.16071744638573787,0.3944954128440367,zscore
16,0.15,0.03,11,5000,4x4,0.2464800928660313,16,0.1748677093449649,0.5688073394495413,zscore
16,0.15,0.03,29,5000,4x4,0.24118367652980355,16,0.11775830127378677,0.6972477064220184,zscore
16,0.15,0.03,47,5000,4x4,0.24393268201557045,16,0.1384483697816359,0.5596330275229358,zscore
1,0.15,0.1,11,5000,1x1,0.48388013142446384,1,,,zscore
1,0.15,0.1,29,5000,1x1,0.48114164803834597,1,,,zscore
1,0.15,0.1,47,5000,1x1,0.4672538590885089,1,,,zscore
2,0.15,0.1,11,5000,1x2,0.396387739192206,2,0.583014852254368,0.0,zscore
2,0.15,0.1,29,5000,1x2,0.39658539005994836,2,0.583014852254368,0.0,zscore
2,0.15,0.1,47,5000,1x2,0.3957141159905926,2,0.578087631160102,0.0,zscore
3,0.15,0.1,11,5000,1x3,0.35061709475165903,3,0.25151944254526176,0.8761467889908257,zscore
3,0.15,0.1,29,5000,1x3,0.3527769759941143,3,0.2642154057783596,0.013761467889908258,zscore
3,0.15,0.1,47,5000,1x3,0.3551609039195265,3,0.2696930344086745,0.8761467889908257,zscore
4,0.15,0.1,11,5000,2x2,0.3276413798403458,4,0.2715530866969742,0.0,zscore
4,0.15,0.1,29,5000,2x2,0.32753165064770157,4,0.2661993521654975,0.0,zscore
4,0.15,0.1,47,5000,2x2,0.330770211780066,4,0.27069349653405483,0.0,zscore
5,0.15,0.1,11,5000,1x5,0.3151779048245101,5,0.24980754330964572,0.9954128440366973,zscore
5,0.15,0.1,29,5000,1x5,0.3145363981913634,5,0.24021501707060097,0.7339449541284404,zscore
5,0.15,0.1,47,5000,1x5,0.3171285684620476,5,0.26574418162853874,0.9495412844036697,zscore
6,0.15,0.1,11,5000,2x3,0.28998867265265577,6,0.2163587472089574,0.44036697247706424,zscore
6,0.15,0.1,29,5000,2x3,0.2921352422328705,6,0.2085816120426262,0.44954128440366975,zscore
6,0.15,0.1,47,5000,2x3,0.29391110442013285,6,0.21875664924917404,0.44036697247706424,zscore
7,0.15,0.1,11,5000,1x7,0.2866645495546071,7,0.2250462640731217,1.0,zscore
7,0.15,0.1,29,5000,1x7,0.2869129879219805,7,0.22536201629222313,0.9128440366972477,zscore
7,0.15,0.1,47,5000,1x7,0.2811123478453264,7,0.21125344531108226,0.4908256880733945,zscore
8,0.15,0.1,11,5000,2x4,0.2775066302032298,8,0.21850110862294198,0.1743119266055046,zscore
8,0.15,0.1,29,5000,2x4,0.2782266104452522,8,0.2158505521044613,0.3256880733944954,zscore
8,0.15,0.1,47,5000,2x4,0.2794217959899432,8,0.21900881522206606,0.4954128440366973,zscore
9,0.15,0.1,11,5000,3x3,0.2773844063610889,9,0.22849604615703678,0.48623853211009177,zscore
9,0.15,0.1,29,5000,3x3,0.2726354871655573,9,0.2098708148778974,0.6513761467889908,zscore
9,0.15,0.1,47,5000,3x3,0.2708177305236259,9,0.2276027244194473,0.2981651376146789,zscore
10,0.15,0.1,11,5000,2x5,0.26339702222107636,10,0.21710645898641198,0.7201834862385321,zscore
10,0.15,0.1,29,5000,2x5,0.26667163404025324,10,0.22424023114198938,0.5412844036697247,zscore
10,0.15,0.1,47,5000,2x5,0.2660415493904884,10,0.22752978071572771,0.7752293577981652,zscore
11,0.15,0.1,11,5000,1x11,0.26089669358372936,11,0.2137756210995625,0.6513761467889908,zscore
11,0.15,0.1,29,5000,1x11,0.25990853546326825,11,0.20441607358555583,0.9587155963302753,zscore
11,0.15,0.1,47,5000,1x11,0.26779312968409547,11,0.18298171289435106,0.5504587155963303,zscore
12,0.15,0.1,11,5000,3x4,0.2630152959665877,12,0.21512713656198157,0.9311926605504587,zscore
12,0.15,0.1,29,5000,3x4,0.2758383656001771,12,0.2622106802645449,0.3165137614678899,zscore
12,0.15,0.1,47,5000,3x4,0.2567558735830231,12,0.2220395122897248,0.6284403669724771,zscore
13,0.15,0.1,11,5000,1x13,0.2571127478687579,13,0.18007925406511122,0.9174311926605505,zscore
13,0.15,0.1,29,5000,1x13,0.24829746225651445,13,0.16924735802185328,0.7752293577981652,zscore
13,0.15,0.1,47,5000,1x13,0.24919512028934165,13,0.19102006460367682,0.9495412844036697,zscore
14,0.15,0.1,11,5000,2x7,0.2407088954813151,14,0.16421062676845352,0.5825688073394495,zscore
14,0.15,0.1,29,5000,2x7,0.24507405042615035,14,0.1804348502389072,0.3440366972477064,zscore
14,0.15,0.1,47,5000,2x7,0.2532600181818837,14,0.219507828036949,0.17889908256880735,zscore
15,0.15,0.1,11,5000,3x5,0.24130033970234713,15,0.20991316113887254,0.48623853211009177,zscore
15,0.15,0.1,29,5000,3x5,0.24885986915333697,15,0.17338775244226382,0.5229357798165137,zscore
15,0.15,0.1,47,5000,3x5,0.2418881469195088,15,0.19181479354795483,0.4541284403669725,zscore
16,0.15,0.1,11,5000,4x4,0.23672664538632926,16,0.19183363458231054,0.6376146788990825,zscore
16,0.15,0.1,29,5000,4x4,0.23222271451663615,16,0.21572636624921226,0.7431192660550459,zscore
16,0.15,0.1,47,5000,4x4,0.23797969610750433,16,0.18619010109734527,0.6330275229357798,zscore
1,0.15,0.3,11,5000,1x1,0.47614549746846546,1,,,zscore
1,0.15,0.3,29,5000,1x1,0.4966046891634246,1,,,zscore
1,0.15,0.3,47,5000,1x1,0.4607303179563914,1,,,zscore
2,0.15,0.3,11,5000,1x2,0.41250732567884324,2,0.5977085468581892,0.0,zscore
2,0.15,0.3,29,5000,1x2,0.40613802365265184,2,0.583014852254368,0.0,zscore
2,0.15,0.3,47,5000,1x2,0.40008902653651257,2,0.5726576214947893,0.0,zscore
3,0.15,0.3,11,5000,1x3,0.35517981416902966,3,0.2552755389881998,0.8761467889908257,zscore
3,0.15,0.3,29,5000,1x3,0.35906294017225593,3,0.3214808816337164,0.01834862385321101,zscore
3,0.15,0.3,47,5000,1x3,0.3704228060840438,3,0.31991854132556496,0.8853211009174312,zscore
4,0.15,0.3,11,5000,2x2,0.34546611124208415,4,0.31691466963403464,0.0,zscore
4,0.15,0.3,29,5000,2x2,0.33461172446824916,4,0.2820247443237645,0.0,zscore
4,0.15,0.3,47,5000,2x2,0.3418796773349979,4,0.28172312216433104,0.0,zscore
5,0.15,0.3,11,5000,1x5,0.3309282188369552,5,0.24084302284760684,0.7981651376146789,zscore
5,0.15,0.3,29,5000,1x5,0.3236410785383707,5,0.24788259931938803,0.11467889908256881,zscore
5,0.15,0.3,47,5000,1x5,0.3404498077907214,5,0.26796146344422567,0.8486238532110092,zscore
6,0.15,0.3,11,5000,2x3,0.3083218294982905,6,0.2369330773790707,0.7339449541284404,zscore
6,0.15,0.3,29,5000,2x3,0.3135598566952358,6,0.2517185021951545,0.04128440366972477,zscore
6,0.15,0.3,47,5000,2x3,0.31536660191259097,6,0.24519976711989602,0.7844036697247706,zscore
7,0.15,0.3,11,5000,1x7,0.2965075068738143,7,0.24207201291249544,0.963302752293578,zscore
7,0.15,0.3,29,5000,1x7,0.3042195171800925,7,0.26680166353042406,0.22477064220183487,zscore
7,0.15,0.3,47,5000,1x7,0.30208368851758916,7,0.25184713486601074,0.9678899082568807,zscore
8,0.15,0.3,11,5000,2x4,0.30062894493118775,8,0.2555610024130463,0.7431192660550459,zscore
8,0.15,0.3,29,5000,2x4,0.29795493093115283,8,0.26509456585213276,0.0779816513761468,zscore
8,0.15,0.3,47,5000,2x4,0.28314974144138755,8,0.21571457746178585,0.13302752293577982,zscore
9,0.15,0.3,11,5000,3x3,0.27481510242445595,9,0.22328169128889366,0.3761467889908257,zscore
9,0.15,0.3,29,5000,3x3,0.2864525153867093,9,0.22676354433205403,0.481651376146789,zscore
9,0.15,0.3,47,5000,3x3,0.27872185109168995,9,0.21990424457245214,0.8807339449541285,zscore
10,0.15,0.3,11,5000,2x5,0.2682418001425138,10,0.22792783180572054,0.42660550458715596,zscore
10,0.15,0.3,29,5000,2x5,0.273124835472729,10,0.2300441051664532,0.8715596330275229,zscore
10,0.15,0.3,47,5000,2x5,0.27116352124337856,10,0.1749342613634801,0.10091743119266056,zscore
11,0.15,0.3,11,5000,1x11,0.261671693454559,11,0.22997679855629705,0.8073394495412844,zscore
11,0.15,0.3,29,5000,1x11,0.26278841539374864,11,0.23071475604075345,0.9220183486238532,zscore
11,0.15,0.3,47,5000,1x11,0.2660263902092588,11,0.19369334849282419,0.9220183486238532,zscore
12,0.15,0.3,11,5000,3x4,0.25838201592420357,12,0.23408333712399157,0.5871559633027523,zscore
12,0.15,0.3,29,5000,3x4,0.26085227293445234,12,0.24109384698295847,0.9357798165137615,zscore
12,0.15,0.3,47,5000,3x4,0.25954505211097,12,0.22256950731709133,0.29357798165137616,zscore
13,0.15,0.3,11,5000,1x13,0.2532111376466623,13,0.2243952633921183,0.6926605504587156,zscore
13,0.15,0.3,29,5000,1x13,0.2509489684146393,13,0.21649374267385227,0.7201834862385321,zscore
13,0.15,0.3,47,5000,1x13,0.2626221511257601,13,0.18343887450408664,1.0,zscore
14,0.15,0.3,11,5000,2x7,0.25064527166000367,14,0.22649543724781876,0.42201834862385323,zscore
14,0.15,0.3,29,5000,2x7,0.24486051627202776,14,0.19867757086230378,0.5321100917431193,zscore
14,0.15,0.3,47,5000,2x7,0.2504010256390878,14,0.22853213916564308,0.481651376146789,zscore
15,0.15,0.3,11,5000,3x5,0.24060812122508776,15,0.18696166322271127,0.41743119266055045,zscore
15,0.15,0.3,29,5000,3x5,0.23874510969251134,15,0.24040707411887094,0.5275229357798165,zscore
15,0.15,0.3,47,5000,3x5,0.24496093395680388,15,0.22431342530940307,0.8669724770642202,zscore
16,0.15,0.3,11,5000,4x4,0.24442246586650415,16,0.21516995253987778,0.42660550458715596,zscore
16,0.15,0.3,29,5000,4x4,0.2414254656174311,16,0.21159181989508727,0.7201834862385321,zscore
16,0.15,0.3,47,5000,4x4,0.24033296128171527,16,0.24738369620489575,0.6559633027522935,zscore
1,0.3,0.03,11,5000,1x1,0.4818524650634026,1,,,zscore
1,0.3,0.03,29,5000,1x1,0.47964895448252204,1,,,zscore
1,0.3,0.03,47,5000,1x1,0.47297965581473544,1,,,zscore
2,0.3,0.03,11,5000,1x2,0.3923824722715667,2,0.583014852254368,0.0,zscore
2,0.3,0.03,29,5000,1x2,0.39434601524241786,2,0.583014852254368,0.0,zscore
2,0.3,0.03,47,5000,1x2,0.3952572709102409,2,0.578087631160102,0.0,zscore
3,0.3,0.03,11,5000,1x3,0.34669170002988914,3,0.2540577300442444,0.8761467889908257,zscore
3,0.3,0.03,29,5000,1x3,0.34957927276386447,3,0.2924883616505943,0.01834862385321101,zscore
3,0.3,0.03,47,5000,1x3,0.3493865955978753,3,0.2900834167476484,0.8577981651376146,zscore
4,0.3,0.03,11,5000,2x2,0.32466699727039433,4,0.27035457679165625,0.0,zscore
4,0.3,0.03,29,5000,2x2,0.32396809917914327,4,0.24683675496769591,0.0,zscore
4,0.3,0.03,47,5000,2x2,0.3260129467659494,4,0.25943573484130106,0.0,zscore
5,0.3,0.03,11,5000,1x5,0.30698357298520335,5,0.21005003286400226,0.9954128440366973,zscore
5,0.3,0.03,29,5000,1x5,0.3156326026358045,5,0.23946097894689652,0.22477064220183487,zscore
5,0.3,0.03,47,5000,1x5,0.312023986668316,5,0.2214168968190587,0.6880733944954128,zscore
6,0.3,0.03,11,5000,2x3,0.30276600962567213,6,0.19707901547517737,0.23853211009174313,zscore
6,0.3,0.03,29,5000,2x3,0.304910059937208,6,0.22774214876622292,0.6880733944954128,zscore
6,0.3,0.03,47,5000,2x3,0.29322178120960596,6,0.2094105145766256,0.463302752293578,zscore
7,0.3,0.03,11,5000,1x7,0.28877185591959625,7,0.21431702945332373,1.0,zscore
7,0.3,0.03,29,5000,1x7,0.2868103627859076,7,0.2089207763558726,0.9036697247706422,zscore
7,0.3,0.03,47,5000,1x7,0.29485331339377513,7,0.17690876332564917,0.5091743119266054,zscore
8,0.3,0.03,11,5000,2x4,0.2801520008615275,8,0.22162543310486935,0.6055045871559633,zscore
8,0.3,0.03,29,5000,2x4,0.2784780129346545,8,0.20676909933406756,0.3119266055045872,zscore
8,0.3,0.03,47,5000,2x4,0.27939563556584396,8,0.21501559442022855,0.5,zscore
9,0.3,0.03,11,5000,3x3,0.27790501255838473,9,0.21432768052090306,0.5596330275229358,zscore
9,0.3,0.03,29,5000,3x3,0.2711586514547217,9,0.20454637500572842,0.6880733944954128,zscore
9,0.3,0.03,47,5000,3x3,0.2879381867693417,9,0.1962229599815798,0.45871559633027525,zscore
10,0.3,0.03,11,5000,2x5,0.2668063772744593,10,0.14682478343991495,0.7477064220183486,zscore
10,0.3,0.03,29,5000,2x5,0.26699627707375245,10,0.16576092164594936,0.37155963302752293,zscore
10,0.3,0.03,47,5000,2x5,0.2755722160801892,10,0.18812982319589486,0.27522935779816515,zscore
11,0.3,0.03,11,5000,1x11,0.26528365652956243,11,0.20233563314889777,0.7752293577981652,zscore
11,0.3,0.03,29,5000,1x11,0.2575658029484386,11,0.15475760669269317,0.8302752293577982,zscore
11,0.3,0.03,47,5000,1x11,0.2725846597375613,11,0.1559507487981038,0.555045871559633,zscore
12,0.3,0.03,11,5000,3x4,0.2658405756563457,12,0.16281395701660012,0.8027522935779816,zscore
12,0.3,0.03,29,5000,3x4,0.26218109212918334,12,0.21400869293455702,0.5091743119266054,zscore
12,0.3,0.03,47,5000,3x4,0.25436193368083737,12,0.17066764853396726,0.6605504587155964,zscore
13,0.3,0.03,11,5000,1x13,0.2642141063267575,13,0.17248424218059435,0.7660550458715596,zscore
13,0.3,0.03,29,5000,1x13,0.250497184643001,13,0.18751839757974592,0.8027522935779816,zscore
13,0.3,0.03,47,5000,1x13,0.25968605009595797,13,0.160315937588495,0.8440366972477065,zscore
14,0.3,0.03,11,5000,2x7,0.2463736298777422,14,0.19127596534684785,0.463302752293578,zscore
14,0.3,0.03,29,5000,2x7,0.24940235426185484,14,0.14666373387713852,0.6697247706422018,zscore
14,0.3,0.03,47,5000,2x7,0.2513357545998137,14,0.20189520507949896,0.22935779816513763,zscore
15,0.3,0.03,11,5000,3x5,0.2514402375523003,15,0.14869534969340176,0.6284403669724771,zscore
15,0.3,0.03,29,5000,3x5,0.2542590476050068,15,0.12365509987070261,0.5091743119266054,zscore
15,0.3,0.03,47,5000,3x5,0.24934857607904576,15,0.16071744638573787,0.3944954128440367,zscore
16,0.3,0.03,11,5000,4x4,0.24648170286700882,16,0.1748677093449649,0.5688073394495413,zscore
16,0.3,0.03,29,5000,4x4,0.24118167346728056,16,0.11775830127378677,0.6972477064220184,zscore
16,0.3,0.03,47,5000,4x4,0.24394943638134986,16,0.13361372142777544,0.5596330275229358,zscore
1,0.3,0.1,11,5000,1x1,0.48388013142446384,1,,,zscore
1,0.3,0.1,29,5000,1x1,0.48114164803834597,1,,,zscore
1,0.3,0.1,47,5000,1x1,0.4672538590885089,1,,,zscore
2,0.3,0.1,11,5000,1x2,0.3963877391922033,2,0.583014852254368,0.0,zscore
2,0.3,0.1,29,5000,1x2,0.3965853900599486,2,0.583014852254368,0.0,zscore
2,0.3,0.1,47,5000,1x2,0.39571411599059764,2,0.578087631160102,0.0,zscore
3,0.3,0.1,11,5000,1x3,0.35061709475186503,3,0.25151944254526176,0.8761467889908257,zscore
3,0.3,0.1,29,5000,1x3,0.35277697599448116,3,0.2642154057783596,0.013761467889908258,zscore
3,0.3,0.1,47,5000,1x3,0.3551609039195278,3,0.2696930344086745,0.8761467889908257,zscore
4,0.3,0.1,11,5000,2x2,0.3276413798408308,4,0.2715530866969742,0.0,zscore
4,0.3,0.1,29,5000,2x2,0.3275316477636503,4,0.2661993521654975,0.0,zscore
4,0.3,0.1,47,5000,2x2,0.33077020887795305,4,0.27069349653405483,0.0,zscore
5,0.3,0.1,11,5000,1x5,0.31517790496744363,5,0.24980754330964572,0.9954128440366973,zscore
5,0.3,0.1,29,5000,1x5,0.31433786937694913,5,0.2218169087176962,0.5871559633027523,zscore
5,0.3,0.1,47,5000,1x5,0.31712856922284555,5,0.26574418162853874,0.9495412844036697,zscore
6,0.3,0.1,11,5000,2x3,0.2899886876367131,6,0.2163587472089574,0.44036697247706424,zscore
6,0.3,0.1,29,5000,2x3,0.29213525046336153,6,0.2085816120426262,0.44954128440366975,zscore
6,0.3,0.1,47,5000,2x3,0.2939110796154072,6,0.21875664924917404,0.44036697247706424,zscore
7,0.3,0.1,11,5000,1x7,0.28666458007242823,7,0.2250462640731217,1.0,zscore
7,0.3,0.1,29,5000,1x7,0.28691295730450034,7,0.22536201629222313,0.9128440366972477,zscore
7,0.3,0.1,47,5000,1x7,0.28111234170814886,7,0.21125344531108226,0.8807339449541285,zscore
8,0.3,0.1,11,5000,2x4,0.27750641302815593,8,0.21850110862294198,0.1743119266055046,zscore
8,0.3,0.1,29,5000,2x4,0.27822553549520235,8,0.2158505521044613,0.3256880733944954,zscore
8,0.3,0.1,47,5000,2x4,0.2794219514788247,8,0.21900881522206606,0.4954128440366973,zscore
9,0.3,0.1,11,5000,3x3,0.27738472070076986,9,0.22849604615703678,0.48623853211009177,zscore
9,0.3,0.1,29,5000,3x3,0.27263535359707514,9,0.2098708148778974,0.6513761467889908,zscore
9,0.3,0.1,47,5000,3x3,0.2707954124123155,9,0.2244263762170464,0.1651376146788991,zscore
10,0.3,0.1,11,5000,2x5,0.2633972758019791,10,0.21710645898641198,0.7201834862385321,zscore
10,0.3,0.1,29,5000,2x5,0.2668546698407087,10,0.21642680799791778,0.4724770642201835,zscore
10,0.3,0.1,47,5000,2x5,0.26856503863836473,10,0.22301958250559,0.8073394495412844,zscore
11,0.3,0.1,11,5000,1x11,0.2608954866358876,11,0.2137756210995625,0.6513761467889908,zscore
11,0.3,0.1,29,5000,1x11,0.2599085525654216,11,0.20441607358555583,0.9587155963302753,zscore
11,0.3,0.1,47,5000,1x11,0.267807838643403,11,0.18298171289435106,0.5504587155963303,zscore
12,0.3,0.1,11,5000,3x4,0.26301532586860704,12,0.21512713656198157,0.9311926605504587,zscore
12,0.3,0.1,29,5000,3x4,0.26681303609676715,12,0.19453018684255538,0.6376146788990825,zscore
12,0.3,0.1,47,5000,3x4,0.2567552227447982,12,0.2220395122897248,0.6284403669724771,zscore
13,0.3,0.1,11,5000,1x13,0.25711464668121337,13,0.18007925406511122,0.9174311926605505,zscore
13,0.3,0.1,29,5000,1x13,0.2482973419653747,13,0.16924735802185328,0.7752293577981652,zscore
13,0.3,0.1,47,5000,1x13,0.24916175550259267,13,0.18983565204870423,0.9495412844036697,zscore
14,0.3,0.1,11,5000,2x7,0.24342665674335368,14,0.16935835842081332,0.5963302752293578,zscore
14,0.3,0.1,29,5000,2x7,0.24304090988648036,14,0.18783369552134277,0.5458715596330275,zscore
