k,sigma,seed,qe_elastic,occupied,silhouette_elastic,method,assigned_l2_centroid_error,silhouette_l2
5,0.5,29,2.833462931105145,5,0.09791606175061422,msm_0.1,0.13750356038947664,0.03522695580271744
5,0.5,47,3.037681512766429,5,0.006563519339285435,msm_0.1,0.14416286096642492,-0.012040936372298321
5,0.5,71,2.873016736996025,5,0.08907720025193498,msm_0.1,0.1329545613744042,0.019819615352259776
5,0.5,101,2.8754308987455395,5,0.05721482976229678,msm_0.1,0.13073095357161812,0.081946678515624
6,0.5,11,2.761353770690108,6,0.11947993959555542,msm_0.1,0.12931681650647647,0.055678139956548384
6,0.5,29,2.853613600559446,6,0.033511035820108066,msm_0.1,0.12823474423837322,0.05928353764588411
6,0.5,47,2.7413317181632713,6,0.11072024232318783,msm_0.1,0.12234925828025257,0.06120594303581864
6,0.5,71,2.8578223599954007,6,0.05271679720072956,msm_0.1,0.12925751427781992,-0.005986315676089161
6,0.5,101,2.854857630067707,6,0.03564801887083318,msm_0.1,0.1299922127528614,0.04094195439343852
7,0.5,11,2.7815902473370664,7,0.029738538347702754,msm_0.1,0.11941489410993646,0.006741450127998677
7,0.5,29,2.701141124600854,7,0.035447653874500454,msm_0.1,0.11914975759606088,0.010577310286433677
7,0.5,47,2.668301115636429,7,0.07800931467571902,msm_0.1,0.11853236053992382,0.049178381524026926
7,0.5,71,2.7894858270821117,7,0.03192119878710979,msm_0.1,0.12769506775629152,0.015428647845902865
7,0.5,101,2.7475665896806287,7,0.05900011393116548,msm_0.1,0.11634361398333552,0.1004006488265218
8,0.5,11,2.6333209488927807,8,0.024438454933327598,msm_0.1,0.11667337909109954,0.01569725847277541
8,0.5,29,2.6704140249646717,8,0.04982240174071242,msm_0.1,0.11251033422209167,0.05339449393111921
8,0.5,47,2.6449685710391995,8,0.04976817108565267,msm_0.1,0.12092207969497118,0.0100724492072282
8,0.5,71,2.8417908075575653,8,0.0041061912880681565,msm_0.1,0.12390358054690657,0.05100931612529516
8,0.5,101,2.825143547203473,8,-0.011818616674642709,msm_0.1,0.12221787246676746,0.01217388533917713
9,0.5,11,2.7185677622016664,9,0.009654429804523669,msm_0.1,0.12539123815196782,-0.04775011603017164
9,0.5,29,2.6101939045226716,9,0.04672542615211277,msm_0.1,0.1104323050299979,0.01165099933662701
9,0.5,47,2.6203943554650424,9,0.03306603282504652,msm_0.1,0.1100292311403352,0.03437445421244026
9,0.5,71,2.66738181282222,9,0.029721450955607062,msm_0.1,0.12032388778464817,-0.010435086918299256
9,0.5,101,2.7084865797965074,9,0.016614392470287474,msm_0.1,0.11681329818328164,0.029497782862438076
10,0.5,11,2.637987538799619,10,0.011998921335632722,msm_0.1,0.12302607513142783,-0.08227856004800511
10,0.5,29,2.64466841377888,10,0.010211061921618886,msm_0.1,0.11849451138589337,-0.025868450503677563
10,0.5,47,2.55391281813974,10,0.032069850701105754,msm_0.1,0.10907143075488875,0.009286809072065796
10,0.5,71,2.7022723124694843,10,-0.010648977353655291,msm_0.1,0.12765078629095533,-0.052301046193109935
10,0.5,101,2.6073635998939193,10,0.012579742251355799,msm_0.1,0.11780445333549412,-0.012658660083697476
11,0.5,11,2.575822477914496,11,0.05755122350737017,msm_0.1,0.11249503950274829,-0.03424895892455551
11,0.5,29,2.537436660836979,11,0.01945724321445961,msm_0.1,0.11289848822684719,-0.04127839328929032
11,0.5,47,2.570826366917932,11,0.034155976154380055,msm_0.1,0.11346014246972488,-0.08940486690245561
11,0.5,71,2.646606025486818,11,-0.018336274328855144,msm_0.1,0.12438419412119218,-0.07223099791470523
11,0.5,101,2.5425872357947936,11,0.07016404785477011,msm_0.1,0.10572411298182088,0.0021659918724702175
12,0.5,11,2.6756831293017433,12,-0.03967063826694236,msm_0.1,0.12223297460632597,-0.06632073218501366
12,0.5,29,2.584001111645816,12,-0.025427329171931804,msm_0.1,0.10942660754849343,0.0033693262609652956
12,0.5,47,2.542267331523691,12,0.009754284828149294,msm_0.1,0.11644068842338219,-0.08456414361790919
12,0.5,71,2.573112539649232,12,-0.007938605482501627,msm_0.1,0.11778118277892605,-0.06109109012062903
12,0.5,101,2.556999767081457,12,0.015948947123216768,msm_0.1,0.11031830846016875,-0.021008086434316495
13,0.5,11,2.4885860817654235,13,0.0529193716995697,msm_0.1,0.10955371663769879,-0.046742470972535075
13,0.5,29,2.46840392549136,13,0.029972566759864906,msm_0.1,0.10934923338370274,-0.055875317816551674
13,0.5,47,2.494694240531229,13,0.04283214288077599,msm_0.1,0.11002253086333244,-0.12841935967731352
13,0.5,71,2.537681175992283,13,-0.016165560848918643,msm_0.1,0.11667668398279936,-0.08487056500934505
13,0.5,101,2.5163887395318736,13,-0.027362996987816742,msm_0.1,0.11158575575754444,-0.07494755192575846
14,0.5,11,2.4818153112169585,14,-0.027315294918604155,msm_0.1,0.1097756394753328,-0.06158291875630149
14,0.5,29,2.4800039655616026,14,0.010099193435248609,msm_0.1,0.10788378537652772,-0.0702414233978742
14,0.5,47,2.4424179272191746,14,0.03030659334282556,msm_0.1,0.1031913301038181,-0.03827594466429622
14,0.5,71,2.4609081633708314,14,0.012018092927893695,msm_0.1,0.10956452429747676,-0.06508533944340787
14,0.5,101,2.5789911524545137,14,-0.027047749793668464,msm_0.1,0.12027601340512618,-0.09435351889294664
15,0.5,11,2.603065107995022,15,-0.04819196581533719,msm_0.1,0.12009849060152046,-0.09030356459048969
15,0.5,29,2.433243495685787,15,-0.020482917601308683,msm_0.1,0.10885120444630668,-0.07343686807308933
15,0.5,47,2.4647740017164383,15,0.016295417723423362,msm_0.1,0.10792537011951475,-0.07557898732057539
15,0.5,71,2.481251168984334,15,-0.012097913088453347,msm_0.1,0.1087491788869508,-0.0473975318121556
15,0.5,101,2.411218068506979,15,0.01376558441812687,msm_0.1,0.10657931735494743,-0.05941850119802085
16,0.5,11,2.512220938117458,16,-0.005178429835509564,msm_0.1,0.11127721530080684,-0.08766723935060144
16,0.5,29,2.4595044852223564,16,0.0018787435723848366,msm_0.1,0.10589073337093864,-0.05008243377376387
16,0.5,47,2.4308944883193844,16,-0.042305580344499626,msm_0.1,0.10749492053386324,-0.09424719986386083
16,0.5,71,2.4376630378301303,16,-0.024348136589522805,msm_0.1,0.10950065172610145,-0.07529451391502898
16,0.5,101,2.4429036093901506,16,-0.04357603063061464,msm_0.1,0.10851043609380101,-0.11509645945722509
1,0.8,11,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.8,29,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.8,47,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.8,71,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.8,101,3.605590676075076,1,,msm_0.1,0.1945852055076173,
2,0.8,11,3.2590500503291175,2,0.1854051450648962,msm_0.1,0.15923779986630882,0.2724677843901659
2,0.8,29,3.2590500503291175,2,0.1854051450648962,msm_0.1,0.15923779986630882,0.2724677843901659
2,0.8,47,3.2590500503291175,2,0.1854051450648962,msm_0.1,0.15923779986630882,0.2724677843901659
2,0.8,71,3.379226082316329,2,0.1037422011625111,msm_0.1,0.18180872963090577,0.10022155462633775
2,0.8,101,3.2590500503291175,2,0.1854051450648962,msm_0.1,0.15923779986630882,0.2724677843901659
3,0.8,11,3.107766112305021,3,0.1325902776656685,msm_0.1,0.15744433815262,0.12976994204135464
3,0.8,29,3.116754301812842,3,0.10187935008146445,msm_0.1,0.1560536737744407,0.13995552196940922
3,0.8,47,3.157225320701181,3,0.0997846723939205,msm_0.1,0.15744848248874443,0.08036552521817426
3,0.8,71,3.144021555694449,3,0.10259576434645912,msm_0.1,0.15250219357195818,0.11234308170176097
3,0.8,101,3.110164355152554,3,0.1205044818210785,msm_0.1,0.1565677008223001,0.11982187764225881
4,0.8,11,2.9582513362320864,4,0.10215526948518829,msm_0.1,0.1457166949463532,0.04567085894649956
4,0.8,29,3.0626005318965195,4,0.06551145847544759,msm_0.1,0.14429302754575923,0.03844342614229914
4,0.8,47,3.0626005318965195,4,0.06551145847544759,msm_0.1,0.14429302754575923,0.03844342614229914
4,0.8,71,3.0626005318965195,4,0.06551145847544759,msm_0.1,0.14429302754575923,0.03844342614229914
4,0.8,101,3.0626005318965195,4,0.06551145847544759,msm_0.1,0.14429302754575923,0.03844342614229914
5,0.8,11,2.8919004752310995,5,0.07770246395347787,msm_0.1,0.14214850191743186,0.029491489395245114
5,0.8,29,2.9229956748078902,5,0.07614970539249888,msm_0.1,0.14118393903325901,0.062193724185638656
5,0.8,47,3.0816855720834986,5,-0.0007122428445191443,msm_0.1,0.15003908360974152,-0.037183035748422626
5,0.8,71,2.8617910630764567,5,0.09452124821856032,msm_0.1,0.13168923470861252,0.054800814380280956
5,0.8,101,2.8513382626625736,5,0.047844725320097946,msm_0.1,0.12935631206189643,0.07662235149059284
6,0.8,11,2.7766452584989163,6,0.050605031148973266,msm_0.1,0.12904845064596304,0.030832180946647095
6,0.8,29,2.889838788720634,6,0.04952162500309319,msm_0.1,0.137447747376661,0.010060297310768126
6,0.8,47,2.7968889493780678,6,0.050605413998171284,msm_0.1,0.13156283425474138,0.006473705159345405
6,0.8,71,2.821053555833953,6,0.046429361080716755,msm_0.1,0.13216786091449187,0.03458822315292376
6,0.8,101,2.889838788720634,6,0.04952162500309319,msm_0.1,0.137447747376661,0.010060297310768126
7,0.8,11,2.749783554073327,7,0.06712574806837328,msm_0.1,0.1285796745053147,0.0060283289821955865
7,0.8,29,2.702301473226676,7,0.05995830218012833,msm_0.1,0.11613636512433666,0.061640192972517736
7,0.8,47,2.7829298749174516,7,0.05077084794352847,msm_0.1,0.1300645557617903,-0.008194093697733423
7,0.8,71,2.8192956775969353,7,0.03420384369974245,msm_0.1,0.12342531018352171,0.023849747118796203
7,0.8,101,2.6730532106389107,7,0.05887851705416617,msm_0.1,0.11703262272366341,0.05090215386487001
8,0.8,11,2.773354477724108,8,0.0009004030783721724,msm_0.1,0.13494626629579715,-0.08183735050939449
8,0.8,29,2.79859478368653,8,-0.0004958151305484193,msm_0.1,0.1294304519525825,-0.036348931089795596
8,0.8,47,2.764619673186981,8,-0.005875931933363304,msm_0.1,0.12836008285726014,-0.019848650836686296
8,0.8,71,2.7113415701948633,8,0.006218253432569921,msm_0.1,0.12419499406295412,-0.009733462921066817
8,0.8,101,2.753749483088854,8,0.02322830185274129,msm_0.1,0.1219146182000253,0.034025224642325984
9,0.8,11,2.7034099546598016,9,-0.0023854585650084597,msm_0.1,0.12474366977835989,-0.021077969063452006
9,0.8,29,2.7755823099992276,9,-0.01886706929568783,msm_0.1,0.1297372672567727,-0.06627420266126934
9,0.8,47,2.7920183127761,9,-0.026532114550155004,msm_0.1,0.12422405592413556,-0.022852323467590512
9,0.8,71,2.7957680128237663,9,-0.02169830638373187,msm_0.1,0.12972865186281635,-0.05581520335571912
9,0.8,101,2.7804286654040853,9,-0.018944888781116033,msm_0.1,0.1304304165133043,-0.081528598983132
10,0.8,11,2.5760600676484464,10,0.029872622776492393,msm_0.1,0.11057728111879254,0.01642301057960439
10,0.8,29,2.604249262709479,10,-0.012568559649427359,msm_0.1,0.11633038195867208,-0.047497918351610886
10,0.8,47,2.6953459099226706,10,-0.024027778838518806,msm_0.1,0.12308440596681074,-0.021648754963541506
10,0.8,71,2.6744693585295423,10,-0.013871998663570318,msm_0.1,0.12071236075302817,-0.0988961417829174
10,0.8,101,2.6484258023207428,10,-0.005152148170333013,msm_0.1,0.11987058121326784,-0.05011211417824794
11,0.8,11,2.580782213362954,11,0.01657976634374533,msm_0.1,0.11233185910477482,-0.04180615143936885
11,0.8,29,2.605753560866375,11,-0.00876545385218237,msm_0.1,0.11490421069293227,-0.03253762595658037
11,0.8,47,2.641802424018881,11,-0.0073327226313230675,msm_0.1,0.12230117393764336,-0.11183933542651141
11,0.8,71,2.6172636332288945,11,-0.011543050234032341,msm_0.1,0.12099333761190918,-0.09411661472708803
11,0.8,101,2.6869093975487495,11,-0.003375829543522984,msm_0.1,0.12398985286633178,-0.07610472186455244
12,0.8,11,2.5118699383263294,12,-0.012799816056665022,msm_0.1,0.10910809633256295,-0.041272805329558016
12,0.8,29,2.6861436594892036,12,-0.026786600168896196,msm_0.1,0.12835716107124998,-0.09197560569651059
12,0.8,47,2.64294234410926,12,-0.02831670431139532,msm_0.1,0.11936998663184131,-0.04237463763569391
12,0.8,71,2.7178880505659917,12,-0.03601707585877838,msm_0.1,0.12068867390558653,-0.06092777341196568
12,0.8,101,2.617906981470888,12,-0.003478958874494006,msm_0.1,0.11859384081189776,-0.0670718154284304
13,0.8,11,2.5382896969385453,13,0.0075135730137739845,msm_0.1,0.10826409237911802,-0.05204414430769651
13,0.8,29,2.5726944918306014,13,-0.010225288777001343,msm_0.1,0.11327340890483967,-0.03453759135086175
13,0.8,47,2.4860531909487977,13,0.0025422298008418065,msm_0.1,0.11464619372080825,-0.12018207441627363
13,0.8,71,2.503137405050394,13,0.009332187853386856,msm_0.1,0.11356272557693682,-0.0698939132868819
13,0.8,101,2.543947735962306,13,0.0018505416869857697,msm_0.1,0.10990179125850194,-0.04836558693875451
14,0.8,11,2.499372279974239,14,-0.012741369781463526,msm_0.1,0.11086438795635312,-0.06049246575900019
14,0.8,29,2.6367926185056563,14,-0.06257083728942955,msm_0.1,0.12408143001289487,-0.1120140996758292
14,0.8,47,2.4868207855605977,14,-0.0009004722953476411,msm_0.1,0.10523911301780038,-0.021527181722119593
14,0.8,71,2.485687692559587,14,-0.012826387291811518,msm_0.1,0.10764388692677132,-0.026543695574493778
14,0.8,101,2.4988997326921143,14,0.017861653493544398,msm_0.1,0.11051431200876095,-0.04616306499317535
15,0.8,11,2.4738208574309573,15,-0.017489457090957748,msm_0.1,0.10719772799156492,-0.06403154753632986
15,0.8,29,2.5287679841176955,15,-0.04352889483112285,msm_0.1,0.11253547089068099,-0.10166928374218678
15,0.8,47,2.6516759524696463,15,-0.09335392737358444,msm_0.1,0.1212094190668581,-0.11192537040324006
15,0.8,71,2.6043007400722193,15,-0.06359238722503319,msm_0.1,0.12196217525080084,-0.11047509172500578
15,0.8,101,2.600301341444954,15,-0.04555805030153589,msm_0.1,0.121349796023728,-0.11412233449729971
16,0.8,11,2.587769257989525,16,-0.034470096779476884,msm_0.1,0.11973558561754324,-0.10491115672709944
16,0.8,29,2.5454163899254345,16,-0.05806109367540271,msm_0.1,0.11735275036533509,-0.09328930981519867
16,0.8,47,2.5775465031631666,16,-0.05405961853157594,msm_0.1,0.11877437196811895,-0.1103657467904256
16,0.8,71,2.451208972557386,16,-0.01835591371781965,msm_0.1,0.10822644416478014,-0.0725713498337316
16,0.8,101,2.442081546074282,16,-0.006078087107466284,msm_0.1,0.10522211156936193,-0.046122072122342775
