id_a,id_b,cluster,DTW
C179,C099,1,0.6400031564474342
C179,C100,1,0.7031142027190058
C179,C103,1,0.2465221328451836
C179,C104,1,0.2993830988829922
C179,C105,1,0.24688376744306015
C179,C106,1,0.31978690263960025
C179,C109,1,0.4115640622676893
C179,C110,1,0.5442973890716563
C179,C118,1,0.3564804175017019
C179,C129,1,0.2640130872195184
C179,C130,1,0.2768750255216114
C179,C139,1,0.2114674833074597
C179,C140,1,0.1603887818020459
C179,C141,1,0.18961615147190283
C179,C150,1,0.15797188824966785
C179,C151,1,0.8207257760428148
C179,C152,1,0.2468226801721472
C179,C153,1,0.40304172573236974
C179,C154,1,0.5212813861535294
C179,C165,1,0.27809035099965246
C179,C166,1,0.3093917473652589
C179,C167,1,0.31335428110266456
C179,C172,1,0.19193706352900242
C179,C173,1,0.3360982007363346
C179,C174,1,0.3753326614995077
C179,C175,1,0.2760702404134852
C179,C177,1,0.41226151764725943
C179,C178,1,0.2817644436588983
C180,C005,1,0.2765314320342618
C180,C006,1,0.2721508109055404
C180,C007,1,0.42401269446981876
C180,C008,1,0.5403593678850039
C180,C009,1,0.18104557123165677
C180,C010,1,0.23203846138314804
C180,C014,1,0.3857758343534272
C180,C015,1,0.34780353628795624
C180,C016,1,0.9439562470355345
C180,C017,1,0.6311226075644718
C180,C018,1,0.18973963457799095
C180,C019,1,0.18354019004708355
C180,C025,1,0.35387674989088896
C180,C028,1,0.39656808436628876
C180,C030,1,0.231244990151002
C180,C031,1,0.5226521336791049
C180,C034,1,0.20021965573470477
C180,C035,1,0.12548741574686556
C180,C036,1,0.36257749575543524
C180,C037,1,0.23977995484518616
C180,C038,1,0.23054233225939275
C180,C045,1,0.21810149225835446
C180,C046,1,0.29818806246229523
C180,C047,1,0.7089049189088715
C180,C050,1,0.240538547893144
C180,C051,1,0.6438674348351188
C180,C052,1,0.21228947592656267
C180,C053,1,0.1798874747826719
C180,C056,1,0.23710499677356084
C180,C057,1,0.2474157148019376
C180,C061,1,0.39235447762519754
C180,C062,1,0.31167464016434754
C180,C063,1,0.22674401462397734
C180,C064,1,0.22861343028419956
C180,C065,1,0.20421874108974358
C180,C086,1,0.24665868587400955
C180,C087,1,0.5082779464087477
C180,C091,1,0.20625231343040606
C180,C092,1,0.21101839671436284
C180,C093,1,0.25331432634766204
C180,C095,1,0.26258210940386684
C180,C099,1,0.7831357960097705
C180,C100,1,0.83286248703607
C180,C103,1,0.33258831157650187
C180,C104,1,0.49426973076560565
C180,C105,1,0.1827577465672322
C180,C106,1,0.19464302604209915
C180,C109,1,0.3324267337262615
C180,C110,1,0.43592379729629
C180,C118,1,0.3729302417426235
C180,C129,1,0.25865413771613693
C180,C130,1,0.1681685236611624
C180,C139,1,0.46569685827821267
C180,C140,1,0.18492336025223816
C180,C141,1,0.3119399397546023
C180,C150,1,0.35181109102803015
C180,C151,1,0.6194991290068711
C180,C152,1,0.24223764271913414
C180,C153,1,0.3218334559885488
C180,C154,1,0.398043744711872
C180,C165,1,0.2343811717588506
C180,C166,1,0.25179709862452343
C180,C167,1,0.28874793374519847
C180,C172,1,0.42133666401701086
C180,C173,1,0.5174005786458641
C180,C174,1,0.6428171518411908
C180,C175,1,0.5685005847374484
C180,C177,1,0.36010542965844344
C180,C178,1,0.21937519112271306
C180,C179,1,0.26808603688375265
C181,C005,1,0.21872297948942226
C181,C006,1,0.3272465081882836
C181,C007,1,0.21502911826378782
C181,C008,1,0.4694716459432857
C181,C009,1,0.3094853550361245
C181,C010,1,0.3379009482775903
C181,C014,1,0.22267368454191588
C181,C015,1,0.4207695423946115
C181,C016,1,0.9272184510586776
C181,C017,1,0.4121824843336347
C181,C018,1,0.359277341940604
C181,C019,1,0.34681977584271256
C181,C025,1,0.14755596509266242
C181,C028,1,0.2235161303717172
C181,C030,1,0.2957790071882176
C181,C031,1,0.4259124341315955
C181,C034,1,0.3559561395627726
C181,C035,1,0.2652545848959548
C181,C036,1,0.4956691643985279
C181,C037,1,0.19499540553806258
C181,C038,1,0.20280574896753858
C181,C045,1,0.215025914370769
C181,C046,1,0.19247081691320936
C181,C047,1,0.5250491142243618
C181,C050,1,0.20102310475719798
C181,C051,1,0.516777666232846
C181,C052,1,0.2811999570030318
C181,C053,1,0.34980079471355713
C181,C056,1,0.21095067319913707
C181,C057,1,0.31771956965574344
C181,C061,1,0.21994500367574982
C181,C062,1,0.22197672590209358
C181,C063,1,0.2730459028940765
C181,C064,1,0.2639202678167033
C181,C065,1,0.2382044071902753
C181,C086,1,0.2787068748599056
C181,C087,1,0.38559035866479835
C181,C091,1,0.29774061296035764
C181,C092,1,0.20897300157484033
C181,C093,1,0.3370277186891075
C181,C095,1,0.2935680652514715
C181,C099,1,0.6357656614123076
C181,C100,1,0.7163727881551684
C181,C103,1,0.25273707813071494
C181,C104,1,0.31408499130113715
C181,C105,1,0.24190910556088208
C181,C106,1,0.2994089020621625
C181,C109,1,0.4149016719079217
C181,C110,1,0.5528961390690109
C181,C118,1,0.34527594135035794
C181,C129,1,0.28185157620104406
C181,C130,1,0.21870034847409792
C181,C139,1,0.26596969153420463
C181,C140,1,0.15822735800175267
C181,C141,1,0.20820192376732724
C181,C150,1,0.1630627618684735
C181,C151,1,0.7453411572083559
C181,C152,1,0.14331806246906187
C181,C153,1,0.397665829410438
C181,C154,1,0.5262734618486169
C181,C165,1,0.2884189344740268
C181,C166,1,0.31291701102557246
C181,C167,1,0.32884536824677574
C181,C172,1,0.20027591575293904
C181,C173,1,0.3347794625860873
C181,C174,1,0.46409382368001484
C181,C175,1,0.33903945059968044
C181,C177,1,0.4207827862176948
C181,C178,1,0.2633270841948485
C181,C179,1,0.1308099833541985
C181,C180,1,0.2681093140226992
C182,C005,1,0.2848465540094399
C182,C006,1,0.1606514580396018
C182,C007,1,0.48304044771645105
C182,C008,1,0.5593067663047782
C182,C009,1,0.20288781160669472
C182,C010,1,0.20423590818420453
C182,C014,1,0.37901472819516
C182,C015,1,0.08200495910668157
C182,C016,1,0.8765882713919642
C182,C017,1,0.6113359911901723
C182,C018,1,0.23569135841168085
C182,C019,1,0.21788448939570745
C182,C025,1,0.3764825655609104
C182,C028,1,0.3794622675710654
C182,C030,1,0.18304792530008512
C182,C031,1,0.47891171206036626
C182,C034,1,0.3423467161791011
C182,C035,1,0.32637715559588587
C182,C036,1,0.46682002334044664
C182,C037,1,0.3080375105811718
C182,C038,1,0.2373044704409133
C182,C045,1,0.23757015362045308
C182,C046,1,0.3997728985351724
C182,C047,1,0.6456626087753575
C182,C050,1,0.303181067605205
C182,C051,1,0.7569287371412529
C182,C052,1,0.26922719433780773
C182,C053,1,0.2583279827931397
C182,C056,1,0.2638989274792802
C182,C057,1,0.1209133104088082
C182,C061,1,0.41578128262921704
C182,C062,1,0.2896155503122956
C182,C063,1,0.16578122355041225
C182,C064,1,0.16674785339657955
C182,C065,1,0.2318837247243568
C182,C086,1,0.19503020592014644
C182,C087,1,0.4944422621954242
C182,C091,1,0.25239412554490587
C182,C092,1,0.22876339490927078
C182,C093,1,0.12448125482375391
C182,C095,1,0.1560042225484515
C182,C099,1,0.8571922170109527
C182,C100,1,0.9102003029055399
C182,C103,1,0.23783262601444627
C182,C104,1,0.5258582079209593
C182,C105,1,0.18908128265076582
C182,C106,1,0.258404793925277
C182,C109,1,0.04376643362942392
C182,C110,1,0.1869943400618066
C182,C118,1,0.3432941563219107
C182,C129,1,0.3536702172936048
C182,C130,1,0.32055203594046955
C182,C139,1,0.5005026594696943
C182,C140,1,0.28759433551244584
C182,C141,1,0.3502140529508509
C182,C150,1,0.45249901447025453
C182,C151,1,0.6023317914823576
C182,C152,1,0.38421702449707806
C182,C153,1,0.10875322435570649
C182,C154,1,0.2031509213675303
C182,C165,1,0.12613616331749242
C182,C166,1,0.10279714224629596
C182,C167,1,0.21003864046162862
C182,C172,1,0.4173574390258213
C182,C173,1,0.5455981350979743
C182,C174,1,0.6552288995174631
C182,C175,1,0.5982204745291116
C182,C177,1,0.0962957162946078
C182,C178,1,0.17775315761621993
C182,C179,1,0.38981165370020127
C182,C180,1,0.31802070074184596
C182,C181,1,0.39460033492921703
C183,C005,1,0.40932531745423434
C183,C006,1,0.2697636566199442
C183,C007,1,0.6286604690716457
C183,C008,1,0.6139449436573731
C183,C009,1,0.2582915023818297
C183,C010,1,0.23590323991688156
C183,C014,1,0.5128993500608445
C183,C015,1,0.1623135210854093
C183,C016,1,0.9504313527177164
C183,C017,1,0.7854555019216873
C183,C018,1,0.312955520453637
C183,C019,1,0.2634008727560727
C183,C025,1,0.4738011850290349
C183,C028,1,0.5353874592670317
C183,C030,1,0.26489497598587103
C183,C031,1,0.5926640363958563
C183,C034,1,0.41947932557513257
C183,C035,1,0.41250975518212557
C183,C036,1,0.5322164501482594
C183,C037,1,0.42347769402214347
C183,C038,1,0.3571522812256786
C183,C045,1,0.35924878246607767
C183,C046,1,0.4677274397985903
C183,C047,1,0.7941087196435829
C183,C050,1,0.39499742200731147
C183,C051,1,0.7982035339839597
C183,C052,1,0.36341774961915974
C183,C053,1,0.3295713273064155
C183,C056,1,0.3998041785991563
C183,C057,1,0.2518627863815014
C183,C061,1,0.5562611715826326
C183,C062,1,0.4177944949166286
C183,C063,1,0.24914247745858162
C183,C064,1,0.23601559625900476
C183,C065,1,0.32025475607014126
C183,C086,1,0.28286418515824646
C183,C087,1,0.602001771534485
C183,C091,1,0.2930008186241073
C183,C092,1,0.34032811786721257
C183,C093,1,0.17288915090172613
C183,C095,1,0.26418431689563276
C183,C099,1,0.9445165273390081
C183,C100,1,1.0053418279043762
C183,C103,1,0.3864341653601351
C183,C104,1,0.6365973539549443
C183,C105,1,0.2686499709853253
C183,C106,1,0.330399968610454
C183,C109,1,0.1332076969371045
C183,C110,1,0.15648672061807709
C183,C118,1,0.4369914298902244
C183,C129,1,0.4317167167861777
C183,C130,1,0.3718877240569267
C183,C139,1,0.6161263139531836
C183,C140,1,0.36419197523381086
C183,C141,1,0.48219694152795634
C183,C150,1,0.5711193236336248
C183,C151,1,0.6088017988857352
C183,C152,1,0.45122580421071556
C183,C153,1,0.1057370487086238
C183,C154,1,0.14416300906009888
C183,C165,1,0.22536407773088055
C183,C166,1,0.1774625634040961
C183,C167,1,0.2736483593257838
C183,C172,1,0.5635093354801626
C183,C173,1,0.6715777058960095
C183,C174,1,0.7710740338914417
C183,C175,1,0.7227937968828689
C183,C177,1,0.21045346053630834
C183,C178,1,0.28048962334991673
C183,C179,1,0.5200346033348492
C183,C180,1,0.40804656055583877
C183,C181,1,0.5138488342059527
C183,C182,1,0.15402645558751069
C186,C005,1,0.2309313354766023
C186,C006,1,0.13365981623064618
C186,C007,1,0.3537616191294599
C186,C008,1,0.4975858064858609
C186,C009,1,0.3187889616195753
C186,C010,1,0.369902503531421
C186,C014,1,0.2460205976892134
C186,C015,1,0.2595195925475224
C186,C016,1,0.8384324241715659
C186,C017,1,0.4877129960763766
C186,C018,1,0.3501649339577973
C186,C019,1,0.38137366298317626
C186,C025,1,0.33113546979438235
C186,C028,1,0.2816976854914752
C186,C030,1,0.17508347064771468
C186,C031,1,0.33335786432637227
C186,C034,1,0.4113161583531572
C186,C035,1,0.41127940157385057
C186,C036,1,0.5641911970810541
C186,C037,1,0.29237243020077136
C186,C038,1,0.1944599602255954
C186,C045,1,0.1843574667404117
C186,C046,1,0.35560101252888293
C186,C047,1,0.5043678863486459
C186,C050,1,0.2516660492067907
C186,C051,1,0.625397424627099
C186,C052,1,0.35806898632579776
C186,C053,1,0.3759752524520946
C186,C056,1,0.19975806228114526
C186,C057,1,0.1687410296934915
C186,C061,1,0.3342126024489157
C186,C062,1,0.23705717415193472
C186,C063,1,0.15435229978501672
C186,C064,1,0.18285089431251464
C186,C065,1,0.23886775601228766
C186,C086,1,0.19131426159652576
C186,C087,1,0.30784742666906595
C186,C091,1,0.3844746754627474
C186,C092,1,0.19942613793752986
C186,C093,1,0.29579840607474656
C186,C095,1,0.1607846501736735
C186,C099,1,0.8066785052028262
C186,C100,1,0.8296421159465744
C186,C103,1,0.1757389624836868
C186,C104,1,0.4415633188257442
C186,C105,1,0.2676434747538751
C186,C106,1,0.39593263981005816
C186,C109,1,0.2865242917122947
C186,C110,1,0.4092559800149061
C186,C118,1,0.290797543632728
C186,C129,1,0.29191273062710915
C186,C130,1,0.42724261581897327
C186,C139,1,0.4474412377713293
C186,C140,1,0.30233620282288104
C186,C141,1,0.2815146329546107
C186,C150,1,0.3683211448120892
C186,C151,1,0.7702320650716773
C186,C152,1,0.40499683407886633
C186,C153,1,0.29995995829264316
C186,C154,1,0.4220786797192537
C186,C165,1,0.15615956928948818
C186,C166,1,0.19220027777731316
C186,C167,1,0.2921780489210493
C186,C172,1,0.35141616161914585
C186,C173,1,0.4774297206734169
C186,C174,1,0.45223115343814346
C186,C175,1,0.4493648869572189
C186,C177,1,0.2002920479581041
C186,C178,1,0.1702835349203105
C186,C179,1,0.3775133292816903
C186,C180,1,0.40468327196266296
C186,C181,1,0.3811321887848384
C186,C182,1,0.24888427859756088
C186,C183,1,0.4260133809795832
C191,C005,1,0.3646005926973182
C191,C006,1,0.24217208836330775
C191,C007,1,0.50257891541705
C191,C008,1,0.6404353877178177
C191,C009,1,0.3434281729679504
C191,C010,1,0.33565891409535636
C191,C014,1,0.3942819281072861
C191,C015,1,0.16812553641375097
C191,C016,1,0.900936979061228
C191,C017,1,0.5960639647499275
C191,C018,1,0.3706791207416412
C191,C019,1,0.3731765232724075
C191,C025,1,0.47748465072703056
C191,C028,1,0.42900257527729035
C191,C030,1,0.2792905026029632
C191,C031,1,0.4301416474429918
C191,C034,1,0.4595642504022005
C191,C035,1,0.47391183319548663
C191,C036,1,0.5806148253535358
C191,C037,1,0.42409575939839433
C191,C038,1,0.3382124356339565
C191,C045,1,0.3309222933621118
C191,C046,1,0.5022526859320322
C191,C047,1,0.600005660001937
C191,C050,1,0.3847535903046582
C191,C051,1,0.780967189127974
C191,C052,1,0.3915868232932476
C191,C053,1,0.4338010530406699
C191,C056,1,0.35123696647281505
C191,C057,1,0.23602299042185207
C191,C061,1,0.477899278275355
C191,C062,1,0.3445292638478056
C191,C063,1,0.24909935158968535
C191,C064,1,0.26569502882395357
C191,C065,1,0.3220014538290189
C191,C086,1,0.2631799510412448
C191,C087,1,0.44475167941457483
C191,C091,1,0.38822924641636264
C191,C092,1,0.3270865324078891
C191,C093,1,0.27013376284072055
C191,C095,1,0.23561364852854877
C191,C099,1,0.8801874415386677
C191,C100,1,0.9095375146114588
C191,C103,1,0.25424076508555693
C191,C104,1,0.5933449778085799
C191,C105,1,0.32670262082738105
C191,C106,1,0.3935432367446038
C191,C109,1,0.19174426933899957
C191,C110,1,0.2482916885336878
C191,C118,1,0.43010536586763953
C191,C129,1,0.4456462832656173
C191,C130,1,0.44898975993568785
C191,C139,1,0.5549954003951317
C191,C140,1,0.4019920938734346
C191,C141,1,0.4364111506885633
C191,C150,1,0.5227299126195231
C191,C151,1,0.7322853997466966
C191,C152,1,0.4839761467802147
C191,C153,1,0.20850841968391445
C191,C154,1,0.27870477710277275
C191,C165,1,0.21622555661207093
C191,C166,1,0.2013606658317035
C191,C167,1,0.31273163228311857
C191,C172,1,0.4851668824566072
C191,C173,1,0.6089971656467325
C191,C174,1,0.5879495085509683
C191,C175,1,0.5746129733608156
C191,C177,1,0.16072617506128356
C191,C178,1,0.2770164721714462
C191,C179,1,0.48760850117567395
C191,C180,1,0.4622737950209054
C191,C181,1,0.5090004786436153
C191,C182,1,0.18990020463102655
C191,C183,1,0.2647864896857498
C191,C186,1,0.19005212865499838
C192,C005,1,0.5631757701348845
C192,C006,1,0.5448302171458467
C192,C007,1,0.7962492216301197
C192,C008,1,0.4695438537463574
C192,C009,1,0.36099827780732086
C192,C010,1,0.3354493313826745
C192,C014,1,0.7498169316605099
C192,C015,1,0.3879122838521941
C192,C016,1,0.9990639384607376
C192,C017,1,0.9343179508849664
C192,C018,1,0.37172388306979687
C192,C019,1,0.32702022303524103
C192,C025,1,0.5836239321191925
C192,C028,1,0.7557217486652393
C192,C030,1,0.4923878404512627
C192,C031,1,0.6954175759506857
C192,C034,1,0.3675462542254533
C192,C035,1,0.396090482461917
C192,C036,1,0.40212788265264476
C192,C037,1,0.5375705135694316
C192,C038,1,0.57280402957418
C192,C045,1,0.5601340970568205
C192,C046,1,0.6026998495107654
C192,C047,1,0.9899442217357416
C192,C050,1,0.5035036937242457
C192,C051,1,0.7925356691251945
C192,C052,1,0.5362828842168743
C192,C053,1,0.4254650572552901
C192,C056,1,0.5488538380321809
C192,C057,1,0.4486105149495024
C192,C061,1,0.7072613455888163
C192,C062,1,0.6383496348132389
C192,C063,1,0.5107283033791665
C192,C064,1,0.4613783845029739
C192,C065,1,0.5114193163249173
C192,C086,1,0.5098411515437777
C192,C087,1,0.7221182814152488
C192,C091,1,0.424088680709488
C192,C092,1,0.5247489786394754
C192,C093,1,0.37078577299677373
C192,C095,1,0.45130507210230275
C192,C099,1,0.9149668382200546
C192,C100,1,0.9281938764213724
C192,C103,1,0.6596647147909007
C192,C104,1,0.7315152653572282
C192,C105,1,0.4334164329160083
C192,C106,1,0.33408510870667013
C192,C109,1,0.3969244132497652
C192,C110,1,0.3915437342251038
C192,C118,1,0.5060018190301254
C192,C129,1,0.5416284320180418
C192,C130,1,0.3636321817581875
C192,C139,1,0.7781083114164318
C192,C140,1,0.44344768953848007
C192,C141,1,0.6598487729729171
C192,C150,1,0.657516478778943
C192,C151,1,0.3785530937287293
C192,C152,1,0.41504286025557807
C192,C153,1,0.3747782928547454
C192,C154,1,0.34261151920258315
C192,C165,1,0.4360439339787278
C192,C166,1,0.37660564551663284
C192,C167,1,0.3895222769572047
C192,C172,1,0.722302187587178
C192,C173,1,0.7635773476737413
C192,C174,1,0.9693097493102919
C192,C175,1,0.8905943185847396
C192,C177,1,0.495189882803768
C192,C178,1,0.4657164527557139
C192,C179,1,0.5764968423565342
C192,C180,1,0.4169400939483561
C192,C181,1,0.5378719089085016
C192,C182,1,0.4467333553387963
C192,C183,1,0.4078574947199306
C192,C186,1,0.6210824561594156
C192,C191,1,0.5703941602101946
C193,C005,1,0.18946087123920788
C193,C006,1,0.15746877980034382
C193,C007,1,0.21733884974887294
C193,C008,1,0.4501793689770099
C193,C009,1,0.2960176904454744
C193,C010,1,0.2877589887507934
C193,C014,1,0.16244388223909834
C193,C015,1,0.2613452180582382
C193,C016,1,0.8980109132287419
C193,C017,1,0.3301243739555978
C193,C018,1,0.32989576110916596
C193,C019,1,0.30273306272441725
C193,C025,1,0.11906853475525266
C193,C028,1,0.17195901509377856
C193,C030,1,0.1307800023707819
C193,C031,1,0.3698883684743608
C193,C034,1,0.30045719619206485
C193,C035,1,0.22905256997508394
C193,C036,1,0.4926800911414077
C193,C037,1,0.11097057873263762
C193,C038,1,0.06887112224781232
C193,C045,1,0.07293131661904283
C193,C046,1,0.17734732389742464
C193,C047,1,0.4181539849199129
C193,C050,1,0.16653562410467937
C193,C051,1,0.532493720473391
C193,C052,1,0.19534450789094918
C193,C053,1,0.27048321768224326
C193,C056,1,0.07192014098044802
C193,C057,1,0.14156874226817032
C193,C061,1,0.19457324735529719
C193,C062,1,0.15106167715205573
C193,C063,1,0.12027239798490785
C193,C064,1,0.11208631775051876
C193,C065,1,0.13505909539666316
C193,C086,1,0.1514223193668342
C193,C087,1,0.33470263282318
C193,C091,1,0.22040770870688928
C193,C092,1,0.0842580272767747
C193,C093,1,0.22701827292523977
C193,C095,1,0.1744789255771988
C193,C099,1,0.6357694051951792
C193,C100,1,0.7247701689263921
C193,C103,1,0.18140210705209125
C193,C104,1,0.2870966448446271
C193,C105,1,0.1080789150670095
C193,C106,1,0.26548743478985687
C193,C109,1,0.2680308426756634
C193,C110,1,0.43147665729834545
C193,C118,1,0.2485052531784406
C193,C129,1,0.25293792394643067
C193,C130,1,0.20638636870698862
C193,C139,1,0.26061592034876374
C193,C140,1,0.10961139677937241
C193,C141,1,0.13155699284885458
C193,C150,1,0.2347826995134198
C193,C151,1,0.5786975826856906
C193,C152,1,0.2376225205520458
C193,C153,1,0.273402211389848
C193,C154,1,0.4386175421206319
C193,C165,1,0.13943027320198478
C193,C166,1,0.1684636137595974
C193,C167,1,0.24893445603145606
C193,C172,1,0.15638485232295787
C193,C173,1,0.3437857698813062
C193,C174,1,0.4393073783841623
C193,C175,1,0.33540244770221467
C193,C177,1,0.26857775823476693
C193,C178,1,0.14156469885154616
C193,C179,1,0.19211754791873273
C193,C180,1,0.16787122710673597
C193,C181,1,0.19300830475928818
C193,C182,1,0.24701325276889471
C193,C183,1,0.3558408970532755
C193,C186,1,0.22565056983172385
C193,C191,1,0.37141956433142576
C193,C192,1,0.509343415319319
C194,C005,1,0.23476928349720702
C194,C006,1,0.1652680414255416
C194,C007,1,0.14425788326805478
C194,C008,1,0.41557718423168244
C194,C009,1,0.36154558148991295
C194,C010,1,0.37808750242284195
C194,C014,1,0.08644309352081356
C194,C015,1,0.29362933428300697
C194,C016,1,0.8826536995664652
C194,C017,1,0.23811896605940636
C194,C018,1,0.37127609078720114
C194,C019,1,0.36578324962619035
C194,C025,1,0.1068229953024788
C194,C028,1,0.10089979866326487
C194,C030,1,0.14680587483277463
C194,C031,1,0.2870167570028236
C194,C034,1,0.3690013503897516
C194,C035,1,0.299776447950613
C194,C036,1,0.5603961576635768
C194,C037,1,0.11201649146892285
C194,C038,1,0.07837472168986725
C194,C045,1,0.07120616576180046
C194,C046,1,0.16982986489467441
C194,C047,1,0.38163607866366633
C194,C050,1,0.1699080923046853
C194,C051,1,0.4528687684194142
C194,C052,1,0.24491238871396973
C194,C053,1,0.328761357768232
C194,C056,1,0.051064558619125726
C194,C057,1,0.1752977393821689
C194,C061,1,0.14175744720332437
C194,C062,1,0.11398304851523271
C194,C063,1,0.1446937693425191
C194,C064,1,0.14201845989289233
C194,C065,1,0.18242583054462427
C194,C086,1,0.1669222986760579
C194,C087,1,0.2437842862586758
C194,C091,1,0.2917297567768073
C194,C092,1,0.1191764116270167
C194,C093,1,0.30409116276753917
C194,C095,1,0.19578563550444783
C194,C099,1,0.6245943897537609
C194,C100,1,0.7142317017320312
C194,C103,1,0.18679568446938416
C194,C104,1,0.23706108578722251
C194,C105,1,0.1755823931887406
C194,C106,1,0.3356348293850194
C194,C109,1,0.31935101410568106
C194,C110,1,0.5212599286515134
C194,C118,1,0.24449202962729824
C194,C129,1,0.2803730713157226
C194,C130,1,0.3049308378512162
C194,C139,1,0.2177851335447575
C194,C140,1,0.12225721991991081
C194,C141,1,0.10597708026325917
C194,C150,1,0.18819916224940728
C194,C151,1,0.7251633916909653
C194,C152,1,0.25493587430683784
C194,C153,1,0.3265381521583786
C194,C154,1,0.5228562954616074
C194,C165,1,0.17135933810357398
C194,C166,1,0.20361672940079684
C194,C167,1,0.3089650325178272
C194,C172,1,0.09122529639542368
C194,C173,1,0.3471244846781424
C194,C174,1,0.3304149413699767
C194,C175,1,0.25828462421014403
C194,C177,1,0.28754768500090483
C194,C178,1,0.17103346904983008
C194,C179,1,0.1816331878686739
C194,C180,1,0.25774172703189924
C194,C181,1,0.19407971546916414
C194,C182,1,0.29471863199747605
C194,C183,1,0.42918160309962183
C194,C186,1,0.2175898215256856
C194,C191,1,0.3679374101149951
C194,C192,1,0.6258991498777746
C194,C193,1,0.09582231338069097
C195,C005,1,0.793357065518952
C195,C006,1,0.8153719593187914
C195,C007,1,0.9707238030638665
C195,C008,1,0.997548118762642
C195,C009,1,0.6808347725596835
C195,C010,1,0.709815330052618
C195,C014,1,0.8597984482535329
C195,C015,1,0.7626883771510649
C195,C016,1,1.172972763678515
C195,C017,1,1.0018776021615676
C195,C018,1,0.6825545442176899
C195,C019,1,0.7088430385925393
C195,C025,1,0.8524926732675306
C195,C028,1,0.9817776971677695
C195,C030,1,0.7793218703870202
C195,C031,1,0.8642241996910031
C195,C034,1,0.7437696275357116
C195,C035,1,0.7726710757804979
C195,C036,1,0.7922280447588904
C195,C037,1,0.9207712174533138
C195,C038,1,0.8571225498061568
C195,C045,1,0.9135520538593744
C195,C046,1,0.9114848998461679
C195,C047,1,0.8453152896707896
C195,C050,1,0.7851515383896892
C195,C051,1,0.9240734301559506
C195,C052,1,0.8529234096173489
C195,C053,1,0.7660129832242524
C195,C056,1,1.0099880866730881
C195,C057,1,0.8861800711410271
C195,C061,1,0.8598676421075653
C195,C062,1,0.7615494371829304
C195,C063,1,0.8061932538972725
C195,C064,1,0.8174668213701363
C195,C065,1,0.8308780997595029
C195,C086,1,0.7544862971604346
C195,C087,1,0.8656957332096556
C195,C091,1,0.8829812655037722
C195,C092,1,0.7495738817783009
C195,C093,1,0.7122099457763343
C195,C095,1,0.77046208333543
C195,C099,1,1.2498639974224668
C195,C100,1,1.2557703654833676
C195,C103,1,0.7632282167984801
C195,C104,1,1.090397836765018
C195,C105,1,0.7584426682553347
C195,C106,1,0.7571796417593032
C195,C109,1,0.7435200380595378
C195,C110,1,0.6919134062485472
C195,C118,1,1.0469230488378083
C195,C129,1,0.6772170797338154
C195,C130,1,0.7451478516119974
C195,C139,1,0.8763761278200444
C195,C140,1,0.7831912480907316
C195,C141,1,0.9322350878668444
C195,C150,1,0.842983573424261
C195,C151,1,0.8832219645332543
C195,C152,1,0.8323051285871006
C195,C153,1,0.7219383953096243
C195,C154,1,0.7068228701793612
C195,C165,1,0.8829182219265393
C195,C166,1,0.8572755142538726
C195,C167,1,0.7502259121093029
C195,C172,1,1.0293267793090242
C195,C173,1,1.0418624582507092
C195,C174,1,0.9680940974981418
C195,C175,1,0.9888941404901781
C195,C177,1,0.6890903687453666
C195,C178,1,0.8046457292589253
C195,C179,1,0.8050306363885608
C195,C180,1,0.7841593490098938
C195,C181,1,0.8290026170960326
C195,C182,1,0.7398026874125505
C195,C183,1,0.7697176810568145
C195,C186,1,0.7695919027181689
C195,C191,1,0.6174886498519246
C195,C192,1,0.9095890521255172
C195,C193,1,0.8445191411821259
C195,C194,1,1.0131038869411217
C197,C005,1,0.6522104321469756
C197,C006,1,0.7249913650271971
C197,C007,1,0.7272603911672968
C197,C008,1,0.7146967573339381
C197,C009,1,0.9081789350624048
C197,C010,1,0.9575461453957803
C197,C014,1,0.7464900001745562
C197,C015,1,0.8188110999345029
C197,C016,1,0.36568478699581425
C197,C017,1,0.686743483383597
C197,C018,1,0.9561978557103332
C197,C019,1,0.9733044206830431
C197,C025,1,0.8277208200663767
C197,C028,1,0.7271932453035568
C197,C030,1,0.7580767439640703
C197,C031,1,0.8014306062565093
C197,C034,1,0.9522784111823615
C197,C035,1,0.9782851749558087
C197,C036,1,1.0065618112893226
C197,C037,1,0.7798166056363522
C197,C038,1,0.7483195674776816
C197,C045,1,0.7339338180580158
C197,C046,1,0.9392444219261987
C197,C047,1,0.5976593903619213
C197,C050,1,0.9236134540275445
C197,C051,1,0.8394811009745338
C197,C052,1,0.9568519494595281
C197,C053,1,1.0469485062441395
C197,C056,1,0.7319687549576805
C197,C057,1,0.7451857154310879
C197,C061,1,0.7955468130753208
C197,C062,1,0.7951176010442866
C197,C063,1,0.7287945287837454
C197,C064,1,0.733637506364572
C197,C065,1,0.7628352180597585
C197,C086,1,0.8587033775034981
C197,C087,1,0.8227108272376472
C197,C091,1,0.9337618931614522
C197,C092,1,0.7911999729148462
C197,C093,1,0.8681787380177712
C197,C095,1,0.6837813855402941
C197,C099,1,0.6550478685595219
C197,C100,1,0.733570148886063
C197,C103,1,0.6860433903134314
C197,C104,1,0.7922990957196484
C197,C105,1,0.8877966131423596
C197,C106,1,0.9402393028359747
C197,C109,1,0.8351002420602529
C197,C110,1,0.9545352739342358
C197,C118,1,0.7685617302929523
C197,C129,1,0.9553505714720406
C197,C130,1,0.9903925789088674
