quantization_error,qe_per_sqrt_dimension,topographic_error,silhouette,occupied_nodes,empty_nodes,min_cluster_size,min_cluster_fraction,median_within_rmse,minimum_center_rmse,center_separation_ratio,cluster_sizes,variant_id,setting_id,k,seed,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction
0.3099208587475782,0.03874010734344727,0.0,0.513834502460841,4,0,99,0.062264150943396226,0.0312562100491082,0.09780523915273938,3.1291458240120447,239;99;413;839,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,4,11,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.3045179537870649,0.038064744223383115,0.0,0.5006793113342239,4,0,118,0.07421383647798742,0.02947295843109774,0.08772249526307634,2.976372238476797,412;118;268;792,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,4,37,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.3010779229536634,0.03763474036920793,0.0,0.49048687482488873,4,0,123,0.07735849056603773,0.028843301045360148,0.08354118025314684,2.8963806923094624,301;404;123;762,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,4,71,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.29507869975249507,0.03688483746906188,0.39119496855345914,0.41472669163633874,5,0,48,0.03018867924528302,0.02615762638084302,0.0379862421720473,1.4522052428432484,320;425;48;659;138,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,5,11,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.26794732626048295,0.03349341578256037,0.6698113207547169,0.41402418751172143,5,0,127,0.07987421383647798,0.02087381103637046,0.04484262128060204,2.148271880028047,490;285;127;299;389,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,5,37,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.2677068853305352,0.0334633606663169,0.0,0.4596063238149229,5,0,68,0.042767295597484274,0.02480959878789095,0.06691934702481538,2.6973167762301746,642;445;304;131;68,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,5,71,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.26893645870769683,0.033617057338462104,0.38805031446540883,0.3768157670913662,6,0,36,0.022641509433962263,0.020601081159959657,0.03079713301162209,1.4949279977589036,138;342;410;360;36;304,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,6,11,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.2420054190845282,0.030250677385566024,0.2119496855345912,0.3989597219406471,6,0,66,0.04150943396226415,0.01993592463716122,0.04176270586303058,2.0948466961541716,66;141;477;279;259;368,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,6,37,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.2685791500967349,0.03357239376209186,0.0006289308176100629,0.3839458288296366,6,0,30,0.018867924528301886,0.020662249042572585,0.03603897188643423,1.744194052178695,332;137;30;312;399;380,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,6,71,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.23558216751570685,0.029447770939463356,0.7044025157232704,0.3949130813260418,7,0,75,0.04716981132075472,0.021296571696621386,0.04105269554114862,1.9276668622552895,551;145;372;203;127;75;117,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,7,11,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.22730643082147006,0.028413303852683758,0.7559748427672957,0.3481480036615588,7,0,65,0.040880503144654086,0.01788629956168305,0.029622987059672118,1.6561831001352467,329;296;242;322;65;236;100,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,7,37,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.2395186196033392,0.0299398274504174,0.5207547169811321,0.33595759110963497,7,0,104,0.06540880503144654,0.01878989595779633,0.033237306968329654,1.7688925495497432,184;351;377;119;104;171;284,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,7,71,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.24055674848852177,0.03006959356106522,0.2459119496855346,0.36312062545532575,8,0,35,0.0220125786163522,0.019829975807683503,0.04043973500829292,2.0393234665765174,345;35;182;141;512;100;103;172,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,8,11,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.23346296935429914,0.029182871169287392,0.2528301886792453,0.33350192876782764,8,0,38,0.02389937106918239,0.017734826187053708,0.027451251605421976,1.5478726046897102,178;38;265;176;338;323;101;171,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,8,37,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.23409085556357187,0.029261356945446484,0.31761006289308175,0.32057309703166903,8,0,62,0.0389937106918239,0.016453521430937146,0.023025757400941357,1.3994425142478715,250;263;62;118;275;203;214;205,w0300_coverage_maxabs_level,sigma0.2_lr0.03_random,8,71,0.2,0.03,True,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.4961002175681248,0.0620125271960156,0.0,0.6456633573022785,2,0,367,0.23081761006289309,0.0468863969883747,0.2572562638048378,5.4867995905749956,1223;367,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,2,11,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.4961002175681231,0.06201252719601539,0.0,0.6456633573022785,2,0,367,0.23081761006289309,0.0468863969883747,0.2572562638048344,5.486799590574924,367;1223,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,2,37,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.4961002175681002,0.062012527196012524,0.0,0.6456633573022785,2,0,367,0.23081761006289309,0.0468863969883747,0.25725626380477884,5.486799590573738,1223;367,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,2,71,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.3718203656931032,0.0464775457116379,0.0,0.5918457486945529,3,0,127,0.07987421383647798,0.0367563433831381,0.1682918017332397,4.578578450376123,127;432;1031,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,3,11,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.3718203299266549,0.046477541240831866,0.1339622641509434,0.5918457486945529,3,0,127,0.07987421383647798,0.0367563433831381,0.16829180173323952,4.578578450376118,432;1031;127,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,3,37,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.37182036745302555,0.04647754593162819,0.0,0.5918457486945529,3,0,127,0.07987421383647798,0.0367563433831381,0.1682918017332397,4.578578450376123,127;432;1031,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,3,71,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.31590550601766676,0.039488188252208345,0.0,0.5269232896629288,4,0,86,0.05408805031446541,0.0326252227824909,0.11489439150708736,3.5216431246938953,204;86;421;879,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,4,11,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.3120235766325041,0.03900294707906301,0.0,0.5149244532411018,4,0,92,0.05786163522012579,0.031609413050290885,0.10504494040545162,3.3232170504083984,429;92;232;837,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,4,37,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.31202364782452796,0.039002955978065995,0.0,0.5149244532411018,4,0,92,0.05786163522012579,0.031609413050290885,0.10504494040338981,3.3232170503431706,232;429;92;837,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,4,71,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
0.26881453670219896,0.03360181708777487,0.2679245283018868,0.4536719420137317,5,0,84,0.052830188679245285,0.02515945267994149,0.06911877731304458,2.7472289715349283,139;288;647;432;84,w0300_coverage_maxabs_level,sigma0.2_lr0.1_sequential,5,11,0.2,0.1,False,300,coverage,maxabs_level,1590,64,0.7557034220532319
