metadata_source,query_ids,best_query_rank,openalex_id,doi,title,abstract,publication_date,year,type,venue,publisher,authors,cited_by_count,landing_url,open_pdf_url,is_oa,dedup_key,screen_status,relevance_score,core_perovskite_pv,has_stability_terms,has_curve_time_terms,has_nonmonotonic_terms,has_clustering_terms,is_review_title,doi_url
OpenAlex,oa_operational_stability;oa_pce_time_curve,48,https://openalex.org/W4401882708,10.1038/s41467-024-51703-0,Surface chemical polishing and passivation minimize non-radiative recombination for all-perovskite tandem solar cells,"All-perovskite tandem solar cells have shown great promise in breaking the Shockley–Queisser limit of single-junction solar cells. However, the efficiency improvement of all-perovskite tandem solar cells is largely hindered by the surface defects induced non-radiative recombination loss in Sn–Pb mixed narrow bandgap perovskite films. Here, we report a surface reconstruction strategy utilizing a surface polishing agent, 1,4-butanediamine, together with a surface passivator, ethylenediammonium diiodide, to eliminate Sn-related defects and passivate organic cation and halide vacancy defects on the surface of Sn–Pb mixed perovskite films. Our strategy not only delivers high-quality Sn–Pb mixed perovskite films with a close-to-ideal stoichiometric ratio surface but also minimizes the non-radiative energy loss at the perovskite/electron transport layer interface. As a result, our Sn–Pb mixed perovskite solar cells with bandgaps of 1.32 and 1.25 eV realize power conversion efficiencies of 22.65% and 23.32%, respectively. Additionally, we further obtain a certified power conversion efficiency of 28.49% of two-junction all-perovskite tandem solar cells. The efficiency of all-perovskite tandem solar cells is impacted by the nonradiative recombination loss in Sn–Pb mixed narrow bandgap perovskite films. Here, the authors utilize a surface polishing agent with surface passivator to deliver films with a close-to-ideal stoichiometric ratio surface.",2024-08-26,2024,article,Nature Communications,,Yongyan Pan; Jianan Wang; Zhenxing Sun; Jiaqi Zhang; Zheng Zhou; Chenyang Shi; Sanwan Liu; Fumeng Ren; Rui Chen; Yong Cai; Huande Sun; Bin Liu; Zhongyong Zhang; Zhengjing Zhao; Zihe Cai; Xiaojun Qin; Zhiguo Zhao; Yitong Ji; Neng Li; Wenchao Huang; Zonghao Liu; Wei Chen,156,https://doi.org/10.1038/s41467-024-51703-0,https://www.nature.com/articles/s41467-024-51703-0.pdf,True,doi:10.1038/s41467-024-51703-0,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1038/s41467-024-51703-0
OpenAlex,oa_pce_time_curve,179,https://openalex.org/W2792405309,10.1016/j.nanoen.2018.03.042,Discerning recombination mechanisms and ideality factors through impedance analysis of high-efficiency perovskite solar cells,,2018-03-18,2018,article,Nano Energy,,Osbel Almora; Kyung Taek Cho; Sadig Aghazada; Iwan Zimmermann; Gebhard J. Matt; Christoph J. Brabec; Mohammad Khaja Nazeeruddin; Germà García-Belmonte,156,https://doi.org/10.1016/j.nanoen.2018.03.042,https://ars.els-cdn.com/content/image/1-s2.0-S2211285518301836-fx1_lrg.jpg,True,doi:10.1016/j.nanoen.2018.03.042,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1016/j.nanoen.2018.03.042
OpenAlex,oa_operational_stability,33,https://openalex.org/W4281477608,10.1016/j.joule.2022.05.002,Over 24% efficient MA-free CsxFA1−xPbX3 perovskite solar cells,,2022-05-25,2022,article,Joule,,Siyang Wang; Liguo Tan; Junjie Zhou; Minghao Li; Xing Zhao; Hang Li; Wolfgang Tress; Liming Ding; Michaël Grätzel; Chenyi Yi,155,https://doi.org/10.1016/j.joule.2022.05.002,http://www.cell.com/article/S2542435122001933/pdf,True,doi:10.1016/j.joule.2022.05.002,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1016/j.joule.2022.05.002
OpenAlex,oa_reversible_degradation,37,https://openalex.org/W4206044362,10.1038/s41378-021-00334-2,"Plasmonic–perovskite solar cells, light emitters, and sensors","The field of plasmonics explores the interaction between light and metallic micro/nanostructures and films. The collective oscillation of free electrons on metallic surfaces enables subwavelength optical confinement and enhanced light-matter interactions. In optoelectronics, perovskite materials are particularly attractive due to their excellent absorption, emission, and carrier transport properties, which lead to the improved performance of solar cells, light-emitting diodes (LEDs), lasers, photodetectors, and sensors. When perovskite materials are coupled with plasmonic structures, the device performance significantly improves owing to strong near-field and far-field optical enhancements, as well as the plasmoelectric effect. Here, we review recent theoretical and experimental works on plasmonic perovskite solar cells, light emitters, and sensors. The underlying physical mechanisms, design routes, device performances, and optimization strategies are summarized. This review also lays out challenges and future directions for the plasmonic perovskite research field toward next-generation optoelectronic technologies.",2022-01-12,2022,article,Microsystems & Nanoengineering,,Bin Ai; Ziwei Fan; Zi Jing Wong,154,https://doi.org/10.1038/s41378-021-00334-2,https://www.nature.com/articles/s41378-021-00334-2.pdf,True,doi:10.1038/s41378-021-00334-2,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1038/s41378-021-00334-2
OpenAlex,oa_reversible_degradation,89,https://openalex.org/W2915253349,10.1021/acsnano.8b09592,Patterning Multicolor Hybrid Perovskite Films via Top-Down Lithography,"Lead-halide perovskites have attracted great attention due to their excellent optoelectronic properties, with rapid progress being made in their performance as light-emitting diodes (LEDs), photodiodes, and solar cells. Demonstrating large scale, high-resolution patterning of perovskites is a key enabling step to unlock their full potential for a range of optoelectronic applications. However, the development of a successful top-down lithography fabrication procedure has so far been hampered by the incompatibility of perovskite films with the solvents used during lithographic processes. Here, we perform a study on the effect of different lithographic solvents on perovskite films and use this insight to develop photolithography and electron-beam lithography procedures for patterning perovskite films. This procedure uses standard resists at low temperatures and achieves micron-scale features with flat tops. Furthermore, we expand this platform to produce arrays of multicolor pixels for potential commercial perovskite LED display applications.",2019-02-22,2019,article,ACS Nano,,Jonathon R. Harwell; J.M. Burch; Alasdair H. Fikouras; Malte C. Gather; Andrea Di Falco; Ifor D. W. Samuel,154,https://doi.org/10.1021/acsnano.8b09592,,True,doi:10.1021/acsnano.8b09592,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1021/acsnano.8b09592
OpenAlex,oa_pce_time_curve,134,https://openalex.org/W3216257650,10.1039/d1se01045j,Progress and challenges on scaling up of perovskite solar cell technology,"In this review, developments and challenges related to scaling up of PSCs are discussed. This work touches the aspects of scalable deposition methods, technical challenges, costs, and large area perovskite single and tandem devices.",2021-12-01,2021,article,Sustainable Energy & Fuels,,Jin Yan; Tom J. Savenije; Luana Mazzarella; Olindo Isabella,153,https://doi.org/10.1039/d1se01045j,https://pubs.rsc.org/en/content/articlepdf/2022/se/d1se01045j,True,doi:10.1039/d1se01045j,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1039/d1se01045j
OpenAlex,oa_curve_clustering;oa_operational_stability,71,https://openalex.org/W3176406323,10.1039/d1ee01206a,Ligand-bridged charge extraction and enhanced quantum efficiency enable efficient n–i–p perovskite/silicon tandem solar cells,"27%-efficient perovskite/silicon tandem solar cells are achieved in n–i–p configuration by developing novel electron and hole selective contacts, which combine high broadband transparency with efficient charge extraction.",2021-01-01,2021,article,Energy & Environmental Science,,Erkan Aydın; Jiang Liu; Esma Ugur; Randi Azmi; George T. Harrison; Yi Hou; Bin Chen; Shynggys Zhumagali; Michele De Bastiani; Mingcong Wang; Waseem Raja; Thomas G. Allen; Atteq ur Rehman; Anand S. Subbiah; Maxime Babics; Aslihan Babayigit; Furkan H. Isikgor; Kai Wang; Emmanuel Van Kerschaver; Leonidas Tsetseris; Edward H. Sargent; Frédéric Laquai; Stefaan De Wolf,150,https://doi.org/10.1039/d1ee01206a,https://pubs.rsc.org/en/content/articlepdf/2021/ee/d1ee01206a,True,doi:10.1039/d1ee01206a,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1039/d1ee01206a
OpenAlex,oa_pce_time_curve,132,https://openalex.org/W4381857030,10.1039/d3na00319a,A comprehensive review of the current progresses and material advances in perovskite solar cells,"Recently, perovskite solar cells (PSCs) have attracted ample consideration from the photovoltaic community owing to their continually-increasing power conversion efficiency (PCE), viable solution-processed methods, and inexpensive materials ingredients. Over the past few years, the performance of perovskite-based devices has exceeded 25% due to superior perovskite films achieved using low-temperature synthesis procedures along with evolving appropriate interface and electrode-materials. The current review provides comprehensive knowledge to enhance the performance and materials advances for perovskite solar cells. The latest progress in terms of perovskite crystal structure, device construction, fabrication procedures, and challenges are thoroughly discussed. Also discussed are the different layers such as ETLs and buffer-layers employed in perovskite solar-cells, seeing their transmittance, carrier mobility, and band gap potentials in commercialization. Generally, this review delivers a critical assessment of the improvements, prospects, and trials of PSCs.",2023-01-01,2023,article,Nanoscale Advances,,R. Sharif; Arshi Khalid; Syed Waqas Ahmad; Abdul Rehman; Haji Ghulam Qutab; Hafiz Husnain Akhtar; Khalid Mahmood; Shabana Afzal; Faisal Saleem,149,https://doi.org/10.1039/d3na00319a,https://pubs.rsc.org/en/content/articlepdf/2023/na/d3na00319a,True,doi:10.1039/d3na00319a,C_review_or_perspective,16,True,False,False,False,False,True,https://doi.org/10.1039/d3na00319a
OpenAlex,oa_pce_time_curve,189,https://openalex.org/W2259187974,10.1016/j.mser.2015.12.002,Thin-film semiconductor perspective of organometal trihalide perovskite materials for high-efficiency solar cells,,2016-02-09,2016,article,Materials Science and Engineering R Reports,,Zhengguo Xiao; Yongbo Yuan; Qi Wang; Yuchuan Shao; Yang Bai; Yehao Deng; Qingfeng Dong; H. Miao; Cheng Bi; Jinsong Huang,144,https://doi.org/10.1016/j.mser.2015.12.002,,True,doi:10.1016/j.mser.2015.12.002,C_review_or_perspective,16,True,False,False,False,False,True,https://doi.org/10.1016/j.mser.2015.12.002
Crossref,cr_light_soaking_recovery,178,,10.1002/smll.201801016,Hybrid PbS Quantum‐Dot‐in‐Perovskite for High‐Efficiency Perovskite Solar Cell,"Abstract In this study, a facile and effective approach to synthesize high‐quality perovskite‐quantum dots (QDs) hybrid film is demonstrated, which dramatically improves the photovoltaic performance of a perovskite solar cell (PSC). Adding PbS QDs into CH 3 NH 3 PbI 3 (MAPbI 3 ) precursor to form a QD‐in‐perovskite structure is found to be beneficial for the crystallization of perovskite, revealed by enlarged grain size, reduced fragmentized grains, enhanced characteristic peak intensity, and large percentage of (220) plane in X‐ray diffraction patterns. The hybrid film also shows higher carrier mobility, as evidenced by Hall Effect measurement. By taking all these advantages, the PSC based on MAPbI 3 ‐PbS hybrid film leads to an improvement in power conversion efficiency by 14% compared to that based on pure perovskite, primarily ascribed to higher current density and fill factor (FF). Ultimately, an efficiency reaching up to 18.6% and a FF of over ≈0.77 are achieved based on the PSC with hybrid film. Such a simple hybridizing technique opens up a promising method to improve the performance of PSCs, and has strong potential to be applied to prepare other hybrid composite materials.",2018-07-04,2018,journal-article,Small,Wiley,Jianhua Han; Songping Luo; Xuewen Yin; Yu Zhou; Hui Nan; Jianbao Li; Xin Li; Dan Oron; Heping Shen; Hong Lin,142,https://doi.org/10.1002/smll.201801016,,False,doi:10.1002/smll.201801016,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1002/smll.201801016
OpenAlex,oa_pce_time_curve,165,https://openalex.org/W4390975731,10.1038/s41566-023-01373-z,Multifunctional entinostat enhances the mechanical robustness and efficiency of flexible perovskite solar cells and minimodules,,2024-01-18,2024,article,Nature Photonics,,Wenzhan Xu; Bo Chen; Zhao Zhang; Ye Liu; Yeming Xian; Xiaoming Wang; Zhifang Shi; Hangyu Gu; Chengbin Fei; Nengxu Li; Md Aslam Uddin; Hengkai Zhang; Letian Dou; Yanfa Yan; Jinsong Huang,141,https://doi.org/10.1038/s41566-023-01373-z,,True,doi:10.1038/s41566-023-01373-z,B_perovskite_stability_related,16,True,False,False,False,False,False,https://doi.org/10.1038/s41566-023-01373-z
