candidate_id,search_stage,window_hours,sigma,learning_rate,iterations,seed,n_curves,quantization_error,topographic_error,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,balance_entropy,matched_mean_prototype_correlation,independent_archetypes_found,independent_labels,cluster_0_size,cluster_1_size,cluster_2_size,cluster_3_size,selection_score,mean_pairwise_ari_5_seeds,min_pairwise_ari_5_seeds,stable_selection_score
114,expanded_som,1500,0.8,0.05,100000,0,210,0.8344476433134153,0.0,0.4439775427822683,0.6953782818156242,421.1402064100068,13,0.8754616967154988,0.6503878163866688,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,38,87,13,72,0.7465407167067805,,,0.5599055375300853
108,expanded_som,1500,0.2,0.05,100000,0,210,0.8350422852561519,0.0,0.4439775427822683,0.6953782818156242,421.1402064100068,13,0.8754616967154988,0.6503878163866686,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,87,38,72,0.7465407167067805,,,0.5599055375300853
68,expanded_som,500,1.0,0.5,100000,0,1229,0.7838474572345125,0.0,0.4536314075860032,0.787567094327005,1944.3381337643707,101,0.8803424079263137,0.6320792322821323,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,101,341,213,574,0.7464296411554484,,,0.5598222308665863
106,expanded_som,1500,0.2,0.03,100000,0,210,0.836192184950297,0.0,0.4435189503155208,0.6966581538899748,421.206345163528,13,0.8747680212816208,0.6505245405036717,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,88,38,71,0.7464081859963372,,,0.5598061394972529
13,paper_reported,500,0.3,0.1,50000,0,1229,0.7770810696767315,0.0,0.48598570434900784,0.7460349767184087,2192.2701466573653,54,0.8184531882097276,0.6354599160542375,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,618,54,194,363,0.7463253065888288,,,0.5597439799416216
122,expanded_som,1500,1.0,0.5,100000,0,210,0.8586988136131671,0.0,0.44233124609369123,0.702452582929465,414.2609470065383,14,0.8782780651140322,0.64821585627689,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,14,37,71,88,0.7462627566124104,,,0.5596970674593078
28,paper_reported,1500,0.5,0.3,50000,0,210,0.8395017579027643,0.0,0.4430078092951629,0.699193801559359,421.307467276765,13,0.8731181682757879,0.6507452862662888,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,69,38,90,0.7461813442375184,,,0.5596360081781387
25,paper_reported,1500,0.3,0.1,50000,0,210,0.8379453366299813,0.0,0.4430078092951629,0.6991938015593591,421.3074672767651,13,0.8731181682757879,0.6507452862662888,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,90,38,69,0.7461813442375184,,,0.5596360081781387
27,paper_reported,1500,0.5,0.1,50000,0,210,0.8379453208161594,0.0,0.4430078092951629,0.6991938015593591,421.3074672767651,13,0.8731181682757879,0.6507452862662888,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,90,38,69,0.7461813442375184,,,0.5596360081781387
85,expanded_som,750,1.0,0.5,20000,0,798,0.8322052568916705,0.0,0.46737484035417665,0.7966596058845918,1254.155672996145,63,0.8535770582157775,0.6322131689662176,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,199,408,63,128,0.7461749490043358,,,0.5596312117532518
70,expanded_som,750,0.2,0.03,100000,0,798,0.8243689012091061,0.0,0.48478351519273893,0.7412418992747736,1341.9614319322825,31,0.8160092104692229,0.6378501189429815,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,239,397,31,131,0.7461693010735243,,,0.5596269758051432
116,expanded_som,1500,0.8,0.5,100000,0,210,0.8653274360231575,0.0,0.4428772305663921,0.6966882728065891,419.53071781074925,13,0.8737565473448994,0.6501428944165504,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,74,37,86,0.7461470318856773,,,0.559610273914258
43,expanded_som,300,0.8,0.5,20000,0,1635,0.7392054995681983,0.0,0.5418007527243405,0.7648298776016988,3036.26742096685,79,0.7167284337878702,0.6372507858247713,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Slope,1027,145,384,79,0.746144323333643,,,0.5596082425002322
112,expanded_som,1500,0.8,0.03,100000,0,210,0.839600206501052,0.0,0.44263216878422135,0.7004475701817251,421.2799900147092,13,0.8721614557145021,0.6503274412773736,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,68,38,91,0.7459677052683606,,,0.5594757789512705
71,expanded_som,750,0.2,0.05,20000,0,798,0.8232516695374504,0.0,0.4829324656393605,0.7401707451607531,1342.0930464421544,31,0.8174602843180544,0.6376477228413686,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,240,395,31,132,0.7459651752738645,,,0.5594738814553983
72,expanded_som,750,0.2,0.05,100000,0,798,0.8258131815585957,0.0,0.48242432729207035,0.7417920289687333,1341.358839927589,31,0.8146057172448299,0.6376638956933199,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,236,400,31,131,0.7455928159622602,,,0.5591946119716952
76,expanded_som,750,0.8,0.03,100000,0,798,0.8136932480733214,0.0,0.47133477771826554,0.7641135198767255,1330.9189481707565,40,0.8348995490676686,0.6354458632463602,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,242,387,40,129,0.7454042739132584,,,0.5590532054349437
14,paper_reported,500,0.3,0.3,50000,0,1229,0.7954187619030147,0.0,0.48497369977048044,0.7489598043588855,2184.138681621404,54,0.8095757000839945,0.6353414131056885,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,641,54,191,343,0.7452456441064444,,,0.5589342330798334
69,expanded_som,750,0.2,0.03,20000,0,798,0.8219984534004051,0.0,0.4752815711126946,0.7397053219178215,1342.180534800591,31,0.8187842433952109,0.637926633145557,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,243,392,31,132,0.7447935284274372,,,0.5585951463205778
15,paper_reported,500,0.5,0.1,50000,0,1229,0.7770810504590638,0.0,0.4766207071426278,0.7460349767184087,2192.2701466573653,54,0.8184531882097273,0.6354599160542374,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,618,54,363,194,0.7446864320777123,,,0.5585148240582842
17,paper_reported,750,0.3,0.1,50000,0,798,0.8285946215414867,0.0,0.4703626457946764,0.734247947221388,1341.0341062868742,30,0.8211038933059402,0.6382944817511671,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,252,383,30,133,0.7442106625635582,,,0.5581579969226687
19,paper_reported,750,0.5,0.1,50000,0,798,0.8285946074451033,0.0,0.4703626457946764,0.734247947221388,1341.0341062868742,30,0.8211038933059402,0.6382944817511671,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,252,383,30,133,0.7442106625635582,,,0.5581579969226687
16,paper_reported,500,0.5,0.3,50000,0,1229,0.7954187546342548,0.0,0.4779890116578137,0.7489598043588855,2184.138681621404,54,0.8095757000839945,0.6353414131056885,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,641,191,343,54,0.7440233236867279,,,0.5580174927650459
110,expanded_som,1500,0.2,0.5,100000,0,210,0.9369106632606303,0.0,0.5392808461321964,0.7559710592469336,431.8168478946671,10,0.6931997958758097,0.6413765083764164,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,10,140,22,38,0.7438661912077673,,,0.5578996434058254
26,paper_reported,1500,0.3,0.3,50000,0,210,0.9105409658373257,0.0,0.5446635671445689,0.7576629141211371,431.83853182859104,10,0.6867514897227905,0.6389295239316031,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,10,141,21,38,0.743857463714029,,,0.5578930977855218
109,expanded_som,1500,0.2,0.5,20000,0,210,0.9609408714528583,0.0,0.5465236658028843,0.7593007073676571,430.91897566382687,10,0.6821898723445766,0.6391625704268058,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,10,142,21,37,0.7437559500533131,,,0.5578169625399848
79,expanded_som,750,0.8,0.5,20000,0,798,0.872870115953605,0.0,0.48207941648379027,0.7736021575541387,1296.1627975746774,35,0.7803522955141754,0.6359903763178097,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,190,455,35,118,0.741897924475807,,,0.5564234433568553
80,expanded_som,750,0.8,0.5,100000,0,798,0.882307896236244,0.0,0.47725207993252533,0.7804867357011348,1298.519914771615,34,0.7829070786760659,0.6394118317759934,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,218,440,34,106,0.7417363008277976,,,0.5563022256208482
73,expanded_som,750,0.2,0.5,20000,0,798,0.8742084844307599,0.0,0.48135332797160835,0.7654719776322882,1301.8391238837544,32,0.7751728390136055,0.6370760026746836,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,194,455,32,117,0.7413886166307275,,,0.5560414624730456
74,expanded_som,750,0.2,0.5,100000,0,798,0.8836467537036841,0.0,0.46930751610748733,0.770487234324652,1302.5632957431808,31,0.777726231656255,0.6397668118319177,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,221,440,106,31,0.7398722899634255,,,0.5549042174725691
31,paper_reported,2000,0.5,0.1,50000,0,143,0.8466968317333543,0.0,0.48694628202184076,0.6384400780449643,334.0123246948986,7,0.8371767416726893,0.6899929745945014,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,7,21,54,61,0.7251823953454036,,,0.5438867965090527
29,paper_reported,2000,0.3,0.1,50000,0,143,0.8466968393952456,0.0,0.48694628202184076,0.6384400780449642,334.01232469489855,7,0.8371767416726893,0.6899929745945014,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Slope,7,54,61,21,0.7251823953454036,,,0.5438867965090527
30,paper_reported,2000,0.3,0.3,50000,0,143,0.8653896203119884,0.0,0.4865211403249993,0.6170219171591809,346.50286814167185,5,0.8240249405153784,0.6848499862230558,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Slope,5,54,61,23,0.7031499418862948,,,0.527362456414721
32,paper_reported,2000,0.5,0.3,50000,0,143,0.8653896133879918,0.0,0.4865211403249993,0.6170219171591809,346.50286814167185,5,0.8240249405153784,0.6848499862230558,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,5,23,54,61,0.7031499418862948,,,0.527362456414721
