time_hours,neuron_0_medium_exponential_decay,neuron_1_fast_exponential_decay,neuron_2_initial_gain,neuron_3_slow_exponential_decay
56.0,0.8595667378921724,0.8112495903975722,0.9920659709226115,0.955645399805153
56.166666666666664,0.8593102120180017,0.8107002591345944,0.9920543199503288,0.9555817739725496
56.333333333333336,0.8590543738299772,0.8101521056078997,0.9920425140060507,0.9555181780968312
56.5,0.8587992124130455,0.8096052295457623,0.9920305538488831,0.9554545807965813
56.666666666666664,0.8585447158119064,0.809059711558699,0.9920184404612858,0.9553909534014313
56.833333333333336,0.8582908711210955,0.8085156110200473,0.9920061750845184,0.9553272702742951
57.0,0.8580376645769605,0.8079729639213754,0.991993759478825,0.9552635088181435
57.166666666666664,0.8577850816515293,0.8074317807027253,0.9919811956824724,0.9551996570024202
57.333333333333336,0.8575331071482726,0.8068920440576898,0.9919684858401285,0.9551357084155884
57.5,0.8572817252997549,0.8063537432933714,0.9919556322640221,0.9550716560923117
57.666666666666664,0.8570309198671854,0.8058169383720818,0.9919426374522744,0.9550074938941742
57.833333333333336,0.8567806742418539,0.8052816885241955,0.9919295039912321,0.9549432130636207
58.0,0.8565309715484648,0.8047480481711288,0.991916234617822,0.9548788071963644
58.166666666666664,0.8562817947503621,0.8042160666560637,0.9919028322435263,0.9548142732588705
58.333333333333336,0.8560331267566462,0.8036857879905003,0.9918892999426503,0.9547496118391718
58.5,0.855784950531185,0.8031572506166372,0.9918756410431951,0.9546848261915962
58.666666666666664,0.8555372492035169,0.8026304871855828,0.9918618591196359,0.95461992227388
58.833333333333336,0.8552900061816462,0.8021055243513945,0.9918479579034314,0.9545549088228664
59.0,0.8550432052667328,0.8015823825809462,0.9918339412996354,0.9544897966528801
59.166666666666664,0.8547968304984146,0.8010610759796255,0.991819813452294,0.9544245976439222
59.333333333333336,0.8545508551179704,0.8005416121328596,0.9918055787319396,0.9543593268781255
59.5,0.8543052495084045,0.80002399196347,0.9917912417227052,0.9542940025903911
59.666666666666664,0.8540599883941297,0.7995082096048561,0.9917768072090642,0.9542286462873881
59.833333333333336,0.8538150507436083,0.7989942522900076,0.9917622801621887,0.9541632829174562
60.0,0.8535704196781896,0.7984821002563459,0.9917476657259372,0.9540979410453302
60.166666666666664,0.8533260823871592,0.7979717266663947,0.9917329691613512,0.9540326527391045
60.333333333333336,0.8530820299114846,0.7974630847751412,0.9917181956218319,0.9539674360378395
60.5,0.8528382528449883,0.7969560823036614,0.9917033502524193,0.9539022988943717
