curve_id,source_path,relative_path,source_sha256,figure,x_name,x_unit,y_name,y_unit,axis_status,hours_factor,n_points,invalid_points,duplicate_x_points,x_min,x_max,duration_h,y_min,y_max,relative_y_range,constant_y,primary_cluster,maxabs_cluster,zscore_cluster,dtw_0_cluster,dtw_0.25_cluster,dtw_1_cluster,msm_0.01_cluster,msm_0.1_cluster
C159,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_1__Series_1.csv,图片60/accepted/samples_test__unknown__unknown__图片60__Series_1__Series_1.csv,cb94e26f8165d814adb2d6df8ffc29538f0add1e52f1b532aaa7f35513496c6c,图片60,,,,,unknown,,43,0,0,23.35173480128236,3778.1590376172016,,0.7835244812386686,0.9776259608307594,0.1985437042068203,False,1,2,3,2,3,4,6,3
C160,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_2__Series_2.csv,图片60/accepted/samples_test__unknown__unknown__图片60__Series_2__Series_2.csv,b1e41dbcbb7bfe56965b2256388561c73cd325c5a6cd3046efd094b5d46a53f1,图片60,,,,,unknown,,17,0,0,14.41171741362541,1444.8144994387376,,0.7668872115593466,0.9665344477112112,0.2065598764996287,False,1,1,3,2,3,4,1,5
C161,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_3__Series_3.csv,图片60/accepted/samples_test__unknown__unknown__图片60__Series_3__Series_3.csv,3c624b251b9fbaa9a049643f8c76be7553b29f1e5d843b5c18aab4c454a889d8,图片60,,,,,unknown,,52,0,0,5.47170002596846,5011.881437113861,,0.9277141517927932,0.9665344477112112,0.0401644204304833,False,1,1,3,2,3,4,1,3
C162,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_4__Series_4.csv,图片60/accepted/samples_test__unknown__unknown__图片60__Series_4__Series_4.csv,81fdffafce78223bf5d06b9eb71f6927b3c8813ce949750e0a644658d1c9fc53,图片60,,,,,unknown,,56,0,0,23.35173480128236,4940.361298012605,,0.894439612434149,0.9665344477112112,0.0745910665137547,False,1,1,3,2,3,4,6,3
C163,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_1__Series_1.csv,图片62/accepted/samples_test__unknown__unknown__图片62__Series_1__Series_1.csv,e3a12c4eaa3f00acec516fe136af09b584af3077b8c85cfd143c9076928d6dac,图片62,Time,(h),SPO,(Normalized),time_verified,1.0,37,0,0,1.7292587487110325,577.4877184403008,575.7584596915898,0.5007069996158638,0.9712298147821794,0.484460843360581,False,3,3,2,2,4,2,6,4
C164,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_2__Series_2.csv,图片62/accepted/samples_test__unknown__unknown__图片62__Series_2__Series_2.csv,ebfc54839934ba5eb8aa588ac4e76fc7cd3c5aa20cc5a4180ba87d32f4f8994d,图片62,Time,(h),SPO,(Normalized),time_verified,1.0,90,0,0,8.126574967506485,1431.5294336494924,1423.402858681986,0.8704034972465404,0.9796320079101494,0.1114995322545925,False,4,1,2,2,4,3,6,2
C165,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,85a3e10004709b263d450802de7e00baffc389761bb331707fc1f0a0f28d8bd3,图片63,Time,(h),Normalized PCE,,time_verified,1.0,73,0,0,5.838942964062312,989.7235774582318,983.8846344941696,0.8962579609787125,0.9991321855904148,0.1029635778882562,False,4,1,2,2,1,3,6,2
C166,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,316ec258353233774d840fbd1972bd581ab9ee239c9077075cd2208114514737,图片63,Time,(h),Normalized PCE,,time_verified,1.0,74,0,0,3.105930090467396,1000.6556289526112,997.5496988621438,0.8857367334616064,0.9979631603107364,0.1124554806353633,False,4,1,2,2,1,3,6,2
C167,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_Y6__Series_1.csv,图片63/accepted/samples_test__unknown__unknown__图片63__PM6_Y6__Series_1.csv,8c80ff48dbaa1e8dca49f96a98e79b9304ab0183a41c6a491ceb47da1466ba28,图片63,Time,(h),Normalized PCE,,time_verified,1.0,73,0,0,1.739423653669931,985.6240581478394,983.8846344941694,0.8202713177996142,0.9932870591920224,0.1741850352234991,False,4,2,1,2,1,3,1,2
C168,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片64/accepted/samples_test__unknown__unknown__图片64__Series_1__Series_1.csv,图片64/accepted/samples_test__unknown__unknown__图片64__Series_1__Series_1.csv,ae296b6046d120563834fcbe814df21c78a27eff624021a959aeaee1d96e0247,图片64,,,,,unknown,,100,0,0,0.5091633236281723,2072.970695982691,,0.8759324414880207,1.009805094985761,0.1325727649449303,False,3,1,2,2,4,2,6,2
C169,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片64/accepted/samples_test__unknown__unknown__图片64__Series_2__Series_2.csv,图片64/accepted/samples_test__unknown__unknown__图片64__Series_2__Series_2.csv,a49db2f051feb02c3721de51abed31ca90613ebf78c1768095d1b68af2fea739,图片64,,,,,unknown,,25,0,0,8.882745273765835,511.29766228202345,,0.5189386988273799,0.9503061378756544,0.4539247110542372,False,3,3,2,2,4,2,6,4
C170,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片65/accepted/samples_test__unknown__unknown__图片65__Series_1__Series_1.csv,图片65/accepted/samples_test__unknown__unknown__图片65__Series_1__Series_1.csv,61cdb79beaa914845700e34c76154796f7ba8db0bf2e869804886a95c2b752ab,图片65,Time,h,,,time_verified,1.0,105,0,0,0.8125036289670504,800.9486243707541,800.1361207417871,0.8097037726410656,1.0083475032151594,0.1969992784637337,False,3,2,3,2,4,2,3,2
C171,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片65/accepted/samples_test__unknown__unknown__图片65__Series_2__Series_2.csv,图片65/accepted/samples_test__unknown__unknown__图片65__Series_2__Series_2.csv,4426df0fd9b33a37dec311725f0d9dfaa60b8ad76a5b5d87edfaec75bc7d3ebf,图片65,Time,h,,,time_verified,1.0,28,0,0,3.1205885926452765,210.84823532368617,207.7276467310409,0.4353367419437348,0.9854270727643024,0.5582253076094855,False,3,3,2,2,4,2,6,4
C172,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_1__Series_1.csv,图片68/accepted/samples_test__unknown__unknown__图片68__Series_1__Series_1.csv,21cc0243785e0d61cdf1209f436a0912f6502e69adb1357d9fa1735a6de3d86c,图片68,Time,h,Normalized PCE,,time_verified,1.0,37,0,0,5.639248415592533,586.8746224428235,581.2353740272309,0.5191227177887644,0.98297546368538,0.4718863929294175,False,3,3,3,2,4,2,6,3
C173,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_2__Series_2.csv,图片68/accepted/samples_test__unknown__unknown__图片68__Series_2__Series_2.csv,fc9a7cdde4d079852c9aab4f0fac63d92548c82b22eff9f2062b71f98f8b4e23,图片68,Time,h,Normalized PCE,,time_verified,1.0,61,0,0,12.097419238117324,980.8230426168356,968.7256233787182,0.9204335204184206,0.99861094950212,0.0782861725306302,False,1,1,3,2,3,4,6,3
C174,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_1__Series_1.csv,图片70/accepted/samples_test__unknown__unknown__图片70__Series_1__Series_1.csv,e0d3d75aa2b6ce2c10354952daacb09c727d1d0df86a0cad00c79409b3107e79,图片70,Time,(h),PCE,(Nor.),time_verified,1.0,36,0,0,53.29948624300275,860.3692918626009,807.0698056195981,0.903809857518638,1.0112493893044914,0.1062443477565383,False,1,1,3,2,3,4,6,5
C175,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_2__Series_2.csv,图片70/accepted/samples_test__unknown__unknown__图片70__Series_2__Series_2.csv,b8cd251e121018d24490fe3dc6a98a81101537945179236b16eeaf6d8d9bf912,图片70,Time,(h),PCE,(Nor.),time_verified,1.0,38,0,0,-2.04244328519826,851.1456369412342,853.1880802264325,0.6495362989587852,1.0112493893044914,0.3576893041136788,False,1,2,3,2,3,4,6,3
C176,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_3__Series_3.csv,图片70/accepted/samples_test__unknown__unknown__图片70__Series_3__Series_3.csv,cd88149dbfb9570a9173c81cf2b8abc83605b175d4d9b2cbafc97278ca38f186,图片70,Time,(h),PCE,(Nor.),time_verified,1.0,38,0,0,-4.348357015539989,848.8397232108925,853.1880802264325,0.9396230347805892,1.0184120247568815,0.0773645519308367,False,1,1,4,2,3,4,6,5
C177,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,454fa70879d7289cc8d371e50ed5856f736da779da0f4241c93451a39239fc77,图片71,Time,(h),Normalized PCE,,time_verified,1.0,49,0,0,2.339203564016799,791.3983989621712,789.0591953981544,0.7826586588954395,1.0004239817055147,0.2176730334261186,False,3,2,2,2,4,2,6,4
C178,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,f46096aef147702aab8bf3c60ec64cf541a7267a57d4297f2e76a8824b22372d,图片71,Time,(h),Normalized PCE,,time_verified,1.0,29,0,0,5.626950211509097,778.2474123722019,772.6204621606928,0.6826043213881077,0.9651106861146916,0.2927191344900429,False,4,2,1,2,1,3,6,4
C179,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_1__Series_1.csv,图片74/accepted/samples_test__unknown__unknown__图片74__Series_1__Series_1.csv,6f9d964950fbe98ab8b0e30ed55983ea950578c84bcbbe70dad3189a2d156e4c,图片74,Time,(h),PCE,(%),time_verified,1.0,31,0,0,-37.631461038775115,1998.815228072677,2036.446689111452,17.83334102918378,23.468160816204165,0.2401048736264703,False,3,2,2,2,4,2,6,4
C180,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_2__Series_2.csv,图片74/accepted/samples_test__unknown__unknown__图片74__Series_2__Series_2.csv,c2ed7cd44dcebd121e286fcc233b043ecc91efcf22088964f7953d5918ec7be9,图片74,Time,(h),PCE,(%),time_verified,1.0,26,0,0,3.0974727434539773,1971.6626055511908,1968.565132807737,23.006290341858232,24.66902404950359,0.0674016817328781,False,3,1,2,2,1,3,1,4
C181,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,325c8b716637e1b77a22cd56b33942002010e6a8501288cec9ce138b500ae0a7,图片74,Time,(h),PCE,(%),time_verified,1.0,30,0,0,-24.05514977803205,1944.5099830297047,1968.5651328077367,23.006290341858232,24.299527670026844,0.0532206776086353,False,3,1,2,2,4,2,6,4
C182,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,187f0dc9a3c1216aefa013d5a8a6acf756e4690d9b3e6faff6b6bd5c2f4c02a5,图片75,Storage time,(h),Normalized PCE,,time_verified,1.0,54,0,0,-4.028064586861802,996.5234224082004,1000.5514869950622,0.8386100831671337,1.0002546921827162,0.161603449880198,False,4,2,2,2,1,3,6,2
C183,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,1881299258948162326ca07be30030256cfe32a2c394117d42727f06be75eb37,图片75,Storage time,(h),Normalized PCE,,time_verified,1.0,54,0,0,5.411100384789734,1005.962587379852,1000.5514869950624,0.9716301260028736,1.003622288203874,0.0318766956224685,False,3,1,3,2,4,2,6,4
C184,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片77/accepted/samples_test__unknown__unknown__图片77__Series_1__Series_1.csv,图片77/accepted/samples_test__unknown__unknown__图片77__Series_1__Series_1.csv,0abc7ef93554b21f7b5baa33477c7cf806d20eca7c0d167fd856b5cd9bbaa76d,图片77,Time,(h),Non-encapsulated devices PCE,(%),time_verified,1.0,72,0,0,-0.2855846658024745,98.58733212402387,98.87291678982636,1.0673790937677872,16.674275260422974,0.935986477547168,False,1,3,3,2,3,4,6,3
C185,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片77/accepted/samples_test__unknown__unknown__图片77__Series_2__Series_2.csv,图片77/accepted/samples_test__unknown__unknown__图片77__Series_2__Series_2.csv,7cf4a921a137ed146603cf5c0267fab2f43c60089283e452197e2e32b11ab24b,图片77,Time,(h),Non-encapsulated devices PCE,(%),time_verified,1.0,73,0,1,-0.0070694072395838,98.86584738258676,98.87291678982636,14.39033923603441,18.57755528074678,0.2253911228595225,False,1,1,3,2,3,4,6,3
C186,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_1__Series_1.csv,图片78/accepted/samples_test__unknown__unknown__图片78__Series_1__Series_1.csv,73fc1f923126c4aa3401c04f98ab437218d32ea28c00aa52c5bbaf834b3d8d83,图片78,Time,(h),Normalized PCE,,time_verified,1.0,55,0,0,0.3258670518147255,519.9437192530697,519.617852201255,0.5264683329164559,0.8608979504293814,0.3884660398437764,False,4,3,2,2,4,3,6,2
C187,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_2__Series_2.csv,图片78/accepted/samples_test__unknown__unknown__图片78__Series_2__Series_2.csv,6492190b016b468240f8c5a54d0248156800441ca8d91dedcfa8da53d67fc406,图片78,Time,(h),Normalized PCE,,time_verified,1.0,57,0,1,-3.4531718732853065,516.1646803279697,519.617852201255,0.73269993038276,1.003030537872375,0.2695138356036889,False,4,2,2,2,1,3,1,2
C188,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA_PTAA_BCP__Series_3.csv,图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA_PTAA_BCP__Series_3.csv,ecc8eb81557bccbe388d6da4ada091b71103196c78e4fe84437af72b23a17969,图片8,Cycles,,Efficiency,%,cycles,,51,0,0,1.2083421336224092,196.62461083833983,,21.040901287086335,21.970985651032738,0.0423323913964999,False,3,1,2,2,4,2,6,4
C189,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA__Series_2.csv,图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA__Series_2.csv,c1abd2c4088650185212cfefe04048a5b8dc60f61f4ceb68bc7d866116249f7e,图片8,Cycles,,Efficiency,%,cycles,,52,0,0,-0.7458205534247639,198.57877352538705,,21.505943469059535,22.110498305624695,0.0273424338162187,False,3,1,3,2,4,2,6,3
C190,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__PTAA_BCP__Series_1.csv,图片8/accepted/samples_test__unknown__unknown__图片8__PTAA_BCP__Series_1.csv,9d8b9cb339364d093a906561b4c94a9beba6eedfedda0ad3beff76f10a8c9ddd,图片8,Cycles,,Efficiency,%,cycles,,52,0,0,-0.35498801601533,198.9696060627965,,20.4828506687185,21.087405505283655,0.0286690003857363,False,3,1,3,2,4,2,6,3
C191,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片85/accepted/samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1.csv,图片85/accepted/samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1.csv,19f69d6cc7307f294531246fbe264e9735f5f4f3fb73ebaf36898950c02205dc,图片85,Time,(h),PCE,(%),time_verified,1.0,72,0,0,4.4395924347561575,496.3872337849885,491.94764135023235,20.124754365947553,23.924705270739352,0.1588295806276559,False,4,2,2,2,1,3,6,2
C192,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,916ea9f22aad1b20bc11fad296de9e957aff2e7eda907bac2746685b161b8e0e,图片87,Time,(h),Normalized PCE,,time_verified,1.0,41,0,0,8.319427866013882,1042.1983375899215,1033.8789097239076,0.9809668517879648,1.0038019368529354,0.0227485963381998,False,4,1,1,2,1,3,1,4
C193,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,b93bc9922c74e92b68058d74af81d57f1378bf3b34b6523a1d6da68464fcf525,图片87,Time,(h),Normalized PCE,,time_verified,1.0,41,0,0,10.904125140323629,1044.7830348642312,1033.8789097239076,0.7380845833696407,0.9809668517879648,0.2475947764958962,False,3,2,2,2,4,2,6,4
C194,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,3e5e23b603694e5b411fd10ba32e97dcf3354dcaeeeb86f0135d314184fb9ad4,图片88,Time,(hours),Normalized PCE,,time_verified,1.0,63,0,0,2.1691588929524954,992.1017064259664,989.932547533014,0.6253562306311766,1.005838275459887,0.3782735794725521,False,3,3,2,2,4,2,6,2
C195,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,0a93b8cd8b47cd0d89518eaa063f09db9ba475f1df240f4d0b016ecbfa66d10a,图片88,Time,(hours),Normalized PCE,,time_verified,1.0,63,0,0,5.362489691446086,995.2950372244602,989.932547533014,0.9968857567580348,1.010314534810813,0.0132916805510401,False,3,1,3,2,4,2,5,4
C196,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,7c0917bfaca0f4bda5cdc8fddf78213496e0bc3f5e9754b7991b25e986def632,图片88,Time,(hours),Normalized PCE,,time_verified,1.0,65,0,2,5.362489691446086,995.2950372244602,989.932547533014,0.9565994225997008,1.005838275459887,0.0489530514611539,False,3,1,2,2,4,2,6,2
C197,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA_PTAA_BCP__Series_1.csv,图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA_PTAA_BCP__Series_1.csv,0375567e4a2225e9ef72f1ec96027a10482dca1ed22de5fc52cbf8a129fce9d1,图片89,Durations (hours),(hours),Efficiency (%),(%),time_verified,1.0,49,0,0,-1.8223350826815192,1000.929932716262,1002.7522677989436,20.423719681442577,20.803138681070635,0.0182385458966007,False,2,1,4,3,3,4,1,5
C198,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA__Series_2.csv,图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA__Series_2.csv,f01023059a43ed729ff935d7a26a1f89d1afc850f1d709415633676eb670118f,图片89,Durations (hours),(hours),Efficiency (%),(%),time_verified,1.0,49,0,0,-3.911402307262648,998.8408654916808,1002.7522677989434,21.8465409300478,22.273387304629367,0.0191639631971401,False,1,1,4,3,3,4,1,5
C199,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,7a823928485213b57a9308128090ec1bf3ca729c1a3b953fc045676975301648,图片89,Durations (hours),(hours),Efficiency (%),(%),time_verified,1.0,49,0,0,0.266732141899638,1003.0189999408432,1002.7522677989436,21.46712193041974,22.083677804815338,0.0279190757918573,False,3,1,3,3,4,2,6,3
C200,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片9/accepted/samples_test__unknown__unknown__图片9__Control__Series_1.csv,图片9/accepted/samples_test__unknown__unknown__图片9__Control__Series_1.csv,209e3cb7d14a5fc0edcc358339b2265053e43ab29089fac73d71787873a0dda5,图片9,Number of temperature cycles,,Normalized PCE,,cycles,,47,0,0,0.4072633473145508,98.20189878364651,,0.8467069188913778,1.0004585315824517,0.1536811450324491,False,3,1,3,2,4,2,6,3
C201,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片9/accepted/samples_test__unknown__unknown__图片9__DMPESI__Series_2.csv,图片9/accepted/samples_test__unknown__unknown__图片9__DMPESI__Series_2.csv,fbb21655aacd4d06b0e2f25ab7a4d9f826106473ff9a29c6b147aa64b3cf5960,图片9,Number of temperature cycles,,Normalized PCE,,cycles,,47,0,0,0.4072633473145508,98.20189878364651,,0.9898024792177238,1.005025411167335,0.0151468129864793,False,4,1,2,2,4,3,1,4
C202,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,893f7b4965ce8ff75d17b320247ba8248b030a2c1ee608a0858c326293e161f8,图片90,Damp heat hour,,Normalized efficiency,,time_verified,1.0,27,0,0,-11.632577602266906,1769.637858095339,1781.270435697606,1.001456167432602,1.082347738593771,0.0747371369447924,False,4,1,1,3,3,2,1,5
C203,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片92/accepted/samples_test__unknown__unknown__图片92__Series_1__Series_1.csv,图片92/accepted/samples_test__unknown__unknown__图片92__Series_1__Series_1.csv,2a8e02d7d59423d7c06234320c7e0f84a16abd6fefd6937f0028584c83979f98,图片92,HF Cycle,,Normalized PCE,(a.u.),cycles,,33,0,0,-0.2696325327910553,33.842727791090894,,0.6551768363884731,1.1387394585707105,0.4246472874393773,False,1,2,4,2,3,4,6,5
C204,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片92/accepted/samples_test__unknown__unknown__图片92__Series_2__Series_2.csv,图片92/accepted/samples_test__unknown__unknown__图片92__Series_2__Series_2.csv,a2ca6c1e5f453277ed73622233e8c40e624f9a8fc3b157880757ac9a57f16698,图片92,HF Cycle,,Normalized PCE,(a.u.),cycles,,29,0,0,-0.2696325327910553,29.578682750605655,,0.9985763796773084,1.2228373059067517,0.1833939193269463,False,2,1,5,1,2,1,4,1
C205,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_1__Series_1.csv,图片94/accepted/samples_test__unknown__unknown__图片94__Series_1__Series_1.csv,ce11bb6c6a82ce45271d997bc033f3e22b78ded5d1f6afd820eaf5b9b19d171d,图片94,Time,hours,PCE,%,time_verified,1.0,33,0,0,-0.1350595447749993,47.670857839148645,47.80591738392364,13.808101065866152,16.494010577217587,0.1628415053317206,False,4,2,2,3,4,2,1,5
C206,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_2__Series_2.csv,图片94/accepted/samples_test__unknown__unknown__图片94__Series_2__Series_2.csv,60f6b50164775430d8fe0f6eca0c9ad99c0ec88296c669efe6adcda71f1b24c6,图片94,Time,hours,PCE,%,time_verified,1.0,33,0,0,0.0143339470497618,47.820251330973406,47.80591738392364,8.349639800861622,8.436282043163281,0.0102701927055501,False,2,1,5,1,2,1,4,1
C207,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_3__Series_3.csv,图片94/accepted/samples_test__unknown__unknown__图片94__Series_3__Series_3.csv,16a97888cf02601bec7b94252c77f944da40f5d15feee3e93165124c732ac307,图片94,Time,hours,PCE,%,time_verified,1.0,33,0,0,-0.1350595447749993,47.670857839148645,47.80591738392364,8.52292428546494,13.634816581262834,0.3749146360225139,False,4,3,1,2,1,3,1,5
C208,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__No_Desiccant__Series_4.csv,图片95/accepted/samples_test__unknown__unknown__图片95__No_Desiccant__Series_4.csv,158cceedfec7e423445310c7d275d9a90ed677f0d47491502593f3b7a55cc8ea,图片95,Time,(hours),PCE,(%),time_verified,1.0,31,0,0,0.4667001200590039,47.23597051395,46.769270393891,7.609205648140124,11.411050997426608,0.3331722336657567,False,4,3,3,2,1,3,1,4
C209,"/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__SiO,+Desiccant__Series_1.csv","图片95/accepted/samples_test__unknown__unknown__图片95__SiO,+Desiccant__Series_1.csv",e94186c215b4d4b51a917cf754f90ff0bba4efa94b7cef1718087802cd6d6fa5,图片95,Time,(hours),PCE,(%),time_verified,1.0,30,0,0,1.4020855279368227,46.612380242031456,45.21029471409463,11.080455749662564,13.80786654371591,0.197525865811226,False,3,2,2,2,4,2,1,5
C210,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__o-Desiccant__Series_2.csv,图片95/accepted/samples_test__unknown__unknown__图片95__o-Desiccant__Series_2.csv,906b9faafd5e8ceb9df11e0ef3349f6854baccbec0b615475a1a84d1cf028e04,图片95,Time,(hours),PCE,(%),time_verified,1.0,31,0,1,2.181573367835007,47.39186808192964,45.21029471409463,8.51834257949124,12.402836740718731,0.3131940089539862,False,3,2,3,2,4,2,1,5
