candidate_id,search_stage,window_hours,sigma,learning_rate,iterations,seed,n_curves,quantization_error,topographic_error,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,balance_entropy,matched_mean_prototype_correlation,independent_archetypes_found,independent_labels,cluster_0_size,cluster_1_size,cluster_2_size,cluster_3_size,selection_score
69,expanded_som,750,0.8,0.05,20000,0,87,0.45891275404110266,0.0,0.5233667008119415,0.7680725695310262,209.9369128888621,8,0.842839477119127,0.6668511737647411,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Slope,47,19,13,8,0.7592295170745951
61,expanded_som,750,0.2,0.03,20000,0,87,0.45998738907460435,0.0,0.5233667008119415,0.7680725695310262,209.9369128888621,8,0.842839477119127,0.666851173764741,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,19,8,13,47,0.7592295170745951
70,expanded_som,750,0.8,0.05,100000,0,87,0.4590100009119893,0.0,0.5233667008119415,0.7680725695310262,209.9369128888621,8,0.842839477119127,0.6668511737647411,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Slope,47,19,13,8,0.7592295170745951
64,expanded_som,750,0.2,0.05,100000,0,87,0.4590611572971961,0.0,0.5233667008119415,0.7680725695310261,209.9369128888621,8,0.842839477119127,0.666851173764741,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,47,8,13,19,0.7592295170745951
63,expanded_som,750,0.2,0.05,20000,0,87,0.4589621194786395,0.0,0.5233667008119415,0.7680725695310261,209.9369128888621,8,0.842839477119127,0.666851173764741,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,47,8,13,19,0.7592295170745951
62,expanded_som,750,0.2,0.03,100000,0,87,0.460364013906396,0.0,0.5233667008119415,0.7680725695310262,209.9369128888621,8,0.842839477119127,0.666851173764741,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,19,8,13,47,0.7592295170745951
22,paper_reported,1000,0.3,0.3,50000,0,55,0.46042130382365626,0.0,0.5008796607209025,0.7435070535062274,149.8653733752393,4,0.8441318584329928,0.6932087049961936,2,IFO-Slope;IFO-Hill;IFO-Slope;IFO-Slope,10,29,12,4,0.7587182145939814
72,expanded_som,750,0.8,0.5,100000,0,87,0.467894932940501,0.0,0.5253014350728804,0.7662879030774514,209.56008879482062,8,0.8350202169105061,0.6613871204643647,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Slope,18,8,48,13,0.7581031628868502
66,expanded_som,750,0.2,0.5,100000,0,87,0.46943466876779844,0.0,0.5253014350728804,0.7662879030774514,209.56008879482064,8,0.8350202169105061,0.6613871204643647,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,18,8,13,48,0.7581031628868502
78,expanded_som,750,1.0,0.5,100000,0,87,0.4662554785467047,0.0,0.5253014350728804,0.7662879030774514,209.56008879482062,8,0.8350202169105061,0.6613871204643647,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Slope,18,8,48,13,0.7581031628868502
21,paper_reported,1000,0.3,0.1,50000,0,55,0.46550556059699366,0.0,0.4104778198243327,0.7488943929619443,100.30032666603071,8,0.9628483036666124,0.7144643394890474,2,IFO-Slope;IFO-Bridge;IFO-Slope;IFO-Slope,8,20,15,12,0.7574264912720503
23,paper_reported,1000,0.5,0.1,50000,0,55,0.45705132320935066,0.0,0.47764283489573695,0.7650002218558021,128.2499314595674,6,0.8596728215652352,0.6910624245678282,2,IFO-Slope;IFO-Hill;IFO-Slope;IFO-Slope,12,29,6,8,0.7559375813342559
