n,n_clusters,noise_fraction,cluster_sizes,balance,dbcv,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,min_samples,cluster_selection_method,metric,dataset,normalization,coverage,representation,dimensions,candidate_id,bootstrap_ari,bootstrap_vi,bootstrap_valid_fraction
84,0,1.0,[],0.0,,,,,20,,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__050,,,0.0
84,0,1.0,[],0.0,,,,,20,,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__051,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,eom,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__052,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,eom,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__053,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__054,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__055,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,eom,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__056,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,eom,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__057,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__058,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__059,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,eom,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__060,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,eom,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__061,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__062,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__063,,,0.0
84,0,1.0,[],0.0,,,,,30,,eom,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__064,,,0.0
84,0,1.0,[],0.0,,,,,30,,eom,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__065,,,0.0
84,0,1.0,[],0.0,,,,,30,,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__066,,,0.0
84,0,1.0,[],0.0,,,,,30,,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__067,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,eom,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__068,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,eom,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__069,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__070,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__071,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,eom,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__072,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,eom,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__073,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__074,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__075,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,eom,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__076,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,eom,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__077,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,leaf,euclidean,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__078,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,leaf,manhattan,500h,initial,0.5384615384615384,0.95,1,500h__initial__0.95__079,,,0.0
84,2,0.4880952380952381,"[5, 38]",0.13157894736842105,0.1822410968483289,0.5732209601172609,0.392045146067191,40.607512196828324,5,,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__000,0.07675217417517595,1.1429320934940868,0.8
84,2,0.5,"[6, 36]",0.16666666666666666,0.3166842425509294,0.5891594469520276,0.36146525231265886,55.69251540438661,5,,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__001,0.054495863483820635,1.3909828828849757,0.8
84,3,0.75,"[5, 7, 9]",0.5555555555555556,0.17025294928976312,0.6803085934245245,0.37836714974541646,172.39776054559962,5,,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__002,-0.022108431026276798,1.4270264661078413,0.8
84,3,0.7380952380952381,"[6, 8, 8]",0.75,0.17152047288229755,0.6788977044168911,0.374651457635294,196.2075483025435,5,,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__003,0.007866288314907169,1.4357813707546263,0.8
84,2,0.4880952380952381,"[5, 38]",0.13157894736842105,0.1822410968483289,0.5732209601172609,0.392045146067191,40.607512196828324,5,5.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__004,0.07675217417517595,1.1429320934940868,0.8
84,2,0.5,"[6, 36]",0.16666666666666666,0.3166842425509294,0.5891594469520276,0.36146525231265886,55.69251540438661,5,5.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__005,0.054495863483820635,1.3909828828849757,0.8
84,3,0.75,"[5, 7, 9]",0.5555555555555556,0.17025294928976312,0.6803085934245245,0.37836714974541646,172.39776054559962,5,5.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__006,-0.022108431026276798,1.4270264661078413,0.8
84,3,0.7380952380952381,"[6, 8, 8]",0.75,0.17152047288229755,0.6788977044168911,0.374651457635294,196.2075483025435,5,5.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__007,0.007866288314907169,1.4357813707546263,0.8
84,0,1.0,[],0.0,,,,,5,10.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__008,,,0.0
84,0,1.0,[],0.0,,,,,5,10.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__009,,,0.0
84,0,1.0,[],0.0,,,,,5,10.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__010,,,0.0
84,0,1.0,[],0.0,,,,,5,10.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__011,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__012,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__013,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__014,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__015,,,0.0
84,0,1.0,[],0.0,,,,,8,,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__016,,,0.0
84,0,1.0,[],0.0,,,,,8,,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__017,,,0.0
84,0,1.0,[],0.0,,,,,8,,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__018,,,0.0
84,0,1.0,[],0.0,,,,,8,,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__019,,,0.0
84,0,1.0,[],0.0,,,,,8,5.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__020,,,0.0
84,2,0.8095238095238095,"[8, 8]",1.0,0.11869748186016851,0.6318118564190012,0.4609210242137046,47.96097442266466,8,5.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__021,-0.12654504751244375,0.7981938742257745,0.2
84,0,1.0,[],0.0,,,,,8,5.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__022,,,0.0
84,2,0.8095238095238095,"[8, 8]",1.0,0.11869748186016851,0.6318118564190012,0.4609210242137046,47.96097442266466,8,5.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__023,-0.12654504751244375,0.7981938742257745,0.2
84,0,1.0,[],0.0,,,,,8,10.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__024,,,0.0
84,0,1.0,[],0.0,,,,,8,10.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__025,,,0.0
84,0,1.0,[],0.0,,,,,8,10.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__026,,,0.0
84,0,1.0,[],0.0,,,,,8,10.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__027,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__028,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__029,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__030,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__031,,,0.0
84,0,1.0,[],0.0,,,,,10,,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__032,,,0.0
84,0,1.0,[],0.0,,,,,10,,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__033,,,0.0
84,0,1.0,[],0.0,,,,,10,,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__034,,,0.0
84,0,1.0,[],0.0,,,,,10,,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__035,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__036,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__037,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__038,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__039,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__040,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__041,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__042,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__043,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__044,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__045,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__046,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__047,,,0.0
84,0,1.0,[],0.0,,,,,20,,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__048,,,0.0
84,0,1.0,[],0.0,,,,,20,,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__049,,,0.0
84,0,1.0,[],0.0,,,,,20,,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__050,,,0.0
84,0,1.0,[],0.0,,,,,20,,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__051,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__052,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__053,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__054,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__055,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__056,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__057,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__058,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__059,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__060,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__061,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__062,,,0.0
84,0,1.0,[],0.0,,,,,20,20.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__063,,,0.0
84,0,1.0,[],0.0,,,,,30,,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__064,,,0.0
84,0,1.0,[],0.0,,,,,30,,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__065,,,0.0
84,0,1.0,[],0.0,,,,,30,,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__066,,,0.0
84,0,1.0,[],0.0,,,,,30,,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__067,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__068,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__069,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__070,,,0.0
84,0,1.0,[],0.0,,,,,30,5.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__071,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__072,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__073,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__074,,,0.0
84,0,1.0,[],0.0,,,,,30,10.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__075,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,eom,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__076,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,eom,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__077,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,leaf,euclidean,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__078,,,0.0
84,0,1.0,[],0.0,,,,,30,20.0,leaf,manhattan,500h,initial,0.5384615384615384,0.99,2,500h__initial__0.99__079,,,0.0
84,2,0.7023809523809523,"[19, 6]",0.3157894736842105,0.1324419824490099,0.5426191749599283,0.5832843086301004,35.25110949291437,5,,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__000,-0.1040384269177695,0.9578746285188263,0.6
84,0,1.0,[],0.0,,,,,5,,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__001,,,0.0
84,2,0.7023809523809523,"[19, 6]",0.3157894736842105,0.1324419824490099,0.5426191749599283,0.5832843086301004,35.25110949291437,5,,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__002,-0.01813651354204938,1.0433634856332341,0.6
84,0,1.0,[],0.0,,,,,5,,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__003,,,0.0
84,2,0.7023809523809523,"[19, 6]",0.3157894736842105,0.1324419824490099,0.5426191749599283,0.5832843086301004,35.25110949291437,5,5.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__004,-0.1040384269177695,0.9578746285188263,0.6
84,0,1.0,[],0.0,,,,,5,5.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__005,,,0.0
84,2,0.7023809523809523,"[19, 6]",0.3157894736842105,0.1324419824490099,0.5426191749599283,0.5832843086301004,35.25110949291437,5,5.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__006,-0.01813651354204938,1.0433634856332341,0.6
84,0,1.0,[],0.0,,,,,5,5.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__007,,,0.0
84,0,1.0,[],0.0,,,,,5,10.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__008,,,0.0
84,0,1.0,[],0.0,,,,,5,10.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__009,,,0.0
84,0,1.0,[],0.0,,,,,5,10.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__010,,,0.0
84,0,1.0,[],0.0,,,,,5,10.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__011,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__012,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__013,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__014,,,0.0
84,0,1.0,[],0.0,,,,,5,20.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__015,,,0.0
84,0,1.0,[],0.0,,,,,8,,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__016,,,0.0
84,0,1.0,[],0.0,,,,,8,,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__017,,,0.0
84,0,1.0,[],0.0,,,,,8,,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__018,,,0.0
84,0,1.0,[],0.0,,,,,8,,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__019,,,0.0
84,0,1.0,[],0.0,,,,,8,5.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__020,,,0.0
84,0,1.0,[],0.0,,,,,8,5.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__021,,,0.0
84,0,1.0,[],0.0,,,,,8,5.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__022,,,0.0
84,0,1.0,[],0.0,,,,,8,5.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__023,,,0.0
84,0,1.0,[],0.0,,,,,8,10.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__024,,,0.0
84,0,1.0,[],0.0,,,,,8,10.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__025,,,0.0
84,0,1.0,[],0.0,,,,,8,10.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__026,,,0.0
84,0,1.0,[],0.0,,,,,8,10.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__027,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__028,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__029,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__030,,,0.0
84,0,1.0,[],0.0,,,,,8,20.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__031,,,0.0
84,0,1.0,[],0.0,,,,,10,,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__032,,,0.0
84,0,1.0,[],0.0,,,,,10,,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__033,,,0.0
84,0,1.0,[],0.0,,,,,10,,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__034,,,0.0
84,0,1.0,[],0.0,,,,,10,,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__035,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__036,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__037,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__038,,,0.0
84,0,1.0,[],0.0,,,,,10,5.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__039,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__040,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__041,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__042,,,0.0
84,0,1.0,[],0.0,,,,,10,10.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__043,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__044,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__045,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__046,,,0.0
84,0,1.0,[],0.0,,,,,10,20.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__047,,,0.0
84,0,1.0,[],0.0,,,,,20,,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__048,,,0.0
84,0,1.0,[],0.0,,,,,20,,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__049,,,0.0
84,0,1.0,[],0.0,,,,,20,,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__050,,,0.0
84,0,1.0,[],0.0,,,,,20,,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__051,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__052,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__053,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__054,,,0.0
84,0,1.0,[],0.0,,,,,20,5.0,leaf,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__055,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,eom,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__056,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,eom,manhattan,500h,max,0.5384615384615384,full,42,500h__max__full__057,,,0.0
84,0,1.0,[],0.0,,,,,20,10.0,leaf,euclidean,500h,max,0.5384615384615384,full,42,500h__max__full__058,,,0.0
