config_id,sample_id,bic,segments,cp_f1
CP200,S0005,-325.8816483394955,1,1.0
CP200,S0006,-253.72023409814528,2,1.0
CP200,S0007,-153.94991582327344,2,1.0
CP200,S0008,-240.9512103667887,2,1.0
CP200,S0009,-227.9920780416013,2,1.0
CP200,S0010,-268.7874885359446,2,1.0
CP200,S0011,-336.096796548065,2,1.0
CP200,S0012,-385.77156534575147,2,1.0
CP200,S0013,-250.03036570988905,2,1.0
CP200,S0014,-366.45722143320984,2,1.0
CP200,S0015,-327.7139616456248,2,0.5
CP200,S0016,-258.82302132095646,1,1.0
CP200,S0017,-539.5351383047456,2,1.0
CP200,S0018,-209.1152092578938,2,1.0
CP200,S0019,-245.18033286283517,2,0.5
CP200,S0020,-223.59188454634992,2,1.0
CP200,S0021,-299.3213851845007,2,1.0
CP200,S0022,-173.78276175131037,2,0.5
CP200,S0023,-236.64611504010946,2,1.0
CP200,S0025,-324.70995358596844,2,1.0
CP200,S0028,-347.7986799279233,2,0.5
CP200,S0029,-327.4325651475745,3,1.0
CP200,S0030,-267.34790056178383,2,1.0
CP200,S0031,-227.78724287420633,2,1.0
CP200,S0034,-197.13558593038852,2,0.5
CP200,S0035,-185.81527975838975,2,1.0
CP200,S0036,-185.33988533229802,2,1.0
CP200,S0037,-241.13100613853518,1,1.0
CP200,S0038,-258.519299168668,1,1.0
CP200,S0039,-131.439107101064,2,1.0
CP200,S0040,-148.36081997341378,2,1.0
CP200,S0044,-141.88073281763732,2,0.5
CP200,S0045,-490.07857376785455,2,1.0
CP200,S0046,-67.69168634753672,1,1.0
CP200,S0047,-59.077242836643485,1,1.0
CP200,S0048,-182.88041660732404,1,0.5
CP200,S0049,-210.63134251291194,1,1.0
CP200,S0050,-289.3263721217961,1,1.0
CP200,S0051,-145.67776187589297,1,1.0
CP200,S0052,-207.82705060577942,2,0.5
CP200,S0053,-273.0287559755245,2,0.0
CP200,S0054,-196.17874917530915,2,1.0
CP200,S0055,-280.14482285644874,2,1.0
CP200,S0056,-227.2880884262882,1,1.0
CP200,S0057,-204.48055950979963,2,1.0
CP200,S0058,-294.6912603634568,2,1.0
CP200,S0059,-147.8783266280313,2,0.0
CP200,S0060,-297.81443716599216,2,1.0
CP200,S0061,-200.1515986209771,2,0.0
CP200,S0062,-147.45377808088293,1,1.0
CP200,S0063,-479.0238668858356,2,1.0
CP200,S0064,-433.544966156907,2,1.0
CP200,S0065,-334.54447785644845,2,0.0
CP200,S0066,-245.41185010707326,2,1.0
CP200,S0067,-334.14404572973615,2,1.0
CP200,S0071,-209.8886816560793,1,1.0
CP200,S0072,-231.3010594055594,1,1.0
CP200,S0075,-301.71944544544004,2,1.0
CP200,S0076,-213.06101371420314,1,1.0
CP200,S0077,-321.9340923502149,1,1.0
CP200,S0080,-240.00338016949513,2,1.0
CP200,S0081,-384.557516444712,2,0.5
CP200,S0082,-301.09137539078915,2,0.5
CP200,S0083,-248.33702183494904,2,1.0
CP200,S0084,-160.5440922033745,1,1.0
CP200,S0085,-183.72483254033318,2,1.0
CP200,S0086,-240.44068003349113,2,1.0
CP200,S0087,-220.67462732952714,2,1.0
CP200,S0088,-257.835906180426,2,0.5
CP200,S0089,-276.6486121810292,1,1.0
CP200,S0090,-315.4453993093812,2,1.0
CP200,S0091,-127.38050271313634,2,0.5
CP200,S0092,-194.89838216768666,2,1.0
CP200,S0093,-123.66828782571514,2,1.0
CP200,S0095,-206.43710553681458,2,0.0
CP200,S0096,-167.6793448788258,2,1.0
CP200,S0099,-149.00206326846194,2,1.0
CP200,S0100,-169.9810791733402,2,1.0
CP200,S0103,-172.7893624703851,2,0.0
CP200,S0104,-169.76456933582807,2,1.0
CP200,S0105,-289.74148172430114,2,0.5
CP200,S0106,-153.12047174816033,1,0.5
CP200,S0107,-241.15649725521865,2,1.0
CP200,S0108,-184.8872357139415,2,1.0
CP200,S0109,-350.5880310981031,2,1.0
CP200,S0110,-311.3805942853385,2,1.0
CP200,S0118,-161.5957856841511,1,1.0
CP200,S0119,-84.558709543541,1,1.0
CP200,S0125,-50.475171096480864,1,1.0
CP200,S0126,-58.27598812313312,2,1.0
CP200,S0127,-186.6547982552495,2,1.0
CP200,S0128,-275.9052227169824,2,0.5
CP200,S0129,-203.3778360466004,1,1.0
CP200,S0130,-183.712450955753,1,1.0
CP200,S0134,-370.22034318783597,2,1.0
CP200,S0135,-386.9837170310291,2,1.0
CP200,S0136,-258.08214105260373,2,1.0
CP200,S0137,-183.46312710108975,1,1.0
CP200,S0138,-239.2168533690272,2,1.0
CP200,S0139,-201.36374692013285,1,1.0
CP200,S0140,-109.57307203862649,1,1.0
CP200,S0141,-229.66264181892626,1,1.0
CP200,S0150,-264.70705077622284,2,1.0
CP200,S0151,-161.48484784478725,2,0.0
CP200,S0152,-242.66947512066233,2,1.0
CP200,S0153,-285.640413240272,2,1.0
CP200,S0154,-256.39752609294413,2,1.0
CP200,S0163,-239.0992703701909,2,1.0
CP200,S0164,-330.467653438633,2,1.0
CP200,S0165,-385.8346469066228,2,1.0
CP200,S0166,-375.5560703598536,2,1.0
CP200,S0167,-253.96904205812666,2,1.0
CP200,S0170,-685.9741948168884,2,1.0
CP200,S0171,-202.290648070683,2,0.5
CP200,S0172,-202.76326319899567,1,1.0
CP200,S0173,-404.44576641098166,2,1.0
CP200,S0174,-229.065546416988,2,1.0
CP200,S0175,-185.38816379370576,2,1.0
CP200,S0176,-138.31802177488018,2,0.0
CP200,S0177,-249.8903611698519,2,1.0
CP200,S0178,-117.19102069238225,2,1.0
CP200,S0179,-159.57019954733136,1,0.0
CP200,S0180,-105.5297038907723,1,1.0
CP200,S0181,-209.86665180248707,2,1.0
CP200,S0182,-387.29563194055663,2,0.5
CP200,S0183,-264.06241610494646,2,0.5
CP200,S0184,-507.1756335289387,2,0.5
CP200,S0185,-326.27054312500934,2,1.0
CP200,S0186,-267.2980904655466,2,1.0
CP200,S0187,-245.51311557695988,2,1.0
CP200,S0191,-467.3590787320035,2,1.0
CP200,S0192,-168.54583642763274,2,1.0
CP200,S0193,-233.96569695040904,2,0.0
CP200,S0194,-549.8642042825569,2,1.0
CP200,S0195,-220.46020440676222,1,1.0
CP200,S0196,-243.93575242204074,1,1.0
CP200,S0197,-97.40513739233444,1,1.0
CP200,S0198,-160.38980364003118,2,0.0
CP200,S0199,-188.7108798611328,1,1.0
CP200,S0202,-64.41075103972081,1,1.0
CP200,S0205,-85.14828071744505,1,1.0
CP200,S0206,1524.5802048547955,2,1.0
CP200,S0207,-78.79217687945106,2,1.0
CP200,S0208,-85.36585257121779,1,1.0
CP200,S0209,-92.02705489977726,1,1.0
CP200,S0210,-108.96518228005502,1,1.0
CP200,S0211,-117.1147988140329,2,0.0
CP200,S0212,-89.86022051361894,1,1.0
CP200,S0213,-186.01595714245303,2,1.0
CP200,S0214,-752.8600655651021,1,1.0
CP200,S0215,-74.25945559403458,1,1.0
CP200,S0216,-71.00653955852628,1,1.0
CP200,S0217,-332.97749666377314,3,1.0
CP200,S0218,-361.69223663164297,2,1.0
CP201,S0003,-148.9771028942226,1,1.0
CP201,S0004,-99.49986252386255,1,1.0
CP201,S0005,-325.8816483394955,1,1.0
CP201,S0006,-253.72023409814528,2,0.0
CP201,S0007,-128.04331586206365,1,1.0
CP201,S0008,-210.67274013221035,1,1.0
CP201,S0009,-227.9920780416013,2,1.0
CP201,S0010,-268.7874885359446,2,1.0
CP201,S0011,-336.096796548065,2,1.0
CP201,S0012,-385.77156534575147,2,1.0
CP201,S0013,-250.03036570988905,2,1.0
CP201,S0014,-366.45722143320984,2,1.0
CP201,S0015,-327.7139616456248,2,0.5
CP201,S0016,-258.82302132095646,1,1.0
CP201,S0017,-539.5351383047456,2,1.0
CP201,S0018,-209.1152092578938,2,0.5
CP201,S0019,-245.18033286283517,2,0.5
CP201,S0020,-223.59188454634992,2,1.0
CP201,S0021,-299.3213851845007,2,1.0
CP201,S0022,-173.78276175131037,2,0.5
CP201,S0023,-208.43071083295368,1,1.0
CP201,S0025,-324.70995358596844,2,1.0
CP201,S0028,-322.0877796224126,1,1.0
CP201,S0029,-239.59706531141293,1,1.0
CP201,S0030,-267.34790056178383,2,1.0
CP201,S0031,-227.78724287420633,2,1.0
CP201,S0034,-197.13558593038852,2,0.5
CP201,S0035,-169.40735884270748,1,1.0
CP201,S0036,-140.41773516343738,1,1.0
CP201,S0037,-241.13100613853518,1,1.0
CP201,S0038,-258.519299168668,1,1.0
CP201,S0039,-88.19877112728689,1,1.0
CP201,S0040,-107.17279388274515,1,1.0
CP201,S0044,-127.4490399970107,1,1.0
CP201,S0045,-490.07857376785455,2,1.0
CP201,S0046,-67.69168634753672,1,1.0
CP201,S0047,-59.077242836643485,1,1.0
CP201,S0048,-182.88041660732404,1,1.0
CP201,S0049,-210.63134251291194,1,1.0
CP201,S0050,-289.3263721217961,1,1.0
CP201,S0051,-145.67776187589297,1,1.0
CP201,S0052,-178.92376224678617,1,1.0
CP201,S0053,-256.19752134174206,1,1.0
CP201,S0054,-196.17874917530915,2,0.5
CP201,S0055,-280.14482285644874,2,1.0
CP201,S0056,-227.2880884262882,1,1.0
CP201,S0057,-204.48055950979963,2,0.0
CP201,S0058,-294.6912603634568,2,1.0
CP201,S0059,-126.38834875658218,1,1.0
CP201,S0060,-297.81443716599216,2,1.0
CP201,S0061,-184.56342253939212,1,1.0
CP201,S0062,-147.45377808088293,1,1.0
CP201,S0063,-479.0238668858356,2,1.0
CP201,S0064,-433.544966156907,2,1.0
CP201,S0065,-334.54447785644845,2,0.0
CP201,S0066,-245.41185010707326,2,0.5
CP201,S0067,-334.14404572973615,2,1.0
CP201,S0071,-209.8886816560793,1,1.0
CP201,S0072,-231.3010594055594,1,1.0
CP201,S0075,-301.71944544544004,2,1.0
CP201,S0076,-213.06101371420314,1,1.0
CP201,S0077,-321.9340923502149,1,1.0
CP201,S0080,-181.97072563550313,1,1.0
CP201,S0081,-384.557516444712,2,0.5
CP201,S0082,-301.09137539078915,2,0.5
CP201,S0083,-248.33702183494904,2,1.0
CP201,S0084,-160.5440922033745,1,1.0
CP201,S0085,-155.45460379912814,1,1.0
CP201,S0086,-240.44068003349113,2,1.0
CP201,S0087,-220.67462732952714,2,1.0
CP201,S0088,-257.835906180426,2,0.0
CP201,S0089,-276.6486121810292,1,1.0
CP201,S0090,-315.4453993093812,2,1.0
CP201,S0091,-107.38568117455736,1,1.0
CP201,S0092,-159.34973673930932,1,1.0
CP201,S0093,-68.51185816259373,1,1.0
CP201,S0095,-206.43710553681458,2,0.0
CP201,S0096,-167.6793448788258,2,1.0
CP201,S0099,-149.00206326846194,2,1.0
CP201,S0100,-169.9810791733402,2,1.0
CP201,S0103,-128.0720473537429,1,1.0
CP201,S0104,-152.1914894363915,1,1.0
CP201,S0105,-270.684169940502,1,1.0
CP201,S0106,-153.12047174816033,1,1.0
CP201,S0107,-241.15649725521865,2,1.0
CP201,S0108,-149.05762593410103,1,1.0
CP201,S0109,-350.5880310981031,2,1.0
CP201,S0110,-311.3805942853385,2,1.0
CP201,S0118,-161.5957856841511,1,1.0
CP201,S0119,-84.558709543541,1,1.0
CP201,S0125,-50.475171096480864,1,1.0
CP201,S0126,-28.714232950148396,1,1.0
CP201,S0127,-137.6682681476883,1,1.0
CP201,S0128,-275.9052227169824,2,0.5
CP201,S0129,-203.3778360466004,1,1.0
CP201,S0130,-183.712450955753,1,1.0
CP201,S0134,-370.22034318783597,2,1.0
CP201,S0135,-386.9837170310291,2,1.0
CP201,S0136,-258.08214105260373,2,0.5
CP201,S0137,-183.46312710108975,1,1.0
CP201,S0138,-239.2168533690272,2,0.0
CP201,S0139,-201.36374692013285,1,1.0
CP201,S0140,-109.57307203862649,1,1.0
CP201,S0141,-229.66264181892626,1,1.0
CP201,S0150,-264.70705077622284,2,1.0
CP201,S0151,-146.58475016518807,1,0.5
CP201,S0152,-202.6114119459224,1,1.0
CP201,S0153,-285.640413240272,2,1.0
CP201,S0154,-256.39752609294413,2,1.0
CP201,S0163,-239.0992703701909,2,0.0
CP201,S0164,-330.467653438633,2,1.0
CP201,S0165,-385.8346469066228,2,1.0
CP201,S0166,-375.5560703598536,2,1.0
CP201,S0167,-253.96904205812666,2,1.0
CP201,S0170,-685.9741948168884,2,1.0
CP201,S0171,-180.5418907445166,1,1.0
CP201,S0172,-202.76326319899567,1,1.0
CP201,S0173,-404.44576641098166,2,1.0
CP201,S0174,-229.065546416988,2,1.0
CP201,S0175,-165.6817404446217,1,1.0
CP201,S0176,-123.05217319970856,1,1.0
CP201,S0177,-232.9395070010689,1,1.0
CP201,S0178,-59.69254937516183,1,1.0
CP201,S0179,-159.57019954733136,1,0.0
CP201,S0180,-105.5297038907723,1,1.0
CP201,S0181,-209.86665180248707,2,0.0
CP201,S0182,-387.29563194055663,2,0.5
CP201,S0183,-243.2296079208886,1,1.0
CP201,S0184,-507.1756335289387,2,0.5
CP201,S0185,-326.27054312500934,2,1.0
CP201,S0186,-267.2980904655466,2,1.0
CP201,S0187,-245.51311557695988,2,1.0
CP201,S0191,-467.3590787320035,2,1.0
CP201,S0192,-168.54583642763274,2,0.0
CP201,S0193,-200.24212055619105,1,1.0
CP201,S0194,-549.8642042825569,2,1.0
CP201,S0195,-220.46020440676222,1,1.0
CP201,S0196,-243.93575242204074,1,1.0
CP201,S0197,-97.40513739233444,1,1.0
CP201,S0198,-139.78250615530428,1,1.0
CP201,S0199,-188.7108798611328,1,1.0
CP201,S0202,-64.41075103972081,1,1.0
CP201,S0205,-85.14828071744505,1,1.0
CP201,S0206,1549.7580004128258,1,1.0
CP201,S0207,-37.21059026194756,1,1.0
CP201,S0208,-85.36585257121779,1,1.0
CP201,S0209,-92.02705489977726,1,1.0
CP201,S0210,-108.96518228005502,1,1.0
CP201,S0211,-86.32701126732336,1,1.0
CP201,S0212,-89.86022051361894,1,1.0
CP201,S0213,-186.01595714245303,2,1.0
CP201,S0214,-752.8600655651021,1,1.0
CP201,S0215,-74.25945559403458,1,1.0
CP201,S0216,-71.00653955852628,1,1.0
CP201,S0217,-247.80002959121978,1,1.0
CP201,S0218,-361.69223663164297,2,1.0
CP202,S0003,-148.9771028942226,1,1.0
CP202,S0004,-99.49986252386255,1,1.0
CP202,S0005,-325.8816483394955,1,1.0
CP202,S0006,-219.12610043358222,1,1.0
CP202,S0007,-128.04331586206365,1,1.0
CP202,S0008,-210.67274013221035,1,1.0
CP202,S0009,-142.80911424182088,1,1.0
CP202,S0010,-123.4137536288025,1,1.0
CP202,S0011,-276.53716661098485,1,1.0
CP202,S0012,-385.77156534575147,2,1.0
CP202,S0013,-250.03036570988905,2,1.0
CP202,S0014,-307.1169769857265,1,1.0
CP202,S0015,-327.7139616456248,2,0.5
CP202,S0016,-258.82302132095646,1,1.0
CP202,S0017,-539.5351383047456,2,1.0
CP202,S0018,-126.35129843793146,1,1.0
CP202,S0019,-116.06117316283142,1,1.0
CP202,S0020,-168.16384782820109,1,1.0
CP202,S0021,-241.77584006475195,1,1.0
CP202,S0022,-119.01556533976296,1,1.0
CP202,S0023,-208.43071083295368,1,1.0
CP202,S0025,-324.70995358596844,2,1.0
CP202,S0028,-322.0877796224126,1,1.0
CP202,S0029,-239.59706531141293,1,1.0
CP202,S0030,-215.11326337945607,1,1.0
CP202,S0031,-135.17163230310925,1,1.0
CP202,S0034,-137.44588683036926,1,1.0
CP202,S0035,-169.40735884270748,1,1.0
CP202,S0036,-140.41773516343738,1,1.0
CP202,S0037,-241.13100613853518,1,1.0
CP202,S0038,-258.519299168668,1,1.0
CP202,S0039,-88.19877112728689,1,1.0
CP202,S0040,-107.17279388274515,1,1.0
CP202,S0044,-127.4490399970107,1,1.0
CP202,S0045,-490.07857376785455,2,1.0
CP202,S0046,-67.69168634753672,1,1.0
CP202,S0047,-59.077242836643485,1,1.0
CP202,S0048,-182.88041660732404,1,1.0
CP202,S0049,-210.63134251291194,1,1.0
CP202,S0050,-289.3263721217961,1,1.0
CP202,S0051,-145.67776187589297,1,1.0
CP202,S0052,-178.92376224678617,1,1.0
CP202,S0053,-256.19752134174206,1,1.0
CP202,S0054,-98.13604119988499,1,1.0
CP202,S0055,-280.14482285644874,2,1.0
CP202,S0056,-227.2880884262882,1,1.0
CP202,S0057,-150.88554033880123,1,1.0
CP202,S0058,-231.75216650105216,1,1.0
CP202,S0059,-126.38834875658218,1,1.0
CP202,S0060,-297.81443716599216,2,0.0
CP202,S0061,-184.56342253939212,1,1.0
CP202,S0062,-147.45377808088293,1,1.0
CP202,S0063,-479.0238668858356,2,1.0
CP202,S0064,-433.544966156907,2,1.0
CP202,S0065,-334.54447785644845,2,0.0
CP202,S0066,-198.35333126387098,1,1.0
CP202,S0067,-334.14404572973615,2,1.0
CP202,S0071,-209.8886816560793,1,1.0
CP202,S0072,-231.3010594055594,1,1.0
CP202,S0075,-301.71944544544004,2,0.5
CP202,S0076,-213.06101371420314,1,1.0
CP202,S0077,-321.9340923502149,1,1.0
CP202,S0080,-181.97072563550313,1,1.0
CP202,S0081,-384.557516444712,2,0.5
CP202,S0082,-213.90592335688567,1,1.0
CP202,S0083,-147.0842593620446,1,1.0
CP202,S0084,-160.5440922033745,1,1.0
CP202,S0085,-155.45460379912814,1,1.0
CP202,S0086,-190.91794992632816,1,1.0
CP202,S0087,-128.7264025968536,1,1.0
CP202,S0088,-210.82597444586656,1,1.0
CP202,S0089,-276.6486121810292,1,1.0
CP202,S0090,-244.84062019114697,1,1.0
CP202,S0091,-107.38568117455736,1,1.0
CP202,S0092,-159.34973673930932,1,1.0
CP202,S0093,-68.51185816259373,1,1.0
CP202,S0095,-127.18704555377711,1,1.0
CP202,S0096,-70.8480515152132,1,1.0
CP202,S0099,-70.86635267936416,1,1.0
CP202,S0100,-81.35974305320467,1,1.0
CP202,S0103,-128.0720473537429,1,1.0
CP202,S0104,-152.1914894363915,1,1.0
CP202,S0105,-270.684169940502,1,1.0
CP202,S0106,-153.12047174816033,1,1.0
CP202,S0107,-241.15649725521865,2,0.0
CP202,S0108,-149.05762593410103,1,1.0
CP202,S0109,-350.5880310981031,2,1.0
CP202,S0110,-311.3805942853385,2,1.0
CP202,S0118,-161.5957856841511,1,1.0
CP202,S0119,-84.558709543541,1,1.0
CP202,S0125,-50.475171096480864,1,1.0
CP202,S0126,-28.714232950148396,1,1.0
CP202,S0127,-137.6682681476883,1,1.0
CP202,S0128,-214.07412682783777,1,1.0
CP202,S0129,-203.3778360466004,1,1.0
CP202,S0130,-183.712450955753,1,1.0
CP202,S0134,-370.22034318783597,2,1.0
CP202,S0135,-386.9837170310291,2,1.0
CP202,S0136,-214.63776929230403,1,1.0
CP202,S0137,-183.46312710108975,1,1.0
CP202,S0138,-190.90873324734866,1,1.0
CP202,S0139,-201.36374692013285,1,1.0
CP202,S0140,-109.57307203862649,1,1.0
CP202,S0141,-229.66264181892626,1,1.0
CP202,S0150,-208.28039034059444,1,1.0
CP202,S0151,-146.58475016518807,1,1.0
CP202,S0152,-202.6114119459224,1,1.0
CP202,S0153,-285.640413240272,2,1.0
CP202,S0154,-256.39752609294413,2,1.0
CP202,S0163,-191.39320060489985,1,1.0
CP202,S0164,-283.55047988974013,1,1.0
CP202,S0165,-385.8346469066228,2,1.0
CP202,S0166,-375.5560703598536,2,1.0
CP202,S0167,-253.96904205812666,2,1.0
CP202,S0170,-685.9741948168884,2,0.5
CP202,S0171,-180.5418907445166,1,1.0
CP202,S0172,-202.76326319899567,1,1.0
CP202,S0173,-353.3550727974963,1,1.0
CP202,S0174,-154.59489291367848,1,1.0
CP202,S0175,-165.6817404446217,1,1.0
CP202,S0176,-123.05217319970856,1,1.0
CP202,S0177,-232.9395070010689,1,1.0
CP202,S0178,-59.69254937516183,1,1.0
CP202,S0179,-159.57019954733136,1,1.0
CP202,S0180,-105.5297038907723,1,1.0
CP202,S0181,-138.8878655724018,1,1.0
CP202,S0182,-387.29563194055663,2,0.5
CP202,S0183,-243.2296079208886,1,1.0
CP202,S0184,-507.1756335289387,2,0.5
CP202,S0185,-326.27054312500934,2,1.0
CP202,S0186,-221.9091924013705,1,1.0
CP202,S0187,-245.51311557695988,2,1.0
CP202,S0191,-467.3590787320035,2,1.0
CP202,S0192,-123.7499117445234,1,1.0
CP202,S0193,-200.24212055619105,1,1.0
CP202,S0194,-549.8642042825569,2,1.0
CP202,S0195,-220.46020440676222,1,1.0
CP202,S0196,-243.93575242204074,1,1.0
CP202,S0197,-97.40513739233444,1,1.0
CP202,S0198,-139.78250615530428,1,1.0
CP202,S0199,-188.7108798611328,1,1.0
CP202,S0202,-64.41075103972081,1,1.0
CP202,S0205,-85.14828071744505,1,1.0
CP202,S0206,1549.7580004128258,1,1.0
CP202,S0207,-37.21059026194756,1,1.0
CP202,S0208,-85.36585257121779,1,1.0
CP202,S0209,-92.02705489977726,1,1.0
CP202,S0210,-108.96518228005502,1,1.0
CP202,S0211,-86.32701126732336,1,1.0
CP202,S0212,-89.86022051361894,1,1.0
CP202,S0213,-113.3190555409297,1,1.0
CP202,S0214,-752.8600655651021,1,1.0
CP202,S0215,-74.25945559403458,1,1.0
CP202,S0216,-71.00653955852628,1,1.0
CP202,S0217,-247.80002959121978,1,1.0
CP202,S0218,-361.69223663164297,2,1.0
CP203,S0003,-201.86998626973855,3,1.0
CP203,S0004,-173.69466344175657,3,0.5
CP203,S0005,-329.91070695787516,3,0.0
CP203,S0006,-306.296122086478,3,0.9
CP203,S0007,-174.952089125422,3,1.0
CP203,S0008,-235.00398592462216,4,0.9
CP203,S0009,-227.9920780416013,2,1.0
CP203,S0010,-268.7874885359446,2,1.0
CP203,S0011,-344.4970911313416,3,0.75
CP203,S0012,-422.3069181801914,3,1.0
CP203,S0013,-250.03036570988905,2,1.0
CP203,S0014,-368.55209306619633,3,1.0
CP203,S0015,-327.7139616456248,2,0.5
CP203,S0016,-258.1102771628068,2,0.8333333333333333
CP203,S0017,-670.6054281967179,3,1.0
CP203,S0018,-209.1152092578938,2,1.0
CP203,S0019,-245.18033286283517,2,0.5
CP203,S0020,-242.98488752130396,3,0.8333333333333333
CP203,S0021,-328.0729133277675,4,1.0
CP203,S0022,-212.65387927565146,3,0.75
CP203,S0023,-266.97011261561676,3,0.9
CP203,S0025,-351.385298681507,3,1.0
CP203,S0028,-377.21878033341176,4,0.9
CP203,S0029,-327.4325651475745,3,1.0
CP203,S0030,-306.7288671571752,3,0.5
CP203,S0031,-332.832180646212,3,1.0
CP203,S0034,-218.96338325442377,3,0.75
CP203,S0035,-259.34376152760626,3,0.8333333333333333
CP203,S0036,-185.50802745278165,3,0.8333333333333333
CP203,S0037,-289.3399641177391,3,0.75
CP203,S0038,-381.76199437015833,3,0.75
CP203,S0039,-218.92065844549913,3,0.8333333333333333
CP203,S0040,-148.36081997341378,2,1.0
CP203,S0044,-168.21265643072627,4,0.6000000000000001
CP203,S0045,-583.3061284959566,3,1.0
CP203,S0046,-81.6552827116097,2,1.0
CP203,S0047,-72.51189171981608,2,1.0
CP203,S0048,-232.54037431190125,3,0.75
CP203,S0049,-227.6331619850095,4,0.9
CP203,S0050,-291.5233468698191,2,0.6666666666666666
CP203,S0051,-174.17848678796452,4,1.0
CP203,S0052,-215.46626562322373,4,0.75
CP203,S0053,-268.5184266746097,3,0.5
CP203,S0054,-196.17874917530915,2,1.0
CP203,S0055,-316.5623222415005,3,0.9
CP203,S0056,-376.0986435276074,4,1.0
CP203,S0057,-262.32776443354663,3,1.0
CP203,S0058,-329.0313767276017,4,1.0
CP203,S0059,-142.33763939664914,3,0.5
CP203,S0060,-368.82628401506753,4,0.5666666666666667
CP203,S0061,-200.1515986209771,2,0.8333333333333333
CP203,S0062,-155.8134671530955,3,0.0
CP203,S0063,-679.2925135182985,3,1.0
CP203,S0064,-527.1693038363825,3,1.0
CP203,S0065,-378.6050995743923,3,0.0
CP203,S0066,-291.4421777975143,4,0.8
CP203,S0067,-349.1781618236019,4,0.8
CP203,S0071,-204.21352957394856,3,0.9
CP203,S0072,-243.52747210619646,3,1.0
CP203,S0075,-371.60432038460493,3,0.8333333333333333
CP203,S0076,-272.78426263442435,3,0.8333333333333333
CP203,S0077,-319.9288323460256,3,0.8333333333333333
CP203,S0080,-240.00338016949513,2,1.0
CP203,S0081,-423.2130777181884,3,0.5
CP203,S0082,-301.09137539078915,2,0.5
CP203,S0083,-248.33702183494904,2,1.0
CP203,S0084,-254.17561820077646,4,1.0
CP203,S0085,-245.11425516699913,3,0.5
CP203,S0086,-286.06184143896996,4,0.6000000000000001
CP203,S0087,-328.5280175791232,3,0.8333333333333333
CP203,S0088,-309.26068267905566,4,0.9
CP203,S0089,-352.32337969183993,5,1.0
CP203,S0090,-315.4453993093812,2,1.0
CP203,S0091,-125.9018985062662,3,0.6666666666666666
CP203,S0092,-250.33171497668317,3,1.0
CP203,S0093,-159.3531413374126,3,0.8333333333333333
CP203,S0095,-206.43710553681458,2,0.0
CP203,S0096,-212.47140513437955,3,0.8333333333333333
CP203,S0099,-149.00206326846194,2,1.0
CP203,S0100,-169.9810791733402,2,1.0
CP203,S0103,-182.04369487384002,3,0.5
CP203,S0104,-201.4715315574949,3,0.75
CP203,S0105,-289.74148172430114,2,0.8333333333333333
CP203,S0106,-135.45981174890522,3,0.0
CP203,S0107,-318.19891701756166,3,1.0
CP203,S0108,-204.7499941831167,3,1.0
CP203,S0109,-350.5880310981031,2,1.0
CP203,S0110,-311.3805942853385,2,1.0
CP203,S0118,-204.74956782953174,4,0.8
CP203,S0119,-89.21025501070399,3,0.75
CP203,S0125,-117.25928046727299,4,0.5666666666666667
CP203,S0126,-72.95048142344255,3,0.8333333333333333
CP203,S0127,-186.6547982552495,2,1.0
CP203,S0128,-294.2710959660562,3,0.3333333333333333
CP203,S0129,-270.2722924707296,3,1.0
CP203,S0130,-285.1876570493366,4,0.8
CP203,S0134,-370.22034318783597,2,1.0
CP203,S0135,-413.84663031706043,3,1.0
CP203,S0136,-274.6034542511591,3,0.75
CP203,S0137,-205.67817714624545,3,0.5
CP203,S0138,-264.508512084334,3,1.0
CP203,S0139,-235.47907088406834,5,0.5714285714285714
CP203,S0140,-137.79133685955188,3,0.6666666666666666
CP203,S0141,-310.5335279778912,3,0.75
CP203,S0150,-273.40237125980866,3,1.0
CP203,S0151,-189.29306142172067,3,0.25
CP203,S0152,-242.66947512066233,2,1.0
CP203,S0153,-285.640413240272,2,1.0
CP203,S0154,-256.39752609294413,2,1.0
CP203,S0163,-296.67442445768575,3,0.9
CP203,S0164,-331.1161333879382,4,1.0
CP203,S0165,-482.3295292128691,3,1.0
CP203,S0166,-446.62986145296793,3,1.0
CP203,S0167,-255.4575374014716,3,1.0
CP203,S0170,-686.2180399830498,3,0.6190476190476191
CP203,S0171,-221.49164143751926,4,0.41666666666666663
CP203,S0172,-285.8357637317622,3,1.0
CP203,S0173,-406.61119347108627,4,0.5333333333333333
CP203,S0174,-229.065546416988,2,1.0
CP203,S0175,-293.0641524802038,3,0.5
CP203,S0176,-176.96993520110365,3,1.0
CP203,S0177,-369.1844426848968,4,0.9
CP203,S0178,-117.19102069238225,2,1.0
CP203,S0179,-267.63434135425143,3,0.6666666666666666
CP203,S0180,-105.01706130366341,2,1.0
CP203,S0181,-209.86665180248707,2,1.0
CP203,S0182,-387.29563194055663,2,0.5
CP203,S0183,-288.302516278866,3,0.7
CP203,S0184,-593.4732850557783,3,0.75
CP203,S0185,-326.8406774947845,3,1.0
CP203,S0186,-304.09791402396894,4,0.7
CP203,S0187,-258.3847165221447,3,1.0
CP203,S0191,-467.3590787320035,2,1.0
CP203,S0192,-186.52343729044554,3,1.0
CP203,S0193,-281.9167833329914,3,0.9
CP203,S0194,-549.8642042825569,2,1.0
CP203,S0195,-220.46020440676222,1,0.0
